TimestepsStd,OmegaBefore,NormDeltaOmega,DeltaOmega,Wins,Omega,ReturnsStd,ITERATIONS,Traj,NormDeltaVar,RewardMean,TimestepsMean,RewardStd,ReturnsMean,ConfortViolation
0.0,8.918848942439284,0.012826724683863588,-0.012826724683863588,100.0,8.906022217755421,1.7807274036585476,1903,250,0.08746877232616604,6.003136316080832,201.0,0.0973465942230967,1206.630399532247,0
16.659711402062165,8.906022217755421,0.020326525456743738,-0.020326525456743738,99.2,8.885695692298677,100.91524629281815,1904,250,0.05595427869184302,6.015063804797365,199.504,0.1044203692941851,1200.0292893122933,0
11.740121975516269,8.885695692298677,0.008141197170449033,-0.008141197170449033,99.6,8.877554495128228,71.38257244228511,1905,250,0.07281666866718323,6.032262818101552,200.256,0.10116437105766897,1207.9968229017447,0
16.65899108589713,8.877554495128228,0.014859863840609222,-0.014859863840609222,99.2,8.862694631287619,101.37626528946167,1906,250,0.09927666559390197,6.03903693158805,199.504,0.10554033321034814,1204.8120239995421,0
20.255225893581144,8.862694631287619,0.02349827250250769,-0.02349827250250769,98.8,8.839196358785111,123.49362757923039,1907,250,0.08321151555210697,6.052417193285727,198.768,0.1081194192826544,1203.0268606750174,0
11.866359846220744,8.839196358785111,0.01412671237857488,-0.01412671237857488,99.6,8.825069646406536,72.54454530941463,1908,250,0.08751470643085353,6.072460245651789,200.248,0.1016159439910614,1215.9980192712796,0
20.325707859752384,8.825069646406536,0.005323495663777322,-0.005323495663777322,98.8,8.819746150742759,124.56924067590033,1909,250,0.10704133608038648,6.084055402286209,198.76,0.10963076127969074,1209.266851758407,0
11.866359846220742,8.819746150742759,0.009640091839685283,0.009640091839685283,99.6,8.829386242582444,72.72069255281545,1910,250,0.10757628929176888,6.088609538191067,200.248,0.10229837349284501,1219.231882803685,0
26.26470056939542,8.829386242582444,0.006835898901753623,0.006835898901753623,98.0,8.836222141484198,160.7680615622014,1911,250,0.13010931539492943,6.0787793809577595,197.248,0.1167476778718464,1199.0270753351563,0
20.39829639945454,8.836222141484198,0.00760308088408479,-0.00760308088408479,98.8,8.828619060600113,124.75877694894255,1912,250,0.1358432127369532,6.073492393072847,198.752,0.11015463974964339,1207.1187601080148,0
