ReturnsMean,WeightMean,WeightMax,Eta,DualReg,OmegaBefore,Traj,Wins,ReturnsStd,TimestepsMean,NormDeltaOmega,WeightMin,ITERATIONS,DualBefore,DualAfter,ConfortViolation,LossReg,TimestepsStd,Omega,Epsilon,WeightMedian,RewardStd,DeltaOmega,NormDeltaVar,Primal,RewardMean
-67.09786651298747,0.6871418282196539,1.0,17.412292743604514,0.0001,17.61839371957948,3858,0.0,35.7398358331495,12.962406015037594,0.041628655587469865,0.6871418282196539,10,-2.51700683022912,-5.056984378551868,0,0.0,6.4116732422316405,17.57676506399201,0.001,0.7259394655554317,1.5099749527178237,-0.041628655587469865,0.037394733974095165,-5.026666528523798,-5.176316517605298
-65.12840117365793,0.6870599964346865,1.0,17.336239548592978,0.0001,17.57676506399201,3920,0.0,35.19484636835206,12.757591222250575,0.04035698850709224,0.6870599964346865,11,-2.4986724761424837,-4.986496328606348,0,0.0,6.3945249542433515,17.536408075484918,0.001,0.7278263271815294,1.5023844540849534,-0.04035698850709224,0.08540728385569595,-4.956442753875487,-5.105005444475994
-62.846483765769925,0.6915415856891369,1.0,17.277957637142915,0.0001,17.536408075484918,4003,0.0,32.53395693518431,12.493003498250875,0.04146109278038779,0.6915415856891369,12,-2.475570847016199,-4.912613035196441,0,0.0,5.989335518612269,17.49494698270453,0.001,0.730009784939214,1.4971452002456418,-0.04146109278038779,0.24171935171305695,-4.882761199352263,-5.030519831282299
-61.34780629868299,0.6887380955501242,1.0,17.154715076597075,0.0001,17.49494698270453,4041,0.0,31.617962650030194,12.373019801980199,0.04266729092039867,0.6887380955501242,13,-2.46312298018287,-4.8417638509387695,0,0.0,5.904748449098626,17.45227969178413,0.001,0.7315253552268488,1.4834994614096861,-0.04266729092039867,0.18933128378319178,-4.812336444799783,-4.958282170905989
-59.94426953228396,0.695343431971991,1.0,17.0191557476742,0.0001,17.45227969178413,4074,0.0,31.530115773864342,12.272526393321876,0.04348091570245316,0.695343431971991,14,-2.451267759474352,-4.769451345643257,0,0.0,5.975715970988334,17.408798776081678,0.001,0.7330050978189502,1.4683320407712652,-0.04348091570245316,0.20586527673860516,-4.740487214565354,-4.884442334508937
-58.59606417697041,0.6951635976946713,1.0,16.882559643125767,0.0001,17.408798776081678,4107,0.0,30.168227089622114,12.17608377983439,0.043316405891797416,0.6951635976946713,15,-2.4398716253653365,-4.699021885581097,0,0.0,5.799408980821567,17.36548237018988,0.001,0.7344174643327404,1.45301373545355,-0.043316405891797416,0.24767052199679587,-4.6705208556284905,-4.812479853553079
-57.183086268208896,0.6990648311121834,1.0,16.74116232727417,0.0001,17.36548237018988,4143,0.0,28.703422807468538,12.070980202800579,0.045023439880299776,0.6990648311121834,16,-2.4270874434231358,-4.6253437022165995,0,0.0,5.602586399613305,17.32045893030958,0.001,0.7358895635492104,1.4372035105720105,-0.045023439880299776,0.3043642581223972,-4.597318120603305,-4.7372250030713685
-54.789913696213006,0.6970505082244379,1.0,16.689314575741733,0.0001,17.32045893030958,4251,0.0,26.25400565476335,11.764470588235294,0.044994889491132284,0.6970505082244379,17,-2.398348898101595,-4.545843065700215,0,0.0,5.1994849305727,17.27546404081845,0.001,0.7386189289948109,1.43313557143293,-0.044994889491132284,0.007104080035789286,-4.51799082027554,-4.657227303514672
-54.81747254384353,0.6994422400497076,1.0,16.424202268038858,0.0001,17.27546404081845,4187,0.0,27.229424626861093,11.94266602962255,0.04531075316472766,0.6994422400497076,18,-2.4070751955379937,-4.4817355071055776,0,0.0,5.486295305525732,17.23015328765372,0.001,0.7386085161406699,1.4014124874458826,-0.04531075316472766,0.1169742638869355,-4.454761654498792,-4.590095819976991
-53.64618204101632,0.6988531510422498,1.0,16.267374044050623,0.0001,17.23015328765372,4211,0.0,25.464884308343876,11.875771971496437,0.04550005123903489,0.6988531510422498,19,-2.3963125664969023,-4.410655759224149,0,0.0,5.21180891773997,17.184653236414686,0.001,0.7399262834536788,1.3838215439558907,-0.04550005123903489,0.17818570273077358,-4.384193869848424,-4.51729507516365
-52.19642016932439,0.6984658358049957,1.0,16.124677570122756,0.0001,17.184653236414686,4255,0.0,25.884954212754852,11.753173483779971,0.04536808982840412,0.6984658358049957,20,-2.380988767752491,-4.336025981130285,0,0.0,5.385750413122722,17.139285146586282,0.001,0.7416014487680631,1.36814135532465,-0.04536808982840412,0.3024194222828876,-4.310026331971219,-4.441122652410523
