Eta,Primal,Epsilon,WeightMax,ConfortViolation,Traj,NormDeltaVar,ITERATIONS,OmegaBefore,TimestepsMean,WeightMedian,ReturnsStd,TimestepsStd,RewardMean,WeightMean,DeltaOmega,NormDeltaOmega,DualReg,Wins,WeightMin,DualBefore,DualAfter,Omega,ReturnsMean,LossReg,RewardStd
1.0000601165468346,9.557297352935215,0.001,1.0,0,250,0.8740876977846876,455,2.9160262242391655,200.36546184738955,0.870633137126297,83.69653591065037,8.652539375125812,9.554543442086535,6.13493547675275e-05,-0.008268381444503259,0.008268381444503259,0.0001,98.4,6.13493547675275e-05,9.55743735444118,9.55743735083228,2.907757842794662,1914.3954064196018,0.0,0.09683031264761002
0.9999484684220399,9.559693970598442,0.001,1.0,0,249,0.9053834770333341,456,2.907757842794662,200.9798387096774,0.8826695999218764,5.68474019471446,0.31685954930446997,9.557623057293197,6.198952446327707e-05,-0.007983540690250202,0.007983540690250202,0.0001,99.59839357429718,6.198952446327707e-05,9.559945411372963,9.559945408720793,2.899774302104412,1920.8835528937761,0.0,0.061448817824914514
0.9999525185859325,9.563125423527701,0.001,1.0,0,250,0.11100160368321564,457,2.899774302104412,200.75100401606426,0.8753691792668233,32.55555714123329,3.2490729286315196,9.560894860028242,6.128115008652295e-05,-0.00791033938026331,0.00791033938026331,0.0001,99.2,6.128115008652295e-05,9.563372822681735,9.563372820430054,2.8918639627241487,1919.3525620781309,0.0,0.07461316326935485
0.936123740782607,9.566372899080978,0.001,1.0,0,249,0.040397294310954956,458,2.8918639627241487,200.8991935483871,0.8822665901354357,12.56059714535137,1.1188989380220018,9.564285760452263,3.2082921230738356e-05,-0.00907358754403953,0.00907358754403953,0.0001,99.19678714859438,3.2082921230738356e-05,9.566634649826398,9.566629064820907,2.882790375180109,1921.448789856172,0.0,0.07280079911099238
1.0,9.567711447387135,0.001,1.0,0,251,0.11806362911085222,459,2.882790375180109,199.788,0.8865696890894718,92.37171608460667,9.4508759382398,9.564780860217217,6.181217647489947e-05,-0.007916250266964298,0.007916250266964298,0.0001,97.60956175298804,6.181217647489947e-05,9.567910037883944,9.567910037883944,2.874874124913145,1910.9375443993654,0.0,0.11314915489054647
1.0814046365518508,9.568681813477161,0.001,1.0,0,251,0.09196180525668263,460,2.874874124913145,199.364,0.8872819973810059,97.26357657202543,9.901086001040493,9.565168049725404,0.00012691175452248375,-0.007107423371158994,0.007107423371158994,0.0001,96.81274900398407,0.00012691175452248375,9.568825940722746,9.568817605463282,2.867766701541986,1906.9398443920122,0.0,0.12995590447536196
1.0,9.571497251580922,0.001,1.0,0,250,0.0030276445407067063,461,2.867766701541986,200.46184738955824,0.8894179193044789,56.4801160870577,5.7483671682668325,9.569021997437659,6.17502834812969e-05,-0.007775418909353071,0.007775418909353071,0.0001,98.8,6.17502834812969e-05,9.571699592221584,9.571699592221584,2.859991282632633,1918.2162353465967,0.0,0.08641203836318903
1.0000589454534174,9.573743101678003,0.001,1.0,0,250,0.10498385930737965,462,2.859991282632633,200.63052208835342,0.882382590949623,53.38813413933381,5.44708316335155,9.571138378885975,6.114445956649868e-05,-0.007997658235950222,0.007997658235950222,0.0001,98.8,6.114445956649868e-05,9.573884273724051,9.573884270254442,2.8519936243966826,1920.2646898670394,0.0,0.08728039302148029
0.9999263049519201,9.575984499069392,0.001,1.0,0,249,0.03766613731737858,463,2.8519936243966826,200.82258064516128,0.8843785682666095,20.33515505747378,1.9697240149597763,9.573808565047646,6.10925109511687e-05,-0.007072608370160438,0.007072608370160438,0.0001,99.19678714859438,6.10925109511687e-05,9.576258071740405,9.576258066315926,2.844921016026522,1922.6310564847133,0.0,0.07430639746913881
1.0,9.577580045293285,0.001,1.0,0,249,0.04379584113215525,464,2.844921016026522,200.95564516129033,0.8831016629074764,7.119574573219241,0.5100288447495759,9.575256672434126,6.0931395700929736e-05,-0.007287422020616052,0.007287422020616052,0.0001,99.19678714859438,6.0931395700929736e-05,9.577783851830706,9.577783851830706,2.837633594005906,1924.1941106103857,0.0,0.07545065473275547
