RewardMean,ReturnsStd,RewardStd,ITERATIONS,DeltaOmega,Wins,ConfortViolation,Traj,NormDeltaOmega,Omega,TimestepsMean,OmegaBefore,TimestepsStd,ReturnsMean,NormDeltaVar
8.7757905363111,1.2021437293045114,0.05140093761977366,601,0.005791910306177428,100.0,0,250,0.005791910306177428,4.931190002572124,201.0,4.925398092265946,0.0,1763.9338977985312,0.04808054153568124
8.772903138712074,1.142676895138642,0.05140953134057782,602,0.014960776459162162,100.0,0,250,0.014960776459162162,4.946150779031286,201.0,4.931190002572124,0.0,1763.353530881127,0.04316265725764878
8.765463410953272,1.233868316159921,0.0519798550745438,603,-0.00010579239822305908,100.0,0,250,0.00010579239822305908,4.946044986633063,201.0,4.946150779031286,0.0,1761.8581456016077,0.030420199216259897
8.765680468065426,1.1674602037559891,0.05194417243563322,604,-0.020323476830127696,100.0,0,250,0.020323476830127696,4.925721509802935,201.0,4.946044986633063,0.0,1761.901774081151,0.02693183337279168
8.775110952136137,1.2138592018935697,0.05185412160209808,605,-0.0067911057128347,100.0,0,250,0.0067911057128347,4.9189304040901005,201.0,4.925721509802935,0.0,1763.7973013793635,0.02029571230985461
8.77887333300525,1.3224504464045883,0.052149712186423364,606,-0.010852489527675147,100.0,0,250,0.010852489527675147,4.908077914562425,201.0,4.9189304040901005,0.0,1764.5535399340554,0.018086231737177206
8.78380234630983,1.225114598404218,0.0516298123743778,607,-0.018597213530278545,100.0,0,250,0.018597213530278545,4.889480701032147,201.0,4.908077914562425,0.0,1765.5442716082757,0.014174415214129165
8.79307242461249,1.0722375694264341,0.05151794248976077,608,-0.014765645248824733,100.0,0,250,0.014765645248824733,4.874715055783322,201.0,4.889480701032147,0.0,1767.4075573471102,0.036192623329884786
8.79965191669394,1.222589858437359,0.051828027176613035,609,-0.010172732083668201,100.0,0,250,0.010172732083668201,4.864542323699654,201.0,4.874715055783322,0.0,1768.7300352554814,0.03510284884404679
8.804910370614724,1.2755517155730771,0.05163894041520522,610,-0.021651098002768876,100.0,0,250,0.021651098002768876,4.842891225696885,201.0,4.864542323699654,0.0,1769.7869844935592,0.03268573875039333
8.81502729073309,1.3823241030242563,0.051915733605446164,611,-0.031469462866501985,100.0,0,250,0.031469462866501985,4.811421762830383,201.0,4.842891225696885,0.0,1771.8204854373507,0.0389998365940587
8.830454802674575,1.221375317500677,0.05102647247726732,612,-0.031757626062639766,100.0,0,250,0.031757626062639766,4.779664136767743,201.0,4.811421762830383,0.0,1774.9214153375897,0.03887497100167732
8.845064907412775,1.297471743315282,0.05085156354301666,613,-0.03152246335419395,100.0,0,250,0.03152246335419395,4.748141673413549,201.0,4.779664136767743,0.0,1777.8580463899677,0.056322421150596505
8.86045030770063,1.3439788600423017,0.050622232962455556,614,-0.03522368345620297,100.0,0,250,0.03522368345620297,4.712917989957346,201.0,4.748141673413549,0.0,1780.9505118478262,0.06538701959849418
8.877271560162827,1.2592170015652844,0.05018237385195014,615,-0.0314831533904103,100.0,0,250,0.0314831533904103,4.681434836566936,201.0,4.712917989957346,0.0,1784.3315835927278,0.05649160191224228
8.891487307767482,1.3288422337523278,0.05047686418164289,616,-0.04870679909308784,100.0,0,250,0.04870679909308784,4.632728037473848,201.0,4.681434836566936,0.0,1787.1889488612637,0.038318725482686194
8.913646957520445,1.1877978666767528,0.04977067560787498,617,-0.018435443146708863,100.0,0,250,0.018435443146708863,4.614292594327139,201.0,4.632728037473848,0.0,1791.6430384616096,0.035164669864161675
8.922145431249284,1.273749343852328,0.04927687858933868,618,-0.0033290502304881286,100.0,0,250,0.0033290502304881286,4.610963544096651,201.0,4.614292594327139,0.0,1793.3512316811061,0.03184016876636833
8.923760130775102,1.2085051645363551,0.04958451424608026,619,0.003293434153863295,100.0,0,250,0.003293434153863295,4.6142569782505145,201.0,4.610963544096651,0.0,1793.6757862857953,0.01807186443952993
8.921213744782008,1.3063999515279248,0.04986956420064465,620,0.02199486240134796,100.0,0,250,0.02199486240134796,4.6362518406518625,201.0,4.6142569782505145,0.0,1793.163962701184,0.03044631793543701
8.911808722891744,1.1259737209958949,0.04958072894298537,621,0.03081961434860503,100.0,0,250,0.03081961434860503,4.6670714550004675,201.0,4.6362518406518625,0.0,1791.2735533012403,0.0344740298622571
8.897744694587258,1.228094796299401,0.04986171022224,622,0.008694016071649102,100.0,0,250,0.008694016071649102,4.675765471072117,201.0,4.6670714550004675,0.0,1788.446683612039,0.04992622302775283
8.89347322998133,1.2430751547376806,0.05027009622724094,623,0.0011109201926773338,100.0,0,250,0.0011109201926773338,4.676876391264794,201.0,4.675765471072117,0.0,1787.588119226247,0.05365351337515321
8.892666097787854,1.4579789240287675,0.05115561371319669,624,-0.011475111079141342,100.0,0,250,0.011475111079141342,4.665401280185653,201.0,4.676876391264794,0.0,1787.4258856553588,0.05671735971207591
8.897746634512448,1.2659409005335691,0.05012740209967541,625,-0.01674912297982445,100.0,0,250,0.01674912297982445,4.648652157205828,201.0,4.665401280185653,0.0,1788.447073537002,0.08774629705146393
8.9062263382488,1.2473698416370524,0.04938080821884686,626,-0.007634805355763774,100.0,0,250,0.007634805355763774,4.641017351850064,201.0,4.648652157205828,0.0,1790.1514939880087,0.10257953365379069
8.90938241178981,1.1579946433388786,0.049760132554550786,627,-0.01962508661493345,100.0,0,250,0.01962508661493345,4.621392265235131,201.0,4.641017351850064,0.0,1790.785864769752,0.11134729246844909
8.918155040460801,1.1978743345108962,0.05004379732602437,628,-0.030970805437146254,100.0,0,250,0.030970805437146254,4.590421459797985,201.0,4.621392265235131,0.0,1792.549163132621,0.11666064217102083
8.931728086806904,1.2144821711879785,0.04988190712071519,629,-0.024218897600014166,100.0,0,250,0.024218897600014166,4.5662025621979705,201.0,4.590421459797985,0.0,1795.2773454481876,0.08983857732788013
8.943009519344383,1.2518803422625964,0.04947600179044061,630,-0.027115083292676978,100.0,0,250,0.027115083292676978,4.5390874789052935,201.0,4.5662025621979705,0.0,1797.5449133882207,0.04595267825181167
8.955273059819202,1.214173343186356,0.049013780488452896,631,-0.017387754498399133,100.0,0,250,0.017387754498399133,4.521699724406894,201.0,4.5390874789052935,0.0,1800.0098850236598,0.024228589835831496
