TimestepsMean,ReturnsStd,TimestepsStd,NormDeltaVar,Wins,RewardMean,OmegaBefore,ITERATIONS,ConfortViolation,Omega,ReturnsMean,RewardStd,NormDeltaOmega,DeltaOmega,Traj
193.484,324.7893668344111,32.20983924207012,0.1624487998113986,94.8,9.978732799112189,0.5442465073299458,843,0,0.5771912635195281,1930.7251369034227,0.16446903314423453,0.03294475618958226,0.03294475618958226,250
194.936,278.6878827539869,27.602534376393777,0.1984013597657127,95.19999999999999,9.977230223335468,0.5771912635195281,844,0,0.6065210999221634,1944.9213508161226,0.15746758612665882,0.029329836402635312,0.029329836402635312,250
197.508,214.11127414419212,21.207591470980386,0.14469559272423418,97.2,9.97714463903464,0.6065210999221634,845,0,0.6045490032167161,1970.5658833664534,0.11957155517072686,0.0019720967054472904,-0.0019720967054472904,250
198.124,203.16784544259042,20.148365293492176,0.17227638236529094,98.0,9.977955407103602,0.6045490032167161,846,0,0.5648015953547753,1976.8724370769946,0.10097101706759003,0.039747407861940864,-0.039747407861940864,250
189.684,387.7659307671907,38.44112568591091,0.12203418749974658,92.0,9.975467517034515,0.5648015953547753,847,0,0.5248374436620247,1892.1865805011748,0.2059432536929429,0.03996415169275058,-0.03996415169275058,250
184.336,465.5745930069499,46.1623992444067,0.11530101978031797,88.4,9.974629732052273,0.5248374436620247,848,0,0.49282190865040365,1838.683346287588,0.2514760156707481,0.03201553501162102,-0.03201553501162102,250
180.156,501.98369966070237,49.75752871676808,0.12840935256683084,84.39999999999999,9.972971430956118,0.49282190865040365,849,0,0.46494411298505334,1796.6906411153304,0.2948553235003071,0.027877795665350313,-0.027877795665350313,250
172.54,585.0915680133814,58.02737629774415,0.14737975576506543,79.60000000000001,9.969955425013021,0.46494411298505334,850,0,0.4569057888707772,1720.216109031746,0.3444491908388226,0.00803832411427613,-0.00803832411427613,250
172.048,572.2676905019756,56.730500579494276,0.1439168694296132,77.60000000000001,9.968653411762753,0.4569057888707772,851,0,0.46362247013746266,1715.086882186958,0.36141237995855796,0.006716681266685454,0.006716681266685454,250
168.172,601.2452719400372,59.61360931867823,0.09637625124341369,74.8,9.96524487931463,0.46362247013746266,852,0,0.48697927990048584,1675.8751618441,0.38762306331207125,0.02335680976302318,0.02335680976302318,250
175.096,546.9014266834928,54.208770360523765,0.0879253625083856,80.4,9.969491759717304,0.48697927990048584,853,0,0.5160205485610496,1745.6181291594612,0.33516832541058456,0.02904126866056378,0.02904126866056378,250
183.684,459.880176820052,45.58008494946011,0.12311691274993661,86.0,9.973223112126906,0.5160205485610496,854,0,0.5387996645694338,1831.921514127919,0.27666311847249864,0.022779116008384226,0.022779116008384226,250
189.088,399.6466743632863,39.62867971557973,0.11225328369931992,91.2,9.976369498048392,0.5387996645694338,855,0,0.5614726579347109,1886.4117556469746,0.21629477917229153,0.02267299336527706,0.02267299336527706,250
189.164,393.8760715392563,39.04665291673539,0.11502268671723924,91.2,9.975058079305349,0.5614726579347109,856,0,0.5720914401845443,1886.921886513717,0.21627840861246556,0.01061878224983337,0.01061878224983337,250
192.944,328.3123473672983,32.543215329773425,0.1216326854597833,94.0,9.976565597440162,0.5720914401845443,857,0,0.5786099688383273,1924.9184726324947,0.1768919434592146,0.006518528653782996,0.006518528653782996,250
195.464,257.8078527908209,25.515342521706426,0.13871970801266587,94.8,9.976823749246691,0.5786099688383273,858,0,0.6006815718607201,1950.1098773227554,0.16363633435005664,0.02207160302239286,0.02207160302239286,250
192.992,323.83315986156265,32.092864253600055,0.15683082727577582,94.0,9.974883900423121,0.6006815718607201,859,0,0.613082481264145,1925.072793710459,0.17687706762799515,0.012400909403424865,0.012400909403424865,250
197.936,192.68108701674012,19.060427697195045,0.14046527283094656,97.2,9.976670534532403,0.613082481264145,860,0,0.612036124349564,1974.7422589232053,0.11946441306769234,0.0010463569145809926,-0.0010463569145809926,250
200.212,92.05218839211882,9.089282479932065,0.12072252268045988,99.2,9.978464422847106,0.612036124349564,861,0,0.5968661064429003,1997.8083190270647,0.0637610303791085,0.015170017906663724,-0.015170017906663724,250
198.26,180.32026854059896,17.837948312516218,0.11561635333841803,97.6,9.977994162624139,0.5968661064429003,862,0,0.585276808625706,1978.237122681862,0.11051554748704519,0.01158929781719431,-0.01158929781719431,250
194.352,281.4368274988392,27.853978100084735,0.12417042241769372,94.0,9.97587012564663,0.585276808625706,863,0,0.5692365546245833,1938.8303106596738,0.17624846017774215,0.016040254001122634,-0.016040254001122634,250
193.248,296.5874828850606,29.344616133117157,0.12003013493930735,92.0,9.974772343072331,0.5692365546245833,864,0,0.585237253611408,1927.6048057540418,0.20403906170425348,0.016000698986824657,0.016000698986824657,250
193.796,294.6420599608907,29.166597058964552,0.09311311371067178,93.60000000000001,9.975186461547484,0.585237253611408,865,0,0.6021068986459988,1933.1512355020564,0.18231156623614717,0.016869645034590763,0.016869645034590763,250
195.624,246.88601865184913,24.41463954270061,0.07849055029103578,94.8,9.975398062567008,0.6021068986459988,866,0,0.6286752022723843,1951.4272705916082,0.16357767179561056,0.026568303626385514,0.026568303626385514,250
197.668,203.7026118869243,20.165856688968113,0.050587039491699515,97.2,9.975486565712439,0.6286752022723843,867,0,0.6660986540713129,1971.8344784712465,0.11954981133116668,0.037423451798928586,0.037423451798928586,250
200.388,97.2716593200472,9.657197108892412,0.08830010527640703,99.6,9.975473692748768,0.6660986540713129,868,0,0.6810308977804599,1998.96522234254,0.045368253529362815,0.01493224370914703,0.01493224370914703,250
201.0,0.3461892942004683,0.0,0.054319903339245496,100.0,9.974677107260293,0.6810308977804599,869,0,0.6686906407323012,2004.910098559319,0.007611858613513144,0.012340257048158665,-0.012340257048158665,250
201.0,0.28154674430777565,0.0,0.06163305863318514,100.0,9.975666176020239,0.6686906407323012,870,0,0.6405213669386209,2005.1089013800681,0.007345772276834592,0.028169273793680283,-0.028169273793680283,250
200.0,97.15158869672841,9.5703709436991,0.050300495621583854,98.8,9.976174841240368,0.6405213669386209,871,0,0.6203841525336296,1995.234968248074,0.07802597480720659,0.020137214404991388,-0.020137214404991388,250
200.484,58.774356574628904,5.746106855950383,0.04878285712859052,99.2,9.977926996021491,0.6203841525336296,872,0,0.6130639691829912,2000.4147158703724,0.06372578402411075,0.007320183350638332,-0.007320183350638332,250
198.448,174.22083954798518,17.23250695633111,0.05543154430928293,97.6,9.977136912735753,0.6130639691829912,873,0,0.5929579375130426,1979.9428660585847,0.11046093268554226,0.02010603166994862,-0.02010603166994862,250
193.244,305.2031168700434,30.216824187859316,0.061532028257096846,93.2,9.97449065253877,0.5929579375130426,874,0,0.5848836024353179,1927.5104716592016,0.18819176635393275,0.008074335077724704,-0.008074335077724704,250
195.756,260.25049624200176,25.783104235138172,0.09361319752636488,95.6,9.977069084168297,0.5848836024353179,875,0,0.5950064690924695,1953.0711356404493,0.15043615993977147,0.010122866657151564,0.010122866657151564,250
198.164,195.01018985461442,19.32255428249588,0.099645260018528,97.6,9.978049433542042,0.5950064690924695,876,0,0.6091186869402623,1977.290187948425,0.11055741887197094,0.014112217847792818,0.014112217847792818,250
197.824,196.88909752191586,19.484173680194903,0.07389435984516476,97.2,9.97704690772071,0.6091186869402623,877,0,0.6260379007624616,1973.699327472942,0.11945761359564648,0.016919213822199297,0.016919213822199297,250
197.656,197.1033762164254,19.49014273934391,0.09648229815778608,96.8,9.97578426776488,0.6260379007624616,878,0,0.6422076032849635,1971.773615229335,0.12776870048579184,0.01616970252250194,0.01616970252250194,250
198.96,156.24680477984458,15.457761804349294,0.0905285644343586,98.0,9.975561521155024,0.6422076032849635,879,0,0.6420618356564338,1984.7377202490034,0.10075013999674061,0.0001457676285296916,-0.0001457676285296916,250
199.496,139.14039466998378,13.776573739504318,0.09095544464863953,98.8,9.976137381401735,0.6420618356564338,880,0,0.639980532859947,1990.1995030401208,0.07809937994216073,0.0020813027964867725,-0.0020813027964867725,250
201.0,0.3650668398697171,0.0,0.06836325241221876,100.0,9.9771811458771,0.639980532859947,881,0,0.6209463082116842,2005.413410321297,0.007377062318151538,0.019034224648262876,-0.019034224648262876,250
196.82,228.39902395704695,22.609635114260467,0.08595669569968441,96.39999999999999,9.975480203814044,0.6209463082116842,882,0,0.5937517886632114,1963.3740137146801,0.13576710900332545,0.02719451954847274,-0.02719451954847274,250
194.108,296.38884212705926,29.364201606718343,0.05659611312710902,94.39999999999999,9.975396854797415,0.5937517886632114,883,0,0.5726349708314519,1936.3043326910165,0.17038075201092942,0.02111681783175956,-0.02111681783175956,250
190.336,368.7946960481085,36.549023297483615,0.056514505572869175,91.2,9.974287144302618,0.5726349708314519,884,0,0.5488995312789084,1898.465917897983,0.21558790532275013,0.023735439552543425,-0.023735439552543425,250
191.952,343.4801079454571,34.041470238519366,0.0570869838945008,92.80000000000001,9.976967565402912,0.5488995312789084,885,0,0.5389766459451085,1915.0988781142198,0.19423595318511427,0.009922885333799925,-0.009922885333799925,250
192.284,336.8252610251729,33.377287846678016,0.06278076733819445,93.2,9.977712528629107,0.5389766459451085,886,0,0.5328294576743376,1918.5544758549188,0.18862778529748303,0.006147188270770876,-0.006147188270770876,250
183.372,459.42705989985683,45.52513169667936,0.07684107064945801,86.0,9.972135643845322,0.5328294576743376,887,0,0.5234523747498004,1828.6104572832046,0.2769054337885465,0.009377082924537206,-0.009377082924537206,250
189.08,391.9889970725008,38.85544492088593,0.08061924986369101,90.4,9.97621174989377,0.5234523747498004,888,0,0.5210259837216036,1886.302117669914,0.22591524720001663,0.0024263910281968615,-0.0024263910281968615,250
187.296,420.76654385597675,41.71321593931592,0.058537027803267264,89.60000000000001,9.975971477747917,0.5210259837216036,889,0,0.5126346266826697,1868.459553896274,0.23621421346209953,0.0083913570389339,-0.0083913570389339,250
180.096,501.5780268493156,49.718555731235796,0.07465944120717605,84.0,9.97152251610661,0.5126346266826697,890,0,0.5102543880574122,1795.831319060736,0.2986408773975133,0.0023802386252574914,-0.0023802386252574914,250
185.5,448.7008156691085,44.48804333750811,0.05931830135073782,88.4,9.97564717691386,0.5102543880574122,891,0,0.5124202248576651,1850.4825513175208,0.25067639661268626,0.0021658368002529516,0.0021658368002529516,250
182.54,480.56450209456244,47.64082702892552,0.09504874929151519,86.4,9.973566024978888,0.5124202248576651,892,0,0.5163936002243111,1820.5747421996464,0.2735626422112245,0.0039733753666459926,0.0039733753666459926,250
186.516,435.25107369496067,43.15555287561497,0.08379176831466414,89.2,9.97601111812461,0.5163936002243111,893,0,0.5170081346789378,1860.68568970813,0.2412392022556884,0.0006145344546266696,0.0006145344546266696,250
187.56,413.30273547083885,40.96123045026847,0.05729534614822405,89.60000000000001,9.976113955309943,0.5170081346789378,894,0,0.5320041070046317,1871.1199334579326,0.2360947119564437,0.01499597232569394,0.01499597232569394,250
187.832,410.07634832377425,40.6456366169851,0.07102117410980906,90.0,9.975823840270296,0.5320041070046317,895,0,0.536877391051656,1873.7789435656503,0.2313103814243821,0.004873284047024251,0.004873284047024251,250
187.076,415.36268173985127,41.15607153264267,0.0841156311804013,89.2,9.97482859144521,0.536877391051656,896,0,0.5324199681469285,1866.0510335732038,0.24085342482469288,0.004457422904727504,-0.004457422904727504,250
184.02,476.21007800327976,47.23553323505515,0.056853301499548814,88.4,9.974260084612842,0.5324199681469285,897,0,0.5250025075685064,1835.4633407704555,0.2516943730860844,0.007417460578422075,-0.007417460578422075,250
187.56,411.5078136846596,40.78154484567744,0.04963121379308556,89.60000000000001,9.975555599106569,0.5250025075685064,898,0,0.5122404665623216,1871.0152081684282,0.23607987299424046,0.012762041006184832,-0.012762041006184832,250
182.104,483.71024779082484,47.94877666844067,0.06016392396420433,86.0,9.97340535535995,0.5122404665623216,899,0,0.5072105741611486,1816.1970088324686,0.27787368183462763,0.0050298924011730195,-0.0050298924011730195,250
181.692,487.86174472923744,48.35780325862621,0.07017898271382143,85.6,9.973255979221783,0.5072105741611486,900,0,0.5037465820335095,1812.0608253767641,0.2821681415087574,0.0034639921276390373,-0.0034639921276390373,250
178.148,523.6098967746337,51.9027368835209,0.10061185926257375,83.2,9.97138550029745,0.5037465820335095,901,0,0.5030751610571059,1776.38238410699,0.3077026438522966,0.0006714209764036028,-0.0006714209764036028,250
179.88,520.7308986373839,51.64271100552332,0.1086862382349437,85.6,9.973439883427865,0.5030751610571059,902,0,0.49799145035035136,1794.0223662310043,0.2835591233527991,0.005083710706754563,-0.005083710706754563,250
179.06,520.2554016572594,51.58410995645849,0.13272924673201045,83.6,9.971975874278133,0.49799145035035136,903,0,0.49588510019129006,1785.5820000482424,0.303248700572478,0.0021063501590612987,-0.0021063501590612987,250
182.5,485.2060643545793,48.10432412995738,0.11887194218243514,86.8,9.975121702347657,0.49588510019129006,904,0,0.4744945102953394,1820.459710678447,0.26955532707507485,0.021390589895950662,-0.021390589895950662,250
168.44,611.631472128141,60.6535604890595,0.05535474153388378,77.2,9.966865983176154,0.4744945102953394,905,0,0.4423217300638097,1678.818906206191,0.36846994160125346,0.032172780231529696,-0.032172780231529696,250
168.172,608.4910849877459,60.33465352515086,0.05888400905070397,75.6,9.96739739376536,0.4423217300638097,906,0,0.4237273302348771,1676.2371545043084,0.38149289763456723,0.01859439982893263,-0.01859439982893263,250
161.488,651.7188821961455,64.62781023677036,0.0580261816730918,71.6,9.963639636595667,0.4237273302348771,907,0,0.4144253513252357,1609.0082376345613,0.419866176288638,0.00930197890964135,-0.00930197890964135,250
160.204,652.1242008504663,64.65887707036056,0.05888477590804431,69.6,9.962533867705998,0.4144253513252357,908,0,0.418882847458714,1596.0377757419715,0.4361375187554882,0.004457496133478289,0.004457496133478289,250
162.828,640.6378376805515,63.52522661116605,0.058736613085274066,72.0,9.964442287538184,0.418882847458714,909,0,0.4446427678259656,1622.4902087952673,0.4151788004873876,0.02575992036725161,0.02575992036725161,250
168.172,605.6837890384973,60.05023243918378,0.06806599000588313,75.6,9.967247655324082,0.4446427678259656,910,0,0.47050967121418785,1676.2119726911615,0.381463287292297,0.02586690338822223,0.02586690338822223,250
174.696,555.179194849509,55.03791042545129,0.05275665843451752,80.4,9.970347539113492,0.47050967121418785,911,0,0.4928130214930383,1741.7798336929707,0.33555273431646854,0.022303350278850442,0.022303350278850442,250
178.192,534.4849191586968,53.00319929966492,0.03967758549422052,83.6,9.97229308025196,0.4928130214930383,912,0,0.5008404360208021,1776.9828485562573,0.3040060226668573,0.008027414527763788,0.008027414527763788,250
183.82,458.71608096579763,45.461231835488135,0.03563185180016505,86.8,9.974514846979755,0.5008404360208021,913,0,0.5115643556542959,1833.5153191718184,0.26859382086549993,0.01072391963349384,0.01072391963349384,250
185.552,437.02661760067565,43.308097349110135,0.039331522958872496,88.0,9.97503873961346,0.5115643556542959,914,0,0.5245523443660473,1850.8883882127564,0.2549149005456793,0.01298798871175133,0.01298798871175133,250
186.184,444.2837344903994,44.06002886971365,0.05701041466234571,89.60000000000001,9.975780492249239,0.5245523443660473,915,0,0.516880567297922,1857.3307151689326,0.23692253066742922,0.007671777068125274,-0.007671777068125274,250
181.528,494.39700426892114,49.01821310492662,0.06660613776079452,86.0,9.972829615006697,0.516880567297922,916,0,0.516884321739729,1810.347814352936,0.2783135794550016,3.754441807002351e-06,3.754441807002351e-06,250
187.296,420.4659361227185,41.6815592798542,0.06688586643771262,89.2,9.975579507797349,0.516884321739729,917,0,0.518441516706875,1868.386139492412,0.24075333559801998,0.001557194967146014,0.001557194967146014,250
180.704,497.09367796245584,49.27368855687587,0.06571895447824279,84.8,9.971745461769393,0.518441516706875,918,0,0.5113098837838,1801.9342919235762,0.2906393086796356,0.007131632923074949,-0.007131632923074949,250
182.756,477.32091580745134,47.31520330718235,0.10175165952703594,86.8,9.97398258465221,0.5113098837838,919,0,0.5148306932111273,1822.8051612406991,0.2693675022797399,0.0035208094273272428,0.0035208094273272428,250
179.6,521.4797582567838,51.71467876725137,0.11307863313730777,85.2,9.972486575117902,0.5148306932111273,920,0,0.51367350156629,1791.058588891175,0.28767856365784134,0.0011571916448372965,-0.0011571916448372965,250
178.376,528.2382974051114,52.3747517798414,0.1090329617088323,84.0,9.971418055405968,0.51367350156629,921,0,0.5067215935807987,1778.6616670510946,0.3001155900408857,0.006951907985491279,-0.006951907985491279,250
179.324,515.6054386968729,51.12074944677553,0.12389861634478629,84.0,9.971845473056986,0.5067215935807987,922,0,0.49882035403347086,1788.1912176104709,0.2993000228903031,0.007901239547327854,-0.007901239547327854,250
180.796,500.17189626408737,49.57993933033803,0.12365897308945041,85.6,9.973583093230724,0.49882035403347086,923,0,0.4998652313652767,1803.183928923742,0.28284791821945865,0.0010448773318058602,0.0010448773318058602,250
175.624,544.2427794913202,53.94785096739257,0.1363965900999926,81.2,9.96938135205849,0.4998652313652767,924,0,0.4937180827261598,1750.8626305739201,0.32776454705657015,0.006147148639116917,-0.006147148639116917,250
178.232,518.5572080922539,51.402044472958465,0.13179169709517777,82.0,9.970724040854499,0.4937180827261598,925,0,0.49954050036929143,1777.102087249579,0.3183991950130209,0.005822417643131628,0.005822417643131628,250
184.156,459.52029666664356,45.551856866652535,0.12653112704774985,87.2,9.97486874498884,0.49954050036929143,926,0,0.49830715200044073,1836.9319286021648,0.26425036122552237,0.0012333483688506952,-0.0012333483688506952,250
182.648,487.2662317690733,48.316250847929,0.1113997988181677,87.2,9.97495474591071,0.49830715200044073,927,0,0.49090477534926846,1821.9055344310989,0.26536385554383435,0.007402376651172271,-0.007402376651172271,250
179.86,503.8294010424936,49.94229069636273,0.1178273745379196,83.6,9.97232160031232,0.49090477534926846,928,0,0.48376870564658925,1793.6217630321735,0.3025727305347928,0.007136069702679215,-0.007136069702679215,250
171.624,577.712751606621,57.275148397887186,0.08751141897465914,78.0,9.96737883442554,0.48376870564658925,929,0,0.48777375868209005,1710.6414250794487,0.3585837293627899,0.004005053035500805,0.004005053035500805,250
179.192,514.922893980098,51.04800814919226,0.07130504240528014,83.6,9.972561883800783,0.48777375868209005,930,0,0.47889716079204153,1787.0033090820298,0.3031701794589191,0.008876597890048521,-0.008876597890048521,250
173.268,571.4151120424035,56.66311124532432,0.06275771779865905,79.2,9.968627833902186,0.47889716079204153,931,0,0.4950991469571716,1727.2442075245642,0.3470708438267697,0.016201986165130078,0.016201986165130078,250
178.852,511.1899662841641,50.665867169130735,0.036504593139388156,82.8,9.97131756376875,0.4950991469571716,932,0,0.522551446199607,1783.3900889151682,0.3107238219390143,0.02745229924243542,0.02745229924243542,250
188.772,398.0245078568685,39.457623040421474,0.0816359924701544,90.0,9.976170905131685,0.522551446199607,933,0,0.5520683040127803,1883.2217341035182,0.23073308812825008,0.02951685781317326,0.02951685781317326,250
195.716,248.92428625929134,24.626395270116163,0.08479030527965459,95.19999999999999,9.978490446423624,0.5520683040127803,934,0,0.5761090462950131,1952.9502362122457,0.15715239101341694,0.024040742282232852,0.024040742282232852,250
194.276,296.36716291168597,29.361740820326034,0.11865287005578304,94.8,9.977142239206563,0.5761090462950131,935,0,0.5890185780216266,1938.3192856640942,0.16414634192584507,0.012909531726613466,0.012909531726613466,250
196.676,237.50176147107615,23.526389948311234,0.12492060322841934,96.39999999999999,9.977672219816855,0.5890185780216266,936,0,0.5904769616145554,1962.3686615046995,0.1358199262533026,0.0014583835929288247,0.0014583835929288247,250
194.456,283.63486055538624,28.08230873699668,0.08187150959183595,94.39999999999999,9.975784655076842,0.5904769616145554,937,0,0.5802073576867739,1939.8511808876224,0.170225682409641,0.010269603927781534,-0.010269603927781534,250
196.052,251.22829750761713,24.880540508598287,0.11503039455904211,96.0,9.977817923947685,0.5802073576867739,938,0,0.5451755408221999,1956.1711596257912,0.14336232735677393,0.03503181686457402,-0.03503181686457402,250
190.724,372.1779894018971,36.90343918932217,0.1022516186595771,92.4,9.976920117734155,0.5451755408221999,939,0,0.49167807266339664,1902.8381125347294,0.20016974766515924,0.05349746815880324,-0.05349746815880324,250
182.632,468.8767051778584,46.46478856080161,0.10729518331867995,85.2,9.973427189483862,0.49167807266339664,940,0,0.42193035487650943,1821.4669544698165,0.285312293633909,0.06974771778688721,-0.06974771778688721,250
156.26,669.5467249703062,66.39199048078014,0.08602175702373882,67.2,9.959013567437845,0.42193035487650943,941,0,0.3573595179976281,1556.1954600478375,0.4585284186415569,0.06457083687888132,-0.06457083687888132,250
128.964,714.2292713146298,70.87359666335553,0.09563028954624193,44.0,9.930800757383766,0.3573595179976281,942,0,0.2865888128506471,1280.71578887524,0.6581562220144288,0.07077070514698103,-0.07077070514698103,250
90.448,596.3062806849574,59.24403173316279,0.09822383595935193,16.8,9.868913859682808,0.2865888128506471,943,0,0.2204478889251349,892.6235207805906,0.9538413246140539,0.06614092392551219,-0.06614092392551219,250
66.568,427.772522551337,42.62737824450385,0.09748737441938725,4.0,9.803377677266743,0.2204478889251349,944,0,0.1581082700967914,652.5912452202929,1.1890816458961626,0.06233961882834349,-0.06233961882834349,250
55.764,291.4389647206772,29.149070379687927,0.08785933757019501,0.0,9.761561705232628,0.1581082700967914,945,0,0.10909765943011163,544.3437269305923,1.3223342244682146,0.04901061066667978,-0.04901061066667978,250
47.608,214.04801663791747,21.368723312355375,0.07996657796128298,0.4,9.725088926552496,0.10909765943011163,946,0,0.06955501830005506,462.99203361531124,1.4249079660563961,0.039542641130056566,-0.039542641130056566,250
44.14,179.82599014137736,17.980667395844907,0.07171024869256322,0.0,9.705092336064725,0.06955501830005506,947,0,0.0367347895082044,428.3827757138968,1.4809174741892865,0.03282022879185066,-0.03282022879185066,250
42.548,164.78950739046275,16.475184247831645,0.06600256283251729,0.0,9.695752090809997,0.0367347895082044,948,0,0.010252028102633624,412.5348599597837,1.5075040676004305,0.026482761405570775,-0.026482761405570775,250
39.792,135.78585318136874,13.576624617334016,0.059478411989856504,0.0,9.676131405423552,0.010252028102633624,949,0,-0.009291011980044998,385.032620884614,1.5568576241273389,0.019543040082678622,-0.019543040082678622,250
39.012,121.36653656575335,12.13308930157526,0.05255050648701633,0.0,9.670895301371223,-0.009291011980044998,950,0,-0.022617362615349905,377.2809674970942,1.5718601187399142,0.013326350635304907,-0.013326350635304907,250
37.18,125.54901182804554,12.549884461619557,0.04957065784873027,0.0,9.654339147213415,-0.022617362615349905,951,0,-0.031062015841016477,358.94832949339474,1.6083573906527584,0.008444653225666572,-0.008444653225666572,250
38.356,118.68945538724115,11.865802290616509,0.04487782877701419,0.0,9.666303319323658,-0.031062015841016477,952,0,-0.034152382538135094,370.76073011597816,1.5847909642602804,0.003090366697118617,-0.003090366697118617,250
36.876,104.79989921271374,10.473806566860016,0.040140455185219824,0.0,9.652438143620044,-0.034152382538135094,953,0,-0.03223718876084777,355.9433089841327,1.6148028824278233,0.0019151937772873273,0.0019151937772873273,250
37.732,111.15240915944176,11.110543461055359,0.03459318445771348,0.0,9.660781697809162,-0.03223718876084777,954,0,-0.024783746182269067,364.52061502173524,1.5972710597374093,0.0074534425785787,0.0074534425785787,250
37.42,104.7228814927439,10.467645389484685,0.030765427965070136,0.0,9.657392306733916,-0.024783746182269067,955,0,-0.014639396220544443,361.3796201179831,1.603534697702118,0.010144349961724624,0.010144349961724624,250
37.544,114.05169968427482,11.401757057576697,0.0294309159213479,0.0,9.657560125947295,-0.014639396220544443,956,0,-0.0020222877880664014,362.5834373685652,1.6008690202969764,0.012617108432478041,0.012617108432478041,250
39.704,137.00571564633975,13.696436908919049,0.024575199467906563,0.0,9.675618840026129,-0.0020222877880664014,957,0,0.011798823428561128,384.1607704243974,1.5585619640032722,0.013821111216627529,0.013821111216627529,250
39.904,134.97817248880423,13.493953608931669,0.023489321036773706,0.0,9.677463544404715,0.011798823428561128,958,0,0.02825846418161483,386.1695052759258,1.5547792413460668,0.016459640753053704,0.016459640753053704,250
42.18,141.50491063661298,14.146787621223412,0.02389768018088433,0.0,9.693635821790371,0.02825846418161483,959,0,0.0477449160980674,408.87755896311785,1.513869885064585,0.01948645191645257,0.01948645191645257,250
41.816,153.45833065915377,15.342168816696029,0.023543428992280506,0.0,9.68983877039551,0.0477449160980674,960,0,0.06789769334641231,405.19029802285866,1.5200068486253553,0.02015277724834491,0.02015277724834491,250
44.2,170.63852202896277,17.06130123994064,0.02168141631052334,0.0,9.705919410992092,0.06789769334641231,961,0,0.09064647550827568,429.0016379658504,1.4799872805520844,0.022748782161863365,0.022748782161863365,250
46.292,192.94779544584938,19.292867490344715,0.019359689409249873,0.0,9.717311288376779,0.09064647550827568,962,0,0.1150658729855859,449.83377416153775,1.4472128828999224,0.02441939747731023,0.02441939747731023,250
50.556,275.42243712923914,27.515211502003762,0.020677495725716,0.4,9.7408781434562,0.1150658729855859,963,0,0.13845330137130357,492.4598354205716,1.3842177185254207,0.023387428385717668,0.023387428385717668,250
54.364,310.9370700717655,31.073324637058068,0.021637018339857178,0.4,9.757177815651144,0.13845330137130357,964,0,0.16255810278573382,530.4392147700587,1.336254716056056,0.02410480141443025,0.02410480141443025,250
60.484,361.08591339084285,36.060196117048505,0.02240614400196284,1.2,9.781803117550808,0.16255810278573382,965,0,0.1891958356249847,591.6425797619431,1.2637912178798931,0.02663773283925089,0.02663773283925089,250
67.22,434.89764108397344,43.42105019457728,0.03282290203300139,2.0,9.803308732243444,0.1891958356249847,966,0,0.21715316934548087,658.9784129814044,1.1956327137348255,0.027957333720496164,0.027957333720496164,250
72.38,506.27134726360055,50.46713385957241,0.04354511197611436,5.6000000000000005,9.82149054462313,0.21715316934548087,967,0,0.2461307659012729,710.8794856198223,1.132208712516052,0.028977596555792018,0.028977596555792018,250
89.976,614.8353207581739,61.1588049588937,0.06602489093449498,14.799999999999999,9.867629354810745,0.2461307659012729,968,0,0.28241258676712805,887.8498188284517,0.9677174161130624,0.03628182086585516,0.03628182086585516,250
104.536,694.3099940073793,68.99293227570487,0.0817278754206161,25.6,9.897245277313631,0.28241258676712805,969,0,0.3252613598298288,1034.6184323092577,0.8406456435084435,0.04284877306270074,0.04284877306270074,250
125.14,740.8269908954419,73.53317890585174,0.10424631170556468,42.8,9.929810467875962,0.3252613598298288,970,0,0.3700552886030982,1242.6164819499982,0.6752232879090165,0.04479392877326943,0.04479392877326943,250
148.352,704.5526885667948,69.88112832517804,0.1302399429751155,61.199999999999996,9.954277779398877,0.3700552886030982,971,0,0.427135419237944,1476.7370171293821,0.5116672070937207,0.057080130634845794,0.057080130634845794,250
164.276,624.330764820858,61.89591120583007,0.1200978937916159,72.0,9.96410567396011,0.427135419237944,972,0,0.47099761904306914,1636.863423695471,0.41340559420768125,0.043862199805125124,0.043862199805125124,250
177.92,535.5967647183066,53.11136978086708,0.09364870520074065,83.6,9.97329043164654,0.47099761904306914,973,0,0.5189888739853852,1774.4478335985518,0.30422021779777847,0.04799125494231604,0.04799125494231604,250
191.976,352.97226469660626,34.99987748549986,0.08578924006514976,93.60000000000001,9.979492212839318,0.5189888739853852,974,0,0.5638914375506371,1915.8229970520413,0.18312599301125979,0.04490256356525191,0.04490256356525191,250
196.268,259.50841115578527,25.736436738600776,0.0713798080631919,96.39999999999999,9.979011597822558,0.5638914375506371,975,0,0.5964298418137071,1958.5606482814374,0.13595007362981187,0.032538404263069975,0.032538404263069975,250
198.316,185.1639696441502,18.337288349153482,0.05536244707942621,97.6,9.978311452402721,0.5964298418137071,976,0,0.6106936739811999,1978.8588139946983,0.11041096821314689,0.01426383216749283,0.01426383216749283,250
195.952,251.49058709320886,24.900234858330155,0.053750656129021086,95.6,9.975728082683373,0.6106936739811999,977,0,0.590198845410969,1954.7638692579721,0.15035095914352853,0.020494828570230883,-0.020494828570230883,250
196.424,245.87001116043015,24.36021806142137,0.050385612678908495,96.39999999999999,9.977461887405338,0.590198845410969,978,0,0.5606724574942575,1959.8129737717063,0.13595406040684307,0.029526387916711472,-0.029526387916711472,250
