ITERATIONS,RewardStd,Traj,ConfortViolation,OmegaBefore,DeltaOmega,NormDeltaVar,Wins,ReturnsMean,RewardMean,ReturnsStd,TimestepsMean,TimestepsStd,NormDeltaOmega,Omega
133,1.3162711036318386,250,0,0.295554971659174,-0.0014712972196182506,0.022782679308371166,0.0,548.5368448691642,9.75627569844131,239.11068975589728,56.224,23.924502586260807,0.0014712972196182506,0.29408367443955574
134,1.3525958756912646,250,0,0.29408367443955574,-0.0010839472034760433,0.02181514369448128,0.0,517.7454140378359,9.742311719814765,233.16324502146833,53.144,23.328164608472736,0.0010839472034760433,0.2929997272360797
135,1.367389124053384,250,0,0.2929997272360797,-0.0015246885257232945,0.017909669106834624,0.0,505.91195752513465,9.736565772231229,213.06607054349456,51.96,21.31981238191368,0.0015246885257232945,0.2914750387103564
136,1.3781397053234943,250,0,0.2914750387103564,-0.0003877751485482639,0.017946302405817693,0.0,497.5326850784972,9.732642509360275,178.51864774670707,51.12,17.862855314870576,0.0003877751485482639,0.29108726356180814
137,1.3665300207659556,250,0,0.29108726356180814,-0.001061509658322024,0.014153622006650633,0.0,506.648989395817,9.737257637527234,226.79772635495698,52.032,22.690592235549957,0.001061509658322024,0.2900257539034861
138,1.350134716025782,250,0,0.2900257539034861,-0.0002134586149263873,0.017205757934123794,0.0,519.7582725964008,9.743518907401034,267.4720777355278,53.344,26.76000119581462,0.0002134586149263873,0.28981229528855973
139,1.408154342234009,250,0,0.28981229528855973,0.0005958810783628921,0.021144474216291845,0.0,475.243009549252,9.72105648726174,192.99285093669508,48.888,19.308947563241244,0.0005958810783628921,0.2904081763669226
140,1.3561930023146664,250,0,0.2904081763669226,0.000349669060650315,0.026188166715727493,0.0,514.7737676204994,9.740648040048807,197.17722757213696,52.848,19.726958609983445,0.000349669060650315,0.29075784542757294
141,1.4063559172186304,250,0,0.29075784542757294,0.00080900516579685,0.02090194986189076,0.0,476.50665611945175,9.721451283651293,196.89806567391864,49.016,19.700551870442613,0.00080900516579685,0.2915668505933698
142,1.4161461677094498,250,0,0.2915668505933698,0.0016736142032302004,0.016375327938229614,0.0,469.4431806505994,9.716906372135275,174.92018276189296,48.312,17.50036159626423,0.0016736142032302004,0.2932404647966
143,1.3419010028573768,250,0,0.2932404647966,0.0014160336661107609,0.01942732661091203,0.0,526.5430340674401,9.746465164879314,244.43866623358159,54.024,24.455825972557136,0.0014160336661107609,0.29465649846271075
144,1.3829649576903449,250,0,0.29465649846271075,0.002068569682887489,0.02078357582074712,0.0,493.72143354320787,9.7296514571813,191.5840929010433,50.744,19.16743237890772,0.002068569682887489,0.29672506814559824
145,1.3372878280593619,250,0,0.29672506814559824,0.0023805011755902994,0.019538579173989136,0.0,530.3778358143803,9.74815901732062,235.29961625449283,54.408,23.544373765296882,0.0023805011755902994,0.29910556932118854
146,1.3563292686470307,250,0,0.29910556932118854,0.0016229407389838912,0.02549992948186324,0.0,514.5769827890502,9.739873235710371,234.24886913783303,52.832,23.437315887276856,0.0016229407389838912,0.3007285100601724
147,1.365297161382623,250,0,0.3007285100601724,0.001936296316107533,0.028462069545919216,0.0,507.36490051717476,9.736047369457605,184.14395816960715,52.112,18.422254368019132,0.001936296316107533,0.30266480637627996
148,1.3740945044097397,250,0,0.30266480637627996,0.0023069443227465847,0.02559039956144881,0.0,500.51944505802066,9.73318771503618,212.94884578043118,51.424,21.307374873503303,0.0023069443227465847,0.30497175069902654
149,1.3599534775282782,250,0,0.30497175069902654,0.0019641009355553796,0.024394124499998494,0.0,511.59545979566286,9.73799794037732,224.2304354035957,52.536,22.43659296773911,0.0019641009355553796,0.3069358516345819
150,1.3183062561544505,250,0,0.3069358516345819,0.00183666246606623,0.02081972838559641,0.0,546.5566296960573,9.754365892633803,259.96372956491973,56.032,26.011362440287517,0.00183666246606623,0.30877251410064815
151,1.363832288103833,250,0,0.30877251410064815,0.002093576658863616,0.024738693974369244,0.0,508.4790081282987,9.736500615201798,238.9852683389675,52.224,23.91078886193427,0.002093576658863616,0.31086609075951177
152,1.3206179954699082,250,0,0.31086609075951177,0.0020215974285131555,0.023818713969752627,0.0,544.4535021799218,9.753036367510777,242.87037996154965,55.824,24.302119742936007,0.0020215974285131555,0.3128876881880249
153,1.3474615780610621,250,0,0.3128876881880249,0.0014825965604841618,0.026365225002568746,0.0,521.6400662646068,9.74226927881008,208.8331832394796,53.544,20.898805324706963,0.0014825965604841618,0.3143702847485091
154,1.3018801368659447,250,0,0.3143702847485091,0.0010775836381019532,0.02855006855147482,0.0,561.1335307818708,9.759522936932497,287.7986022090296,57.496,28.797673239343485,0.0010775836381019532,0.31544786838661104
155,1.401302972786787,250,0,0.31544786838661104,0.0012144133000154822,0.026087785991399746,0.0,479.8153783210326,9.72073294815706,180.78380103596348,49.36,18.087520559767167,0.0012144133000154822,0.3166622816866265
156,1.324619891986899,250,0,0.3166622816866265,0.0015649837170502168,0.02687774993746028,0.8,536.5180991729912,9.750619714542585,253.81426415400108,55.024,25.334707892533515,0.0015649837170502168,0.31822726540367674
157,1.3533934281071234,250,0,0.31822726540367674,0.0014923132910794612,0.02386053574049269,0.0,516.7654302544644,9.73999981631605,204.34144428105762,53.056,20.4479061030708,0.0014923132910794612,0.3197195786947562
158,1.3790970641420466,250,0,0.3197195786947562,0.0011061371933999697,0.022067937408953398,0.0,496.4428147709889,9.729594206079275,149.89169733526995,51.024,14.999447456489856,0.0011061371933999697,0.32082571588815617
159,1.3334578038450087,250,0,0.32082571588815617,0.0019470736695542112,0.02318865837334463,0.0,533.1877694243574,9.746778470027008,228.79583206444082,54.704,22.895248065919706,0.0019470736695542112,0.3227727895577104
160,1.2924200865527844,250,0,0.3227727895577104,0.0022662652469911393,0.02384578992674773,0.0,569.732591367895,9.762381620423149,223.7245527672388,58.36,22.38763944680189,0.0022662652469911393,0.3250390548047015
161,1.3616289099300547,250,0,0.3250390548047015,0.0012611543539958747,0.02152462641789231,0.0,510.12227881671754,9.73664450329664,202.42289657643948,52.392,20.25513110300696,0.0012611543539958747,0.3263002091586974
162,1.3034651972900468,250,0,0.3263002091586974,0.0019040839159933376,0.02520535860298207,0.0,559.4854320343803,9.758012976740273,295.511419646065,57.336,29.572133910152644,0.0019040839159933376,0.32820429307469073
163,1.295469701550755,250,0,0.32820429307469073,0.0013771520112965119,0.02519251812119207,0.0,566.8183637778419,9.760613785952643,259.0133857419651,58.072,25.916535570943893,0.0013771520112965119,0.32958144508598725
164,1.3246915193334967,250,0,0.32958144508598725,0.0015837904664034452,0.025448942201829056,0.0,540.5869355757907,9.749439755731329,194.52106209833198,55.448,19.46543850006981,0.0015837904664034452,0.3311652355523907
165,1.333304464212979,250,0,0.3311652355523907,0.001695150065472606,0.026072451750736778,0.0,533.2354428715694,9.746224646724109,244.60686584206377,54.712,24.476540932084337,0.001695150065472606,0.3328603856178633
166,1.3429604839565807,250,0,0.3328603856178633,0.0016942788832299271,0.028588108420593967,0.0,525.0529350430809,9.741964803382084,244.36922160761281,53.896,24.454635225249216,0.0016942788832299271,0.3345546645010932
167,1.2978974199472315,250,0,0.3345546645010932,0.001001637617856821,0.03119406354603374,0.8,559.9396156720021,9.759126040016763,293.09596076381547,57.376,29.278432744940428,0.001001637617856821,0.33555630211895004
168,1.3114195736153105,250,0,0.33555630211895004,0.00043083322663628465,0.0321773649339592,0.0,552.2431633354155,9.754188980772494,272.9985483697927,56.616,27.318501862291058,0.00043083322663628465,0.33598713534558633
169,1.3307081193943178,250,0,0.33598713534558633,0.0009874032540959643,0.034397070096816654,0.0,535.3693664069865,9.746747859142632,236.29853437643462,54.928,23.64645461797603,0.0009874032540959643,0.3369745385996823
170,1.3311363326528967,250,0,0.3369745385996823,0.0009293644170967341,0.03126378152194228,0.0,535.0755456959491,9.747077122120903,226.12164348421348,54.896,22.62982951769633,0.0009293644170967341,0.33790390301677903
171,1.3305122949750687,250,0,0.33790390301677903,0.0010915097972678534,0.03312799933605071,0.0,535.5320539673156,9.74687052211917,240.47447684475046,54.944,24.062353667087518,0.0010915097972678534,0.3389954128140469
172,1.2802575513866825,250,0,0.3389954128140469,0.001842784079318538,0.031994635772638114,0.8,576.2981853409424,9.765117685728317,317.08159794550676,59.016,31.687974753839985,0.001842784079318538,0.3408381968933654
173,1.2817276840841934,250,0,0.3408381968933654,0.0030723722226388417,0.03671221181450471,0.0,579.4480483812415,9.764222977575518,285.83173882952786,59.344,28.6038050615648,0.0030723722226388417,0.34391056911600426
174,1.317258265384242,250,0,0.34391056911600426,0.0031145399359495674,0.034540004412200266,0.8,542.4413180949916,9.750527000557083,247.37945920710445,55.632,24.71195208800794,0.0031145399359495674,0.34702510905195383
175,1.3515828284933256,250,0,0.34702510905195383,0.0031397672241613717,0.035827439118808785,0.0,517.7172148080957,9.737383667019554,218.753245089045,53.168,21.895656555581976,0.0031397672241613717,0.3501648762761152
176,1.2620498198678942,250,0,0.3501648762761152,0.0026245275591453843,0.036419498903236244,0.8,593.8267772262088,9.770744656216415,319.81378427083627,60.776,31.95768802651406,0.0026245275591453843,0.3527894038352606
177,1.2783578876488446,250,0,0.3527894038352606,0.002953222506324793,0.036875285518205264,0.0,582.6078035108937,9.764813011378616,293.0429644279321,59.664,29.32274039035233,0.002953222506324793,0.3557426263415854
178,1.2649502428476147,250,0,0.3557426263415854,0.0030881028801189037,0.040382379757884536,0.8,590.864566332351,9.769586083537549,298.0519283759159,60.48,29.784720915261236,0.0030881028801189037,0.3588307292217043
179,1.3180716546744926,250,0,0.3588307292217043,0.0007414797337354506,0.04045931617668079,0.0,546.1013854118621,9.750417536992256,261.52105537749503,56.008,26.17280909646498,0.0007414797337354506,0.35957220895543973
180,1.2489122725992352,250,0,0.35957220895543973,0.0016047138901451041,0.040027650025874356,0.0,611.8140954393014,9.774637260980658,273.52722795410085,62.592,27.3770987505981,0.0016047138901451041,0.36117692284558484
181,1.2547161582125437,250,0,0.36117692284558484,0.002701553029610948,0.044699746080182214,1.6,596.1166021821426,9.772403314461355,338.0250720557897,61.0,33.742791822847146,0.002701553029610948,0.3638784758751958
182,1.2524757034229106,250,0,0.3638784758751958,0.004578948200293975,0.04565859525079846,0.0,607.9992112784452,9.772393134859925,281.57825183162305,62.216,28.181010343846793,0.004578948200293975,0.36845742407548976
183,1.30788144046534,250,0,0.36845742407548976,0.004524113440500466,0.04612531408316171,0.0,554.8906426561649,9.752717988191876,255.08218486611995,56.896,25.527028499220194,0.004524113440500466,0.3729815375159902
184,1.2385542155330056,250,0,0.3729815375159902,0.004000410935159904,0.04790433690793838,0.8,617.4461283736955,9.777142899254109,312.8835662671018,63.152,31.274796498138883,0.004000410935159904,0.37698194845115013
185,1.2797060297084073,250,0,0.37698194845115013,0.004173182823016153,0.049391636694406826,0.0,580.8616210230746,9.761723934913192,268.39226679983307,59.504,26.865479411318905,0.004173182823016153,0.3811551312741663
186,1.2852484008785225,250,0,0.3811551312741663,0.0031478455115137582,0.04643708091626487,0.0,575.5954787857105,9.759825671217284,241.23376216343758,58.976,24.14703758227911,0.0031478455115137582,0.38430297678568004
187,1.2546496549806296,250,0,0.38430297678568004,0.0026883631193734825,0.04560590057432783,0.8,600.6984149159852,9.770631342159811,317.2686138278234,61.48,31.717654389945043,0.0026883631193734825,0.3869913399050535
188,1.2566649158575347,250,0,0.3869913399050535,0.00047571433042853384,0.04894873831539712,0.0,603.4313651363302,9.76932011941993,294.0732523653324,61.768,29.43471039436264,0.00047571433042853384,0.38746705423548206
189,1.2598342850807471,250,0,0.38746705423548206,0.00012495673854356903,0.04864075614959891,0.8,595.4822049967336,9.768408874618334,303.3232640454223,60.96,30.31393079097463,0.00012495673854356903,0.3875920109740256
190,1.2726519267525642,250,0,0.3875920109740256,-0.0007257826071101481,0.053963815896339376,0.0,587.5305213769757,9.763535651704595,279.36356334067915,60.176,27.963709052985084,0.0007257826071101481,0.3868662283669155
191,1.2222900559369216,250,0,0.3868662283669155,-0.0001988316343133345,0.05346330329197841,0.8,634.5142577188637,9.781018894420765,321.50687234141566,64.872,32.13919127793977,0.0001988316343133345,0.38666739673260214
192,1.2409608765890083,250,0,0.38666739673260214,-0.00021124969701513674,0.05568865518815283,0.0,619.6542405593693,9.77495962517935,290.90586957524494,63.392,29.119586810255395,0.00021124969701513674,0.386456147035587
193,1.2468854485046375,250,0,0.386456147035587,-0.0007311189905930826,0.0565075541608253,0.0,613.5227470962303,9.773205478148181,307.72174899902615,62.776,30.80178280554552,0.0007311189905930826,0.3857250280449939
194,1.3265318454235844,250,0,0.3857250280449939,-0.00015479651889005464,0.04787447909747916,0.0,538.151976296165,9.743481610228944,243.9547991810363,55.232,24.42036396125168,0.00015479651889005464,0.38557023152610387
195,1.254505454140803,250,0,0.38557023152610387,-0.00019920970106246383,0.049444548987300656,0.8,600.7473710875875,9.77015630834614,294.73016223461894,61.488,29.453859781020213,0.00019920970106246383,0.3853710218250414
196,1.263780078927023,250,0,0.3853710218250414,-0.000947983580637024,0.0501271484651688,0.8,591.5660384669858,9.766973293933857,306.95662128456183,60.568,30.682199660389408,0.000947983580637024,0.3844230382444044
197,1.238794224546822,250,0,0.3844230382444044,-0.0024477648576576305,0.05424468521660155,0.0,621.9754946832747,9.775799929009096,302.3491584745263,63.624,30.26355273261882,0.0024477648576576305,0.38197527338674675
198,1.2687872500204536,250,0,0.38197527338674675,-0.003889691538898843,0.04987972240954477,1.6,581.9356493064568,9.765331744302202,289.57964994397554,59.592,28.88545544041153,0.003889691538898843,0.3780855818478479
199,1.273877304889874,250,0,0.3780855818478479,-0.0032694410414544905,0.05593754733111881,0.0,586.4541864131123,9.763821697074992,256.2052056114351,60.064,25.646440376785232,0.0032694410414544905,0.3748161408063934
200,1.2687691386088762,250,0,0.3748161408063934,-0.0025574561137570173,0.0517224194353205,0.0,591.4913010599839,9.765739351802669,267.2647948264818,60.568,26.753791806022562,0.0025574561137570173,0.3722586846926364
201,1.3008871615303133,250,0,0.3722586846926364,-0.002689723318175241,0.04890788969941336,0.0,561.1501444327154,9.754382986245226,220.95331251023586,57.528,22.113010107174464,0.002689723318175241,0.36956896137446116
202,1.2350748175398638,250,0,0.36956896137446116,-0.003150037617707213,0.05386988384538149,0.8,621.1157665921509,9.778270884637138,320.69041233826425,63.52,32.052856346977876,0.003150037617707213,0.36641892375675394
203,1.2673827765945842,250,0,0.36641892375675394,-0.004147513758594401,0.056797798141724,0.0,592.9770660143172,9.76704878795489,276.2735813968338,60.712,27.65091419826838,0.004147513758594401,0.36227140999815954
204,1.2391162370496727,250,0,0.36227140999815954,-0.00470431028260887,0.0610771483200928,0.8,616.8984154942846,9.777139842371698,294.5654691551162,63.096,29.437506416135182,0.00470431028260887,0.3575670997155507
205,1.2700482320649376,250,0,0.3575670997155507,-0.0022918849773091443,0.06516246473395525,0.0,590.4509632536062,9.766623052362151,261.35735697013604,60.456,26.160888058320957,0.0022918849773091443,0.35527521473824153
206,1.2899103947019215,250,0,0.35527521473824153,-0.002794309539828843,0.054837205075232515,0.8,566.7970669338812,9.758902667594372,274.95905732136185,58.08,27.477583590992857,0.002794309539828843,0.3524809051984127
207,1.3010478987799823,250,0,0.3524809051984127,-0.0027075026992856577,0.05628166160394938,0.8,556.7003794688012,9.75571953366047,262.94147682296153,57.064,26.26777310698416,0.0027075026992856577,0.34977340249912703
208,1.3181214405114192,250,0,0.34977340249912703,-0.0008971839136390769,0.05189478463990153,0.0,545.9820443539206,9.749679363462867,222.41221942793467,56.0,22.25776269080071,0.0008971839136390769,0.34887621858548795
