DeltaOmega,ConfortViolation,Omega,ReturnsStd,ITERATIONS,OmegaBefore,Theta,TimestepsMean,RewardMean,Wins,Traj,NormDeltaOmega,TimestepsStd,ReturnsMean,RewardStd,NormDeltaVar
0.0003143,0,0.90711043,76.3769598766539,0,0.90679613,0.06350348,500.0,2.6048,0.0,20,0.00031429755023060224,0.0,1302.4,2.6997438693327926,0.041348576607681764
0.00036692,0,0.90747735,62.78940993511566,0,0.90711043,0.06332356,500.0,2.6574,0.0,20,0.0003669199364751963,0.0,1328.7,2.741719394832374,0.04327595624435787
0.00031791,0,0.90779526,70.12695630069796,0,0.90747735,0.06313137,500.0,2.6398,0.0,20,0.0003179063944905858,0.0,1319.9,2.719238121239109,0.04635419832015941
0.00030355,0,0.90809881,57.81513642637195,0,0.90779526,0.0629012,500.0,2.6598,0.0,20,0.0003035462245495335,0.0,1329.9,2.7300300291388733,0.05568792970260006
0.00027069,0,0.90836949,58.7857125499045,0,0.90809881,0.06266034,500.0,2.6504,0.0,20,0.00027068580393629915,0.0,1325.2,2.7169431057716316,0.058479768618283856
0.00032033,0,0.90868982,72.01833099982255,0,0.90836949,0.0624133,500.0,2.6568,0.0,20,0.0003203326733492995,0.0,1328.4,2.746163461995662,0.06019801883099518
0.00035087,0,0.9090407,82.35387058299081,0,0.90868982,0.06215777,500.0,2.6344,0.0,20,0.0003508739603290678,0.0,1317.2,2.7053902934696876,0.06250084991196303
0.00037108,0,0.90941178,62.778658794211275,0,0.9090407,0.06189838,500.0,2.6076,0.0,20,0.0003710785037791542,0.0,1303.8,2.6968912176800908,0.06369040066432063
0.00039974,0,0.90981151,59.37305786297351,0,0.90941178,0.06162736,500.0,2.6116,0.0,20,0.00039973654241232115,0.0,1305.8,2.700730538206283,0.06681367030353869
0.00035883,0,0.91017034,45.353720905786766,0,0.90981151,0.0613667,500.0,2.6424,0.0,20,0.0003588251939371512,0.0,1321.2,2.7206106373386105,0.06451768637305832
0.00027735,0,0.91044769,77.11672970244524,0,0.91017034,0.06110257,500.0,2.6578,0.0,20,0.0002773496199497405,0.0,1328.9,2.7394340948451377,0.06564150786143585
0.00028904,0,0.91073673,58.64222028538824,0,0.91044769,0.06086936,500.0,2.6634,0.0,20,0.00028904084334013813,0.0,1331.7,2.7372066856560178,0.05817636601148024
0.00014912,0,0.91088585,68.255109698835,0,0.91073673,0.06062997,500.0,2.5844,0.0,20,0.0001491216143614249,0.0,1292.2,2.6788200088845087,0.05993419889039586
0.00014609,0,0.91103194,42.49364658393064,0,0.91088585,0.06039108,500.0,2.6786,0.0,20,0.0001460897644633974,0.0,1339.3,2.742243978934041,0.06003166663998627
0.00025448,0,0.91128642,72.20637091005197,0,0.91103194,0.06016803,500.0,2.5744,0.0,20,0.00025447767299136004,0.0,1287.2,2.662567302435752,0.0562512669234323
0.00025711,0,0.91154353,60.776557980853106,0,0.91128642,0.05992995,500.0,2.6318,0.0,20,0.0002571120307308661,0.0,1315.9,2.713748101795743,0.06025775496215857
0.00034645,0,0.91188998,61.43052986911313,0,0.91154353,0.05970355,500.0,2.6246,0.0,20,0.00034644664496485955,0.0,1312.3,2.7145303166477985,0.05751139904837288
0.0003546,0,0.91224458,98.62230984924253,0,0.91188998,0.05949695,500.0,2.6924,0.0,20,0.0003546017885206476,0.0,1346.2,2.757640701759386,0.05265799102040347
0.00021201,0,0.91245658,60.1593716722507,0,0.91224458,0.05923959,500.0,2.567,0.0,20,0.0002120061551880159,0.0,1283.5,2.664828512306186,0.0658384599784867
0.00018944,0,0.91264602,74.49429508358341,0,0.91245658,0.05898825,500.0,2.626,0.0,20,0.00018943944411220492,0.0,1313.0,2.702762290694466,0.06455579994321425
0.00022704,0,0.91287306,74.76523256166598,0,0.91264602,0.05872282,500.0,2.5888,0.0,20,0.00022703863147344183,0.0,1294.4,2.698539338234668,0.06845621909985056
0.00024278,0,0.91311584,63.5203904270117,0,0.91287306,0.05845695,500.0,2.6428,0.0,20,0.00024278149897816181,0.0,1321.4,2.7312283243991153,0.06885974263627048
0.00024514,0,0.91336098,60.97696286303542,0,0.91311584,0.05819761,500.0,2.6202,0.0,20,0.00024513994205876966,0.0,1310.1,2.7056518549140796,0.06745311337103743
0.00011312,0,0.91347411,82.4077666242691,0,0.91336098,0.05792199,500.0,2.6608,0.0,20,0.00011312308954192218,0.0,1330.4,2.7344,0.07199574535526665
0.00015349,0,0.91362759,65.0116143469765,0,0.91347411,0.05769889,500.0,2.6846,0.0,20,0.00015348810530346757,0.0,1342.3,2.75516294254986,0.0585144384265206
0.00021432,0,0.91384191,61.720337004912736,0,0.91362759,0.05748343,500.0,2.658,0.0,20,0.00021431605965671618,0.0,1329.0,2.7387289022464416,0.05671229137870881
0.00012175,0,0.91396366,82.14718497915798,0,0.91384191,0.05726632,500.0,2.6616,0.0,20,0.00012174628722372294,0.0,1330.8,2.7327432078407954,0.05734895927350436
0.0001219,0,0.91408556,46.02216857124401,0,0.91396366,0.05704396,500.0,2.6412,0.0,20,0.00012190185940130771,0.0,1320.6,2.7169215226060546,0.05894490335590774
4.99616339e-05,0,0.91413552,54.030639455775464,0,0.91408556,0.05679489,500.0,2.6514,0.0,20,4.996163391302044e-05,0.0,1325.7,2.734826875690671,0.06628571963692309
2.01376843e-05,0,0.91415566,49.781924430459696,0,0.91413552,0.05653423,500.0,2.6192,0.0,20,2.013768427655549e-05,0.0,1309.6,2.709204931340558,0.06966375013890058
2.37753902e-05,0,0.91417943,88.41148115488168,0,0.91415566,0.05626928,500.0,2.6662,0.0,20,2.377539018172392e-05,0.0,1333.1,2.7296478820536545,0.07111950653788313
-1.3047069e-05,0,0.91416639,64.62661990232817,0,0.91417943,0.0559738,500.0,2.666,0.0,20,1.3047068999516576e-05,0.0,1333.0,2.740883799069198,0.07968482399701315
-7.47609854e-05,0,0.91409163,72.58897987986882,0,0.91416639,0.05570962,500.0,2.6516,0.0,20,7.476098539005438e-05,0.0,1325.8,2.740842469022983,0.07158275779353573
-4.58339294e-05,0,0.91404579,71.86821272301128,0,0.91409163,0.05545937,500.0,2.6152,0.0,20,4.583392939228048e-05,0.0,1307.6,2.7104112160334637,0.0681003385871719
-1.11689314e-05,0,0.91403462,60.93931407556209,0,0.91404579,0.05522904,500.0,2.684,0.0,20,1.1168931400518112e-05,0.0,1342.0,2.75552971314047,0.0629385827654545
2.0950802e-05,0,0.91405557,65.81306861102891,0,0.91403462,0.05501464,500.0,2.6464,0.0,20,2.0950801984609413e-05,0.0,1323.2,2.73023204874604,0.05880589727705399
-1.93618649e-05,0,0.91403621,57.26945084423283,0,0.91405557,0.05482285,500.0,2.6182,0.0,20,1.9361864873390644e-05,0.0,1309.1,2.718350374767756,0.052789197433035895
-5.71591916e-05,0,0.91397905,65.89051525067929,0,0.91403621,0.05461249,500.0,2.6724,0.0,20,5.7159191645062e-05,0.0,1336.2,2.7480680923150356,0.05809995965422132
-5.11731944e-05,0,0.91392788,74.30820950608351,0,0.91397905,0.05439179,500.0,2.6034,0.0,20,5.1173194431264335e-05,0.0,1301.7,2.696425122268371,0.061182589981797264
9.82913923e-06,0,0.91393771,70.49255279815024,0,0.91392788,0.05416701,500.0,2.716,0.0,20,9.82913923364137e-06,0.0,1358.0,2.7901512503805237,0.06255593836830542
-2.6433145e-05,0,0.91391128,51.02117207591374,0,0.91393771,0.05392397,500.0,2.6724,0.0,20,2.6433144980742007e-05,0.0,1336.2,2.748359190498942,0.06791106619755993
0.00010707,0,0.91401835,67.62684378262821,0,0.91391128,0.0536848,500.0,2.6358,0.0,20,0.00010707344735039204,0.0,1317.9,2.72047024611555,0.06711496754373059
8.51068684e-05,0,0.91410346,53.95729793086381,0,0.91401835,0.05341692,500.0,2.6262,0.0,20,8.510686836482595e-05,0.0,1313.1,2.718873582938346,0.07550429597905861
6.0553712e-06,0,0.91410951,56.70414446934192,0,0.91410346,0.05315997,500.0,2.6784,0.0,20,6.055371204127802e-06,0.0,1339.2,2.753429396225732,0.07276193191884062
7.1493443e-05,0,0.914181,71.80048746352631,0,0.91410951,0.05288047,500.0,2.6866,0.0,20,7.149344300305671e-05,0.0,1343.3,2.7637981908959994,0.0795260996830578
-2.58541182e-07,0,0.91418075,57.06873049227572,0,0.914181,0.05260729,500.0,2.6588,0.0,20,2.5854118235191237e-07,0.0,1329.4,2.7417480847080027,0.07811072793655427
9.22287637e-07,0,0.91418167,63.58702697877925,0,0.91418075,0.05238097,500.0,2.6874,0.0,20,9.222876367065425e-07,0.0,1343.7,2.745301666484031,0.06500161006597693
7.15394261e-06,0,0.91418882,54.49210952055352,0,0.91418167,0.05216757,500.0,2.6682,0.0,20,7.153942613191688e-06,0.0,1334.1,2.745670912545784,0.061537328384382306
3.99264727e-05,0,0.91422875,73.60597801809307,0,0.91418882,0.05193638,500.0,2.6632,0.0,20,3.992647273698413e-05,0.0,1331.6,2.7285464555326886,0.06693277663332253
5.0724812e-05,0,0.91427947,73.20184423906272,0,0.91422875,0.05168718,500.0,2.6174,0.0,20,5.0724811973879014e-05,0.0,1308.7,2.7223550907256757,0.07246661418641054
7.23289969e-05,0,0.9143518,77.30012936599783,0,0.91427947,0.05146204,500.0,2.6546,0.0,20,7.232899691633765e-05,0.0,1327.3,2.7355253316319335,0.06575247349373115
6.88031664e-05,0,0.91442061,83.9053633565817,0,0.9143518,0.05123202,500.0,2.7186,0.0,20,6.880316640545114e-05,0.0,1359.3,2.789697840268727,0.0674597590717596
0.00011947,0,0.91454007,62.560690533273366,0,0.91442061,0.05105147,500.0,2.6768,0.0,20,0.00011946775934446041,0.0,1338.4,2.754404066218317,0.05315192384867373
8.46037697e-05,0,0.91462468,80.30666223919408,0,0.91454007,0.05086309,500.0,2.6604,0.0,20,8.460376966723526e-05,0.0,1330.2,2.734935436166638,0.05564679537150141
0.00014787,0,0.91477254,90.78017404698011,0,0.91462468,0.05066367,500.0,2.6888,0.0,20,0.0001478653772281069,0.0,1344.4,2.7607163128434618,0.05912136348457864
0.00012456,0,0.9148971,69.91215917134872,0,0.91477254,0.05046119,500.0,2.6774,0.0,20,0.00012456049534947944,0.0,1338.7,2.7438529916888768,0.060256612224499406
0.00013797,0,0.91503508,75.07989078308518,0,0.9148971,0.05027576,500.0,2.7318,0.0,20,0.0001379722954319984,0.0,1365.9,2.7815227412336574,0.0553801173257682
0.00017918,0,0.91521425,106.12992038063537,0,0.91503508,0.05006915,500.0,2.6484,0.0,20,0.00017917822521529292,0.0,1324.2,2.7345890806481328,0.06193736335173128
7.96475099e-05,0,0.9152939,78.91286333672096,0,0.91521425,0.04990228,500.0,2.6468,0.0,20,7.964750991296121e-05,0.0,1323.4,2.734675439608876,0.05020018576328056
0.00011972,0,0.91541363,50.08103433436654,0,0.9152939,0.04973449,500.0,2.6766,0.0,20,0.00011972441817953428,0.0,1338.3,2.748711050656289,0.0506377061853982
0.00015281,0,0.91556644,76.69263328377765,0,0.91541363,0.04955655,500.0,2.6736,0.0,20,0.00015281127752531098,0.0,1336.8,2.7522832412380818,0.05387561816409203
0.00023139,0,0.91579782,70.50219854727936,0,0.91556644,0.04938395,500.0,2.5976,0.0,20,0.00023138761529484242,0.0,1298.8,2.6805361851689304,0.05243721860665573
0.00023594,0,0.91603377,81.25047692167722,0,0.91579782,0.04918584,500.0,2.6532,0.0,20,0.00023594177449670628,0.0,1326.6,2.737248574755314,0.0604029277730902
0.00023576,0,0.91626952,70.65521919858433,0,0.91603377,0.04897747,500.0,2.6616,0.0,20,0.00023575643772733024,0.0,1330.8,2.741803318985518,0.06377775299596067
0.0002328,0,0.91650232,88.84278248681771,0,0.91626952,0.04876448,500.0,2.6288,0.0,20,0.00023280164107220003,0.0,1314.4,2.705810518125761,0.06545928677014246
0.00013262,0,0.91663495,73.14171176558558,0,0.91650232,0.04856459,500.0,2.6766,0.0,20,0.0001326212404381133,0.0,1338.3,2.7510384293935264,0.061681108220021486
7.84094526e-05,0,0.91671335,85.00611742692404,0,0.91663495,0.04834607,500.0,2.6812,0.0,20,7.840945263304366e-05,0.0,1340.6,2.739190858629606,0.0677044555319739
8.16825198e-05,0,0.91679504,54.51779525989656,0,0.91671335,0.04812809,500.0,2.7078,0.0,20,8.168251975626539e-05,0.0,1353.9,2.790594768145314,0.06782710262690017
0.00010521,0,0.91690025,75.97210014209163,0,0.91679504,0.04791547,500.0,2.6384,0.0,20,0.00010521220239745332,0.0,1319.2,2.7171392014396316,0.06644237303415679
0.00014497,0,0.91704522,76.29488842642081,0,0.91690025,0.04772667,500.0,2.6974,0.0,20,0.00014496821225407075,0.0,1348.7,2.7621066670206638,0.05923400471736784
0.00015646,0,0.91720167,50.962339035801726,0,0.91704522,0.04751132,500.0,2.6796,0.0,20,0.00015645513244066933,0.0,1339.8,2.7544407490450755,0.06783512991254526
0.00010513,0,0.9173068,73.81131349596754,0,0.91720167,0.04729942,500.0,2.6694,0.0,20,0.00010512665495887585,0.0,1334.7,2.7484365810402105,0.06703356397549243
0.00020242,0,0.91750921,56.471231613982,0,0.9173068,0.04709669,500.0,2.706,0.0,20,0.00020241514774288483,0.0,1353.0,2.7790581138220194,0.06440222768205217
0.00021097,0,0.91772018,68.85375806737058,0,0.91750921,0.04688002,500.0,2.6628,0.0,20,0.00021096877582171825,0.0,1331.4,2.7416593807400655,0.06912180378611055
0.00012884,0,0.91784903,91.99451070580245,0,0.91772018,0.04666786,500.0,2.7062,0.0,20,0.0001288435704950297,0.0,1353.1,2.7803743560894816,0.06797766877604516
2.06841221e-05,0,0.91786971,60.106239276800544,0,0.91784903,0.04645921,500.0,2.6684,0.0,20,2.068412210043391e-05,0.0,1334.2,2.7303555519382456,0.06713920449942634
1.53349766e-05,0,0.91788505,82.37687782381656,0,0.91786971,0.04623746,500.0,2.663,0.0,20,1.53349766420785e-05,0.0,1331.5,2.742996718918927,0.07167132239047191
7.91631347e-05,0,0.91796421,58.9673638549325,0,0.91788505,0.0460404,500.0,2.719,0.0,20,7.916313471501013e-05,0.0,1359.5,2.7799710430146574,0.0639662790694615
9.20493734e-05,0,0.91805626,75.45886296519448,0,0.91796421,0.04583781,500.0,2.6732,0.0,20,9.204937341944497e-05,0.0,1336.6,2.750782026987962,0.06603368920186625
6.85657696e-05,0,0.91812482,51.500970864635164,0,0.91805626,0.04563559,500.0,2.657,0.0,20,6.85657695902453e-05,0.0,1328.5,2.7390419858045254,0.06618938845327449
6.31398709e-05,0,0.91818796,71.78439941937245,0,0.91812482,0.04543789,500.0,2.694,0.0,20,6.31398708954567e-05,0.0,1347.0,2.7641931915117657,0.06498246625941562
6.78886393e-05,0,0.91825585,70.8555572979283,0,0.91818796,0.04524481,500.0,2.6866,0.0,20,6.788863929196864e-05,0.0,1343.3,2.7629296842301287,0.0637218845885883
6.7545914e-06,0,0.91826261,65.90629711947106,0,0.91825585,0.04505026,500.0,2.6828,0.0,20,6.754591395319309e-06,0.0,1341.4,2.7623512014224403,0.06446958901776156
3.07601417e-05,0,0.91829337,71.16712724284999,0,0.91826261,0.04487136,500.0,2.7036,0.0,20,3.076014174285824e-05,0.0,1351.8,2.7692863773903915,0.05952027084526179
9.17789639e-05,0,0.91838515,80.98215852890067,0,0.91829337,0.04469666,500.0,2.6954,0.0,20,9.177896387857487e-05,0.0,1347.7,2.765360526224384,0.058340163983331195
0.00011164,0,0.91849679,83.53921234965051,0,0.91838515,0.04453907,500.0,2.688,0.0,20,0.00011164322796985982,0.0,1344.0,2.759466615126916,0.052814630417707065
8.50827938e-05,0,0.91858187,75.77466595109476,0,0.91849679,0.04436337,500.0,2.71,0.0,20,8.50827937786125e-05,0.0,1355.0,2.7823551175218446,0.05909276060368285
9.40984607e-05,0,0.91867597,68.45808936860567,0,0.91858187,0.04416919,500.0,2.6754,0.0,20,9.409846070285166e-05,0.0,1337.7,2.7633738147416826,0.06556730459214322
0.00018912,0,0.91886509,67.20796083798407,0,0.91867597,0.04399211,500.0,2.7306,0.0,20,0.00018911570088020468,0.0,1365.3,2.797181374169362,0.060037962793579425
0.0002899,0,0.91915498,66.51195381282976,0,0.91886509,0.04380651,500.0,2.7408,0.0,20,0.000289898163679303,0.0,1370.4,2.785967580572322,0.06317119978336905
0.00028689,0,0.91944187,65.57164021129867,0,0.91915498,0.04361753,500.0,2.6668,0.0,20,0.0002868869895529258,0.0,1333.4,2.7500141381454752,0.06458283609089932
0.00027668,0,0.91971856,66.79251455065904,0,0.91944187,0.04342987,500.0,2.7332,0.0,20,0.0002766834471668034,0.0,1366.6,2.7967155307610394,0.06439772333838079
0.00024102,0,0.91995958,78.9209097768139,0,0.91971856,0.04323443,500.0,2.6946,0.0,20,0.00024102492616961957,0.0,1347.3,2.771629636152709,0.06735224368514281
0.0002252,0,0.92018478,75.21701935067621,0,0.91995958,0.04304222,500.0,2.668,0.0,20,0.00022520216144450433,0.0,1334.0,2.73879097413439,0.06652340911848853
0.00021855,0,0.92040334,80.32708136114495,0,0.92018478,0.04284161,500.0,2.6932,0.0,20,0.00021855415631177877,0.0,1346.6,2.7716193389424895,0.06973206798436138
0.00020445,0,0.92060778,61.90080774917239,0,0.92040334,0.04265649,500.0,2.7006,0.0,20,0.00020444739842584436,0.0,1350.3,2.7737266700235628,0.06462378199510965
0.00022349,0,0.92083127,83.33570663287136,0,0.92060778,0.04246514,500.0,2.6812,0.0,20,0.00022349099964980024,0.0,1340.6,2.7630357507640033,0.06708276365969823
0.00026993,0,0.9211012,81.49748462376002,0,0.92083127,0.04229721,500.0,2.6832,0.0,20,0.00026992952885041,0.0,1341.6,2.7603691347354253,0.05910962799645603
0.00028625,0,0.92138745,74.05099594198582,0,0.9211012,0.042122,500.0,2.697,0.0,20,0.0002862466142070641,0.0,1348.5,2.7684275320116294,0.06191520608150114
0.0002314,0,0.92161885,70.19366068242915,0,0.92138745,0.04195416,500.0,2.669,0.0,20,0.00023139668206539898,0.0,1334.5,2.7454760971459935,0.05953887434388605
0.00012628,0,0.92174513,77.0700330867971,0,0.92161885,0.04178315,500.0,2.6518,0.0,20,0.00012628366774192212,0.0,1325.9,2.7395541170051745,0.06090039544526604
0.00010072,0,0.92184585,70.13836325435602,0,0.92174513,0.04163798,500.0,2.6918,0.0,20,0.00010071985619608537,0.0,1345.9,2.7565581365173486,0.05188147941525756
0.00010851,0,0.92195436,74.51409262683134,0,0.92184585,0.04149761,500.0,2.687,0.0,20,0.00010851349710638836,0.0,1343.5,2.7548558945977555,0.05033630910102005
0.00018503,0,0.92213939,75.50470184034899,0,0.92195436,0.04134636,500.0,2.6704,0.0,20,0.00018502857976432363,0.0,1335.2,2.7579999709934735,0.05441626540012834
0.00013001,0,0.9222694,70.69964639232646,0,0.92213939,0.04119545,500.0,2.7012,0.0,20,0.00013001006216262212,0.0,1350.6,2.767872569321066,0.054486136050535094
6.79934515e-05,0,0.9223374,50.360599678717094,0,0.9222694,0.04105208,500.0,2.6942,0.0,20,6.79934514628e-05,0.0,1347.1,2.777640430293309,0.05193889612973379
7.10425415e-05,0,0.92240844,65.4097852006869,0,0.9223374,0.04088345,500.0,2.6612,0.0,20,7.104254150058775e-05,0.0,1330.6,2.747583403647649,0.061315024668182616
2.08593791e-05,0,0.9224293,59.63715284954506,0,0.92240844,0.04071747,500.0,2.6358,0.0,20,2.0859379061710648e-05,0.0,1317.9,2.7142878181946735,0.06058626367708797
-3.23005861e-05,0,0.922397,64.17663126091928,0,0.9224293,0.04053722,500.0,2.7288,0.0,20,3.2300586053302105e-05,0.0,1364.4,2.8022938032975775,0.0660678679077904
8.71064974e-05,0,0.9224841,102.47238652437055,0,0.922397,0.04035413,500.0,2.6798,0.0,20,8.710649741328069e-05,0.0,1339.9,2.7699588372392827,0.06739460803821373
7.97708905e-05,0,0.92256388,62.34059672476676,0,0.9224841,0.04017424,500.0,2.705,0.0,20,7.977089053867736e-05,0.0,1352.5,2.789153097268058,0.06650077470105487
6.29080562e-05,0,0.92262678,87.37253573062875,0,0.92256388,0.03999053,500.0,2.7196,0.0,20,6.29080561563855e-05,0.0,1359.8,2.7882209094689756,0.06821120278032566
0.00013126,0,0.92275804,92.96337988692106,0,0.92262678,0.03979722,500.0,2.7238,0.0,20,0.0001312592072298946,0.0,1361.9,2.792223766104715,0.07210012651879083
6.80321815e-05,0,0.92282608,52.61739256177562,0,0.92275804,0.0396091,500.0,2.7438,0.0,20,6.803218150608359e-05,0.0,1371.9,2.801564127411686,0.07048710665779367
8.22998153e-05,0,0.92290837,61.00655702463466,0,0.92282608,0.03944171,500.0,2.746,0.0,20,8.229981534668696e-05,0.0,1373.0,2.8073268423893927,0.0629897407672999
0.00010014,0,0.92300852,60.07661774767284,0,0.92290837,0.03928315,500.0,2.696,0.0,20,0.00010014049184492446,0.0,1348.0,2.7673062714488257,0.05990160640216402
0.00013596,0,0.92314448,63.74284273547894,0,0.92300852,0.03914201,500.0,2.717,0.0,20,0.00013596067632493103,0.0,1358.5,2.792975295272051,0.053518799610472456
6.49052813e-05,0,0.92320938,88.5966139307818,0,0.92314448,0.03901552,500.0,2.6696,0.0,20,6.490528128810791e-05,0.0,1334.8,2.758774336548751,0.04811872454998678
5.20868216e-05,0,0.92326147,65.6410694611232,0,0.92320938,0.03890461,500.0,2.729,0.0,20,5.2086821601404765e-05,0.0,1364.5,2.8013137989165013,0.0423172589249603
2.95882373e-05,0,0.92329106,91.69274780482915,0,0.92326147,0.03878326,500.0,2.7084,0.0,20,2.958823732168714e-05,0.0,1354.2,2.789367211394011,0.04643539586340495
-7.54472863e-05,0,0.92321561,73.07968253899301,0,0.92329106,0.03866637,500.0,2.7152,0.0,20,7.544728630670683e-05,0.0,1357.6,2.7843291759416666,0.044858298078331416
-2.0409397e-05,0,0.9231952,79.16034360713702,0,0.92321561,0.03855543,500.0,2.6964,0.0,20,2.0409397006537766e-05,0.0,1348.2,2.762720948630172,0.042693653653948616
3.34210343e-05,0,0.92322862,80.30965072766784,0,0.9231952,0.03846527,500.0,2.7252,0.0,20,3.342103433512378e-05,0.0,1362.6,2.8016575379585564,0.03478447438144627
9.18568619e-05,0,0.92332048,65.4097852006869,0,0.92322862,0.03832802,500.0,2.6572,0.0,20,9.18568619239224e-05,0.0,1328.6,2.7459220964914497,0.053104063376295585
0.00015374,0,0.92347421,71.94129551238288,0,0.92332048,0.03820621,500.0,2.641,0.0,20,0.00015373515384842218,0.0,1320.5,2.726741461891831,0.047283515540250676
0.00015365,0,0.92362786,80.69764556664587,0,0.92347421,0.03807248,500.0,2.7166,0.0,20,0.00015365030959857418,0.0,1358.3,2.794080249384402,0.05207701981772317
0.00010727,0,0.92373513,67.09813708293248,0,0.92362786,0.03793129,500.0,2.7216,0.0,20,0.00010726641999414532,0.0,1360.8,2.78784745637203,0.055171930135976766
0.00014013,0,0.92387526,64.34625086203548,0,0.92373513,0.03780613,500.0,2.6828,0.0,20,0.00014013128204837244,0.0,1341.4,2.7536492441848868,0.04907529224210805
0.00014166,0,0.92401692,57.91027542673234,0,0.92387526,0.03767254,500.0,2.716,0.0,20,0.00014165563697188244,0.0,1358.0,2.7947350500539403,0.05255227199680945
0.00010732,0,0.92412423,57.93479092911271,0,0.92401692,0.03754282,500.0,2.6852,0.0,20,0.00010731650233053447,0.0,1342.6,2.7715881656552077,0.05119994704806885
0.00017847,0,0.92430271,58.04446571379567,0,0.92412423,0.03739899,500.0,2.6676,0.0,20,0.00017847412813387642,0.0,1333.8,2.748073914580901,0.05697107954783576
0.00019581,0,0.92449851,75.06070876297399,0,0.92430271,0.03727205,500.0,2.7534,0.0,20,0.0001958052136806776,0.0,1376.7,2.8112610053141633,0.05045588489343089
0.00017504,0,0.92467356,66.43613474608529,0,0.92449851,0.03715176,500.0,2.7184,0.0,20,0.00017504333857165655,0.0,1359.2,2.800982227719412,0.047963989074510494
0.00014913,0,0.92482268,74.79913101099504,0,0.92467356,0.03704071,500.0,2.6646,0.0,20,0.00014912725880589228,0.0,1332.3,2.7466901609027548,0.044411088917151176
0.00016736,0,0.92499004,71.5580882919604,0,0.92482268,0.03695232,500.0,2.6744,0.0,20,0.0001673556369669038,0.0,1337.2,2.76137368713472,0.03544259261077087
0.00019075,0,0.92518078,85.27948170574209,0,0.92499004,0.0368441,500.0,2.7742,0.0,20,0.00019074565267218624,0.0,1387.1,2.8269089762495008,0.04350584801283475
0.00016601,0,0.9253468,65.50809110331333,0,0.92518078,0.036727,500.0,2.7526,0.0,20,0.00016601449318631722,0.0,1376.3,2.8219839191604197,0.04721128698449917
0.00023696,0,0.92558376,62.78503006290592,0,0.9253468,0.03662288,500.0,2.6396,0.0,20,0.0002369611907809821,0.0,1319.8,2.7187702808438967,0.042101846638367135
0.00019764,0,0.9257814,66.94258734169154,0,0.92558376,0.03651554,500.0,2.7414,0.0,20,0.00019763697005181768,0.0,1370.7,2.8172905494464007,0.04352369781909715
0.00018396,0,0.92596535,91.8256500113122,0,0.9257814,0.03641508,500.0,2.737,0.0,20,0.0001839566994801256,0.0,1368.5,2.797790378137719,0.040844515394255154
0.00018841,0,0.92615376,74.24930976110149,0,0.92596535,0.03632071,500.0,2.6984,0.0,20,0.00018840533576924834,0.0,1349.2,2.7724785734068353,0.03846833683472539
0.00010769,0,0.92626145,69.88104177815326,0,0.92615376,0.03619188,500.0,2.7136,0.0,20,0.00010769432255752776,0.0,1356.8,2.77985162193956,0.05267082335292628
9.68861319e-06,0,0.92627114,38.568769749630334,0,0.92626145,0.03605671,500.0,2.685,0.0,20,9.688613193614692e-06,0.0,1342.5,2.7578206975798842,0.05546134065981079
4.76247692e-05,0,0.92631877,63.10713113428625,0,0.92627114,0.03591315,500.0,2.6794,0.0,20,4.762476919484282e-05,0.0,1339.7,2.757175300919403,0.05911661652469036
5.77828437e-05,0,0.92637655,66.02151164582646,0,0.92631877,0.0357437,500.0,2.7412,0.0,20,5.778284370716591e-05,0.0,1370.6,2.7931742802768325,0.0700751237471664
4.57405857e-05,0,0.92642229,57.806920000982586,0,0.92637655,0.03556941,500.0,2.7092,0.0,20,4.57405857356985e-05,0.0,1354.6,2.7701688323999316,0.0724129801304727
2.74026004e-05,0,0.92644969,67.03461792238394,0,0.92642229,0.03538549,500.0,2.7388,0.0,20,2.740260038769371e-05,0.0,1369.4,2.798387850173739,0.0767810209251607
2.64133901e-05,0,0.92647611,95.82123981665025,0,0.92644969,0.03521551,500.0,2.7326,0.0,20,2.6413390132207226e-05,0.0,1366.3,2.798516971540462,0.07130933005855411
6.32267976e-05,0,0.92653933,95.12281534942078,0,0.92647611,0.03504372,500.0,2.777,0.0,20,6.322679760129013e-05,0.0,1388.5,2.8245833321040466,0.07240020315236251
0.00012321,0,0.92666255,68.01058741107887,0,0.92653933,0.03489241,500.0,2.6928,0.0,20,0.0001232149877025135,0.0,1346.4,2.77993312149771,0.06405818996594803
0.00015136,0,0.9268139,59.06428701000292,0,0.92666255,0.03473658,500.0,2.6718,0.0,20,0.00015135649534836482,0.0,1335.9,2.7701777488096315,0.06624884819025567
0.00010372,0,0.92691763,98.22112807334275,0,0.9268139,0.03455972,500.0,2.7142,0.0,20,0.00010372404161984594,0.0,1357.1,2.792117182354638,0.07553557568139979
0.00018094,0,0.92709857,79.84960864024319,0,0.92691763,0.03436301,500.0,2.7484,0.0,20,0.00018094461908546577,0.0,1374.2,2.806117859249679,0.08445576075527583
0.00015965,0,0.92725822,66.9216706306709,0,0.92709857,0.03416269,500.0,2.7374,0.0,20,0.00015965108627225,0.0,1368.7,2.7998287876225576,0.08648806426525368
0.00014549,0,0.92740372,90.1722795541956,0,0.92725822,0.0339869,500.0,2.7312,0.0,20,0.00014549162724153408,0.0,1365.6,2.8002404468188087,0.0762964997716935
0.00013247,0,0.92753619,72.29626546371534,0,0.92740372,0.03384024,500.0,2.785,0.0,20,0.0001324743858149846,0.0,1392.5,2.840171649742318,0.06394744564153143
