ReturnsMean,Omega,TimestepsMean,Traj,ITERATIONS,NormDeltaOmega,DeltaOmega,OmegaBefore,ReturnsStd,RewardStd,TimestepsStd,NormDeltaVar,RewardMean,ConfortViolation,Wins
-95.34991005094494,25.25752208695001,5.344,250,1071,0.022516261314571295,0.022516261314571295,25.23500582563544,10.40992734568161,8.564448407225552,0.4750410508577127,0.0018947752243574183,-17.84242328797622,0,0.0
-97.36910941962438,25.280246646588935,5.424,250,1072,0.022724559638923836,0.022724559638923836,25.25752208695001,10.826409451264484,8.53874149981588,0.49419024676737605,0.0019198804710165904,-17.951531972644617,0,0.0
-96.49087683547035,25.307475087825882,5.376,250,1073,0.027228441236946566,0.027228441236946566,25.280246646588935,10.630430830077273,8.583571566499533,0.4843800161030593,0.0019371539367599286,-17.94845179231219,0,0.0
-97.54053999994026,25.319506169021256,5.408,250,1074,0.012031081195374327,0.012031081195374327,25.307475087825882,10.876602884198267,8.594289059542644,0.49146312170904544,0.0019568723296461534,-18.036342455610257,0,0.0
-95.35489742158008,25.338005312007425,5.304,250,1075,0.018499142986168948,0.018499142986168948,25.319506169021256,10.209428155337767,8.669415962377194,0.45998260836688154,0.0019674874979982103,-17.977921836647827,0,0.0
-97.6338232846774,25.322319908782465,5.392,250,1076,0.01568540322496048,-0.01568540322496048,25.338005312007425,10.903589822752847,8.643886117204866,0.4881966816765555,0.0019875771239276654,-18.10716307208409,0,0.0
-96.6123134812547,25.287854843152306,5.356,250,1077,0.034465065630158165,-0.034465065630158165,25.322319908782465,10.57030360821236,8.646176812121643,0.4788152044369518,0.00200530746065898,-18.03814665445383,0,0.0
-95.536903234765,25.243603947470483,5.324,250,1078,0.04425089568182372,-0.04425089568182372,25.287854843152306,10.324649533966893,8.633343484030124,0.46799999999999997,0.0020186509357880914,-17.944572358145194,0,0.0
-95.55186427149104,25.18812112362474,5.348,250,1079,0.05548282384574321,-0.05548282384574321,25.243603947470483,10.486831537570652,8.572003830821348,0.4763360158543546,0.002034227234384469,-17.86684073887267,0,0.0
-94.7385888936211,25.1324276770146,5.34,250,1080,0.055693446610138864,-0.055693446610138864,25.18812112362474,10.258396862649093,8.519813890962489,0.4737087712930805,0.002047031634366802,-17.741308781576986,0,0.0
-94.69318379087179,25.06982773512668,5.364,250,1081,0.06259994188792106,-0.06259994188792106,25.1324276770146,10.377188159781708,8.454212890803271,0.48114862568649197,0.002060231356275009,-17.65346453968527,0,0.0
-94.81662900531283,25.017889307688748,5.404,250,1082,0.05193842743793198,-0.05193842743793198,25.06982773512668,10.578706310876738,8.364693220809308,0.49069746280167376,0.0020765738666121045,-17.545638231923174,0,0.0
-94.41288782011496,24.962024896639992,5.408,250,1083,0.05586441104875561,-0.05586441104875561,25.017889307688748,10.492558778689034,8.31910868404367,0.49146312170904544,0.002092186018412483,-17.458004404607056,0,0.0
-93.4469788251285,24.9041493062811,5.392,250,1084,0.05787559035889345,-0.05787559035889345,24.962024896639992,10.428692173707873,8.273377467703945,0.4881966816765555,0.002103829705811131,-17.330671147093565,0,0.0
-93.18396503767543,24.863829560955995,5.412,250,1085,0.040319745325103185,-0.040319745325103185,24.9041493062811,10.373063516578126,8.201217791910265,0.4921950832749145,0.0021151568201396337,-17.21802753837314,0,0.0
-91.66101713751347,24.832911302166732,5.36,250,1086,0.030918258789263575,-0.030918258789263575,24.863829560955995,10.078426124965159,8.19363311541245,0.48,0.002123221143721622,-17.10093603311818,0,0.0
-91.44094112022597,24.819718537634614,5.368,250,1087,0.013192764532117707,-0.013192764532117707,24.832911302166732,10.073010969103043,8.154304603464102,0.4822613399392492,0.0021342491720386177,-17.034452518671003,0,0.0
-92.36773071836208,24.8080892415177,5.416,250,1088,0.0116292961169151,-0.0116292961169151,24.819718537634614,10.297841702988364,8.119510132551724,0.49289349762397966,0.0021467145596000587,-17.054603160702012,0,0.0
-92.14252292742147,24.80225533581463,5.412,250,1089,0.005833905703070741,-0.005833905703070741,24.8080892415177,10.284440670763573,8.109456492179916,0.4921950832749145,0.002162223325477833,-17.025595515044618,0,0.0
-90.82155023297804,24.80454413242421,5.352,250,1090,0.002288796609580146,0.002288796609580146,24.80225533581463,9.960684059922064,8.138034404067058,0.4775939698111775,0.0021707607991086906,-16.96964690451757,0,0.0
-92.62796816815937,24.797477963241253,5.436,250,1091,0.007066169182955662,-0.007066169182955662,24.80454413242421,10.384608679497749,8.094210179195677,0.4958870839213299,0.0021877987384437444,-17.03972924359076,0,0.0
-91.75553959133298,24.79773792043838,5.4,250,1092,0.0002599571971266812,0.0002599571971266812,24.797477963241253,10.225676330225058,8.10407029909376,0.4898979485566356,0.0022019307965229985,-16.991766590987584,0,0.0
-91.71135612642381,24.795084806195856,5.396,250,1093,0.0026531142425234577,-0.0026531142425234577,24.79773792043838,10.20714323852468,8.110076282147755,0.48906441293555597,0.002212690311957406,-16.99617422654259,0,0.0
-92.3640325716263,24.80938442125394,5.432,250,1094,0.014299615058085635,0.014299615058085635,24.795084806195856,10.294985498420065,8.080766620280606,0.495354418573207,0.002233727146335837,-17.003687881374507,0,0.0
-91.98436508206623,24.833006212259274,5.404,250,1095,0.023621791005332682,0.023621791005332682,24.80938442125394,10.196979193518235,8.11527135418892,0.49069746280167376,0.002249753721767941,-17.021533138798343,0,0.0
-92.27506697987229,24.85858421418113,5.404,250,1096,0.02557800192185411,0.02557800192185411,24.833006212259274,10.314949768536003,8.140747237612953,0.49069746280167376,0.002264154277211737,-17.075326976290206,0,0.0
-92.90825021477254,24.889945003180635,5.424,250,1097,0.031360788999506894,0.031360788999506894,24.85858421418113,10.406117157384395,8.14746780920257,0.49419024676737605,0.002284205975513864,-17.129102178239773,0,0.0
-93.49805225709197,24.920616509520627,5.432,250,1098,0.03067150633999205,0.03067150633999205,24.889945003180635,10.382262781065988,8.17998492918233,0.495354418573207,0.0023040396832008465,-17.212454391953603,0,0.0
-93.40726803741377,24.94029873006618,5.412,250,1099,0.019682220545551132,0.019682220545551132,24.920616509520627,10.371160367585478,8.220737612915588,0.4921950832749145,0.0023225479274132303,-17.25928825525014,0,0.0
-92.97750189179003,24.969992273003573,5.384,250,1100,0.029693542937394568,0.029693542937394568,24.94029873006618,10.271207868331855,8.251463957401624,0.4863578929142612,0.0023415422112254363,-17.2692239769298,0,0.0
-93.49626273327475,25.011832543088886,5.392,250,1101,0.04184027008531288,0.04184027008531288,24.969992273003573,10.335900996209512,8.277917399695463,0.4881966816765555,0.0023594608074231386,-17.339811337773508,0,0.0
-93.94814742493517,25.062767174168293,5.392,250,1102,0.05093463107940721,0.05093463107940721,25.011832543088886,10.348892122633256,8.318044643644724,0.4881966816765555,0.002378193538541668,-17.423617845870766,0,0.0
-94.79225101640786,25.094419254006876,5.404,250,1103,0.03165207983858309,0.03165207983858309,25.062767174168293,10.60789504011147,8.3626495798474,0.4906974628016737,0.00240541548646985,-17.541127131089535,0,0.0
-93.47129455582471,25.125302648782707,5.328,250,1104,0.030883394775830908,0.030883394775830908,25.094419254006876,10.13648767632912,8.436500694169842,0.4694848240358787,0.0024258071262943845,-17.54341114035749,0,0.0
-95.13641553494888,25.142733739781168,5.388,250,1105,0.01743109099846052,0.01743109099846052,25.125302648782707,10.515131730623516,8.433090951670911,0.4872945721019269,0.0024493413337971035,-17.657092712499797,0,0.0
-95.13426182270207,25.15327962219577,5.38,250,1106,0.01054588241460408,0.01054588241460408,25.142733739781168,10.559739741612564,8.453055130421893,0.48538644398046393,0.002471620095688881,-17.68294829418254,0,0.0
-95.27718544648538,25.15028154650768,5.38,250,1107,0.002998075688090296,-0.002998075688090296,25.15327962219577,10.542239799699614,8.465654820195104,0.48538644398046393,0.0024963581000207067,-17.709514023510295,0,0.0
-94.56486257397705,25.136640533046734,5.348,250,1108,0.013641013460947704,-0.013641013460947704,25.15028154650768,10.417798818609842,8.483631210040778,0.47633601585435464,0.0025193211811992402,-17.68228544763969,0,0.0
-95.33372474627332,25.114373505668375,5.392,250,1109,0.022267027378358506,-0.022267027378358506,25.136640533046734,10.587508987053033,8.440144219206823,0.4881966816765555,0.002545629861817933,-17.68058693365603,0,0.0
-93.44076193644057,25.09678557127564,5.316,250,1110,0.017587934392736315,-0.017587934392736315,25.114373505668375,10.037720485115159,8.464511900291885,0.46491289506745237,0.002562789332654677,-17.577268987291305,0,0.0
-93.94454254030806,25.08413719843261,5.348,250,1111,0.012648372843028,-0.012648372843028,25.09678557127564,10.234390822928395,8.428225437885335,0.47633601585435464,0.0025858560248993023,-17.56629441666194,0,0.0
-93.74744728587996,25.08633006006815,5.348,250,1112,0.0021928616355388897,0.0021928616355388897,25.08413719843261,10.264252391163923,8.410380585117041,0.47633601585435464,0.002607874702124312,-17.529440404988772,0,0.0
-94.36753549188289,25.100730054587043,5.376,250,1113,0.014399994518893067,0.014399994518893067,25.08633006006815,10.467528835390874,8.395172998194848,0.4843800161030593,0.0026278402331306495,-17.553485024531785,0,0.0
-94.43230188996188,25.102924947674765,5.368,250,1114,0.0021948930877222494,0.0021948930877222494,25.100730054587043,10.445035601872755,8.421005879218766,0.4822613399392492,0.0026510121563983868,-17.591710486207507,0,0.0
-94.96810251080495,25.105164422031372,5.392,250,1115,0.002239474356606763,0.002239474356606763,25.102924947674765,10.567524555783956,8.407988757238149,0.4881966816765555,0.002678575687105095,-17.612778655564718,0,0.0
-95.30976727202318,25.100513391315936,5.408,250,1116,0.004651030715436377,-0.004651030715436377,25.105164422031372,10.6085215786468,8.39777681125982,0.4914631217090455,0.0027049910955447673,-17.623847498524995,0,0.0
-94.7566549019686,25.0934820405542,5.384,250,1117,0.007031350761735666,-0.007031350761735666,25.100513391315936,10.526883250595896,8.409128462305366,0.4863578929142612,0.0027337618112867634,-17.59967587332255,0,0.0
-93.58027958815178,25.069309098281597,5.328,250,1118,0.024172942272603137,-0.024172942272603137,25.0934820405542,10.111646438484307,8.446503330474632,0.4694848240358787,0.002751354541040805,-17.563866289067526,0,0.0
-94.90786529318628,25.04182937345108,5.408,250,1119,0.02747972483051697,-0.02747972483051697,25.069309098281597,10.580574174481136,8.36262534705304,0.49146312170904544,0.002778608879138553,-17.54953130421344,0,0.0
-93.37949450446956,25.037968039852103,5.352,250,1120,0.0038613335989765574,-0.0038613335989765574,25.04182937345108,10.254007348522796,8.367505086011231,0.4775939698111775,0.002801581246812475,-17.44758865928056,0,0.0
-93.63861256622872,25.0216804567426,5.364,250,1121,0.01628758310950218,-0.01628758310950218,25.037968039852103,10.357224023149382,8.360085286016812,0.48114862568649197,0.0028296209548464174,-17.456862894524367,0,0.0
-94.19291663344355,25.00264931204121,5.396,250,1122,0.019031144701390446,-0.019031144701390446,25.0216804567426,10.480558691327438,8.329661653021851,0.489064412935556,0.002855185255643727,-17.456063127028084,0,0.0
-93.72983562564227,24.995285687899187,5.388,250,1123,0.007363624142023184,-0.007363624142023184,25.00264931204121,10.411157659840681,8.308305645109403,0.4872945721019269,0.0028781072389522408,-17.39603482287347,0,0.0
-94.83356894539286,24.981819378607266,5.44,250,1124,0.013466309291921164,-0.013466309291921164,24.995285687899187,10.640417199505643,8.2770566538246,0.4963869458396343,0.0029075815750005053,-17.432641350256038,0,0.0
-93.17064319548531,24.983001298457392,5.372,250,1125,0.0011819198501257233,0.0011819198501257233,24.981819378607266,10.316098804674157,8.298479061946944,0.48333839077813795,0.00292757534109506,-17.343753387097042,0,0.0
-93.19557418470546,24.991927938558575,5.372,250,1126,0.00892664010118338,0.00892664010118338,24.983001298457392,10.249875825133364,8.300899859956038,0.48333839077813795,0.0029477446908052277,-17.348394300950382,0,0.0
-93.45821133537966,25.00126672301837,5.38,250,1127,0.009338784459796301,0.009338784459796301,24.991927938558575,10.388253481109432,8.30408896196605,0.48538644398046393,0.0029744988295747465,-17.371414746353096,0,0.0
-93.78024350053605,25.00069911422215,5.388,250,1128,0.0005676087962207532,-0.0005676087962207532,25.00126672301837,10.42005723971989,8.312848235436398,0.48729457210192695,0.0029979158471002674,-17.40539040470231,0,0.0
-93.85616527168706,25.00371158814475,5.392,250,1129,0.003012473922598957,0.003012473922598957,25.00069911422215,10.445173129507065,8.309855817004518,0.4881966816765555,0.0030223376283662205,-17.406558841188254,0,0.0
-93.34351319109213,25.013353402863544,5.368,250,1130,0.009641814718793995,0.009641814718793995,25.00371158814475,10.326177149077512,8.323915844840725,0.4822613399392492,0.0030440616146581857,-17.388880996850247,0,0.0
-93.91369605196068,25.036082785703066,5.392,250,1131,0.02272938283952186,0.02272938283952186,25.013353402863544,10.37960295283643,8.314845651283019,0.4881966816765555,0.0030718574622478497,-17.41722849628351,0,0.0
-94.24440362215833,25.03487095811473,5.392,250,1132,0.001211827588335268,-0.001211827588335268,25.036082785703066,10.53463823544608,8.343867104137187,0.4881966816765555,0.0031046122119963698,-17.478561502625805,0,0.0
-94.02568826903563,25.038747113549615,5.384,250,1133,0.0038761554348845095,0.0038761554348845095,25.03487095811473,10.392414729272364,8.34445749515511,0.4863578929142612,0.0031282843146498733,-17.463909411039307,0,0.0
-93.47236640767827,25.049425205797785,5.356,250,1134,0.010678092248170401,0.010678092248170401,25.038747113549615,10.207261997808905,8.365500574134066,0.4788152044369518,0.0031543055791017423,-17.45189813436861,0,0.0
-93.48814955588344,25.042343332957103,5.348,250,1135,0.007081872840682735,-0.007081872840682735,25.049425205797785,10.248037401989409,8.38719634813397,0.4763360158543546,0.0031778980510000624,-17.480955414338716,0,0.0
-93.35425147275494,25.03060990630664,5.348,250,1136,0.011733426650462064,-0.011733426650462064,25.042343332957103,10.227761129584845,8.375449075310208,0.47633601585435464,0.0032059921452213145,-17.45591837560863,0,0.0
-93.61817096387259,25.017100400929824,5.364,250,1137,0.013509505376816833,-0.013509505376816833,25.03060990630664,10.285236893900148,8.358667226035806,0.48114862568649197,0.0032383283655322338,-17.453052006687653,0,0.0
-93.50518401634082,25.001964475415008,5.368,250,1138,0.015135925514815796,-0.015135925514815796,25.017100400929824,10.291255274140632,8.338254339647802,0.4822613399392492,0.0032673144810682155,-17.41899851273115,0,0.0
-93.75565727940078,24.98853496184722,5.388,250,1139,0.013429513567789542,-0.013429513567789542,25.001964475415008,10.37821325338563,8.310664927625204,0.4872945721019269,0.0033036004147381694,-17.40082726046785,0,0.0
-93.89924665888859,24.97773847453495,5.4,250,1140,0.010796487312269676,-0.010796487312269676,24.98853496184722,10.418123648358034,8.29373178535778,0.4898979485566356,0.003337415816821136,-17.388749381275666,0,0.0
-92.64366987271559,24.986515914855428,5.348,250,1141,0.008777440320479002,0.008777440320479002,24.97773847453495,10.033860471633528,8.31186172270711,0.4763360158543546,0.0033608979165223145,-17.323049714419515,0,0.0
-92.1976232857182,25.000714625664212,5.324,250,1142,0.014198710808784654,0.014198710808784654,24.986515914855428,9.983811890876968,8.33160853030916,0.46799999999999997,0.0033864403776548346,-17.317359745627005,0,0.0
-95.20061975094431,25.01309068887257,5.456,250,1143,0.01237606320835738,0.01237606320835738,25.000714625664212,10.665485190067832,8.26995930503433,0.49806023732074817,0.0034300866590821076,-17.44879394262176,0,0.0
-94.36082687604971,25.030558169641733,5.412,250,1144,0.017467480769163046,0.017467480769163046,25.01309068887257,10.540749543218467,8.30463582829348,0.4921950832749145,0.003462782324571941,-17.435481684414214,0,0.0
-94.18560679489069,25.036880754684294,5.392,250,1145,0.006322585042561002,0.006322585042561002,25.030558169641733,10.433306796257002,8.338716761240248,0.4881966816765555,0.003496621987642431,-17.46765704653017,0,0.0
-93.95000506139263,25.036935578107407,5.376,250,1146,5.482342311324828e-05,5.482342311324828e-05,25.036880754684294,10.39422407547086,8.35798194434463,0.4843800161030593,0.0035345346788013183,-17.475819393860235,0,0.0
-94.50800287154556,25.0346551819195,5.404,250,1147,0.0022803961879063195,-0.0022803961879063195,25.036935578107407,10.544228531870699,8.33729296382198,0.49069746280167376,0.0035729101271505734,-17.488527548398512,0,0.0
-93.67865231935167,25.030638781739984,5.368,250,1148,0.004016400179516211,-0.004016400179516211,25.0346551819195,10.368790685267477,8.353587090015086,0.4822613399392492,0.0036091978512061843,-17.451313770371026,0,0.0
-95.11190473480907,25.0337553805463,5.436,250,1149,0.0031165988063150962,0.0031165988063150962,25.030638781739984,10.610955587550883,8.31142015718761,0.4958870839213299,0.00365204761967539,-17.496671216852295,0,0.0
-93.60782566218887,25.034821807156046,5.364,250,1150,0.0010664266097464292,0.0010664266097464292,25.0337553805463,10.281986172197191,8.357590221039413,0.48114862568649197,0.003686931910659622,-17.451123352384204,0,0.0
-94.51014886519717,25.0379990248443,5.408,250,1151,0.003177217688254075,0.003177217688254075,25.034821807156046,10.613172370478587,8.327632265114763,0.4914631217090455,0.0037244012155221657,-17.475989065310127,0,0.0
-93.86450239975967,25.046949077146024,5.376,250,1152,0.008950052301724298,0.008950052301724298,25.0379990248443,10.38507799420027,8.350222317536064,0.4843800161030593,0.003756596896230424,-17.459914880907675,0,0.0
-94.49076837728269,25.065401275493667,5.4,250,1153,0.018452198347642224,0.018452198347642224,25.046949077146024,10.410917800578549,8.34585705838685,0.4898979485566356,0.00379733761342227,-17.498290440237536,0,0.0
-93.04910470232193,25.08983297438757,5.324,250,1154,0.02443169889390262,0.02443169889390262,25.065401275493667,10.003863870494383,8.408489062788917,0.46799999999999997,0.0038248797714884515,-17.477292393373766,0,0.0
-94.07366212834155,25.101896282675906,5.356,250,1155,0.012063308288336572,0.012063308288336572,25.08983297438757,10.33058968293735,8.41938796673881,0.4788152044369518,0.003862886873063822,-17.56416395226691,0,0.0
-95.46404458702266,25.10893627035442,5.416,250,1156,0.0070399876785138815,0.0070399876785138815,25.101896282675906,10.602880528825924,8.391604226658469,0.49289349762397966,0.003908806082522625,-17.626300699228704,0,0.0
-94.3376756304784,25.1180640003668,5.36,250,1157,0.009127730012380653,0.009127730012380653,25.10893627035442,10.345355847793238,8.432766095615142,0.48,0.003949771621175737,-17.600312617626567,0,0.0
-95.64845690923882,25.126656716870343,5.416,250,1158,0.008592716503542874,0.008592716503542874,25.1180640003668,10.625592704780122,8.40813696399305,0.49289349762397966,0.003991666370868135,-17.66035024173538,0,0.0
-94.95194447528915,25.125101428007785,5.38,250,1159,0.0015552888625585126,-0.0015552888625585126,25.126656716870343,10.513432051611318,8.436776992271184,0.48538644398046393,0.004042052885616845,-17.649060311392038,0,0.0
-94.91970000734274,25.122909625788818,5.38,250,1160,0.002191802218966643,-0.002191802218966643,25.125101428007785,10.572307920182793,8.434207886248387,0.4853864439804639,0.004088607397424811,-17.64306691586296,0,0.0
-94.4999344834955,25.138578980944153,5.364,250,1161,0.015669355155335296,0.015669355155335296,25.122909625788818,10.375445141347718,8.437002061542346,0.48114862568649197,0.004132218758656558,-17.61743745031609,0,0.0
-94.63963392387636,25.149952659234106,5.36,250,1162,0.011373678289952949,0.011373678289952949,25.138578980944153,10.343981687788135,8.459706989787488,0.48,0.0041748454605401285,-17.656648120126185,0,0.0
-95.90870645131119,25.143023995270624,5.412,250,1163,0.006928663963481796,-0.006928663963481796,25.149952659234106,10.696092184832137,8.44050988264332,0.4921950832749145,0.00423070595546642,-17.72149047511293,0,0.0
-95.03245054230649,25.13974780394945,5.376,250,1164,0.003276191321173627,-0.003276191321173627,25.143023995270624,10.485143972740653,8.454072363574326,0.4843800161030593,0.004277745339309763,-17.67716713956594,0,0.0
-95.21350177092923,25.126141543670965,5.384,250,1165,0.013606260278486104,-0.013606260278486104,25.13974780394945,10.481968171395723,8.450238124741047,0.4863578929142612,0.0043260819016805825,-17.684528560722367,0,0.0
-94.66838758486294,25.1013047453491,5.364,250,1166,0.02483679832186425,-0.02483679832186425,25.126141543670965,10.419722521583651,8.45219874401923,0.48114862568649197,0.004366112242623444,-17.64884183162993,0,0.0
-94.88403302734383,25.06812777075683,5.388,250,1167,0.033176974592269204,-0.033176974592269204,25.1013047453491,10.575170326570747,8.410777995031442,0.48729457210192695,0.004410736806242035,-17.610251118660695,0,0.0
-93.8370358404577,25.027838457998616,5.356,250,1168,0.040289312758215345,-0.040289312758215345,25.06812777075683,10.304720420737182,8.398284125975623,0.4788152044369518,0.004452892644297381,-17.519984286866634,0,0.0
-93.4854872644716,24.978550551558886,5.36,250,1169,0.04928790643973002,-0.04928790643973002,25.027838457998616,10.303511019733286,8.356635508438622,0.48,0.004501290495173759,-17.44132225083425,0,0.0
-93.1628871757136,24.944482902976077,5.372,250,1170,0.034067648582809085,-0.034067648582809085,24.978550551558886,10.31076401455042,8.297914814528582,0.48333839077813795,0.004538436178499296,-17.342309600840213,0,0.0
-93.100723515683,24.920326329814237,5.388,250,1171,0.02415657316183939,-0.02415657316183939,24.944482902976077,10.33822207539878,8.252677246431825,0.4872945721019269,0.004583877643593235,-17.27927310981496,0,0.0
-92.47167321653154,24.882812743867976,5.368,250,1172,0.037513585946260974,-0.037513585946260974,24.920326329814237,10.17116138664626,8.246180124102017,0.4822613399392492,0.0046254215299576145,-17.226466694584865,0,0.0
-92.5385567080716,24.841791129126452,5.392,250,1173,0.041021614741524104,-0.041021614741524104,24.882812743867976,10.330768046126531,8.192662588193812,0.4881966816765555,0.004671923800092597,-17.16219523517648,0,0.0
-91.30266116269246,24.823709077461263,5.356,250,1174,0.01808205166518917,-0.01808205166518917,24.841791129126452,10.022276739177927,8.171452151037679,0.4788152044369518,0.004702312032602588,-17.046800067717037,0,0.0
-91.34891225113947,24.819262372560996,5.368,250,1175,0.004446704900267662,-0.004446704900267662,24.823709077461263,10.113653412376681,8.14609427361006,0.4822613399392492,0.004742076780831462,-17.017308541568454,0,0.0
-91.84256629787136,24.821415400242795,5.392,250,1176,0.002153027681799813,0.002153027681799813,24.819262372560996,10.166488857963227,8.131168460951057,0.4881966816765555,0.004788788356745982,-17.033116895005815,0,0.0
-92.3909658813022,24.845867805151002,5.42,250,1177,0.02445240490820666,0.02445240490820666,24.821415400242795,10.311731198031987,8.112023619129534,0.4935585071701227,0.004840434293613488,-17.046303668136936,0,0.0
-92.08700402126223,24.880532955555477,5.392,250,1178,0.03466515040447504,0.03466515040447504,24.845867805151002,10.216496113754353,8.153059145680878,0.4881966816765555,0.0048952326132048595,-17.07845030067919,0,0.0
-92.03552419860047,24.912075311440052,5.368,250,1179,0.0315423558845751,0.0315423558845751,24.880532955555477,10.15178164170035,8.207298572434915,0.4822613399392492,0.00494063215768262,-17.14521687753362,0,0.0
-93.57954994862769,24.93722760592671,5.424,250,1180,0.025152294486659343,0.025152294486659343,24.912075311440052,10.370909928622718,8.206583228184362,0.49419024676737605,0.0050008113220602005,-17.252866878434308,0,0.0
-92.47885790926445,24.950102281209098,5.36,250,1181,0.012874675282386505,0.012874675282386505,24.93722760592671,10.180209926440387,8.266797618098012,0.48,0.005056926662231442,-17.253518266653817,0,0.0
-92.85139255657053,24.962405538136224,5.372,250,1182,0.012303256927125972,0.012303256927125972,24.950102281209098,10.242217901174191,8.270149079292679,0.48333839077813795,0.005113210890965668,-17.284324749920053,0,0.0
-91.7976689680007,24.97561455306437,5.316,250,1183,0.013209014928147411,0.013209014928147411,24.962405538136224,9.867108095443005,8.31586722393763,0.46491289506745237,0.005164950661055687,-17.26818453122662,0,0.0
-92.96393370683543,24.989062520976255,5.364,250,1184,0.013447967911883296,0.013447967911883296,24.97561455306437,10.266841224432339,8.300291094232863,0.48114862568649197,0.0052179637450316075,-17.331083837963355,0,0.0
-93.08423601037875,25.007690473402963,5.364,250,1185,0.01862795242670856,0.01862795242670856,24.989062520976255,10.298308897382078,8.310579907703099,0.48114862568649197,0.005292784156095301,-17.353511560473294,0,0.0
-95.24261375677749,25.02860847699304,5.456,250,1186,0.020918003590075784,0.020918003590075784,25.007690473402963,10.653559110153303,8.273384705693735,0.4980602373207482,0.0053822584608344826,-17.45649079119822,0,0.0
-94.87985010975343,25.04893725095964,5.428,250,1187,0.020328773966600266,0.020328773966600266,25.02860847699304,10.633315115596139,8.310326523714297,0.494788843851597,0.005457750460303205,-17.47970709464875,0,0.0
-93.4436635267053,25.050868013815734,5.348,250,1188,0.0019307628560945034,0.0019307628560945034,25.04893725095964,10.254408035874746,8.383186128702873,0.4763360158543546,0.005519741088421968,-17.4726371590698,0,0.0
-94.48997078955153,25.037873540178488,5.396,250,1189,0.012994473637245818,-0.012994473637245818,25.050868013815734,10.488259730118537,8.355408242699996,0.48906441293555597,0.005606453144770348,-17.511113934312736,0,0.0
-92.82894750087671,25.043489345153922,5.328,250,1190,0.0056158049754344574,0.0056158049754344574,25.037873540178488,10.04026246196573,8.378880816386545,0.4694848240358787,0.005672926568280439,-17.4228505069213,0,0.0
-93.76124819953917,25.028812595545666,5.364,250,1191,0.014676749608256046,-0.014676749608256046,25.043489345153922,10.321192096688558,8.371364784276778,0.48114862568649197,0.005755693643797086,-17.47972561512662,0,0.0
-95.25558343894099,25.00813858199443,5.444,250,1192,0.020674013551236214,-0.020674013551236214,25.028812595545666,10.680563152768215,8.303748875678078,0.4968541033341679,0.00584244302957166,-17.497351844037652,0,0.0
-93.24735156039105,25.000109439664946,5.364,250,1193,0.008029142329483818,-0.008029142329483818,25.00813858199443,10.305167416498364,8.325453452068492,0.48114862568649197,0.0059054287915644935,-17.383920872556125,0,0.0
-93.61382376353767,24.988434113284264,5.38,250,1194,0.011675326380682804,-0.011675326380682804,25.000109439664946,10.336102058303725,8.317652548446388,0.4853864439804639,0.005984154678406336,-17.40033898950514,0,0.0
-93.51550542552665,24.98470240222876,5.384,250,1195,0.0037317110555044053,-0.0037317110555044053,24.988434113284264,10.372695750593824,8.299447649408418,0.48635789291426124,0.006055395595196461,-17.36915033906513,0,0.0
-93.60583815988875,24.97422504227261,5.388,250,1196,0.010477359956148291,-0.010477359956148291,24.98470240222876,10.355421343856348,8.297181708438481,0.4872945721019269,0.006137080236918083,-17.37302118780415,0,0.0
-92.962423684988,24.962840116815748,5.364,250,1197,0.01138492545686276,-0.01138492545686276,24.97422504227261,10.235246276536959,8.299829325226996,0.48114862568649197,0.00620232693826232,-17.330802327551826,0,0.0
-93.74930788620192,24.96027869651269,5.408,250,1198,0.0025614203030563942,-0.0025614203030563942,24.962840116815748,10.402659916158138,8.260963395084705,0.4914631217090455,0.006295823358251852,-17.335301014460413,0,0.0
-92.44728322047933,24.96033345240429,5.348,250,1199,5.475589159686933e-05,5.475589159686933e-05,24.96027869651269,10.124028250189133,8.293722059954302,0.47633601585435464,0.00635980312954222,-17.28632820128634,0,0.0
-92.36057606222995,24.965214055419633,5.344,250,1200,0.00488060301534432,0.00488060301534432,24.96033345240429,10.110952390267231,8.296048329033072,0.4750410508577127,0.006429003936486656,-17.28304192781249,0,0.0
-93.90514060067126,24.963354142205496,5.412,250,1201,0.0018599132141368102,-0.0018599132141368102,24.965214055419633,10.453336929348495,8.264655648845382,0.4921950832749145,0.006520408860010282,-17.351282446539408,0,0.0
-93.14749858046014,24.96641449947554,5.38,250,1202,0.0030603572700442783,0.0030603572700442783,24.963354142205496,10.282155171007448,8.276599497784337,0.48538644398046393,0.0066146733556018385,-17.31366144618218,0,0.0
-95.28565328087026,24.970163970064053,5.48,250,1203,0.0037494705885130486,0.0037494705885130486,24.96641449947554,10.59022208789826,8.218678280335965,0.49959983987187184,0.006743370321351578,-17.38789293446538,0,0.0
-93.9828912925563,24.954488168495796,5.412,250,1204,0.015675801568256986,-0.015675801568256986,24.970163970064053,10.493074428123307,8.271280656741492,0.4921950832749145,0.006842749337887685,-17.365648797589856,0,0.0
-95.08450555751214,24.916613001390374,5.472,250,1205,0.03787516710542249,-0.03787516710542249,24.954488168495796,10.561789611040378,8.220609489830219,0.49921538437832624,0.006957662107855234,-17.37655437820032,0,0.0
-93.24776097523291,24.879475283050358,5.408,250,1206,0.037137718340016335,-0.037137718340016335,24.916613001390374,10.363454231824633,8.216359128968369,0.4914631217090455,0.00705337634018171,-17.24255935192916,0,0.0
