# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current[0];w_current[1];w_target[0];w_target[1];theta_current[0];theta_current[1];theta_target[0];theta_target[1]
5.702000000000000000000000000000e+03;4.983067205842002067583962343633e+02;1.533704333545195641619329762761e+00;nan;3.877125890152386400444584069191e-01;3.877125890152138820710092659283e-01;nan;nan;1.037407981217521469458064942160e-03;nan;1.000000000000000000000000000000e+00;nan;7.955385582238428407789165852648e-04;5.060206092478651385135890450329e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.063448135595118193563735076168e-01;1.936551864404874867542361016604e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.703000000000000000000000000000e+03;4.984648770239340365151292644441e+02;1.532501889579999110324592948018e+00;nan;3.873103728809756951534382096725e-01;3.873103728809558221612974193704e-01;nan;nan;1.038748734527285061055024151244e-03;nan;1.000000000000000000000000000000e+00;nan;7.959421992309486911312821355580e-04;5.061817169426378271168687206227e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.065459726393615635942069275188e-01;1.934540273606377980275539130162e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.704000000000000000000000000000e+03;4.986231137094265477571752853692e+02;1.531298333118106480554843074060e+00;nan;3.869080547212762066777713698684e-01;3.869080547212542242618837917689e-01;nan;nan;1.040092616591729553568446142719e-03;nan;1.000000000000000000000000000000e+00;nan;7.963460450376826441076794083074e-04;5.063429063079206926545339229051e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.067471827448693399986723306938e-01;1.932528172551300493786641254701e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.705000000000000000000000000000e+03;4.987814306813959888131648767740e+02;1.530093663467739339978379575768e+00;nan;3.865056345102607093799917947763e-01;3.865056345102381163414406728407e-01;nan;nan;1.041439638332127297012941191667e-03;nan;1.000000000000000000000000000000e+00;nan;7.967500957480612129926744735542e-04;5.065041773851334028222481720150e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.069484438889782396131522546057e-01;1.930515561110212052753354328161e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.706000000000000000000000000000e+03;4.989398279805605511683097574860e+02;1.528887879936631444266481594241e+00;nan;3.861031122220429656621831782104e-01;3.861031122220272004952335009875e-01;nan;nan;1.042789810720576738206633038430e-03;nan;1.000000000000000000000000000000e+00;nan;7.971543514660516882922025594382e-04;5.066655302157169415977477910928e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.071497560846345731278006496723e-01;1.928502439153648717606870377494e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.707000000000000000000000000000e+03;4.990983056476822525837633293122e+02;1.527680981832050921553900479921e+00;nan;3.857004878307302986328863880772e-01;3.857004878307123130198874605412e-01;nan;nan;1.044143144780362375892424076085e-03;nan;1.000000000000000000000000000000e+00;nan;7.975588122956348046191377143543e-04;5.068269648411327210624222061597e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.073511193447879819018453417812e-01;1.926488806552114074754911143827e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.708000000000000000000000000000e+03;4.992568637235542041707958560437e+02;1.526472968460976131765960417397e+00;nan;3.852977613104234255736457726016e-01;3.852977613104036080926562135573e-01;nan;nan;1.045499651586247495324566436636e-03;nan;1.000000000000000000000000000000e+00;nan;7.979634783408877905797051965919e-04;5.069884813028638248511015262920e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.075525336823915489858904948051e-01;1.924474663176078959025971926167e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.709000000000000000000000000000e+03;4.994155022489624116133200004697e+02;1.525263839129950893536147304985e+00;nan;3.848949326352163469167066978116e-01;3.848949326351982502814053077600e-01;nan;nan;1.046859342264760397642198164192e-03;nan;1.000000000000000000000000000000e+00;nan;7.983683497059018609881553274477e-04;5.071500796424137647022689634468e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.077539991104013550327067605394e-01;1.922460008895981176113565425112e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.710000000000000000000000000000e+03;4.995742212647241444756218697876e+02;1.524053593145186180635164419073e+00;nan;3.844920017791967348230741663428e-01;3.844920017791784161431678512599e-01;nan;nan;1.048222227994574304310582135713e-03;nan;1.000000000000000000000000000000e+00;nan;7.987734264948917212861845271732e-04;5.073117599013075462721644726116e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.079555156417769223864411287650e-01;1.920444843582225780131977899146e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.711000000000000000000000000000e+03;4.997330208116804897144902497530e+02;1.522842229812491510188010579441e+00;nan;3.840889687164456556267566611496e-01;3.840889687164292243259922088328e-01;nan;nan;1.049588320006716391299961266270e-03;nan;1.000000000000000000000000000000e+00;nan;7.991787088120874725863385101832e-04;5.074735221210906921385230816668e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.081570832894809930380120022164e-01;1.918429167105184796060513008342e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.712000000000000000000000000000e+03;4.998919009306944758463941980153e+02;1.521629748437291151930139676551e+00;nan;3.836858334210374588124636829889e-01;3.836858334210211385340016931877e-01;nan;nan;1.050957629584935550462465592148e-03;nan;1.000000000000000000000000000000e+00;nan;7.995841967617886049402020631760e-04;5.076353663433306628860464115860e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.083587020664797506697141216137e-01;1.916412979335197219743491814370e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.713000000000000000000000000000e+03;5.000508616626417506267898716033e+02;1.520416148324573279992932839377e+00;nan;3.832825958670399435490594441944e-01;3.832825958670262878058565547690e-01;nan;nan;1.052330168065930071988334226774e-03;nan;1.000000000000000000000000000000e+00;nan;7.999898904482762853826449678252e-04;5.077972926096151695674052461982e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.085603719857424875883111781150e-01;1.914396280142569573001765093068e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.714000000000000000000000000000e+03;5.002099030484260993034695275128e+02;1.519201428779003881786024976464e+00;nan;3.828792560285144697118653311918e-01;3.828792560284980939222521101328e-01;nan;nan;1.053705946839795853584020868254e-03;nan;1.000000000000000000000000000000e+00;nan;8.003957899759752293161740865912e-04;5.079593009615536836065530224005e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.087620930602419377919432008639e-01;1.912379069397575348521201021867e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.715000000000000000000000000000e+03;5.003690251289723960326227825135e+02;1.517985589104772436996881879168e+00;nan;3.824758138795155693046012856939e-01;3.824758138794980277808122082206e-01;nan;nan;1.055084977350158889977671528015e-03;nan;1.000000000000000000000000000000e+00;nan;8.008018954492380526988259958898e-04;5.081213914407761045310962799704e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.089638653029539439032191694423e-01;1.910361346970455009852685179794e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.716000000000000000000000000000e+03;5.005282279452147236042947042733e+02;1.516768628605924318364372993528e+00;nan;3.820722693940915570820493485371e-01;3.820722693940754588481922837673e-01;nan;nan;1.056467271094777438805722979964e-03;nan;1.000000000000000000000000000000e+00;nan;8.012082069727343922038720336332e-04;5.082835640889340922399242117535e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.091656887268577902361244014173e-01;1.908343112731416268967876703755e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.717000000000000000000000000000e+03;5.006875115381319574225926771760e+02;1.515550546585739732918796107697e+00;nan;3.816686225462838644162388845871e-01;3.816686225462609938219316063623e-01;nan;nan;1.057852839625449212906938001311e-03;nan;1.000000000000000000000000000000e+00;nan;8.016147246508130690817450769714e-04;5.084458189477000900069469935261e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.093675633449360917737180898257e-01;1.906324366550633531147695975960e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.718000000000000000000000000000e+03;5.008468759487047918810276314616e+02;1.514331342347498665645844084793e+00;nan;3.812648733101272613410515077703e-01;3.812648733101085540830865738826e-01;nan;nan;1.059241694548745602033612556170e-03;nan;1.000000000000000000000000000000e+00;nan;8.020214485882206983599629346315e-04;5.086081560587676797524636640446e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.095694891701745721235283781425e-01;1.904305108298249005205349249081e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.719000000000000000000000000000e+03;5.010063212179254037437203805894e+02;1.513111015193832953329433621548e+00;nan;3.808610216596503006414309311367e-01;3.808610216596356456975058790704e-01;nan;nan;1.060633847526050053608481782419e-03;nan;1.000000000000000000000000000000e+00;nan;8.024283788895410478997360925746e-04;5.087705754638518484966880350839e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.097714662155623965844597478281e-01;1.902285337844371038151791708515e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
