Traj,OmegaBefore,Omega,ConfortViolation,ReturnsStd,TimestepsMean,TimestepsStd,NormDeltaOmega,Wins,ITERATIONS,DeltaOmega,ReturnsMean,RewardMean,RewardStd,NormDeltaVar
250,0.20751010177830514,0.2187671017422825,0,321.3118778308604,59.164,32.1178004228185,0.01125699996397736,0.4,528,0.01125699996397736,578.1828008540024,9.772544129098817,1.2820952633181408,0.033490273606188815
250,0.2187671017422825,0.23420134315718655,0,353.00215717113593,60.56,35.25391325796329,0.015434241414904043,1.2,529,0.015434241414904043,592.211366838572,9.778919531680513,1.2626256742857236,0.035132933061454416
250,0.23420134315718655,0.24412675441159806,0,304.6073692923357,59.896,30.448730416882736,0.009925411254411515,0.4,530,0.009925411254411515,585.3883622191706,9.773413286683093,1.274216338086495,0.03826208305018017
250,0.24412675441159806,0.26188844696895336,0,403.22148838510674,68.716,40.27380468741437,0.017761692557355296,1.6,531,0.017761692557355296,673.6532935401017,9.803441608069468,1.1848443388175565,0.04364236078784612
250,0.26188844696895336,0.27845623283795895,0,454.5759068473591,73.104,45.34954447400767,0.01656778586900559,3.5999999999999996,532,0.01656778586900559,717.6820582268588,9.8172748170669,1.1380525011418665,0.050400730633940495
250,0.27845623283795895,0.29725123924383484,0,457.3226733389272,72.488,45.584052650022244,0.01879500640587589,4.8,533,0.01879500640587589,711.6076189776587,9.81690236973925,1.1356826083360902,0.05412386650366561
250,0.29725123924383484,0.31756891148855787,0,547.1664416684956,79.744,54.49123290952407,0.02031767224472303,8.799999999999999,534,0.02031767224472303,784.529673398485,9.838102846590147,1.0613253367048805,0.07046286384729275
250,0.31756891148855787,0.33122238700848433,0,619.5975667308105,96.14,61.65698987138441,0.013653475519926461,15.6,535,0.013653475519926461,949.098867757906,9.872049799853402,0.9320300947772409,0.09142902342856364
250,0.33122238700848433,0.33586656963358363,0,625.5558952052985,93.24,62.215805065915525,0.004644182625099302,16.8,536,0.004644182625099302,920.2146258118005,9.869311731143291,0.9394361376349328,0.10961260076082725
250,0.33586656963358363,0.31918702486437855,0,638.2510382349698,92.488,63.42928232291455,0.01667954476920508,19.6,537,-0.01667954476920508,913.0610492515281,9.87221098144114,0.9274110685873835,0.11179723619406429
250,0.31918702486437855,0.29176665103029853,0,684.2561783091841,101.732,67.98261671927611,0.027420373834080025,25.6,538,-0.027420373834080025,1006.3128151577044,9.891802138537573,0.8518350789800077,0.11087166472134465
250,0.29176665103029853,0.2588778316573583,0,604.2705452146736,87.692,60.07725972445814,0.03288881937294025,16.0,539,-0.03288881937294025,864.877178542393,9.86266909800658,0.9729718157336992,0.11271951936605419
250,0.2588778316573583,0.22948053992737533,0,524.2588110591374,73.58,52.2263113765466,0.029397291729982955,7.199999999999999,540,-0.029397291729982955,722.8927427562952,9.82458198907713,1.1135540689832562,0.11095440319354671
250,0.22948053992737533,0.20386872513613521,0,396.34584708308495,62.42,39.54060697561432,0.02561181479124011,2.4,541,-0.02561181479124011,610.9093197048201,9.787076573290934,1.2367573299774421,0.1000736258042044
250,0.20386872513613521,0.18177360949185717,0,330.9964190960853,57.236,32.998125764958225,0.022095115644278046,2.0,542,-0.022095115644278046,559.1416326617189,9.769055011910664,1.2926464291238995,0.0952539036531872
250,0.18177360949185717,0.1642490153281701,0,286.59420007020566,53.332,28.665620104927086,0.01752459416368707,0.0,543,-0.01752459416368707,519.9482316795975,9.749273075819348,1.3509926075141394,0.08813127276698511
250,0.1642490153281701,0.15214475207008216,0,271.00186785421835,53.216,27.10471073448304,0.012104263258087944,0.0,544,-0.012104263258087944,518.8420129848264,9.749737165228998,1.3525559777858835,0.083352884321487
250,0.15214475207008216,0.1455006398203507,0,252.56701617239872,54.076,25.238823744382383,0.006644112249731465,0.4,545,-0.006644112249731465,527.522604218513,9.755207563771599,1.3396196775310991,0.07823768331222546
250,0.1455006398203507,0.14228864011881623,0,233.26197325651722,50.76,23.329089137812474,0.0032119997015344626,0.0,546,-0.0032119997015344626,494.35714207431323,9.739108393899,1.3839436807792236,0.07182656384846102
250,0.14228864011881623,0.1422224082794268,0,269.1502332574742,52.624,26.91814674155708,6.623183938941901e-05,0.0,547,-6.623183938941901e-05,513.0136127642259,9.748662449913079,1.3600866601117425,0.06991139203439861
250,0.1422224082794268,0.14532388870972487,0,239.26486893428884,50.9,23.897322025699868,0.0031014804302980647,0.4,548,0.0031014804302980647,495.8287043579861,9.741231912730571,1.3794747629096185,0.0653905967807392
250,0.14532388870972487,0.15730920191727102,0,264.35479389311575,51.76,26.41405686372315,0.011985313207546144,0.4,549,0.011985313207546144,504.383271898677,9.744653630190824,1.368277799601544,0.06231209769629891
250,0.15730920191727102,0.17491746654021806,0,292.1949748380865,55.364,29.22381740977725,0.01760826462294704,0.0,550,0.01760826462294704,540.3537014608572,9.760019172401869,1.3269843704140554,0.05984637204076856
250,0.17491746654021806,0.19592856110723558,0,267.6436107346626,53.92,26.770610751344467,0.021011094567017524,0.0,551,0.021011094567017524,525.8460407019129,9.752337550109662,1.343914592115182,0.05521360912580434
250,0.19592856110723558,0.22214498352196,0,338.83119747320586,58.856,33.84877049465756,0.02621642241472441,0.8,552,0.02621642241472441,575.216365526437,9.773283361533863,1.2829096466507481,0.05699687531987961
250,0.22214498352196,0.24921107397062955,0,408.14645332888495,65.08,40.72907560944638,0.02706609044866956,2.4,553,0.02706609044866956,637.5149160394617,9.795865335578696,1.2119392509245868,0.06095339768213094
250,0.24921107397062955,0.27762073144505306,0,461.57024212739395,73.876,46.03499347235753,0.028409657474423505,4.0,554,0.028409657474423505,725.4863540475603,9.820325329573343,1.1299895228670875,0.06616729264389963
250,0.27762073144505306,0.30850727580216464,0,529.036407623873,80.308,52.69160403707596,0.03088654435711158,8.0,555,0.03088654435711158,790.1871315505516,9.839457234030876,1.062300700184532,0.07797337288330591
250,0.30850727580216464,0.3328857769622997,0,615.2082299784136,91.192,61.169952885383196,0.02437850116013507,16.400000000000002,556,0.02437850116013507,899.8449533722531,9.867586557727137,0.9521348604964538,0.07951905369034196
250,0.3328857769622997,0.34050282307410856,0,690.294931122565,105.044,68.58899375264227,0.007617046111808856,26.8,557,0.007617046111808856,1039.4542759229673,9.895417881297051,0.8317304777493107,0.09642247381931565
250,0.34050282307410856,0.35148188419779086,0,686.1754810644005,103.592,68.14585487027072,0.010979061123682299,27.6,558,0.010979061123682299,1025.02159143665,9.89479488219795,0.8328917210383476,0.13107556163749542
250,0.35148188419779086,0.3399847940401163,0,698.4735000752657,107.452,69.37296084210331,0.011497090157674583,29.2,559,-0.011497090157674583,1063.7756985735539,9.900008362557735,0.8089831936070931,0.1524140593770904
250,0.3399847940401163,0.34227543776357194,0,693.3096146586846,111.804,68.82433860198005,0.0022906437234556654,32.0,560,0.0022906437234556654,1107.7196749971138,9.907692703276393,0.7776506049011026,0.1522240117854321
250,0.34227543776357194,0.3259302370622979,0,696.4927636753431,105.156,69.16244402853329,0.016345200701274043,29.2,561,-0.016345200701274043,1040.8989217867247,9.898616548620382,0.8176521455920672,0.15217762583235173
250,0.3259302370622979,0.313593280863185,0,667.0765613747906,102.62,66.26446709964549,0.012336956199112903,24.4,562,-0.012336956199112903,1015.0494607309633,9.891341461030631,0.8549133224409248,0.1531146096052558
250,0.313593280863185,0.2993462676010526,0,657.4604644611375,100.996,65.32518644443351,0.014247013262132402,23.200000000000003,563,-0.014247013262132402,998.664554876328,9.888159480339102,0.8684128459591653,0.15594328814275848
250,0.2993462676010526,0.28517864037265767,0,659.1826594433127,96.992,65.50187734714173,0.01416762722839493,21.6,564,-0.01416762722839493,958.5954349859117,9.883242277568375,0.895005978751051,0.14615861983142076
250,0.28517864037265767,0.2674601905005226,0,573.0058326397882,84.772,57.01719053057595,0.017718449872135056,12.0,565,-0.017718449872135056,835.216722618085,9.852506990729074,1.0121725743206913,0.13976568790741153
250,0.2674601905005226,0.2570639803723995,0,522.0444859356026,77.396,51.947966119955076,0.010396210128123085,9.2,566,-0.010396210128123085,761.2590694040085,9.835896808672393,1.074776387882782,0.1366996969988256
250,0.2570639803723995,0.24613237062609994,0,520.1079166141999,78.26,51.78911468638946,0.010931609746299586,8.0,567,-0.010931609746299586,769.7817627802852,9.836209593410238,1.07593299755584,0.13833701634745443
250,0.24613237062609994,0.24591180204742297,0,467.1098482843931,68.024,46.50659548924217,0.00022056857867697177,6.0,568,-0.00022056857867697177,667.2965718173843,9.809722624623433,1.164424580260372,0.13352449058570004
250,0.24591180204742297,0.24562990691262787,0,452.73374997307434,71.104,45.14497961014049,0.000281895134795096,4.0,569,-0.000281895134795096,697.810462714996,9.813941026032234,1.1513110400587243,0.12557935013114657
250,0.24562990691262787,0.25367368638927423,0,477.7249835319727,71.456,47.59075607720474,0.008043779476646362,5.6000000000000005,570,0.008043779476646362,701.568149559611,9.818183911212648,1.1391748574902545,0.12184190852844942
250,0.25367368638927423,0.2657657443312057,0,543.6129458642918,78.276,54.10803844162159,0.012092057941931467,9.6,571,0.012092057941931467,770.1815759481728,9.839306760030825,1.0666646506926325,0.11708809343179821
250,0.2657657443312057,0.28292097553179657,0,574.8118367162556,81.68,57.225532762919734,0.01715523120059087,10.4,572,0.01715523120059087,804.2687616521646,9.846581313077431,1.0400335132038427,0.12630193059296577
250,0.28292097553179657,0.306195689266196,0,606.0452893970573,88.532,60.28426806389873,0.023274713734399433,14.399999999999999,573,0.023274713734399433,873.1865518748152,9.862948446604792,0.9775093713598821,0.12798704218848744
250,0.306195689266196,0.3417878123470504,0,658.7533731066392,102.108,65.48587890530294,0.03559212308085441,21.2,574,0.03559212308085441,1009.6125425490368,9.887692860001536,0.8748095937608689,0.12960276433575105
250,0.3417878123470504,0.38161196257908286,0,683.4333579648406,102.976,67.88206997433122,0.03982415023203245,26.400000000000002,575,0.03982415023203245,1018.7404307068327,9.892988955745347,0.8421505245227863,0.14364718498336612
250,0.38161196257908286,0.42569275088879055,0,700.9792003706441,119.784,69.56839328315696,0.044080788309707686,37.2,576,0.044080788309707686,1187.8519133474585,9.91661585309773,0.7224631170043709,0.14318464035276526
250,0.42569275088879055,0.49163005236056956,0,668.2563931937677,151.024,66.29750692145217,0.06593730147177901,57.599999999999994,577,0.06593730147177901,1502.369068187114,9.947882907267148,0.5299083068078843,0.13781622136571603
250,0.49163005236056956,0.5625046285870823,0,580.8733683504535,169.124,57.5885806736023,0.07087457622651272,73.6,578,0.07087457622651272,1684.766558744738,9.961723698261265,0.3955975009682719,0.1516506551497293
250,0.5625046285870823,0.6226231564047902,0,401.2478315968604,188.072,39.762832092294424,0.06011852781770788,90.0,579,0.06011852781770788,1875.5710780200748,9.972622602088958,0.23118850654978937,0.11096639869668387
250,0.6226231564047902,0.6510949600397329,0,247.27585575969928,196.292,24.49634127783167,0.028471803634942727,96.39999999999999,580,0.028471803634942727,1957.9254672388565,9.974555596961956,0.13597558095163836,0.12229357532291026
250,0.6510949600397329,0.6462354291563956,0,186.7747693035598,198.64,18.53489681654581,0.0048595308833372375,98.4,581,-0.0048595308833372375,1981.3098545593969,9.974375022953065,0.09032600365639497,0.12648578894270424
250,0.6462354291563956,0.6090383461174536,0,254.60969951509418,196.148,25.2369193048597,0.03719708303894209,96.39999999999999,582,-0.03719708303894209,1956.2174812138032,9.973170673235531,0.1360371610408706,0.18913839697772525
250,0.6090383461174536,0.5393040474900267,0,246.8836482597407,196.104,24.44481916480464,0.06973429862742686,96.0,583,-0.06973429862742686,1956.1185805833359,9.974904033489045,0.1433982130713907,0.15358738017948548
250,0.5393040474900267,0.4437037489408652,0,508.48978208861934,178.668,50.40339052087666,0.09560029854916152,82.8,584,-0.09560029854916152,1780.8667398935736,9.967463339230155,0.31083113391995226,0.13089117882689738
250,0.4437037489408652,0.33781649637685585,0,687.715498057306,143.116,68.21007655764653,0.10588725256400933,54.800000000000004,585,-0.10588725256400933,1422.7631160197686,9.941328125574838,0.5617514679388073,0.10300221042052174
250,0.33781649637685585,0.23844164428061365,0,633.4299406617417,105.352,63.00727018368595,0.0993748520962422,19.2,586,-0.0993748520962422,1041.4872778845952,9.885785536910502,0.8719256507047712,0.12276581279986158
250,0.23844164428061365,0.1506687671335335,0,402.3002460768482,63.688,40.142728556987755,0.08777287714708015,2.4,587,-0.08777287714708015,623.5303865364572,9.790390443041975,1.224628593936076,0.11425148355146446
250,0.1506687671335335,0.07634689226810126,0,249.5659631867683,50.028,24.92780006338305,0.07432187486543224,0.4,588,-0.07432187486543224,487.06362422084817,9.735820424978977,1.3909394274018747,0.10499945204970396
250,0.07634689226810126,0.012124790810389044,0,186.10300539264972,44.956,18.609300470463687,0.06422210145771222,0.0,589,-0.06422210145771222,436.531166951454,9.71018700399177,1.4679015559911146,0.09482418846921821
250,0.012124790810389044,-0.04350550680439406,0,152.30742754153985,41.428,15.228552656112793,0.0556302976147831,0.0,590,-0.0556302976147831,401.40191808000833,9.689145459109982,1.5271308013367417,0.08648375933051927
250,-0.04350550680439406,-0.08881000424752776,0,112.96039077731925,37.0,11.291412666269885,0.0453044974431337,0.0,591,-0.0453044974431337,357.19792845059675,9.653998066232345,1.6122778295134281,0.07852146637242693
250,-0.08881000424752776,-0.12732998839038795,0,99.60628035332205,35.512,9.957602924399025,0.03851998414286019,0.0,592,-0.03851998414286019,342.3914504915879,9.641570468900312,1.6444485610857913,0.07087603328300768
250,-0.12732998839038795,-0.15815188378201017,0,105.77267274565422,34.728,10.573079778380565,0.030821895391622223,0.0,593,-0.030821895391622223,334.5846422616417,9.63443452722995,1.6621900061555752,0.06302750308704105
250,-0.15815188378201017,-0.18357722660741044,0,79.8287036254588,32.144,7.978174227227681,0.025425342825400266,0.0,594,-0.025425342825400266,308.7904142642704,9.606471324796866,1.724561318189501,0.05683491500731658
250,-0.18357722660741044,-0.20373310425944585,0,74.41705998254203,32.016,7.437724383169896,0.020155877652035414,0.0,595,-0.020155877652035414,307.5279155019923,9.605444637118698,1.7279366342636178,0.05183504654484396
250,-0.20373310425944585,-0.21872069214962014,0,76.16724974433053,31.676,7.611768782615509,0.014987587890174292,0.0,596,-0.014987587890174292,304.14587532839425,9.601776592006384,1.7367967541138107,0.04622165110858178
250,-0.21872069214962014,-0.2282791298900691,0,81.68204037141861,30.816,8.163708961005408,0.009558437740448955,0.0,597,-0.009558437740448955,295.5401412476847,9.59047706541033,1.759569290140391,0.04174950856366205
250,-0.2282791298900691,-0.23297293157594082,0,69.83353890329451,31.208,6.978018056726423,0.004693801685871718,0.0,598,-0.004693801685871718,299.4840609197202,9.596387494223283,1.7491761910360901,0.03714979948058502
250,-0.23297293157594082,-0.23426432812213802,0,63.952671546234,31.032,6.390538005520349,0.0012913965461971988,0.0,599,-0.0012913965461971988,297.72253163919834,9.594049098968753,1.7538888296056794,0.03422107413935892
250,-0.23426432812213802,-0.23195804156726837,0,66.87575805868839,30.876,6.683458984687494,0.002306286554869641,0.0,600,0.002306286554869641,296.172853539114,9.592332346777885,1.758102770328024,0.03069996004116184
250,-0.23195804156726837,-0.22673093812003672,0,63.282470139328815,30.844,6.32294741398345,0.005227103447231651,0.0,601,0.005227103447231651,295.8374192248608,9.591409000935702,1.7589017407802292,0.027397791669699904
250,-0.22673093812003672,-0.21956834553479707,0,71.14587505232812,31.084,7.111465671716345,0.007162592585239658,0.0,602,0.007162592585239658,298.2569143364442,9.595190912895514,1.7525382014757178,0.024407737297542736
250,-0.21956834553479707,-0.20923960884938586,0,75.75956098618052,31.26,7.569966974828886,0.010328736685411205,0.0,603,0.010328736685411205,299.99118091024735,9.596646862132033,1.74772624492622,0.021351001075191497
250,-0.20923960884938586,-0.196183837371219,0,72.47555569592963,31.716,7.241777682309779,0.013055771478166861,0.0,604,0.013055771478166861,304.54452223976335,9.60223616596555,1.7357691512313447,0.019205866977573403
250,-0.196183837371219,-0.1808755049969227,0,77.43103054522281,32.268,7.73952039857768,0.015308332374296296,0.0,605,0.015308332374296296,310.056344841565,9.608787183635956,1.7215775941692817,0.0171225361221585
250,-0.1808755049969227,-0.1633943144032321,0,72.60126432100513,31.996,7.25396333048355,0.017481190593690604,0.0,606,0.017481190593690604,307.3301274143497,9.60526714009094,1.728473442215817,0.01581739608738908
250,-0.1633943144032321,-0.14492744544048733,0,70.37518706403355,32.056,7.031704203107523,0.01846686896274477,0.0,607,0.01846686896274477,307.8939549820685,9.604877557464079,1.7267460574191358,0.014376414438577054
250,-0.14492744544048733,-0.12448369081763619,0,87.97119939728165,33.78,8.791109145039664,0.02044375462285114,0.0,608,0.02044375462285114,325.1320079862856,9.624985434762745,1.6843158734976196,0.01237113863249298
250,-0.12448369081763619,-0.10321467989999207,0,92.04911233390949,33.836,9.20049476930453,0.02126901091764412,0.0,609,0.02126901091764412,325.66088745619754,9.624686353475514,1.6828554810128522,0.010573311324316235
250,-0.10321467989999207,-0.08017073268715547,0,88.43480053137132,34.216,8.839533019339878,0.023043947212836605,0.0,610,0.023043947212836605,329.4483443838992,9.628487970069537,1.6738761320414917,0.009259073245410759
250,-0.08017073268715547,-0.0550162267042949,0,101.532049482663,35.612,10.149554472980576,0.025154505982860564,0.0,611,0.025154505982860564,343.36805882092125,9.641920106169865,1.6421735108372788,0.008474816051398408
250,-0.0550162267042949,-0.029694985883975,0,105.21586309197347,36.548,10.518160295412882,0.0253212408203199,0.0,612,0.0253212408203199,352.7029350081432,9.650403168658839,1.62186935492304,0.007670218244286671
250,-0.029694985883975,-0.004854843349679162,0,106.26580621781517,37.444,10.622187345363479,0.02484014253429584,0.0,613,0.02484014253429584,361.6467953693925,9.658337660757198,1.6031297980445716,0.007953535385941507
250,-0.004854843349679162,0.021371525978624406,0,129.1040458331085,38.428,12.904449465203852,0.026226369328303568,0.0,614,0.026226369328303568,371.4315619014559,9.665649055414173,1.5831683547100617,0.007806642787323481
250,0.021371525978624406,0.047677870378884976,0,165.5826728097624,43.168,16.554992479611702,0.02630634440026057,0.0,615,0.02630634440026057,418.7838979611836,9.701257828974788,1.4972424340194488,0.008836154691618454
250,0.047677870378884976,0.07506503505035594,0,123.23153027937146,40.668,12.321273310823035,0.027387164671470968,0.0,616,0.027387164671470968,393.7237257402208,9.681413537430432,1.5404341838761144,0.010659313245289398
250,0.07506503505035594,0.1051044008477694,0,163.6470208973599,43.524,16.364639439963227,0.030039365797413453,0.0,617,0.030039365797413453,422.21842378695595,9.700818486052658,1.490916362350372,0.01115479167717736
250,0.1051044008477694,0.13626611033419378,0,171.90904774575134,44.74,17.192335501612337,0.031161709486424383,0.0,618,0.031161709486424383,434.28758953750344,9.706919748267847,1.471032723096942,0.005697305154631936
250,0.13626611033419378,0.16758875652691405,0,192.02491205674596,46.908,19.20384169899346,0.031322646192720266,0.0,619,0.031322646192720266,455.8843753515256,9.718691382099548,1.4376815291778113,0.006971419953782618
250,0.16758875652691405,0.2012294847388971,0,237.9765330171767,50.544,23.80302636220865,0.03364072821198305,0.0,620,0.03364072821198305,492.10639287450385,9.736198022999838,1.386586703897533,0.010966832637478073
250,0.2012294847388971,0.23381500731941784,0,306.5823979625957,57.98,30.600973840712978,0.03258552258052075,1.2,621,0.03258552258052075,566.4590119475595,9.769903621034139,1.2896826849420333,0.02342334821028556
250,0.23381500731941784,0.2648088213971648,0,372.9833013366355,63.8,37.24384512909482,0.03099381407774693,1.6,622,0.03099381407774693,624.5538391601539,9.789245127902099,1.2284867737990297,0.03164728086797599
250,0.2648088213971648,0.29151644415266825,0,373.07877287394564,67.124,37.23370279733135,0.02670762275550348,2.0,623,0.02670762275550348,657.6927988637991,9.798176492220355,1.19591034315329,0.032855711769560765
250,0.29151644415266825,0.3135016474561414,0,536.8171886433888,79.052,53.475688831468084,0.021985203303473144,8.0,624,0.021985203303473144,777.5376812342205,9.835774948568291,1.0704349899342391,0.06341788810433088
250,0.3135016474561414,0.32868467172165705,0,578.5161410437952,90.576,57.589341236030826,0.015183024265515654,12.0,625,0.015183024265515654,893.0688549439376,9.859884019430508,0.9796446321861175,0.06987779299221764
250,0.32868467172165705,0.328840515697992,0,588.4789308340634,90.336,58.5712481000704,0.00015584397633494618,13.200000000000001,626,0.00015584397633494618,890.68085620607,9.859644617938253,0.9741885588326722,0.09210071633988441
250,0.328840515697992,0.3116518373080561,0,604.3081697488835,90.956,60.12854616569404,0.017188678389935874,14.399999999999999,627,-0.017188678389935874,897.0724033059995,9.862707279409818,0.9643516647349051,0.10082680526338231
250,0.3116518373080561,0.28988737662648506,0,563.3507498162382,84.508,56.09657686525979,0.021764460681571063,10.0,628,-0.021764460681571063,832.186863436505,9.847432946425249,1.024786912177415,0.10918003391091041
250,0.28988737662648506,0.25665972935801806,0,603.6740763449869,90.3,60.083159038119824,0.033227647268467,13.600000000000001,629,-0.033227647268467,890.615782217396,9.862854731089657,0.9724190502094437,0.12918202172459484
250,0.25665972935801806,0.2250048304550709,0,544.3518598934437,80.636,54.251852539798115,0.031654898902947176,7.199999999999999,630,-0.031654898902947176,793.4661120206508,9.840097624146175,1.0648014453354404,0.12979945799368564
250,0.2250048304550709,0.20471479292308445,0,399.54448250140325,62.94,39.87751747538956,0.020290037531986438,2.0,631,-0.020290037531986438,616.0643961233823,9.788121959380078,1.23424656501043,0.12118997462953819
250,0.20471479292308445,0.188233024443196,0,402.73665357528887,61.7,40.18061721775812,0.016481768479888442,2.4,632,-0.016481768479888442,603.8037234300107,9.786121935656576,1.2439348181134238,0.11693040889246602
250,0.188233024443196,0.17687675760375818,0,384.8642462273879,62.472,38.42146816559721,0.011356266839437829,1.6,633,-0.011356266839437829,611.4688819487491,9.787887084593882,1.241464691403504,0.10987502040936102
250,0.17687675760375818,0.16749839216771817,0,327.4672825267612,58.656,32.7090455990388,0.00937836543604001,0.8,634,-0.00937836543604001,573.2801027134461,9.773596950242876,1.2852020122923193,0.1015264631373361
250,0.16749839216771817,0.1614455661775579,0,318.2831421569216,55.732,31.809623952508463,0.006052825990160271,0.4,635,-0.006052825990160271,544.0306431633207,9.761548897640866,1.320077958222275,0.09947589082346457
250,0.1614455661775579,0.15644698970837695,0,301.98537097856826,56.212,30.204090054163196,0.004998576469180949,0.0,636,-0.004998576469180949,548.8123756222768,9.763260080094584,1.317230684008572,0.09008450167128242
250,0.15644698970837695,0.15778129153912665,0,284.71952583625057,53.936,28.451571204416812,0.0013343018307497012,0.4,637,0.0013343018307497012,526.118066786826,9.75448803743003,1.3412477744740716,0.08477173793815332
250,0.15778129153912665,0.16136368541103643,0,275.14493547370364,51.34,27.517710660590936,0.0035823938719097836,0.0,638,0.0035823938719097836,500.1109442185595,9.741155906088032,1.3762588515038443,0.07739986484704449
250,0.16136368541103643,0.1661341284648462,0,279.1756891808796,52.956,27.921784756709233,0.004770443053809775,0.0,639,0.004770443053809775,516.2625571938756,9.748896389339746,1.3558162901049005,0.06904742684888565
250,0.1661341284648462,0.17279776040706551,0,281.70223077472565,54.576,28.148112263524883,0.006663631942219306,0.4,640,0.006663631942219306,532.4891751222899,9.756837714788366,1.3335450063909742,0.06426221749999167
250,0.17279776040706551,0.1836906598671931,0,313.583364018175,56.668,31.316030655241093,0.010892899460127586,0.8,641,0.010892899460127586,553.4412739585746,9.766380919717912,1.3068981143322544,0.05823549554098199
250,0.1836906598671931,0.19503807383620164,0,295.08417356555566,56.056,29.464230246181558,0.01134741396900854,0.8,642,0.01134741396900854,547.2733855496991,9.762976051621576,1.313683356169321,0.05349726369348153
250,0.19503807383620164,0.20766041460886692,0,338.76963408902964,57.232,33.84343623215586,0.012622340772665275,0.8,643,0.012622340772665275,558.9626399287961,9.766610286706669,1.3004138099018572,0.05104256924413882
250,0.20766041460886692,0.2191029597849178,0,347.7821614464265,60.216,34.730524672109404,0.011442545176050894,1.2,644,0.011442545176050894,588.7939393522253,9.77803140946302,1.266168226062057,0.051763950967172505
250,0.2191029597849178,0.23447961987227495,0,403.1778948909958,64.084,40.248489959251884,0.015376660087357136,2.0,645,0.015376660087357136,627.5165149983673,9.792093424230186,1.223536635093186,0.06452593033252554
250,0.23447961987227495,0.2526899341845631,0,436.58677032329,67.788,43.59558528108093,0.018210314312288145,2.0,646,0.018210314312288145,664.4816362700831,9.802349033310957,1.1904319863371942,0.06952703566875154
250,0.2526899341845631,0.2727292835459365,0,511.41545215516595,74.836,50.99483409130772,0.020039349361373415,5.6000000000000005,647,0.020039349361373415,735.2634134247401,9.824996170622963,1.1136807278718488,0.06794738468002175
250,0.2727292835459365,0.2889785041106316,0,585.8495948988144,85.96,58.315404482863705,0.016249220564695077,12.0,648,0.016249220564695077,847.1317406546909,9.854952776345868,1.0053178202850175,0.08668818280536335
250,0.2889785041106316,0.2888523905021812,0,613.0214642448627,91.648,60.95792069944643,0.00012611360845038444,16.400000000000002,649,-0.00012611360845038444,904.4922734414752,9.869198165169728,0.949882531040856,0.0887688286869842
250,0.2888523905021812,0.2889708155984694,0,630.7638437156324,91.476,62.70012299828446,0.00011842509628817721,18.8,650,0.00011842509628817721,903.011900710583,9.871571786157933,0.9371757803870349,0.1033448797788452
250,0.2889708155984694,0.28403940835827834,0,622.0540384743862,89.472,61.892432623059825,0.0049314072401910325,15.2,651,-0.0049314072401910325,882.5656447418969,9.864154648849885,0.9679154638758425,0.1092344305528204
250,0.28403940835827834,0.2690524574601137,0,648.1518143007385,95.072,64.45217464135713,0.014986950898164653,18.8,652,-0.014986950898164653,939.0618475107998,9.877375541808311,0.9196245794267297,0.11012522378192945
250,0.2690524574601137,0.243510053851344,0,575.9382083334368,81.416,57.332669081423376,0.025542403608769693,10.8,653,-0.025542403608769693,801.628739325202,9.846083562508621,1.0393612743205445,0.10585574027027511
250,0.243510053851344,0.2177051670369747,0,559.1483761350885,78.42,55.72822983013187,0.025804886814369293,7.6,654,-0.025804886814369293,771.3842104154376,9.836574986169824,1.077193047226913,0.1019572225686085
250,0.2177051670369747,0.19311261060203547,0,462.91382378007177,68.456,46.1039701544238,0.02459255643493924,5.6000000000000005,655,-0.02459255643493924,671.6790093217371,9.811835475659358,1.1634043379077104,0.10187146000905249
250,0.19311261060203547,0.17406803382250408,0,418.95365640864577,63.06,41.77329769122855,0.01904457677953139,3.2,656,-0.01904457677953139,617.5483344182323,9.793027821411867,1.2259601941825324,0.10473601693436323
250,0.17406803382250408,0.16083053789082852,0,325.61942677925083,58.112,32.52339859239806,0.013237495931675558,0.8,657,-0.013237495931675558,567.8503519439499,9.771653908727114,1.29101545684285,0.09803403296311991
250,0.16083053789082852,0.1557348399524442,0,352.7856240143201,56.276,35.20590609542666,0.005095697938384325,1.6,658,-0.005095697938384325,549.6464588252525,9.766978087022045,1.3062222204118596,0.09838216534306568
250,0.1557348399524442,0.15614835178591405,0,336.87679880773425,55.872,33.566048561008785,0.000413511833469854,2.4,659,0.000413511833469854,545.734003304806,9.767575946893007,1.305648012779919,0.09753014341689376
250,0.15614835178591405,0.1595554861360488,0,264.0689188131327,51.892,26.410913198903213,0.0034071343501347606,0.0,660,0.0034071343501347606,505.629729959714,9.743885954669583,1.3691824181862626,0.09181475541301382
250,0.1595554861360488,0.1651675542920552,0,316.5349677255316,57.6,31.636308254914955,0.0056120681560064,0.4,661,0.0056120681560064,562.7489859839454,9.769947673332386,1.2992468681451497,0.09612326011835079
250,0.1651675542920552,0.1727336242368625,0,295.70930015089766,54.848,29.577979917499437,0.0075660699448072966,0.0,662,0.0075660699448072966,535.1527341928427,9.75701455281583,1.3329513771036015,0.08826012554027958
250,0.1727336242368625,0.1811911415781588,0,337.43012721696937,58.192,33.68292053845688,0.008457517341296295,1.2,663,0.008457517341296295,568.7066760610572,9.772935731046488,1.287658276619025,0.08053148842575669
250,0.1811911415781588,0.19360206306075614,0,328.45151726063773,58.672,32.81798921323487,0.012410921482597342,0.8,664,0.012410921482597342,573.3901071885382,9.772806571934453,1.284945858442812,0.07403103948272133
