DeltaOmega,RewardStd,RewardMean,WeightMax,ConfortViolation,ITERATIONS,NormDeltaOmega,Omega,TimestepsStd,WeightMean,Traj,WeightMin,OmegaBefore,Epsilon,LossReg,DualBefore,ReturnsMean,Eta,Wins,Primal,WeightMedian,ReturnsStd,DualReg,TimestepsMean,DualAfter,NormDeltaVar
-0.00486240477484845,0.0759243419411438,7.768766920623406,1.0,0,681,0.00486240477484845,6.6492147188495245,0.1794241569458628,0.00668925105893313,500,0.00668925105893313,6.654077123624373,0.001,0.0,7.7724023107994356,1561.4681033624136,1.6103401023789525,99.8,7.772034129107092,0.8337768710483746,2.724716195064066,0.0,200.99193548387098,7.7720366020349765,0.010156243753362994
-0.0041369204547034855,0.07586995173066219,7.7719081769975125,1.0,0,682,0.0041369204547034855,6.645077798394821,3.2744908642619968,0.006556160008171328,500,0.006556160008171328,6.6492147188495245,0.001,0.0,7.775539746384092,1560.999459475502,1.6091532924936862,99.8,7.775172933369269,0.8217754485249305,26.112057419639843,0.0,200.85282258064515,7.775175364770215,0.006567289598480031
-0.00379308957332114,0.0839399644304986,7.773560679688926,1.0,0,683,0.00379308957332114,6.6412847088215,8.068099424207542,0.007381578163419465,502,0.007381578163419465,6.645077798394821,0.001,0.0,7.777368461636214,1558.1619776332457,1.638246481886301,99.40239043824701,7.776973233324586,0.8501981544933719,63.617928259530935,0.0,200.4437751004016,7.7769767044577724,0.03614708951216142
-0.004056706162582024,0.07262270048541504,7.775767478214426,1.0,0,684,0.004056706162582024,6.637228002658918,0.0,0.6047671406366572,500,0.6047671406366572,6.6412847088215,0.001,0.0,7.779387144387738,1562.9227970693055,1.6186408595113162,100.0,7.779005805337511,0.8345610195999127,2.145441652618876,0.0,201.0,7.779008568370068,0.34233284325617847
-0.004307736959548336,0.08806837711658139,7.778235256719356,1.0,0,685,0.004307736959548336,6.6329202656993695,6.087187884172665,0.007644341245680345,501,0.007644341245680345,6.637228002658918,0.001,0.0,7.782157671204349,1559.7773572292303,1.6611370297258687,99.20159680638723,7.78173799211247,0.8273224436821315,48.11610901719707,0.0,200.5311871227364,7.781742316846094,0.03392761393000231
-0.004723918486676304,0.08810740087290152,7.78137805476761,1.0,0,686,0.004723918486676304,6.628196347212693,11.26165949570417,0.007847605575911212,502,0.007847605575911212,6.6329202656993695,0.001,0.0,7.7853018843826565,1556.4186595183269,1.6614782039159441,99.20318725099602,7.784881875045528,0.8500500933771289,88.52160377495952,0.0,200.01807228915663,7.784886212142964,0.012236361373722594
-0.004093837971373304,0.07966302202152697,7.784990949458858,1.0,0,687,0.004093837971373304,6.62410250924132,0.8981509759491079,0.006791114622922463,500,0.006791114622922463,6.628196347212693,0.001,0.0,7.788680887838367,1564.4602448704966,1.6139534592088463,99.6,7.78831185943727,0.8460204459355145,7.756289899746693,0.0,200.9576612903226,7.788314463243039,0.024015203565091944
-0.00438353301927652,0.07987343598360779,7.787587025442123,1.0,0,688,0.00438353301927652,6.619718976222043,7.674636152907267,0.006792227075939534,501,0.006792227075939534,6.62410250924132,0.001,0.0,7.791293621995589,1561.758186602879,1.6193136736397968,99.60079840319361,7.790918037649945,0.834065499461935,60.411751464691356,0.0,200.54325955734407,7.790920822633266,0.01842398199488504
-0.00430732958986102,0.07730043053567777,7.78937827923597,1.0,0,689,0.00430732958986102,6.615411646632182,4.216467688227777,0.007139227096633152,500,0.007139227096633152,6.619718976222043,0.001,0.0,7.793110391205833,1564.1736461839394,1.6404526889636568,99.8,7.792705686276984,0.8251477186470045,33.43051116152795,0.0,200.81048387096774,7.792709241687976,0.027199055657943255
-0.003735982961831752,0.08768281733910842,7.792253682402321,1.0,0,690,0.003735982961831752,6.611675663670351,5.177141423049596,0.0072615599535259855,500,0.0072615599535259855,6.615411646632182,0.001,0.0,7.796140491815035,1562.8343327334005,1.6497204897420659,99.2,7.795734796687514,0.8185735264037671,41.25328950327043,0.0,200.56048387096774,7.7957386971627445,0.20289479319203388
-0.0039146521524795475,0.07673472687962991,7.794738852556858,1.0,0,691,0.0039146521524795475,6.607761011517871,6.183915348656279,0.006949811618808056,501,0.006949811618808056,6.611675663670351,0.001,0.0,7.798430290032498,1564.5632326738241,1.6278097482817473,99.8003992015968,7.79804114420947,0.8361791206585204,48.78661838852587,0.0,200.72233400402413,7.79804423544287,0.09280739274253189
