Iterations, Omega_mean, Omega_std, Omega_low, Omega_sup, Ret_mean, Ret_std, Rets_low, Rets_sup, Ts_mean, Ts_std, Ts_low, Ts_sup
3.480000000000000000e+02,4.355058975940524491e+00,6.355292165038943786e-01,4.057622146915944583e+00,4.652495804965104398e+00,1.567181630629857864e+03,2.121760893093334062e+02,1.467880164135252471e+03,1.666483097124463256e+03,1.750439874097746156e+02,2.365741486704556351e+01,1.639719764333447358e+02,1.861159983862044953e+02
3.580000000000000000e+02,4.291412750743705651e+00,6.375435394838803171e-01,3.993033189545309281e+00,4.589792311942101577e+00,1.586399850442633578e+03,2.104861051542982295e+02,1.487889320879206025e+03,1.684910380006061132e+03,1.765820144340609090e+02,2.326297618380553089e+01,1.656946064438366761e+02,1.874694224242851419e+02
3.680000000000000000e+02,4.228586807456579777e+00,6.398823796405500586e-01,3.929112635370548556e+00,4.528060979542610553e+00,1.604157194898283933e+03,2.062377889007984777e+02,1.507634938544522129e+03,1.700679451252045737e+03,1.779280698666606781e+02,2.234369350647198260e+01,1.674708994130008080e+02,1.883852403203205483e+02
3.780000000000000000e+02,4.164864632740995276e+00,6.418036169360372689e-01,3.864491293922524662e+00,4.465237971559465890e+00,1.618172640980729284e+03,1.968896474897453572e+02,1.526025449480590851e+03,1.710319832480867717e+03,1.788889228176946347e+02,2.115105908409221058e+01,1.689899224553007855e+02,1.887879231800884838e+02
3.880000000000000000e+02,4.097915458131557997e+00,6.407795354010631383e-01,3.798021404224804165e+00,4.397809512038311830e+00,1.644019018430354208e+03,1.822490164306288136e+02,1.558723853184961172e+03,1.729314183675747245e+03,1.811679734871269716e+02,1.979843403877348251e+01,1.719020211324266825e+02,1.904339258418272607e+02
3.980000000000000000e+02,4.033094523178334612e+00,6.427265327764740688e-01,3.732289246450626763e+00,4.333899799906042460e+00,1.646835100838492508e+03,1.821729972378590787e+02,1.561575513670480177e+03,1.732094688006504839e+03,1.808700377775918753e+02,1.905876008208651129e+01,1.719502634906747005e+02,1.897898120645090501e+02
4.080000000000000000e+02,3.966214592351980261e+00,6.384349024444710974e-01,3.667417860446678279e+00,4.265011324257281800e+00,1.655362910638894391e+03,1.852194928244201151e+02,1.568677519647276768e+03,1.742048301630512015e+03,1.813110689637420876e+02,2.004780043504604237e+01,1.719284095431092112e+02,1.906937283843749640e+02
4.180000000000000000e+02,3.898251326780486803e+00,6.315379645416436816e-01,3.602682461173891681e+00,4.193820192387081924e+00,1.683016993453822579e+03,1.770657392339392686e+02,1.600147676608948132e+03,1.765886310298697026e+03,1.837030823057804696e+02,1.900952887147851200e+01,1.748063489346733377e+02,1.925998156768876015e+02
4.280000000000000000e+02,3.832653049006160106e+00,6.268052585287107181e-01,3.539299157994967526e+00,4.126006940017352242e+00,1.688509200067654092e+03,1.797886914807600647e+02,1.604365502343273874e+03,1.772652897792034310e+03,1.837587269499977936e+02,1.904175578061034813e+01,1.748469109211425518e+02,1.926705429788530353e+02
4.380000000000000000e+02,3.769653150606522729e+00,6.240015436673125304e-01,3.477611438541958311e+00,4.061694862671087591e+00,1.704864998509227007e+03,1.707672015281205233e+02,1.624943488050054611e+03,1.784786508968399403e+03,1.850015113469820847e+02,1.787382492180929106e+01,1.766363037857481117e+02,1.933667189082160576e+02
