Wins,Speed,Out_of_track,TimestepsStd,NormDeltaVar,WeightMax,DualBefore,DistRaced,Eta,Primal,LossReg,Times,TimestepsMean,DualAfter,Backward,WeightMean,ITERATIONS,RewardMean,NormDeltaOmega,WeightMedian,ReturnsStd,DeltaOmega1,DeltaOmega2,OmegaBefore_1,OmegaBefore_2,RewardStd,ReturnsMean,Traj,Speedx,ConfortViolation,WeightMin,Epsilon,DualReg
0.0,4.640388627571968,0.0,34.104114778210295,0.021962363971493478,1.0,319.6356314028942,45.726948670212764,6993.763667502706,-14.911671124081137,0.0,43.417744680851065,54.11436170212766,-14.911671315052445,0.0,0.5385176153056499,598,-30.042218472525207,0.0,0.9545801888804916,1205.6094853663333,0.,0.,0.65358959,0.11500694,363.07374188426667,-1625.7154767565703,376,4.696514587662792,0,0.5385176153056499,0.001,0
0.0,4.558418235134056,0.0,43.28483526423689,0.02621635618604148,1.0,243.32006705179307,49.43347865497076,6484.558580794379,-11.243362540001627,0.0,47.61984795321637,59.32748538011696,-11.24336457479447,0.0,0.5189670106916057,599,-25.341694789522194,0.0,0.9623495912818816,1250.9220287797893,0.,0.,0.65358959,0.11500694,339.6626502978785,-1503.4590271327643,342,4.606254523707897,0,0.5189670106916057,0.001,0
0.0,4.657571632694738,0.0,37.257594519335946,0.011218645789374685,1.0,309.71824873868775,49.026137500000004,6434.4680577962345,-11.35558836568546,0.0,46.26652840909091,57.63920454545455,-11.355598022831543,0.0,0.5110222463375692,600,-25.324061939746244,0.0,0.9521709291723457,1188.7901465377433,0.,0.,0.65358959,0.11500694,336.14739430843105,-1459.6587860667942,352,4.709934418983643,0,0.5110222463375692,0.001,0
0.0,4.823162236944714,0.0,43.281760236181555,0.01893652615686473,1.0,260.7902127648133,47.8930707774799,7214.6978363086455,-15.442621224972013,0.0,43.637227882037536,54.420911528150135,-15.442621231422947,0.0,0.5532139716148106,601,-31.02582333557181,0.0,0.9638070647254904,1263.1949832486403,0.,0.,0.65358959,0.11500694,373.4242731022144,-1688.4535868331698,373,4.881963105701818,0,0.5532139716148106,0.001,0
0.0,4.636477635493515,0.0,57.489320458642595,0.010953780113483687,1.0,272.6467908419458,48.997758789625365,6481.8338955765685,-11.168264563820982,0.0,46.74686455331411,58.236311239193085,-11.168261590343832,0.0,0.5164724070625718,602,-25.270688129762558,0.0,0.9579481257813038,1280.4369064358398,0.,0.,0.65358959,0.11500694,339.96219573605237,-1471.6716591534346,347,4.683746875574092,0,0.5164724070625718,0.001,0
0.0,4.496177318890655,0.0,40.81888078538446,0.01750709981836229,1.0,230.20275105389564,48.03993342857142,6672.366898607639,-12.673063092576665,0.0,46.92242285714285,58.48,-12.673064471009894,0.0,0.5296869569921026,603,-27.147890391922243,0.0,0.9652897610894463,1195.722829067563,0.,0.,0.65358959,0.11500694,348.1075243893599,-1587.6086301196126,350,4.544320719501849,0,0.5296869569921026,0.001,0
0.0,4.797242207780299,0.0,41.48713842583746,0.01893284549261984,1.0,258.32805288343417,47.12764255319149,6979.537385792786,-14.286326730023616,0.0,43.35230319148936,54.02925531914894,-14.28632703108633,0.0,0.5424949490930342,604,-29.388756999368205,0.0,0.9629536783030268,1257.6791613937723,0.,0.,0.65358959,0.11500694,362.44972238988504,-1587.8526554312898,376,4.857426005947337,0,0.5424949490930342,0.001,0
0.0,4.652353408017559,0.0,38.21410742994282,0.02290341652798,1.0,268.5963213704115,46.50537602179836,7114.225152794587,-15.198564752674486,0.0,44.17648501362398,55.079019073569484,-15.198569302524106,0.0,0.548021474281336,605,-30.587587233659928,0.0,0.9621509046424461,1189.7769043253666,0.,0.,0.65358959,0.11500694,369.214130533804,-1684.7343006572255,367,4.707612054317332,0,0.548021474281336,0.001,0
0.0,4.645814601048753,0.0,35.282941986966115,0.028864003776941077,1.0,226.08024787539384,46.829086991869914,6581.8971463765565,-12.313508579489705,0.0,44.32261246612467,55.20867208672087,-12.313510404251929,0.0,0.5254095275691213,606,-26.604732140097877,0.0,0.9654175018360124,1262.2339019389065,0.,0.,0.65358959,0.11500694,343.9627626982424,-1468.8119326777073,369,4.701830865539677,0,0.5254095275691213,0.001,0
0.0,4.399577124471348,0.0,37.44244692799768,0.014379057436596286,1.0,248.17097354511833,49.68543666666667,6484.2724201600895,-11.109625074814408,0.0,49.618793939393946,61.82727272727273,-11.109625453301078,0.0,0.5185697151744231,607,-25.227424013476554,0.0,0.9616015852237602,1213.2948138124978,0.,0.,0.65358959,0.11500694,340.4985214063715,-1559.7428246877641,330,4.442886781641243,0,0.5185697151744231,0.001,0
0.0,4.597987952028045,0.0,36.50192545978711,0.018918054747679117,1.0,256.2280868476426,47.22742892561984,6857.941898471441,-13.79399090366386,0.0,45.23986776859504,56.382920110192835,-13.793991416077404,0.0,0.5368255379008252,608,-28.646724319703203,0.0,0.9625859519074573,1206.7097093458208,0.,0.,0.65358959,0.11500694,356.70596465776,-1615.1859687365438,363,4.6519363458866385,0,0.5368255379008252,0.001,0
0.0,4.766688334838301,0.0,35.72843685007605,0.008742644708477814,1.0,260.5438502608175,47.46107345844504,6765.058875296774,-13.17897398453857,0.0,43.65195174262734,54.38605898123324,-13.178974735708834,0.0,0.5318895702939884,609,-27.83682895584913,0.0,0.9614967677657379,1196.7644221103715,0.,0.,0.65358959,0.11500694,352.1763719435498,-1513.9354214433122,373,4.825905506234048,0,0.5318895702939884,0.001,0
0.0,4.700992909252856,0.0,37.57826995322963,0.006551184947809624,1.0,255.0157908045697,48.138971232876706,7114.026463529531,-14.588293024702523,0.0,45.09613150684932,56.227397260273975,-14.588293044218858,0.0,0.5490843032127857,610,-29.981720216833057,0.0,0.9640692214653723,1321.7792836161557,0.,0.,0.65358959,0.11500694,369.39974979554904,-1685.7940931782598,365,4.756767359960948,0,0.5490843032127857,0.001,0
0.0,4.720031169637495,0.0,38.150883876182874,0.01740998336946464,1.0,251.92589859172426,49.86659036827196,6650.795346815525,-11.803220566452945,0.0,46.078260623229454,57.419263456090654,-11.803220567365827,0.0,0.5268578043536357,611,-26.24450187030382,0.0,0.962098462227017,1273.7773493615985,0.,0.,0.65358959,0.11500694,347.5689542008814,-1506.9399671648391,353,4.773616221957748,0,0.5268578043536357,0.001,0
0.0,4.749557528326751,0.0,42.18582182044503,0.018269852413870212,1.0,292.34626358375203,49.10791169916434,7050.899048388166,-14.041458794470087,0.0,45.388295264623956,56.6016713091922,-14.04145168208538,0.0,0.5432373493059829,612,-29.307862798896668,0.0,0.9586838819065208,1232.0858515034865,0.,0.,0.65358959,0.11500694,366.55260142799983,-1658.8740169180508,359,4.8046152818941446,0,0.5432373493059829,0.001,0
0.0,4.7504757188336715,0.0,42.94949328302236,0.021027583052846403,1.0,212.12643303941047,50.81895184135976,6671.174490458406,-11.816044411352259,0.0,46.60673654390935,58.08215297450425,-11.816045913204334,0.0,0.5310663528984846,613,-26.288253514434356,0.0,0.9680034055059259,1314.0841194005584,0.,0.,0.65358959,0.11500694,348.04750219513346,-1526.8783620579252,353,4.804169243696085,0,0.5310663528984846,0.001,0
0.0,4.7992302073717115,0.0,37.94369377509492,0.01857518044567201,1.0,246.14058913994228,46.974782812499996,6983.08543579149,-14.712830010650254,0.0,42.914572916666664,53.4921875,-14.712829517849286,0.0,0.5436285967200581,614,-29.797280624262232,0.0,0.9646660575948062,1211.783667166287,0.,0.,0.65358959,0.11500694,361.52260249183604,-1593.9217221431525,384,4.860693868231421,0,0.5436285967200581,0.001,0
0.0,4.8341831591137305,0.0,37.23272946172758,0.015574056955224931,1.0,251.57385529543768,49.18667702702703,7002.7584144460825,-13.868209064205875,0.0,44.496162162162165,55.47027027027027,-13.868216469844413,0.0,0.5441510148351695,615,-29.019222520061682,0.0,0.9640274925430716,1242.3046061650787,0.,0.,0.65358959,0.11500694,363.5732712588389,-1609.704116220935,370,4.89340633822832,0,0.5441510148351695,0.001,0
0.0,4.83646864259095,0.0,36.10986533067499,0.0191926651505627,1.0,296.58088777539166,48.79970750670241,7028.472966998119,-14.00178513392835,0.0,44.05602144772118,54.92761394101877,-14.001785140914933,0.0,0.5418506923203041,616,-29.207162600163166,0.0,0.9579893536641699,1235.7162050752718,0.,0.,0.65358959,0.11500694,364.84910113558186,-1604.279751614324,373,4.896399342850107,0,0.5418506923203041,0.001,0
0.0,4.940236780272868,0.0,35.39719806300885,0.020233269466409725,1.0,238.16825276005252,48.32414476439789,6904.041359236752,-13.535381270094724,0.0,42.74002617801047,53.25916230366492,-13.535382047513252,0.0,0.5404788556393486,617,-28.47453154838325,0.0,0.9654235075626274,1212.2760695918973,0.,0.,0.65358959,0.11500694,358.5432507784402,-1516.5296972561707,382,5.0050923964351055,0,0.5404788556393486,0.001,0
0.0,4.870451222620385,0.0,33.95054700083367,0.016796521085342242,1.0,217.0153642082735,47.239139322916664,7005.289535291199,-14.656150306637572,0.0,42.47802083333333,52.940104166666664,-14.656150330595892,0.0,0.5469576863806269,618,-29.78878859868651,0.0,0.968822030460902,1190.018292638028,0.,0.,0.65358959,0.11500694,362.6790669599323,-1577.0215714132762,384,4.933021777454821,0,0.5469576863806269,0.001,0
0.0,4.762281399553442,0.0,31.88909689941738,0.03428599970744385,1.0,282.114237678587,46.55592383419689,6782.224348008847,-13.578474105154703,0.0,42.542512953367876,53.00259067357513,-13.578473903132874,0.0,0.5312421066744972,619,-28.259756244673593,0.0,0.958573503148724,1188.8208724128913,0.,0.,0.65358959,0.11500694,352.475118573193,-1497.8402927714428,386,4.82362665257467,0,0.5312421066744972,0.001,0
0.0,4.731138621999662,0.0,37.27545694988293,0.026117790385138947,1.0,287.17482774017634,48.398460330578516,7014.034610547082,-14.046773120104676,0.0,44.68601652892562,55.70247933884298,-14.046773127909148,0.0,0.5416944290333214,620,-29.23486295132701,0.0,0.9592006266296229,1260.1935002456285,0.,0.,0.65358959,0.11500694,364.70962733239617,-1628.4543495201988,363,4.788514150168773,0,0.5416944290333214,0.001,0
0.0,4.663999597087462,0.0,43.54514220503708,0.02791290288613089,1.0,242.4959306983441,48.33943770491803,6775.032074522286,-13.04590276452998,0.0,45.203076502732245,56.33606557377049,-13.045902823210014,0.0,0.5341030198917296,621,-27.72805331191691,0.0,0.964137865047278,1205.8752687577528,0.,0.,0.65358959,0.11500694,352.7987666721169,-1562.089429613155,366,4.719318619656059,0,0.5341030198917296,0.001,0
0.0,4.818859864159098,0.0,34.94909230811827,0.012977941682680544,1.0,269.76921211474365,48.23082967914439,6857.814605030171,-13.407234230920436,0.0,43.77968983957219,54.55882352941177,-13.407234256056995,0.0,0.5332109940872063,622,-28.255239335509955,0.0,0.9607211129690613,1211.3954867678083,0.,0.,0.65358959,0.11500694,356.52216774299274,-1541.5726166873812,374,4.878362574818364,0,0.5332109940872063,0.001,0
0.0,4.614315181747272,0.0,37.24189717091342,0.013571423889415736,1.0,216.2770781119372,46.179961066666664,6978.43237328727,-14.593229085570613,0.0,43.644847999999996,54.394666666666666,-14.593229132852485,0.0,0.5457224486690244,623,-29.69843565860286,0.0,0.968793123246625,1243.2194815541936,0.,0.,0.65358959,0.11500694,362.61874698390477,-1615.4365081711499,375,4.671715414626232,0,0.5457224486690244,0.001,0
0.0,4.783704007679268,0.0,43.62170776282648,0.02088785177983345,1.0,317.89157802642484,50.110169943820225,6709.094329041263,-12.23774199115133,0.0,45.63964606741573,56.87921348314607,-12.237741996410477,0.0,0.5245847249312767,624,-26.77766657996416,0.0,0.9530323034235881,1255.9777947299256,0.,0.,0.65358959,0.11500694,349.397515917733,-1523.0926139822873,356,4.839968041764835,0,0.5245847249312767,0.001,0
0.0,4.573589242028097,0.0,32.88846525085318,0.019330482465097876,1.0,221.83494828835373,46.75017698630136,6975.569812368081,-14.263871589190469,0.0,44.73950684931507,55.76986301369863,-14.263871682220923,0.0,0.5451769088553916,625,-29.378808060953375,0.0,0.9680006950843744,1227.87381020422,0.,0.,0.65358959,0.11500694,363.1432888499768,-1638.452101065115,365,4.627316760558643,0,0.5451769088553916,0.001,0
0.0,4.636329754680391,0.0,39.00616658877449,0.02245456540328882,1.0,230.69886227702702,49.33580423728814,6662.318569224442,-12.268881138185352,0.0,46.47551412429378,57.91242937853107,-12.268881144973165,0.0,0.3920114567478966,626,-26.725148321019002,0.0,0.9652483711511697,1205.5635448428543,0.,0.,0.65358959,0.11500694,347.7555808799014,-1547.7182647717814,354,4.688362705425431,0,0.3920114567478966,0.001,0
0.0,4.725205275539406,0.0,43.2167999010533,0.014166985364345607,1.0,299.1089101304019,48.41048637602181,7035.859438061659,-13.984044885698651,0.0,44.716103542234336,55.73841961852861,-13.984045126509159,0.0,0.5420365539859486,627,-29.22204677943264,0.0,0.9576759918899833,1306.8624549097156,0.,0.,0.65358959,0.11500694,365.9464514439102,-1628.7907055042892,367,4.782488114848393,0,0.5420365539859486,0.001,0
0.0,4.613443525871161,0.0,35.85048529106566,0.007645518955582255,1.0,232.35504374813183,46.10200326086956,7010.479694026077,-14.900548622545042,0.0,43.86972282608696,54.69021739130435,-14.900548664287072,0.0,0.5459926564600752,628,-30.06295952879596,0.0,0.9666687152111652,1209.7978715141064,0.,0.,0.65358959,0.11500694,363.7442864302878,-1644.1497920558354,368,4.670024033847129,0,0.5459926564600752,0.001,0
0.0,4.59406558246948,0.0,45.274866942612825,0.017010267893100568,1.0,283.07551744530895,48.08681802816901,6984.350735500434,-13.904863120116204,0.0,45.8632338028169,57.177464788732394,-13.904863123056884,0.0,0.30305129565892974,629,-29.053831593178657,0.0,0.9595264096608528,1307.4494360310716,0.,0.,0.65358959,0.11500694,364.34930738732777,-1661.2244328967336,355,4.646130743609449,0,0.30305129565892974,0.001,0
0.0,4.77444413951691,0.0,39.767395153986804,0.020676834449639605,1.0,230.85422909823103,47.43752053333334,7219.560581127999,-15.478449113114305,0.0,43.54594666666667,54.296,-15.478449110857525,0.0,0.5557890501582083,630,-31.07536446245798,0.0,0.9678730156336292,1206.188690069943,0.,0.,0.65358959,0.11500694,373.8109371512502,-1687.2679888536181,375,4.834170859337293,0,0.5557890501582083,0.001,0
0.0,4.6245066201788765,0.0,46.476765184623645,0.024724050224550403,1.0,245.59040562663412,51.44728720238096,6644.760624654791,-11.444500385701328,0.0,48.60068452380952,60.57440476190476,-11.444513419462226,0.0,0.52712635029766,631,-25.876291372964538,0.0,0.9629135174019097,1240.123544836739,0.,0.,0.65358959,0.11500694,347.3773077410842,-1567.4409473629387,336,4.671322663116653,0,0.52712635029766,0.001,0
0.0,4.487700895448139,0.0,41.38114816988437,0.02379136564197212,1.0,317.3855912723922,45.61932404371585,6793.862128438561,-13.974153895662099,0.0,44.564961748633884,55.689373297002724,-13.974153983735562,0.0,0.5289155634239349,632,-28.68851576645015,0.0,0.9535887703682204,1240.9864688704758,0.,0.,0.65358959,0.11500694,353.39969268710325,-1597.5672935121024,367,4.539666250697005,0,0.5289155634239349,0.001,0
0.0,4.485190375030055,0.0,42.6440667901943,0.022707376344875668,1.0,315.4910164749351,49.043295029239765,6693.226823422951,-12.131878395157852,0.0,47.88647953216374,59.67836257309941,-12.131879941741886,0.0,0.5240194547785252,633,-26.687968328811017,0.0,0.9532015846430594,1303.1093114984467,0.,0.,0.65358959,0.11500694,350.7482267951529,-1592.694250266178,342,4.532275456072661,0,0.5240194547785252,0.001,0
0.0,4.7322846278911275,0.0,35.733686435801246,0.014910578484262969,1.0,243.10589669608805,47.608045552560654,6904.638756131237,-13.993328765246764,0.0,44.10048517520215,54.96495956873316,-13.993328615422456,0.0,0.5400997438730716,634,-28.93558975150557,0.0,0.9647044383625747,1190.4475810560136,0.,0.,0.65358959,0.11500694,358.64993412256445,-1590.443520788953,371,4.789804462977935,0,0.5400997438730716,0.001,0
0.0,4.464569479179286,0.0,44.34220616168349,0.010472582280360455,1.0,266.15761971362645,48.73957947976878,6572.420659482124,-11.702048655608758,0.0,47.71978034682081,59.46242774566474,-11.70204917036233,0.0,0.38471360200677485,635,-26.010380064927535,0.0,0.9595175388321002,1223.7363610184261,0.,0.,0.65358959,0.11500694,345.10965612950054,-1546.6403452480317,346,4.511975991436966,0,0.38471360200677485,0.001,0
0.0,4.5114015193245365,0.0,42.01817800722804,0.03306524274826346,1.0,227.06971677070786,49.90269413489736,6492.439728597074,-11.153198798020194,0.0,48.28580058651026,60.16422287390029,-11.153198799991827,0.0,0.5207076696397154,636,-25.273891636911646,0.0,0.9649027038775314,1280.8029633341316,0.,0.,0.65358959,0.11500694,340.2946062346077,-1520.584049333957,341,4.557914924071283,0,0.5207076696397154,0.001,0
0.0,4.503315320653643,0.0,46.85423584084615,0.019824413520817548,1.0,263.89132888155774,49.968028279883384,6583.0714070465965,-11.390863719592907,0.0,48.26304956268221,60.137026239067055,-11.390864369919143,0.0,0.5224509509461839,637,-25.712314532459327,0.0,0.9599615671809054,1284.9551376549302,0.,0.,0.65358959,0.11500694,345.1965176926187,-1546.2621337056516,343,4.550649128931699,0,0.5224509509461839,0.001,0
0.0,4.513290307826515,0.0,39.3637288852473,0.019477816654462396,1.0,235.54326739512453,45.72413914209115,6669.956274188271,-13.511682876424276,0.0,44.16729758713137,55.029490616621985,-13.51168294384567,0.0,0.529141889219995,638,-27.960117580367886,0.0,0.9645036700804233,1202.588562586227,0.,0.,0.65358959,0.11500694,347.08470916616807,-1538.6310280285018,373,4.5675149774340875,0,0.529141889219995,0.001,0
0.0,4.563936883502222,0.0,38.303580674626566,0.021943253861146185,1.0,251.45208211349032,48.359606552706545,6876.545856052595,-13.50143227806284,0.0,46.43803418803418,57.888888888888886,-13.501432286466411,0.0,0.5380988768812182,639,-28.410707989344896,0.0,0.9633854522702227,1240.7983487830647,0.,0.,0.65358959,0.11500694,358.38079242634126,-1644.6643180498545,351,4.6149612056848035,0,0.5380988768812182,0.001,0
0.0,4.520362132479889,0.0,46.011146093134926,0.023189344569709162,1.0,236.7764773064513,48.81709885057471,6613.252215770498,-11.846515752304255,0.0,46.935425287356324,58.48275862068966,-11.846527573500879,0.0,0.5261382837369403,640,-26.224538449058077,0.0,0.9640889585244675,1264.3664389297328,0.,0.,0.65358959,0.11500694,346.38861692408614,-1533.6833520552586,348,4.570043151401146,0,0.5261382837369403,0.001,0
0.0,4.3964971237301,0.0,45.342686748426644,0.0223869187208255,1.0,244.5269957464187,48.24339174041298,6445.896146221423,-11.486751961606682,0.0,47.95457817109144,59.74631268436578,-11.486746248863994,0.0,0.51688718683851,641,-25.50763085544504,0.0,0.9620768838891485,1231.466361839067,0.,0.,0.65358959,0.11500694,337.9339090490469,-1523.986888926796,339,4.4424130145995075,0,0.51688718683851,0.001,0
0.0,4.584866271295563,0.0,42.96663486611131,0.02979182440053441,1.0,268.84339253698414,50.0091710982659,6715.22286047634,-12.247364563483345,0.0,47.45920231213872,59.15606936416185,-12.247368168174091,0.0,0.5263001293089801,642,-26.818269642454286,0.0,0.9600435855670482,1232.6812163294949,0.,0.,0.65358959,0.11500694,350.4691158067183,-1586.4634191958216,346,4.634508365861749,0,0.5263001293089801,0.001,0
0.0,4.630383076009073,0.0,39.06417779980176,0.022033365347423103,1.0,253.2375989773066,47.82123085399449,6990.162327674382,-14.2148872332883,0.0,44.99692011019284,56.09641873278237,-14.214887240301948,0.0,0.5434025676433928,643,-29.341773764881598,0.0,0.963724817116741,1193.5280645544908,0.,0.,0.65358959,0.11500694,363.0440575713738,-1645.9684274773667,363,4.684114715699042,0,0.5434025676433928,0.001,0
0.0,4.542205674982041,0.0,39.812305065476146,0.019141972030464933,1.0,239.31937737851473,47.30124917127071,6965.021528991999,-14.197273114218701,0.0,45.51494475138122,56.74309392265194,-14.197273640414664,0.0,0.5433005413778257,644,-29.283910509145397,0.0,0.965521920770432,1211.156255145886,0.,0.,0.65358959,0.11500694,362.3599503394529,-1661.6596844429716,362,4.594719354362805,0,0.5433005413778257,0.001,0
0.0,4.713173556147883,0.0,40.87497369508316,0.016920087293116726,1.0,238.671467031027,48.162206557377054,6974.845569474212,-13.716358330025319,0.0,44.53288524590164,55.513661202185794,-13.716358415859617,0.0,0.5438387845048296,645,-28.83327974350028,0.0,0.9656849233577088,1294.809499602241,0.,0.,0.65358959,0.11500694,363.2621095489596,-1600.640923028521,366,4.770710232574379,0,0.5438387845048296,0.001,0
0.0,4.640715581585498,0.0,41.613734361212,0.03209879928361686,1.0,224.0261536585218,48.89180972222223,6679.225160962728,-12.390270467483608,0.0,45.57288333333334,56.7202216066482,-12.390270483160919,0.0,0.5308054205508576,646,-26.869784823982357,0.0,0.966375597511965,1269.9213928723339,0.,0.,0.65358959,0.11500694,348.026933610736,-1523.9857182023231,361,4.695612928397939,0,0.5308054205508576,0.001,0
0.0,4.648848654875315,0.0,41.07617734273507,0.02353811175715319,1.0,283.4101085343657,49.88522068965517,6697.302063270488,-12.299968123233954,0.0,46.55822988505747,58.02298850574713,-12.299968130275317,0.0,0.526744693806031,647,-26.823189052209298,0.0,0.9578549256905433,1219.328611163888,0.,0.,0.65358959,0.11500694,349.1634102438427,-1556.3615900638222,348,4.70116266854948,0,0.526744693806031,0.001,0
0.0,4.500319636032875,0.0,41.20434232798424,0.027866206816187494,1.0,226.16996255210458,50.114872222222225,6485.8449542407,-10.739923392874182,0.0,48.14457894736842,59.97953216374269,-10.739923294796569,0.0,0.5203982749648641,648,-24.873059089148573,0.0,0.9650375410652358,1334.2380938550448,0.,0.,0.65358959,0.11500694,341.1135466644686,-1491.8744476482593,342,4.548385333677803,0,0.5203982749648641,0.001,0
0.0,4.687350301577228,0.0,38.28467645529209,0.017112597459048064,1.0,299.6002342785566,49.220642577030816,6680.680069474267,-12.355689179139684,0.0,45.53807843137255,56.739495798319325,-12.355689802408733,0.0,0.5246357105463729,649,-26.842758531181,0.0,0.9554200733725272,1234.489777581387,0.,0.,0.65358959,0.11500694,348.30276925308004,-1523.0445848952447,357,4.743089664871212,0,0.5246357105463729,0.001,0
0.0,4.67147634822084,0.0,42.56268395062324,0.01579011741322149,1.0,250.77970741459254,50.3669603988604,6620.394837948496,-11.541300946698623,0.0,46.86427920227921,58.38746438746439,-11.541304635904226,0.0,0.5254130444071843,650,-25.92302628371085,0.0,0.9621180458896641,1311.5847669436303,0.,0.,0.65358959,0.11500694,346.25192405617673,-1513.5797739554707,351,4.724229264200308,0,0.5254130444071843,0.001,0
0.0,4.640117455146283,0.0,34.6800005517295,0.02043789827514499,1.0,286.50114055096117,47.32123152173913,7076.034987911825,-14.987983655907295,0.0,44.41638586956522,55.37771739130435,-14.98798367788055,0.0,0.5448842528499673,651,-30.278688833341494,0.0,0.959630267613296,1160.5415720110711,0.,0.,0.65358959,0.11500694,366.551528081377,-1676.764673192028,368,4.696403505834397,0,0.5448842528499673,0.001,0
0.0,4.928787659579847,0.0,38.1862294833363,0.025488147305614984,1.0,235.3915095321238,49.044585526315785,6958.3224816835,-13.455471671650567,0.0,42.88754210526316,53.43569553805774,-13.455471694305317,0.0,0.543283522301252,652,-28.515446297401983,0.0,0.9661285441305536,1263.0180025309648,0.,0.,0.65358959,0.11500694,361.50230614426005,-1523.6678627887388,381,4.9933113170938,0,0.543283522301252,0.001,0
0.0,4.906075694690697,0.0,38.364121757473114,0.0268688722192277,1.0,264.55667570055505,49.257418400000006,7018.84066918767,-13.736704604988045,0.0,43.48628266666667,54.205333333333336,-13.736708353940912,0.0,0.5438822144467401,653,-28.926156840293178,0.0,0.9624072736403672,1257.72153033894,0.,0.,0.65358959,0.11500694,364.5699216594132,-1567.951973580372,375,4.9693204171666885,0,0.5438822144467401,0.001,0
0.0,4.857480100647388,0.0,35.50251473416752,0.026227515092338786,1.0,237.68163510693716,46.47465927835052,7110.981829360823,-15.21414035771923,0.0,41.80189175257732,52.097938144329895,-15.214140382789168,0.0,0.5502723734610867,654,-30.581020020472323,0.0,0.9664746263950058,1263.3181402015719,0.,0.,0.65358959,0.11500694,368.4096398145723,-1593.2080894170815,388,4.923581474687604,0,0.5502723734610867,0.001,0
0.0,4.744258744407365,0.0,40.048039184142766,0.02318123180376626,1.0,231.79956148194793,49.62282808988764,6859.611948803149,-13.070054414672924,0.0,45.84302808988764,57.140449438202246,-13.070054412315699,0.0,0.538841193246801,655,-27.9309661477936,0.0,0.9660361193729373,1229.8055528950745,0.,0.,0.65358959,0.11500694,356.9889067831476,-1595.987958928139,356,4.800355481258998,0,0.538841193246801,0.001,0
0.0,4.7650964726155625,0.0,33.757192127874795,0.02200796629256243,1.0,238.26912325721426,48.59267967479674,6849.706391555802,-13.274817499168048,0.0,44.31060162601625,55.21951219512195,-13.274817825457177,0.0,0.537854524157081,656,-28.10810707785739,0.0,0.9651585676208495,1193.6707383641563,0.,0.,0.65358959,0.11500694,356.22397243890805,-1552.1159615675397,369,4.824359408660218,0,0.537854524157081,0.001,0
0.0,4.8898685981888566,0.0,34.16509020172512,0.5712749451508461,1.0,288.5268679875901,46.957715938303345,7435.4141585539355,-16.745553225856142,0.0,41.912766066838046,52.275064267352185,-16.745553341659672,0.0,0.5609355825995338,657,-32.78408999969608,0.0,0.961344622843238,1207.9939782428003,0.,0.,0.65358959,0.11500694,383.9119338893874,-1713.7904116807704,389,4.956333564857096,0,0.5609355825995338,0.001,0
0.0,4.889706285954316,0.0,36.495401974741895,0.008934927971231464,1.0,306.8143126118701,51.228953739612194,6734.68946016375,-11.89797039560638,0.0,45.38917451523545,56.556786703601105,-11.897970397407391,0.0,0.39165510284037425,658,-26.50461288692568,0.0,0.954811968925353,1254.8254399750635,0.,0.,0.65358959,0.11500694,351.24088747022347,-1499.0157377073733,361,4.94868155695002,0,0.39165510284037425,0.001,0
0.0,4.9860192563065455,0.0,41.315399054102876,0.015463771774641002,1.0,243.87546535035767,51.2112523415978,6908.0043105261375,-12.905019807921086,0.0,44.606088154269976,55.59779614325069,-12.905019517963808,0.0,0.5401836385514311,659,-27.851875967871127,0.0,0.9647096836904231,1268.6324628065402,0.,0.,0.65358959,0.11500694,358.7000521806851,-1548.5029222688017,363,5.048193484554264,0,0.5401836385514311,0.001,0
0.0,5.036863253072292,0.0,34.31611503054431,0.016210050600882746,1.0,278.8237692285217,48.79526795865633,7277.717277551901,-15.30447411067548,0.0,42.1505684754522,52.55555555555556,-15.30447411005423,0.0,0.5547223116669389,660,-31.016212887173953,0.0,0.9618349856986839,1262.473576931761,0.,0.,0.65358959,0.11500694,376.359645179997,-1630.0742995148087,387,5.105588399659074,0,0.5547223116669389,0.001,0
0.0,5.04312058057109,0.0,40.290509697719244,0.010891250922098857,1.0,230.17297094084813,52.32571616438355,6898.66122151317,-12.412063967713785,0.0,44.70681095890411,55.73150684931507,-12.412066673472111,0.0,0.540839548885529,661,-27.339973608342902,0.0,0.9665771012929429,1296.2114150672314,0.,0.,0.65358959,0.11500694,358.2601153032372,-1523.6979264134557,365,5.105738826100335,0,0.540839548885529,0.001,0
0.0,4.933629585435888,0.0,37.17257798045343,0.010090748018823665,1.0,275.79870897934967,48.4739617801047,7095.924252378059,-14.545780235527728,0.0,42.60212565445026,53.10471204188482,-14.545795738231902,0.0,0.5446678476862455,662,-29.875156039745413,0.0,0.9612853758979318,1286.293875387912,0.,0.,0.65358959,0.11500694,367.40405409137753,-1586.511558697056,382,4.999530066983671,0,0.5446678476862455,0.001,0
0.0,4.93888039563071,0.0,38.7897479538057,0.021422546801394556,1.0,265.0645357615124,50.606306738544475,7140.797697814827,-13.9536348656673,0.0,44.149401617250675,55.04851752021563,-13.95363369268955,0.0,0.5495410474461516,663,-29.39477942478938,0.0,0.9629855620261771,1293.0660209086152,0.,0.,0.65358959,0.11500694,370.35742982905964,-1618.139030168392,371,5.001738913979681,0,0.5495410474461516,0.001,0
