ITERATIONS,ReturnsStd,NormDeltaOmega,ConfortViolation,DeltaOmega,Traj,ReturnsMean,NormDeltaVar,RewardMean,RewardStd,TimestepsStd,TimestepsMean,OmegaBefore,Wins,Omega
1406,10.135899387372007,0.01534539521263767,0,-0.01534539521263767,250,-92.53092073640858,0.0001984036235415453,-17.263231480673237,8.271475116729988,0.48000000000000004,5.36,24.941684525129926,0.0,24.926339129917288
1407,10.306681488118905,0.010378628943719548,0,-0.010378628943719548,250,-92.99745673985663,0.00019953471550039446,-17.247302807836913,8.233678395579917,0.4881966816765555,5.392,24.926339129917288,0.0,24.91596050097357
1408,10.26612699679692,0.0008506511715467013,0,0.0008506511715467013,250,-92.72240918960794,0.00020033495701515168,-17.221844203121833,8.229037337614415,0.48635789291426124,5.384,24.91596050097357,0.0,24.916811152145115
1409,10.157067139491739,0.0008034410949129267,0,0.0008034410949129267,250,-92.33409361555265,0.00020122383639925153,-17.213663985002356,8.244094353251073,0.48114862568649197,5.364,24.916811152145115,0.0,24.917614593240028
1410,10.289027944076873,0.020706184362833113,0,0.020706184362833113,250,-93.28646502756453,0.00020241748198741164,-17.236966930444297,8.209917807356282,0.4921950832749145,5.412,24.917614593240028,0.0,24.93832077760286
1411,10.197292831286475,0.01878441817477494,0,0.01878441817477494,250,-92.45970062622511,0.00020320775280000157,-17.249944146683788,8.26492174097307,0.48000000000000004,5.36,24.93832077760286,0.0,24.957105195777636
1412,10.436663649898184,0.023053550516497268,0,0.023053550516497268,250,-93.96008764469956,0.00020477985872241532,-17.335809528542356,8.249856379265673,0.4935585071701227,5.42,24.957105195777636,0.0,24.980158746294133
1413,10.669229485776793,0.013060438484174597,0,0.013060438484174597,250,-95.34602107544846,0.00020668013949330186,-17.42434595677055,8.243437909833396,0.4992153843783262,5.472,24.980158746294133,0.0,24.993219184778308
1414,10.316208160178686,0.012513755504460988,0,0.012513755504460988,250,-93.39288617771115,0.00020777709188014317,-17.372188649127818,8.308314498701364,0.4843800161030593,5.376,24.993219184778308,0.0,25.00573294028277
1415,10.549018985378755,0.013623588877404558,0,0.013623588877404558,250,-94.45248935817756,0.00020931151293914748,-17.42665855316929,8.2928577662787,0.4935585071701227,5.42,25.00573294028277,0.0,25.019356529160174
1416,10.459678531549676,0.015781547461763523,0,0.015781547461763523,250,-94.05804813056791,0.00021045563160367153,-17.444000024215118,8.327611535648499,0.48819668167655544,5.392,25.019356529160174,0.0,25.035138076621937
1417,10.435066260287087,0.01582224118051201,0,0.01582224118051201,250,-93.96845394753598,0.00021152667388492117,-17.466255380582897,8.34969425067243,0.48538644398046393,5.38,25.035138076621937,0.0,25.05096031780245
1418,10.378651958832181,0.015481693732166235,0,0.015481693732166235,250,-93.7670766910285,0.0002125643652037136,-17.480812209364,8.371743830509933,0.48114862568649197,5.364,25.05096031780245,0.0,25.066442011534615
1419,10.390225441527962,0.005958474562941518,0,0.005958474562941518,250,-94.22125977219487,0.00021368546181282642,-17.5262759992922,8.382091694744767,0.4843800161030593,5.376,25.066442011534615,0.0,25.072400486097557
1420,10.324236406850584,0.010145924819731533,0,0.010145924819731533,250,-93.80188075062694,0.00021473579287542455,-17.51342060317904,8.395009813713893,0.4788152044369518,5.356,25.072400486097557,0.0,25.08254641091729
1421,10.393940068162365,0.004379136937046724,0,0.004379136937046724,250,-94.3805349439479,0.00021618875818736646,-17.55590307737126,8.396240717270535,0.4843800161030593,5.376,25.08254641091729,0.0,25.086925547854335
1422,10.590900668556904,0.0013275962808094732,0,0.0013275962808094732,250,-94.68194052519752,0.00021765979127641826,-17.572743230363308,8.392683894909855,0.4872945721019269,5.388,25.086925547854335,0.0,25.088253144135145
1423,10.351351221948914,0.002341952803401881,0,-0.002341952803401881,250,-93.85764725045142,0.0002188412683835961,-17.550046232320764,8.420265726904837,0.47633601585435464,5.348,25.088253144135145,0.0,25.085911191331743
1424,10.537267162487954,0.005498141687436231,0,-0.005498141687436231,250,-94.77714295590776,0.00022037836747033432,-17.577363307846397,8.3908781302408,0.4881966816765555,5.392,25.085911191331743,0.0,25.080413049644307
1425,10.597579372922576,0.0054651616462919606,0,-0.0054651616462919606,250,-95.04909274391251,0.00022208400676436898,-17.575645847616954,8.375333288847264,0.49146312170904544,5.408,25.080413049644307,0.0,25.074947887998015
1426,10.585493530018868,0.003456692841488973,0,-0.003456692841488973,250,-95.16744032203661,0.00022408112216348896,-17.571536248529654,8.365494613852533,0.49289349762397966,5.416,25.074947887998015,0.0,25.071491195156526
1427,10.614483228454791,0.01574432625305633,0,0.01574432625305633,250,-94.82921911178776,0.00022565722015490468,-17.547968007362652,8.365721861509176,0.49069746280167376,5.404,25.071491195156526,0.0,25.087235521409582
1428,10.238314643043866,0.0021068591944590764,0,0.0021068591944590764,250,-93.61635020850413,0.00022663953775931575,-17.544293517335856,8.429463595164815,0.47233886141201636,5.336,25.087235521409582,0.0,25.08934238060404
1429,10.386507022488372,0.0034863408965648546,0,0.0034863408965648546,250,-93.9984452754393,0.00022783325653854636,-17.55012047711712,8.412575019191024,0.4788152044369518,5.356,25.08934238060404,0.0,25.092828721500606
1430,10.51062455958369,0.0007303439770005582,0,-0.0007303439770005582,250,-94.75876705245288,0.00022924722855368986,-17.587002051308996,8.39942304939824,0.4872945721019269,5.388,25.092828721500606,0.0,25.092098377523605
1431,10.434722719299526,0.004855801883312694,0,-0.004855801883312694,250,-94.22056697526688,0.00023031269273599814,-17.565355513659,8.412294868199545,0.48114862568649197,5.364,25.092098377523605,0.0,25.087242575640293
1432,10.530319945445742,0.012605885981603393,0,0.012605885981603393,250,-94.79802229124647,0.00023168768481935786,-17.568202796746938,8.382841156765542,0.48906441293555597,5.396,25.087242575640293,0.0,25.099848461621896
1433,10.381156160597776,0.01148683202378109,0,0.01148683202378109,250,-94.31933875166008,0.00023297390810135375,-17.58376934221851,8.42113840930368,0.48114862568649197,5.364,25.099848461621896,0.0,25.111335293645677
1434,10.59512416777199,0.009372364352753237,0,0.009372364352753237,250,-95.252215849751,0.00023487500007273053,-17.62624275532032,8.402765751864996,0.49069746280167376,5.404,25.111335293645677,0.0,25.12070765799843
1435,10.597496433990711,0.00728115060444523,0,0.00728115060444523,250,-95.23050429649955,0.00023625791113611575,-17.648351426334237,8.421060807256518,0.489064412935556,5.396,25.12070765799843,0.0,25.127988808602876
1436,10.222722974243153,0.012529634860943162,0,-0.012529634860943162,250,-94.07972790002023,0.00023689907904455142,-17.631133414546518,8.470957128329276,0.4723388614120163,5.336,25.127988808602876,0.0,25.115459173741932
1437,10.080005330501308,0.027976235162739727,0,-0.027976235162739727,250,-93.57038674322035,0.00023744293512502422,-17.588418560755706,8.465828712524948,0.46647615158762407,5.32,25.115459173741932,0.0,25.087482938579193
1438,10.438089841538936,0.02373801153763111,0,-0.02373801153763111,250,-94.34748420938209,0.00023851651361866673,-17.56282282378669,8.403080871236432,0.48333839077813795,5.372,25.087482938579193,0.0,25.06374492704156
1439,10.125999623297727,0.008146084016459554,0,-0.008146084016459554,250,-93.12395285232104,0.0002389204651993781,-17.478219379189387,8.405487649809986,0.4694848240358787,5.328,25.06374492704156,0.0,25.055598843025102
1440,10.565492810902262,0.0010238531690092145,0,0.0010238531690092145,250,-94.79703464488496,0.00024090883710617994,-17.5160817895205,8.343107567218885,0.4921950832749145,5.412,25.055598843025102,0.0,25.05662269619411
1441,10.522627727520021,0.007634519354883906,0,0.007634519354883906,250,-94.67525015596597,0.00024241319752759874,-17.51947634270281,8.352210417383574,0.4906974628016737,5.404,25.05662269619411,0.0,25.064257215548995
1442,10.530823918182923,0.006342377891265016,0,0.006342377891265016,250,-94.50007927316122,0.00024387900120760806,-17.52597909368717,8.366424413079175,0.4881966816765555,5.392,25.064257215548995,0.0,25.07059959344026
1443,10.435964909682816,0.03075294748350288,0,0.03075294748350288,250,-94.27624640216463,0.00024499971869845625,-17.523465874008295,8.37696024497835,0.48538644398046393,5.38,25.07059959344026,0.0,25.101352540923763
1444,10.548739999038967,0.018435562948450723,0,0.018435562948450723,250,-94.88026296668816,0.00024645131290074775,-17.609551404359355,8.410533571143562,0.48729457210192695,5.388,25.101352540923763,0.0,25.119788103872214
1445,10.082322818515374,0.022427067284194635,0,0.022427067284194635,250,-93.73722813968695,0.0002474301336046938,-17.593323599791095,8.460487198968186,0.4694848240358787,5.328,25.119788103872214,0.0,25.14221517115641
1446,10.345971671843818,0.023739857358631156,0,0.023739857358631156,250,-94.48282097512482,0.0002487386382909059,-17.653740839896265,8.466173154472184,0.4775939698111776,5.352,25.14221517115641,0.0,25.16595502851504
1447,10.470011064998822,0.03305194035806025,0,0.03305194035806025,250,-95.02256724866456,0.0002501556252897116,-17.714870851727174,8.483943317918575,0.48114862568649197,5.364,25.16595502851504,0.0,25.1990069688731
1448,10.247154345323555,0.01981206979777994,0,0.01981206979777994,250,-94.73427341854982,0.000251192488033266,-17.767118045489465,8.540064135919875,0.47093099282166595,5.332,25.1990069688731,0.0,25.21881903867088
1449,10.496997371272851,0.020473795613920487,0,0.020473795613920487,250,-95.59941761068679,0.0002532647142378022,-17.822411933386796,8.535062468823105,0.48114862568649197,5.364,25.21881903867088,0.0,25.2392928342848
1450,10.45587380140204,0.019948481332175305,0,0.019948481332175305,250,-95.46620433443124,0.00025504210645361933,-17.850823547949,8.564583229868655,0.47633601585435464,5.348,25.2392928342848,0.0,25.259241315616975
1451,10.493425069378782,0.027399625714817688,0,0.027399625714817688,250,-95.58359724782314,0.0002562659680078717,-17.886152179607624,8.585426915812683,0.4750410508577127,5.344,25.259241315616975,0.0,25.286640941331793
1452,10.258944330278743,0.029251390177901015,0,0.029251390177901015,250,-95.29257217812675,0.0002572358624523817,-17.92561553388389,8.632160806870973,0.46491289506745237,5.316,25.286640941331793,0.0,25.315892331509694
1453,10.959609946846388,0.012307908412754642,0,0.012307908412754642,250,-97.93094707513197,0.00026013641566913085,-18.068440419766045,8.598219876397467,0.4935585071701227,5.42,25.315892331509694,0.0,25.32820023992245
1454,10.448325810591708,0.006756336875902491,0,0.006756336875902491,250,-96.21876606474467,0.00026170964088610823,-18.03200263582172,8.663304482389563,0.47233886141201636,5.336,25.32820023992245,0.0,25.33495657679835
1455,10.622821796753442,0.002218295836946993,0,0.002218295836946993,250,-96.74183203246366,0.00026378461382164833,-18.062328609496575,8.658031935839432,0.4788152044369518,5.356,25.33495657679835,0.0,25.3371748726353
1456,10.920936265263254,0.012467822994068456,0,-0.012467822994068456,250,-98.00737013474608,0.0002662331334818104,-18.10927016532633,8.62539446474196,0.4921950832749145,5.412,25.3371748726353,0.0,25.32470704964123
1457,10.376609386966743,0.03985536603147821,0,-0.03985536603147821,250,-95.98424702988443,0.0002672173957666444,-18.02859636173637,8.67352633398948,0.46799999999999997,5.324,25.32470704964123,0.0,25.28485168360975
1458,10.709673338853763,0.03502733848827333,0,-0.03502733848827333,250,-96.78063638149538,0.0002691607762218876,-17.97560111097611,8.589062467102858,0.4863578929142612,5.384,25.28485168360975,0.0,25.24982434512148
1459,10.397199905521076,0.031703852718006686,0,-0.031703852718006686,250,-95.41969177517369,0.0002704517327861203,-17.868856137672974,8.581133530836707,0.4737087712930804,5.34,25.24982434512148,0.0,25.21812049240347
1460,10.411640677116557,0.01901085568522376,0,-0.01901085568522376,250,-95.21716285451052,0.00027179889860694565,-17.80425633031236,8.54213908631183,0.47633601585435464,5.348,25.21812049240347,0.0,25.199109636718248
1461,10.093794147228408,0.01848472957534497,0,-0.01848472957534497,250,-94.1583957922075,0.0002724178463221897,-17.738959267559817,8.550534078360286,0.4616665463297075,5.308,25.199109636718248,0.0,25.180624907142903
1462,10.588362258223498,0.025905350698604224,0,-0.025905350698604224,250,-95.47216431276736,0.0002741328329447611,-17.758959135559405,8.49311738249466,0.4843800161030593,5.376,25.180624907142903,0.0,25.1547195564443
1463,10.481084996089185,0.029312572591386754,0,-0.029312572591386754,250,-95.00690553949161,0.00027566980816153317,-17.69875289483823,8.472240589513527,0.4822613399392492,5.368,25.1547195564443,0.0,25.125406983852912
1464,10.23818881695674,0.007713910821564696,0,-0.007713910821564696,250,-93.80974904920849,0.0002764381012968436,-17.593726378321175,8.456953528712104,0.47093099282166595,5.332,25.125406983852912,0.0,25.117693073031347
1465,10.681208140317311,0.022366704624573686,0,-0.022366704624573686,250,-95.51297675754182,0.0002781428786890336,-17.661423217001076,8.415802354284732,0.49146312170904544,5.408,25.117693073031347,0.0,25.095326368406774
1466,10.368883660827194,0.017688840858294697,0,-0.017688840858294697,250,-94.22503225386373,0.00027967135688923783,-17.566187966790405,8.412406450917848,0.48114862568649197,5.364,25.095326368406774,0.0,25.07763752754848
1467,10.533440928811576,0.026520048125576068,0,-0.026520048125576068,250,-94.97601571711728,0.0002810931368161769,-17.575132442101644,8.378612724022137,0.49069746280167376,5.404,25.07763752754848,0.0,25.051117479422903
1468,10.207219086677963,0.026510394009182647,0,-0.026510394009182647,250,-93.38011645597997,0.00028167736747035317,-17.473824187122002,8.387419687279586,0.4750410508577127,5.344,25.051117479422903,0.0,25.02460708541372
1469,10.555698105519525,0.002372927677466663,0,-0.002372927677466663,250,-94.6843154507131,0.0002838706215616123,-17.456547833833536,8.303376649478022,0.494190246767376,5.424,25.02460708541372,0.0,25.022234157736253
1470,10.248847062197129,0.011974649607353172,0,-0.011974649607353172,250,-93.33721798521955,0.0002843183447996476,-17.426665045784084,8.353332475797524,0.4788152044369518,5.356,25.022234157736253,0.0,25.0102595081289
1471,10.449297915205225,0.019397452356638922,0,-0.019397452356638922,250,-94.06184484279942,0.00028558911278035455,-17.431772580207454,8.31799661713953,0.489064412935556,5.396,25.0102595081289,0.0,24.99086205577226
1472,10.213418251794032,0.01863313021278401,0,-0.01863313021278401,250,-93.05710659224493,0.0002862260661807478,-17.361400483627786,8.318668014670285,0.48,5.36,24.99086205577226,0.0,24.972228925559477
1473,9.831064745492984,0.015494145515706492,0,-0.015494145515706492,250,-91.77964467121937,0.00028670998001643347,-17.277794554069914,8.32408627936547,0.46330983153824823,5.312,24.972228925559477,0.0,24.95673478004377
1474,10.256207601393353,0.00032883667516614423,0,-0.00032883667516614423,250,-92.93765809036704,0.00028797972050970713,-17.28751080549982,8.267682187189754,0.4843800161030593,5.376,24.95673478004377,0.0,24.956405943368605
1475,10.265038928371755,0.0018859442570935414,0,-0.0018859442570935414,250,-93.11831047802751,0.0002891688953367191,-17.308236148332252,8.27371820841877,0.48538644398046393,5.38,24.956405943368605,0.0,24.95451999911151
1476,10.2590115396368,0.004871838927783756,0,-0.004871838927783756,250,-92.6728451023087,0.00028999081128421066,-17.289709907147145,8.28413761908414,0.48,5.36,24.95451999911151,0.0,24.949648160183727
1477,10.020438399552926,0.0030922480971469213,0,-0.0030922480971469213,250,-92.0895181307104,0.0002909228166341386,-17.25815557172234,8.291969735672913,0.47233886141201636,5.336,24.949648160183727,0.0,24.94655591208658
1478,10.085408371233564,0.021879350619595783,0,0.021879350619595783,250,-92.31991493837437,0.00029194856430239603,-17.24961041449446,8.272741084138794,0.4775939698111776,5.352,24.94655591208658,0.0,24.968435262706176
1479,10.185599918587073,0.04237112721565239,0,0.04237112721565239,250,-92.74592874505424,0.0002930761655817369,-17.303344915122057,8.290608552263167,0.48,5.36,24.968435262706176,0.0,25.01080638992183
1480,10.576990465798993,0.02940886919249408,0,0.02940886919249408,250,-94.75686253098806,0.0002953555915456451,-17.457049102982324,8.299703915294296,0.49478884385159694,5.428,25.01080638992183,0.0,25.040215259114323
1481,10.484658204438087,0.027275236074402187,0,0.027275236074402187,250,-94.17181114576283,0.0002972766806837292,-17.47806442942889,8.347641662319392,0.4872945721019269,5.388,25.040215259114323,0.0,25.067490495188725
1482,10.151415820760425,0.022888344364464075,0,0.022888344364464075,250,-93.38489244632568,0.0002985607590948914,-17.500916875248443,8.408417715752199,0.47233886141201636,5.336,25.067490495188725,0.0,25.09037883955319
1483,10.40531365398332,0.03151275225544481,0,0.03151275225544481,250,-94.26853771997992,0.0003004135945800574,-17.561203002976885,8.406383320948368,0.4822613399392492,5.368,25.09037883955319,0.0,25.121891591808634
1484,10.529027922726161,0.022186643419871643,0,0.022186643419871643,250,-94.86204924484802,0.0003020254502546395,-17.64547046965179,8.439279020632604,0.4843800161030593,5.376,25.121891591808634,0.0,25.144078235228505
1485,10.561572859371074,0.012710189682508144,0,0.012710189682508144,250,-95.43039519612867,0.00030443054714609943,-17.698515429549087,8.448873473585426,0.4881966816765555,5.392,25.144078235228505,0.0,25.156788424911014
1486,10.773594754451562,0.00441543499157504,0,-0.00441543499157504,250,-96.45818048600621,0.0003073914287349575,-17.75739699668745,8.438521416582772,0.495354418573207,5.432,25.156788424911014,0.0,25.15237298991944
1487,10.641866960053923,0.011077086076326736,0,-0.011077086076326736,250,-95.60697039210571,0.00030968937072398556,-17.718119049686006,8.454716781110832,0.48906441293555597,5.396,25.15237298991944,0.0,25.141295903843112
1488,10.675705651200124,0.020531954904814853,0,-0.020531954904814853,250,-95.77089345968523,0.00031210131827239516,-17.70911491488262,8.438490635600688,0.4914631217090455,5.408,25.141295903843112,0.0,25.120763948938297
1489,10.412093683510214,0.010346282532879059,0,-0.010346282532879059,250,-94.41485063688378,0.00031346923976032664,-17.614710939717124,8.43967425987791,0.48,5.36,25.120763948938297,0.0,25.110417666405418
1490,10.400850128529147,0.0008419307758842365,0,-0.0008419307758842365,250,-94.22696456250941,0.00031510174390738207,-17.592786512791154,8.433151185325913,0.4788152044369518,5.356,25.110417666405418,0.0,25.109575735629534
1491,10.633584870558876,0.011770088686272828,0,0.011770088686272828,250,-95.45436340307513,0.0003172604568364461,-17.637539431462514,8.40091068643106,0.49219508327491457,5.412,25.109575735629534,0.0,25.121345824315807
1492,10.596053233775963,0.01971680636973261,0,0.01971680636973261,250,-95.10132581411276,0.00031908720787484984,-17.637486241489754,8.419575360856264,0.4881966816765555,5.392,25.121345824315807,0.0,25.14106263068554
1493,10.409886089630568,0.0314139543069345,0,0.0314139543069345,250,-94.83610659870887,0.0003205681470753875,-17.6669349103407,8.457218994957113,0.48226133993924913,5.368,25.14106263068554,0.0,25.172476584992474
1494,10.253150307607088,0.03471399674687348,0,0.03471399674687348,250,-94.4451830448489,0.00032217490876977064,-17.699622009904218,8.503509388843854,0.4723388614120163,5.336,25.172476584992474,0.0,25.207190581739347
1495,10.589106865885912,0.015675560505737707,0,0.015675560505737707,250,-95.76471885710296,0.00032525845464661645,-17.813377763598016,8.51899251600109,0.4843800161030593,5.376,25.207190581739347,0.0,25.222866142245085
1496,10.709972600527431,0.005465574590317601,0,0.005465574590317601,250,-96.46860744874976,0.0003280686470996915,-17.86455693495366,8.520271096811712,0.4898979485566356,5.4,25.222866142245085,0.0,25.228331716835402
1497,10.267572048609109,0.01125813749074922,0,0.01125813749074922,250,-95.02233695448137,0.0003296015980317469,-17.821143464831465,8.566256549190149,0.47093099282166595,5.332,25.228331716835402,0.0,25.23958985432615
1498,10.304549291475507,0.014261077667690358,0,0.014261077667690358,250,-95.05327960442378,0.00033100587279433165,-17.840330256085547,8.579408365840457,0.4694848240358787,5.328,25.23958985432615,0.0,25.253850931993842
1499,10.596791361149457,0.00872496404100076,0,0.00872496404100076,250,-96.36848611768951,0.00033357564088418287,-17.912358014440432,8.562755567546311,0.48538644398046393,5.38,25.253850931993842,0.0,25.262575896034843
1500,10.474494949850262,0.01696248384256549,0,-0.01696248384256549,250,-95.72594478014705,0.0003354081246388708,-17.91278906814129,8.598073530043171,0.4750410508577127,5.344,25.262575896034843,0.0,25.245613412192277
1501,10.38725541257543,0.01344157365748444,0,-0.01344157365748444,250,-95.44061476619477,0.00033746045959983956,-17.8593964757101,8.572566464242175,0.4750410508577127,5.344,25.245613412192277,0.0,25.232171838534793
1502,10.76555545121278,0.007984709070644413,0,-0.007984709070644413,250,-96.46556632171976,0.00034013664591349993,-17.877236160437317,8.530463019450458,0.48906441293555597,5.396,25.232171838534793,0.0,25.22418712946415
1503,10.250937742562035,0.022710825309722793,0,-0.022710825309722793,250,-94.84616120569021,0.00034117504043993725,-17.81483118063302,8.570938409117412,0.46799999999999997,5.324,25.22418712946415,0.0,25.201476304154426
1504,10.401136405499253,0.03395396518989813,0,-0.03395396518989813,250,-95.04532122840106,0.0003422138768966428,-17.785426876572057,8.537236675107827,0.4750410508577127,5.344,25.201476304154426,0.0,25.167522338964528
1505,10.515658735719443,0.021041263352646666,0,-0.021041263352646666,250,-95.260419192121,0.00034425837770918105,-17.719572022343936,8.474467463127143,0.4843800161030593,5.376,25.167522338964528,0.0,25.14648107561188
1506,10.57924456664694,0.0336875246016497,0,-0.0336875246016497,250,-95.73464701087816,0.00034661517948461656,-17.715515731102546,8.445795389996853,0.4906974628016737,5.404,25.14648107561188,0.0,25.11279355101023
1507,10.245508716500364,0.03655588488609496,0,-0.03655588488609496,250,-93.95563647130749,0.00034720006870658435,-17.594688477772937,8.449258960706834,0.4737087712930804,5.34,25.11279355101023,0.0,25.076237666124136
1508,10.435691215125644,0.04928070462655043,0,-0.04928070462655043,250,-94.47251694956984,0.0003484825903840764,-17.55994738839588,8.394131476801926,0.48538644398046393,5.38,25.076237666124136,0.0,25.026956961497586
1509,10.260168185317685,0.05670456952409708,0,-0.05670456952409708,250,-93.40633243273675,0.0003502852292436059,-17.439569162198794,8.3597274672431,0.4788152044369518,5.356,25.026956961497586,0.0,24.97025239197349
1510,10.120179351138948,0.056891069330706756,0,-0.056891069330706756,250,-92.59850726551015,0.00035102720591530256,-17.3146049486743,8.307029990874232,0.4763360158543546,5.348,24.97025239197349,0.0,24.913361322642782
1511,10.333120790762546,0.05429512781852708,0,-0.05429512781852708,250,-92.96699430332094,0.0003525662733914645,-17.228872183714035,8.22112298378377,0.48906441293555597,5.396,24.913361322642782,0.0,24.859066194824255
1512,10.176253041537256,0.042942203487577046,0,-0.042942203487577046,250,-92.110002294987,0.0003538776298835515,-17.108098494611255,8.174807351804372,0.4863578929142612,5.384,24.859066194824255,0.0,24.816123991336678
1513,10.279519750064136,0.023022406240851723,0,-0.023022406240851723,250,-92.04714523199239,0.00035485547187738553,-17.033150487045226,8.12044958179438,0.4906974628016737,5.404,24.816123991336678,0.0,24.793101585095826
1514,10.025360323315644,0.013125135198283289,0,-0.013125135198283289,250,-91.13782438702927,0.0003556822625599437,-16.965343333400835,8.11762953567722,0.48333839077813795,5.372,24.793101585095826,0.0,24.779976449897543
1515,10.202274260717742,0.017669507984233945,0,-0.017669507984233945,250,-91.75201765413733,0.0003571051775924304,-16.96597959580942,8.084536944810324,0.49146312170904544,5.408,24.779976449897543,0.0,24.76230694191331
1516,10.142819942024682,0.013858333921817234,0,-0.013858333921817234,250,-91.34255801386678,0.00035786071001441715,-16.927827652681017,8.077414879167666,0.48906441293555597,5.396,24.76230694191331,0.0,24.74844860799149
1517,10.082123268229637,0.011684220471238405,0,-0.011684220471238405,250,-90.91163256289032,0.00035868295247931697,-16.88551867809998,8.068291194801606,0.4863578929142612,5.384,24.74844860799149,0.0,24.736764387520253
1518,10.06337900087269,0.013900037877590421,0,-0.013900037877590421,250,-91.04999563729926,0.0003605718172319132,-16.873609273035445,8.051551385447848,0.48906441293555597,5.396,24.736764387520253,0.0,24.722864349642663
1519,10.110705050004787,0.020482365224339105,0,-0.020482365224339105,250,-90.91312324242627,0.00036185862207501726,-16.84824374396336,8.039384820677371,0.48906441293555597,5.396,24.722864349642663,0.0,24.702381984418324
1520,10.11574935853896,0.016594506357709093,0,-0.016594506357709093,250,-91.00656820037652,0.0003636482398156161,-16.81569996311466,8.009426457234786,0.4921950832749145,5.412,24.702381984418324,0.0,24.685787478060615
1521,10.05943919247823,0.01952092285323559,0,-0.01952092285323559,250,-90.53593505458475,0.00036492815410568306,-16.7783423007014,8.006315697802451,0.48906441293555597,5.396,24.685787478060615,0.0,24.66626655520738
1522,10.07433754668701,0.005496664305791654,0,-0.005496664305791654,250,-90.68211357101902,0.0003662728131557161,-16.743373997603214,7.971412551318104,0.49289349762397966,5.416,24.66626655520738,0.0,24.660769890901587
1523,9.850375636888858,0.010867330294043853,0,0.010867330294043853,250,-89.60039562037251,0.00036683411999636464,-16.69157891586671,7.990103596616904,0.4822613399392492,5.368,24.660769890901587,0.0,24.67163722119563
1524,10.145767821215717,0.018697673842691387,0,0.018697673842691387,250,-90.80482931922847,0.0003689565590484439,-16.753658545983114,7.97264376397263,0.4935585071701227,5.42,24.67163722119563,0.0,24.690334895038323
1525,9.952542348224291,0.019576790574074465,0,0.019576790574074465,250,-90.14644238648151,0.0003700207931015906,-16.768311455818733,8.01967131445429,0.4843800161030593,5.376,24.690334895038323,0.0,24.709911685612397
1526,10.22634976434482,0.04214476689544,0,0.04214476689544,250,-91.9181538193401,0.0003728921774799647,-16.847168955157645,7.985231591528765,0.4980602373207482,5.456,24.709911685612397,0.0,24.752056452507837
1527,10.341864361679136,0.02984040477454286,0,0.02984040477454286,250,-92.03159089999794,0.00037545121917350303,-16.942487279086514,8.051666982770906,0.495354418573207,5.432,24.752056452507837,0.0,24.78189685728238
1528,10.202510994309376,0.0243538802568537,0,0.0243538802568537,250,-91.74861012113408,0.0003777398107226338,-16.977907128263155,8.093903218443048,0.49069746280167376,5.404,24.78189685728238,0.0,24.806250737539234
1529,10.329221306121806,0.021311445850894728,0,0.021311445850894728,250,-92.63583225359015,0.00038056776688111927,-17.041175911256467,8.094928323705053,0.4958870839213299,5.436,24.806250737539234,0.0,24.82756218339013
1530,10.149209984726275,0.033292251421045194,0,0.033292251421045194,250,-91.6675991642605,0.00038260956969112826,-17.038587205252878,8.144902808970167,0.4853864439804639,5.38,24.82756218339013,0.0,24.860854434811174
1531,10.361828753484218,0.0408963985457369,0,0.0408963985457369,250,-92.9404061200682,0.00038576682084421,-17.13503062685623,8.150408706146507,0.49419024676737605,5.424,24.860854434811174,0.0,24.90175083335691
1532,10.280614931974673,0.04009116203245355,0,0.04009116203245355,250,-92.50765184234743,0.00038818638446232585,-17.194730825715137,8.219543632452499,0.48538644398046393,5.38,24.90175083335691,0.0,24.941841995389364
1533,10.208298695590836,0.029433200283541794,0,0.029433200283541794,250,-92.6073394724318,0.00039041533379948525,-17.264604674204286,8.268230039648577,0.48114862568649197,5.364,24.941841995389364,0.0,24.971275195672906
1534,10.143069375685924,0.05315015889931729,0,0.05315015889931729,250,-92.67495575295229,0.00039231933804757536,-17.303016384046355,8.294417166083875,0.4788152044369518,5.356,24.971275195672906,0.0,25.024425354572223
1535,10.286598046436078,0.05467972932113341,0,0.05467972932113341,250,-93.5243256955199,0.00039545656294765,-17.422564399314442,8.339910405284238,0.4822613399392492,5.368,25.024425354572223,0.0,25.079105083893356
1536,10.525334833986445,0.03867602497805933,0,0.03867602497805933,250,-94.69122563262965,0.00039866338313478627,-17.56142908617019,8.383185287367715,0.4881966816765555,5.392,25.079105083893356,0.0,25.117781108871416
1537,10.675944189707298,0.030314122895156004,0,0.030314122895156004,250,-96.06058549689982,0.00040276287383944436,-17.671189385007324,8.394036017960216,0.4958870839213299,5.436,25.117781108871416,0.0,25.148095231766572
1538,10.344074067866648,0.03493848233077301,0,0.03493848233077301,250,-94.55687765189974,0.0004053033156733815,-17.66757803660309,8.472598899357148,0.4775939698111775,5.352,25.148095231766572,0.0,25.183033714097345
1539,10.583255700097663,0.034461438593957894,0,0.034461438593957894,250,-95.4432026970537,0.00040883289906852886,-17.75357193025553,8.49059861820638,0.4843800161030593,5.376,25.183033714097345,0.0,25.217495152691303
1540,10.591598477861309,0.031720804292305615,0,0.031720804292305615,250,-95.46769241659906,0.00041229350722172165,-17.81113664488788,8.53352335558476,0.48,5.36,25.217495152691303,0.0,25.24921595698361
