ITERATIONS,Wins,TimestepsMean,NormDeltaOmega,ReturnsMean,ReturnsStd,DeltaOmega,OmegaBefore,NormDeltaVar,RewardMean,TimestepsStd,ConfortViolation,Traj,Omega,RewardStd
822,0.0,49.74,0.0006057652842592076,484.22470036623173,245.2752812498105,0.0006057652842592076,0.1224805458775114,0.07253128236054333,9.735116613715958,24.53031593763113,0,250,0.1230863111617706,1.3977228481527144
823,0.0,52.072,0.0017824342616885869,507.52548717777665,255.6737245882249,0.0017824342616885869,0.1230863111617706,0.06671805343186846,9.746610216196357,25.56909884997905,0,250,0.12486874542345919,1.367167122685659
824,0.4,52.772,0.009164558718552818,514.587969381486,255.45369067636864,0.009164558718552818,0.12486874542345919,0.06095315802708918,9.751155335812287,25.51721019233882,0,250,0.134033304142012,1.3557365651415956
825,0.8,51.536,0.005477529175178852,502.24997801056855,278.6616991515386,0.005477529175178852,0.134033304142012,0.05655718453313046,9.74561428924574,27.814253612132035,0,250,0.13951083331719086,1.3685973027538374
826,0.4,54.688,0.007319683896124918,533.6987557883335,305.9757551560194,0.007319683896124918,0.13951083331719086,0.05805467351290511,9.75897373808392,30.576962831517456,0,250,0.14683051721331578,1.3324422253206574
827,0.0,53.408,0.01022225414371658,520.8096110812253,284.69869963753376,0.01022225414371658,0.14683051721331578,0.05778148256318623,9.751528068477105,28.473453180111466,0,250,0.15705277135703236,1.3503230200828225
828,0.8,53.536,0.015098819124140267,522.1649969727829,287.5753744417102,0.015098819124140267,0.15705277135703236,0.05736576708584989,9.753530278182586,28.712657557251646,0,250,0.17215159048117262,1.34344614649026
829,0.4,54.416,0.022725469358454986,530.8642881040704,280.1400968925379,0.022725469358454986,0.17215159048117262,0.0544981183919774,9.755665394444106,27.991194043841713,0,250,0.1948770598396276,1.3353512150800835
830,3.2,68.468,0.028243104983327577,671.5684325641333,455.53171611325587,0.028243104983327577,0.1948770598396276,0.058306045072083416,9.808500796928977,45.453811457346454,0,250,0.22312016482295519,1.1777889562248645
831,6.4,72.02,0.034383745285808925,707.3711485733784,516.4656587757441,0.034383745285808925,0.22312016482295519,0.0656515914476984,9.821870988244632,51.464819051464666,0,250,0.2575039101087641,1.1302028246851035
832,12.4,81.828,0.0319743436667454,806.0082037250037,572.8140377875452,0.0319743436667454,0.2575039101087641,0.07610846225542141,9.850029375336117,56.97492795958587,0,250,0.2894782537755095,1.0276958601363504
833,18.0,95.208,0.014967589352386568,940.2632813742998,638.8640072177933,0.014967589352386568,0.2894782537755095,0.10992477006846461,9.875885234164144,63.53516141476308,0,250,0.3044458431278961,0.9234108276550389
834,26.0,104.976,0.004931113529279718,1038.8092339339864,687.5306148058862,0.004931113529279718,0.3044458431278961,0.11662929421773424,9.895683145995147,68.3189536219635,0,250,0.3093769566571758,0.8365351420671666
835,26.8,108.38,0.004105894215577943,1072.9195045944634,696.43018036914,-0.004105894215577943,0.3093769566571758,0.14215100850603088,9.89960790362118,69.21892515779192,0,250,0.30527106244159785,0.8190468079839066
836,29.2,109.424,0.02080523106476806,1083.7455480114365,722.5983449063604,-0.02080523106476806,0.30527106244159785,0.1402519322785911,9.904093690702556,71.81278593676757,0,250,0.2844658313768298,0.8019434138726422
837,19.2,94.324,0.03417524481167755,931.623060004669,662.8621429146751,-0.03417524481167755,0.2844658313768298,0.12929524041146187,9.876840040760245,65.918457384863,0,250,0.25029058656515224,0.9209679331567017
838,15.2,86.724,0.0441878110110277,855.3711829152031,628.7204836527708,-0.0441878110110277,0.25029058656515224,0.15289320150456057,9.863142646962816,62.54284790445667,0,250,0.20610277555412454,0.9830355602920431
839,7.6,72.024,0.04036148654384078,707.6215931295734,536.3663576328975,-0.04036148654384078,0.20610277555412454,0.1459217119089389,9.824802748105816,53.422836165819575,0,250,0.16574128901028376,1.12319005441844
840,1.6,55.04,0.029812626459447544,537.2487003734943,344.5244633779962,-0.029812626459447544,0.16574128901028376,0.13906131121540988,9.761059236437035,34.36973086889102,0,250,0.13592866255083622,1.320287775342903
841,0.4,53.896,0.02571453986916994,525.7887404964699,307.7910890404173,-0.02571453986916994,0.13592866255083622,0.12919565070759964,9.755617123654257,30.758497752653657,0,250,0.11021412268166628,1.3419109991893565
842,0.0,50.612,0.014037419389868175,492.97583617854247,237.05456093191455,-0.014037419389868175,0.11021412268166628,0.12077826924138475,9.740295506570426,23.70783532927458,0,250,0.0961767032917981,1.3861624349400041
843,0.0,48.336,0.007677208191861559,470.25498659088663,248.11030461153365,-0.007677208191861559,0.0961767032917981,0.11267678691686885,9.728876750059719,24.810786041558618,0,250,0.08849949509993654,1.4173766804085675
844,0.0,45.3,0.005841538610787386,439.9273143181873,174.56019742665535,-0.005841538610787386,0.08849949509993654,0.1064159859856385,9.71141974212334,17.456059119973215,0,250,0.08265795648914916,1.4624144529162257
845,0.0,46.124,0.0021649774804375632,448.17898071266006,218.84766715715577,-0.0021649774804375632,0.08265795648914916,0.0937634227728076,9.716828130965661,21.883067061086297,0,250,0.0804929790087116,1.449816880983558
846,0.0,44.372,0.0037188248847842137,430.65330684590884,187.46304475536334,0.0037188248847842137,0.0804929790087116,0.0890039444906592,9.70551940065602,18.745495885678775,0,250,0.0842118038934958,1.4770628739917906
847,0.0,48.38,0.007318675559425114,470.738833074637,207.77139427420224,0.007318675559425114,0.0842118038934958,0.07909487678506305,9.730029621220277,20.776804374109123,0,250,0.09153047945292092,1.416883242321097
848,0.0,48.148,0.01658011644398695,468.38551659261367,229.44418879968683,0.01658011644398695,0.09153047945292092,0.07736712413332074,9.728036815498331,22.9449361733695,0,250,0.10811059589690787,1.4200576758155263
849,0.0,47.94,0.022195809453375417,466.27519690223886,223.31011819416182,0.022195809453375417,0.10811059589690787,0.06897456460387902,9.726224382608235,22.331153127413728,0,250,0.1303064053502833,1.4229260349239703
850,0.0,50.688,0.024248416394944267,493.6878937630942,230.68784065330297,0.024248416394944267,0.1303064053502833,0.06579315807200858,9.73973906571761,23.069951365358357,0,250,0.15455482174522756,1.3850358245927374
851,0.4,47.896,0.02577993728673761,465.74265787185357,234.29619808126176,0.02577993728673761,0.15455482174522756,0.06088732115046275,9.724040794050726,23.39874321411302,0,250,0.18033475903196516,1.4203958917438664
852,0.4,62.076,0.025551331517163045,607.4002835628171,332.68445107708214,0.025551331517163045,0.18033475903196516,0.061518419309211925,9.784784515155893,33.25522852124159,0,250,0.2058860905491282,1.2527353143185216
853,2.4,60.008,0.021803758854031546,586.8439081058709,367.9344503158458,0.021803758854031546,0.2058860905491282,0.07196353710102373,9.779427878047445,36.69768297862959,0,250,0.22768984940315976,1.2607606661815187
854,0.8,63.14,0.017413504284247844,617.8875386252271,362.2892132100154,0.017413504284247844,0.22768984940315976,0.07643291358166433,9.785992059316236,36.203541263252134,0,250,0.2451033536874076,1.2396325241279782
855,4.8,72.864,0.020335577163268725,715.5083910263791,469.8032785280281,0.020335577163268725,0.2451033536874076,0.0956150084725783,9.819779191732254,46.83466135246416,0,250,0.2654389308506763,1.1329916194075411
856,10.8,83.328,0.01895624789702005,820.724882049897,581.7192976310041,0.01895624789702005,0.2654389308506763,0.11578969690646276,9.849328941651029,57.918394452885174,0,250,0.2843951787476964,1.0276181247253329
857,13.600000000000001,90.756,0.004947299206728539,895.2546409347453,622.4636072469284,-0.004947299206728539,0.2843951787476964,0.14325726254882995,9.864412721304875,61.96689813117968,0,250,0.27944787954096784,0.9700506762959451
858,10.8,82.592,0.017641885411580405,813.3313894675781,571.8106364224034,-0.017641885411580405,0.27944787954096784,0.13869585463212383,9.847580751980557,56.91735707145932,0,250,0.26180599412938743,1.032026428936284
859,12.4,85.524,0.038155476932173,842.9628017378599,600.4115559245655,-0.038155476932173,0.26180599412938743,0.1535539827581723,9.85644733335508,59.75578151108058,0,250,0.22365051719721443,1.0056520543611558
860,5.2,71.052,0.025929068815081002,697.5353444798587,489.7242658868536,-0.025929068815081002,0.22365051719721443,0.14004636089202266,9.81725137195095,48.815420678306154,0,250,0.19772144838213343,1.1448141526822142
861,2.8000000000000003,65.14,0.022669576630658023,638.2604754686992,413.74124384555574,-0.022669576630658023,0.19772144838213343,0.1258783904110369,9.79828792552501,41.269557787793175,0,250,0.1750518717514754,1.2091584214709596
862,1.6,60.612,0.022925327082030017,592.9498402530221,403.44092643629676,-0.022925327082030017,0.1750518717514754,0.1257129161108607,9.782713658236359,40.28018689132413,0,250,0.1521265446694454,1.2599236046910147
863,0.0,59.564,0.016060416383383597,582.3296524864347,356.2953047730641,-0.016060416383383597,0.1521265446694454,0.12775602178098375,9.77653704396002,35.635683015763846,0,250,0.1360661282860618,1.2807923615545649
864,0.4,55.664,0.013447623966771752,543.4548628741001,299.5972248319638,-0.013447623966771752,0.1360661282860618,0.1151527116348947,9.763129902164774,29.94019211695209,0,250,0.12261850431929004,1.321067502105828
865,0.0,51.328,0.006241753962241886,500.0982740886021,240.53561997338724,-0.006241753962241886,0.12261850431929004,0.10886057018428263,9.743186449668839,24.05552776390491,0,250,0.11637675035704816,1.3766895007754318
866,0.4,51.152,0.0038281458869321994,498.3974635881437,277.0143491826975,0.0038281458869321994,0.11637675035704816,0.10639489097139057,9.743459954413193,27.674119606592726,0,250,0.12020489624398036,1.3763586189474215
867,0.0,50.592,0.010149203125237274,492.74583880864634,279.25321331171824,0.010149203125237274,0.12020489624398036,0.0964658205243641,9.739599913200632,27.929080471794986,0,250,0.13035409936921763,1.3863435321060438
868,0.0,50.316,0.018306775147645254,489.9503077512304,238.20798797575108,0.018306775147645254,0.13035409936921763,0.09204925335570033,9.737465373861802,23.822009654938853,0,250,0.14866087451686288,1.3899087302424853
869,0.8,57.808,0.014789107093561266,564.9143014197122,350.2793051965054,0.014789107093561266,0.14866087451686288,0.08656023133949212,9.772251270061448,34.9907864444342,0,250,0.16344998161042415,1.2945064783248859
870,2.8000000000000003,60.428,0.011172151467260666,591.2872336772456,411.0848147944633,0.011172151467260666,0.16344998161042415,0.09119438995390683,9.784987649388455,40.99244828014058,0,250,0.17462213307768482,1.2543601219235039
871,4.0,66.3,0.018208312793576736,650.0799533783062,468.4914971234824,0.018208312793576736,0.17462213307768482,0.09325083869332629,9.805127501935239,46.717983689367415,0,250,0.19283044587126155,1.1916766887904933
872,5.6000000000000005,71.252,0.016173752715228945,699.7334093372218,511.83226876263757,0.016173752715228945,0.19283044587126155,0.1032272271316091,9.8205441157753,51.02019694199543,0,250,0.2090041985864905,1.1410608761828755
873,10.8,73.972,0.017029988449051348,727.5320016065765,561.2717350629372,0.017029988449051348,0.2090041985864905,0.10833138246335423,9.835234975485003,55.8308446649341,0,250,0.22603418703554184,1.0896798398749266
874,16.0,86.804,0.016733597535183276,856.3848910595849,637.3468418499913,0.016733597535183276,0.22603418703554184,0.1199550350049891,9.865730738901261,63.385531345883656,0,250,0.24276778457072512,0.9781703999692498
875,19.6,95.06,0.003210011079616548,939.3115536596827,680.7666177736121,0.003210011079616548,0.24276778457072512,0.13099062990229715,9.881249249523275,67.7017606861151,0,250,0.24597779565034167,0.9154353822985353
876,16.8,87.88,0.011052011278157525,867.1136807930329,650.1237168412479,-0.011052011278157525,0.24597779565034167,0.14128026038227554,9.867019581167876,64.66313942270357,0,250,0.23492578437218414,0.9675697295474857
877,15.6,84.432,0.021994449751919,832.5904002877313,636.8807161110279,-0.021994449751919,0.23492578437218414,0.14224671651428375,9.861076372556983,63.33843521906742,0,250,0.21293133462026514,0.9938454570399101
878,10.8,77.624,0.019104167699039387,764.0091822826602,604.7842605299787,-0.019104167699039387,0.21293133462026514,0.15318866629341893,9.84243510103396,60.21158214164448,0,250,0.19382716692122576,1.0642557281645912
879,4.3999999999999995,65.092,0.00489615329890325,637.9991918405898,468.06097875633884,-0.00489615329890325,0.19382716692122576,0.15158772793143138,9.801499290858935,46.65348364270347,0,250,0.1889310136223225,1.1998561000974672
880,6.0,71.7,0.006246905861803348,704.2854202219826,517.9540431182475,-0.006246905861803348,0.1889310136223225,0.1516436361565597,9.822669738102965,51.61815572063768,0,250,0.18268410776051916,1.1352454055700592
881,4.3999999999999995,63.288,0.004097915814702979,619.9893534493812,445.88145237117834,0.004097915814702979,0.18268410776051916,0.141162868691993,9.796317681857245,44.42887637561859,0,250,0.18678202357522214,1.2164309830277673
882,4.8,66.612,0.00396336209873524,653.2991703402904,465.64677127679175,0.00396336209873524,0.18678202357522214,0.13680418784996326,9.80752972948253,46.399196717184665,0,250,0.19074538567395738,1.1840929534397808
883,6.0,67.504,0.0033310286395768773,662.3479603830497,490.3011499476283,0.0033310286395768773,0.19074538567395738,0.1360287547051804,9.81198092532368,48.8306664300212,0,250,0.19407641431353426,1.1691599226456724
884,4.8,65.72,0.007463007814094924,644.3473894297799,475.90840437843246,-0.007463007814094924,0.19407641431353426,0.13192773962377638,9.804433801426962,47.43030255016301,0,250,0.18661340649943933,1.19182832219402
885,4.3999999999999995,69.308,0.0009998759385830835,680.1436254480027,480.7794201774428,-0.0009998759385830835,0.18661340649943933,0.12235071064318061,9.813349475500704,47.94402085766274,0,250,0.18561353056085625,1.16374140330841
886,6.0,68.44,0.01470309952144322,671.7058588111513,481.84212862285585,0.01470309952144322,0.18561353056085625,0.11513827343658646,9.81452160741016,47.98339712859021,0,250,0.20031663008229947,1.1613454380573143
887,9.2,76.048,0.01568746387316597,748.1174840276344,561.773241481881,0.01568746387316597,0.20031663008229947,0.11878249809591428,9.8374379868982,55.930364704693275,0,250,0.21600409395546544,1.0844552478855425
888,12.4,82.68,0.011502785479236999,814.739373882519,598.0075826036588,0.011502785479236999,0.21600409395546544,0.10891056676856313,9.854128856827757,59.50638285091777,0,250,0.22750687943470244,1.0227113399059553
889,16.0,87.324,0.014636332365166954,861.5756964662172,631.964127552052,0.014636332365166954,0.22750687943470244,0.12449103085763313,9.866424997322813,62.84497612379211,0,250,0.2421432117998694,0.9752803936658172
890,20.4,91.38,0.004146102035893273,902.6379234777977,674.4520399549402,-0.004146102035893273,0.2421432117998694,0.12426852390520063,9.877849895795553,67.04144688176113,0,250,0.23799710976397612,0.928786176933407
891,15.6,86.232,0.015599202204760604,850.5788965465584,633.1178840068573,-0.015599202204760604,0.23799710976397612,0.11876389745988357,9.863842848902477,62.964642268498594,0,250,0.2223979075592155,0.983580089565663
892,10.8,80.036,0.029747634635779036,788.0450694316511,582.4841883171475,-0.029747634635779036,0.2223979075592155,0.12416303031955092,9.846132608221938,57.98519383428842,0,250,0.19265027292343648,1.0483480705368329
893,5.2,64.952,0.025775734271236084,636.7180394760148,471.4114558467466,-0.025775734271236084,0.19265027292343648,0.11887080203974028,9.802901211294724,46.96464304133483,0,250,0.1668745386522004,1.1962072593262552
894,1.2,57.32,0.018089636731741493,559.990978865121,355.14505724352654,-0.018089636731741493,0.1668745386522004,0.1145336244383036,9.769556504974195,35.45952058333558,0,250,0.1487849019204589,1.2970931542295203
895,2.4,56.624,0.019617871393776826,553.2582070727096,374.20225859576175,-0.019617871393776826,0.1487849019204589,0.10601165438643859,9.770736914960258,37.30633490441001,0,250,0.12916703052668208,1.2972539735620972
896,0.8,54.488,0.012821816820497933,531.7893525795031,314.82012787015395,-0.012821816820497933,0.12916703052668208,0.10718551075377537,9.759751735785917,31.43745943933765,0,250,0.11634521370618414,1.3322825434228063
897,0.0,53.288,0.0025468050205447457,519.7064567158195,286.07638074496975,-0.0025468050205447457,0.11634521370618414,0.10209606557295296,9.752785931463361,28.607779641209486,0,250,0.1137984086856394,1.3520309751221284
898,0.0,50.616,0.0024994394916030838,493.02620332560235,262.3315001851653,-0.0024994394916030838,0.1137984086856394,0.09598551077918338,9.740520849644428,26.234872669788203,0,250,0.11129896919403631,1.386112039752391
899,0.0,49.596,0.005834621913965041,482.80932081399845,264.29159651483235,0.005834621913965041,0.11129896919403631,0.08973674079557183,9.734843955439922,26.431662528112,0,250,0.11713359110800135,1.3997715963425454
900,0.8,50.92,0.012480434743114902,496.14786445122877,286.061352559463,0.012480434743114902,0.11713359110800135,0.08080606529448943,9.743673693072049,28.55663845763363,0,250,0.12961402585111625,1.376703014906642
901,0.0,51.652,0.01372288665405269,503.3176544163567,238.69254877914963,0.01372288665405269,0.12961402585111625,0.07783327015416505,9.744398172701091,23.871717491625944,0,250,0.14333691250516895,1.3724669415679847
902,0.8,52.86,0.019545188389617302,515.4533641301243,263.8400910697769,0.019545188389617302,0.14333691250516895,0.07359160950413768,9.751293305526378,26.33052221282366,0,250,0.16288210089478625,1.3518177502423958
903,1.6,58.14,0.024941072739087355,568.279545980731,363.0399898981769,0.024941072739087355,0.16288210089478625,0.07787772228403107,9.774329996228603,36.227950535463634,0,250,0.1878231736338736,1.2857459520722412
904,4.0,66.436,0.028674022479044187,651.4059393247024,465.6712281112941,0.028674022479044187,0.1878231736338736,0.07997947151290567,9.805014439832357,46.43513652397288,0,250,0.2164971961129178,1.1904366727343803
905,10.0,79.28,0.021980131120121954,780.4617758353281,565.7012453580771,0.021980131120121954,0.2164971961129178,0.08207933521308326,9.844371541817962,56.31093677075529,0,250,0.23847732723303974,1.0579175311343894
906,18.0,88.908,0.00016349317369229732,877.6397137855381,650.061908028509,-0.00016349317369229732,0.23847732723303974,0.11574793911628918,9.871324445331558,64.62497610057585,0,250,0.23831383405934745,0.9552825055302102
907,16.0,87.764,0.0033431600460795408,865.9125784048937,625.1980698779325,-0.0033431600460795408,0.23831383405934745,0.13101705815193895,9.86637548886666,62.166070359964046,0,250,0.2349706740132679,0.972817170563319
908,12.8,80.056,0.0037947924374846786,788.5060590137501,590.6447461525134,-0.0037947924374846786,0.2349706740132679,0.13279462185227373,9.849431135876761,58.74368786516557,0,250,0.23117588157578323,1.036614651735256
909,12.8,80.092,0.008540782772252259,788.8482430926732,597.8895815808715,-0.008540782772252259,0.23117588157578323,0.11048107435052716,9.849276370831959,59.47594081643434,0,250,0.22263509880353097,1.0364001231203135
910,15.2,86.02,0.004148238767936685,848.4628690026209,622.5367655840755,-0.004148238767936685,0.22263509880353097,0.10466873409930032,9.863553464341095,61.914615398950836,0,250,0.21848686003559428,0.9871187142534515
911,10.8,75.328,0.0015144923307796043,741.0419689580416,561.7662636670455,-0.0015144923307796043,0.21848686003559428,0.11792348651701202,9.83753675868258,55.880912805715695,0,250,0.21697236770481468,1.0799870923291335
912,12.4,79.164,0.004886517553005926,779.6363781304774,602.0854930659157,-0.004886517553005926,0.21697236770481468,0.12122087241500125,9.848370195170501,59.896519965687496,0,250,0.21208585015180875,1.04477473705964
913,6.800000000000001,69.664,0.00019961332262430354,683.9442753288381,497.3022110260548,0.00019961332262430354,0.21208585015180875,0.11467064151901166,9.81775774185861,49.509989941424955,0,250,0.21228546347443306,1.1464202427774117
914,11.600000000000001,75.096,0.004390148655708165,738.8512998659724,571.9270841383334,-0.004390148655708165,0.21228546347443306,0.12263844352778257,9.838757055848147,56.88007369896773,0,250,0.2078953148187249,1.076882393985372
915,11.600000000000001,77.212,0.0011472543540046176,760.0294832398374,569.0164828214429,0.0011472543540046176,0.2078953148187249,0.11790273878169845,9.843411428791347,56.59200523042102,0,250,0.2090425691727295,1.0623369772792963
916,12.8,81.32,0.016494484231937445,801.2813267768043,609.676014378047,0.016494484231937445,0.2090425691727295,0.11453954937203005,9.853434908716237,60.657213915576435,0,250,0.22553705340466695,1.028820337796544
917,13.600000000000001,80.024,0.022801453760917523,788.3353585598834,598.8051897913972,0.022801453760917523,0.22553705340466695,0.10710909016645236,9.851236611015237,59.54103982968386,0,250,0.24833850716558448,1.0321754424826532
918,20.8,91.088,0.02616392394844047,899.7088798438239,671.1679648641473,0.02616392394844047,0.24833850716558448,0.12183300417462341,9.877359035699804,66.70166606614862,0,250,0.27450243111402495,0.9279418233493928
919,34.4,108.86,0.0007569424397124158,1079.0090452879713,739.8382678021192,0.0007569424397124158,0.27450243111402495,0.1491211779012184,9.911896429248314,73.45306256378967,0,250,0.27525937355373736,0.7743025602846582
920,32.4,104.624,0.000852511689458435,1036.3867195003802,733.7856654039149,-0.000852511689458435,0.27525937355373736,0.1196643219077715,9.905821986354757,72.85554628166616,0,250,0.27440686186427893,0.8014435379494248
921,32.0,102.556,0.005275240551999627,1015.736406181128,732.7701195573717,-0.005275240551999627,0.27440686186427893,0.12965094966916021,9.904212393045047,72.74106724540134,0,250,0.2691316213122793,0.811769850331476
922,25.6,96.076,0.008599167938216246,950.1184283739914,699.7487878927811,0.008599167938216246,0.2691316213122793,0.14073728219742312,9.889237982159868,69.49882174540802,0,250,0.27773078925049555,0.8764131325616377
923,37.6,113.296,0.0009389208116877268,1123.7708881748138,744.2481357326637,-0.0009389208116877268,0.27773078925049555,0.15273274999143432,9.918892883904231,73.87194585226518,0,250,0.2767918684388078,0.7406608874600794
924,32.4,107.708,0.007115779521507826,1067.2650558764053,729.0118648959702,-0.007115779521507826,0.2767918684388078,0.17459728187777185,9.908874511423528,72.38280690882333,0,250,0.2696760889173,0.7900606203943171
925,30.4,101.812,0.015357288792273549,1008.0728107291131,717.0687082969469,-0.015357288792273549,0.2696760889173,0.20527923863948191,9.901316256719378,71.1837106085374,0,250,0.25431880012502645,0.8241433978707007
926,27.6,99.536,0.0022170796832458595,985.0710612258872,715.7370705950211,0.0022170796832458595,0.25431880012502645,0.21387015096853956,9.896630980006101,71.08828809304666,0,250,0.2565358798082723,0.8497960393833146
927,22.8,95.532,0.016480720888174927,944.3730319756081,665.5207392724433,0.016480720888174927,0.2565358798082723,0.1772090478952606,9.8854104590672,66.10374403919947,0,250,0.27301660069644723,0.8950401388526131
928,27.200000000000003,102.728,0.03239671366296043,1016.8220559883928,699.1162351515919,0.03239671366296043,0.27301660069644723,0.1613417318126644,9.898197725920808,69.43496249008852,0,250,0.30541331435940766,0.8388796108105396
929,45.6,126.524,0.031015069298592712,1256.9166007566969,739.403912280898,0.031015069298592712,0.30541331435940766,0.14504789002941687,9.934214858498759,73.36365192655012,0,250,0.3364283836580004,0.6550563414111342
930,51.2,132.844,0.04695392580981156,1320.6839540677718,736.8403656410251,0.04695392580981156,0.3364283836580004,0.12159167267925415,9.94161538396745,73.08359367190424,0,250,0.38338230946781193,0.6057990385461943
931,60.4,143.512,0.038468038710791796,1428.196241926392,733.2275430300813,0.038468038710791796,0.38338230946781193,0.14501437135367867,9.951754849255758,72.72788912102428,0,250,0.42185034817860373,0.5254486242166989
932,68.8,155.712,0.008173839770780178,1550.9765852879787,684.6269739369114,0.008173839770780178,0.42185034817860373,0.16085685803802988,9.960546298859295,67.89024271572463,0,250,0.4300241879493839,0.44805015203360676
933,71.6,159.188,0.006021740375569351,1585.993919324203,677.7745819949853,-0.006021740375569351,0.4300241879493839,0.1886037780461695,9.963024344323712,67.22684475713554,0,250,0.42400244757381456,0.42289719334298975
934,66.8,153.368,0.008037845554687006,1527.241487696713,689.6936702408847,-0.008037845554687006,0.42400244757381456,0.14921170168131007,9.9580191936826,68.38754693655855,0,250,0.41596460201912755,0.46561979300347067
935,73.6,162.488,0.03316733083867979,1619.3719941731326,653.7078413519964,-0.03316733083867979,0.41596460201912755,0.18400691190000754,9.966102076295682,64.82642868460363,0,250,0.38279727118044776,0.4036110465749383
936,66.4,152.82,0.030839629889920506,1522.0627358241243,711.4625681996657,-0.030839629889920506,0.38279727118044776,0.21578307279156914,9.95983991509046,70.5833663124677,0,250,0.35195764129052726,0.4693135724188013
937,55.60000000000001,138.632,0.03592674899391385,1379.0029583206735,735.587985075795,-0.03592674899391385,0.35195764129052726,0.18129717964452252,9.947219677424213,72.96404988759876,0,250,0.3160308922966134,0.5659019389500699
938,46.800000000000004,123.676,0.007547941160702121,1228.590760301448,762.0455456091825,-0.007547941160702121,0.3160308922966134,0.17004926841317064,9.933946443137295,75.60689799218058,0,250,0.3084829511359113,0.6551994265759098
939,45.2,125.184,0.015500125661894737,1243.467854913907,748.5387355346493,0.015500125661894737,0.3084829511359113,0.14063091980201572,9.933121284780063,74.27978287528849,0,250,0.323983076797806,0.6609049616502182
940,48.8,128.952,0.02895948758300937,1281.5051767460575,751.6923467873022,0.02895948758300937,0.323983076797806,0.1589043548058302,9.937846460280241,74.58271714009888,0,250,0.3529425643808154,0.6296697358271205
941,50.4,134.988,0.04948164838990882,1341.8549888743619,722.9753515414151,0.04948164838990882,0.3529425643808154,0.15806380396566114,9.940550188715752,71.7145721314713,0,250,0.4024242127707242,0.6058303762766992
942,70.0,159.42,0.04739895317664561,1588.310614033555,660.3924189290009,0.04739895317664561,0.4024242127707242,0.1669341552778459,9.963057420860338,65.48217772798947,0,250,0.4498231659473698,0.43430129228501785
943,78.8,172.008,0.04983269678711866,1714.8922616874636,584.6646568735074,0.04983269678711866,0.4498231659473698,0.16760970492043162,9.969840133525553,57.97606347450644,0,250,0.4996558627344885,0.35167947109988357
944,82.8,176.956,0.03430660090375737,1764.441464021178,543.757579254651,0.03430660090375737,0.4996558627344885,0.1935717506556594,9.97107452712074,53.92033071115199,0,250,0.5339624636382458,0.31237744434943765
945,92.80000000000001,190.708,0.01911754536849819,1902.8493292475655,374.1568842471547,0.01911754536849819,0.5339624636382458,0.2545226598903316,9.97781597650631,37.09736831636444,0,250,0.553080009006744,0.19487755104281976
946,93.2,191.576,0.0011765303580739683,1911.3918295745252,354.2113398490529,0.0011765303580739683,0.553080009006744,0.2913445924057418,9.977198759628164,35.10834977608603,0,250,0.554256539364818,0.18896773393763402
947,93.2,191.104,0.013118448172774633,1906.6375714091814,369.9324312789098,-0.013118448172774633,0.554256539364818,0.2922065550914868,9.976963179259362,36.69001477241458,0,250,0.5411380911920434,0.18916207920168687
948,92.4,190.808,0.06036111017390777,1903.7302263631432,366.3856790894923,-0.06036111017390777,0.5411380911920434,0.29939391852008296,9.977203400083557,36.31422773514535,0,250,0.4807769810181356,0.2001189322550425
949,84.8,179.676,0.08530061068307399,1792.0181361234954,517.653928805997,-0.08530061068307399,0.4807769810181356,0.305888989746023,9.973608807650967,51.331033732041675,0,250,0.3954763703350616,0.2914858590704465
950,65.60000000000001,150.144,0.0852566991606093,1495.0672395987544,714.4639431415258,-0.0852566991606093,0.3954763703350616,0.24210842941888075,9.957555677208243,70.86107015844455,0,250,0.3102196711744523,0.4790240091344277
951,48.8,127.436,0.09085906068900257,1266.421336241182,759.0338180195977,-0.09085906068900257,0.3102196711744523,0.22647180213105647,9.93770470072179,75.31011820466092,0,250,0.21936061048544975,0.633420656268412
952,10.8,75.532,0.08271620227692816,743.0696045091263,563.1015005555554,-0.08271620227692816,0.21936061048544975,0.19883907460727793,9.83781184807931,56.017291758884596,0,250,0.13664440820852158,1.0785404701982548
953,0.8,57.956,0.07327130774884186,566.4291378099225,363.62755786686114,-0.07327130774884186,0.13664440820852158,0.18050044713271798,9.773433946613336,36.326767871639774,0,250,0.06337310045967973,1.2929735302971639
954,0.0,44.732,0.06174720911636097,434.3256200649862,195.7898422678631,-0.06174720911636097,0.06337310045967973,0.16278889158506324,9.709505947978766,19.577236168570884,0,250,0.0016258913433187597,1.4715184038962794
955,0.0,39.556,0.05169688897117225,382.68228548788534,133.24040851687914,-0.05169688897117225,0.0016258913433187597,0.14750299529170507,9.67444345959868,13.32061800368136,0,250,-0.05007099762785349,1.5613575682326168
956,0.0,36.68,0.043352722899662154,354.0302538804462,102.32731765333388,-0.043352722899662154,-0.05007099762785349,0.13387651824723595,9.651860792814782,10.227883456512398,0,250,-0.09342372052751564,1.6190940873709194
957,0.0,34.328,0.03449617853150226,330.56576776096966,89.18418943686375,-0.03449617853150226,-0.09342372052751564,0.12182133270672058,9.629625022167607,8.9158519503186,0,250,-0.1279198990590179,1.6712689666195704
958,0.0,33.976,0.027103185733794333,327.0873868621195,81.1980559495648,-0.027103185733794333,-0.1279198990590179,0.11008549582493846,9.627012799096995,8.115135488702576,0,250,-0.15502308479281224,1.6796679336653855
