ReturnsStd,Traj,Omega,RewardMean,NormDeltaVar,ITERATIONS,ConfortViolation,NormDeltaOmega,TimestepsMean,OmegaBefore,ReturnsMean,DeltaOmega,Wins,TimestepsStd,RewardStd
110.8634011017757,250,0.6961015733093489,9.971593681789052,0.07043086652852157,880,0,0.003593374494483159,199.748,0.699694947803832,1991.8058947499994,-0.003593374494483159,98.4,10.931628241026127,0.09008972294145252
59.25476356890297,250,0.6795896630107032,9.972588146217428,0.07300251602935996,881,0,0.016511910298645627,200.484,0.6961015733093489,1999.3443619062546,-0.016511910298645627,99.2,5.796011042087481,0.06380692729582926
124.07964307962857,250,0.67042402744814,9.97244748767173,0.0698057899236473,882,0,0.009165635562563224,199.272,0.6795896630107032,1987.229555763321,-0.009165635562563224,98.0,12.218920410576379,0.10070963902401797
169.4067087109063,250,0.6678842730649054,9.971303809334536,0.07555407767283706,883,0,0.002539754383234616,197.684,0.67042402744814,1971.1672222444884,-0.002539754383234616,95.6,16.679093020904947,0.14972208071292697
127.59276011145295,250,0.6621124810697294,9.973867186753804,0.10543319009649406,884,0,0.005771791995175968,199.664,0.6678842730649054,1991.4222179760113,-0.005771791995175968,98.8,12.625969428127094,0.0780921602709966
119.35522703337061,250,0.6691324030107562,9.974406478580642,0.09771696151255167,885,0,0.007019921941026741,199.736,0.6621124810697294,1992.2480524057828,0.007019921941026741,98.8,11.80416468878675,0.07806275896392846
103.93772475102168,250,0.6514669351553294,9.974535331501906,0.10849807120425461,886,0,0.017665467855426775,200.12,0.6691324030107562,1996.1040105401612,-0.017665467855426775,99.2,10.28715704167094,0.06381621749828452
149.2323468527272,250,0.6573002747531863,9.97410777306236,0.08584002067458511,887,0,0.005833339597856924,198.812,0.6514669351553294,1982.9723145780736,0.005833339597856924,97.6,14.734743160299741,0.1103906794732176
132.69692022688173,250,0.6795361883136105,9.973393196155438,0.06556178614958055,888,0,0.022235913560424203,198.804,0.6573002747531863,1982.7504609684856,0.022235913560424203,97.2,13.045672999121201,0.11916292618862198
96.30876028355243,250,0.6966152153176648,9.972895237430508,0.07667261266375922,889,0,0.01707902700405428,199.808,0.6795361883136105,1992.6642516005147,0.01707902700405428,98.4,9.454477034717467,0.09004734963002026
118.75833323835859,250,0.6981164963027593,9.972107426962681,0.054697785518194195,890,0,0.0015012809850944997,199.78,0.6966152153176648,1992.2276217586045,0.0015012809850944997,98.8,11.738637058875273,0.07810641960522276
0.475667073990496,250,0.7003431098534768,9.972797218760475,0.07128647620404566,891,0,0.0022266135507175155,201.0,0.6981164963027593,2004.5322409708554,0.0022266135507175155,100.0,0.0,0.00816805416150715
53.880638919868446,250,0.6869556583464649,9.972796858852815,0.09811482027771781,892,0,0.013387451507011927,200.664,0.7003431098534768,2001.1813088848414,-0.013387451507011927,99.6,5.301990569587991,0.04540188392375617
61.43186636290775,250,0.6667003518133555,9.973511204306732,0.08497730340758722,893,0,0.020255306533109363,200.616,0.6869556583464649,2000.8459237631994,-0.020255306533109363,99.6,6.059417793814849,0.045427919354005336
145.87702540921373,250,0.6474734543253753,9.974018862009004,0.0842381443460931,894,0,0.019226897487980232,199.256,0.6667003518133555,1987.383102368466,-0.019226897487980232,98.4,14.43850629393498,0.09012657083840156
120.13878885122824,250,0.6384643115650295,9.973943386061523,0.06280409166244542,895,0,0.009009142760345812,199.152,0.6474734543253753,1986.3307732209241,-0.009009142760345812,97.2,11.804105048668449,0.11908224192597101
202.13214738980972,250,0.6352330934262397,9.97467584346543,0.07609452862323475,896,0,0.003231218138789793,197.732,0.6384643115650295,1972.3126038801067,-0.003231218138789793,97.2,20.012100739302706,0.1195585035461596
129.6567638892454,250,0.6405245310886144,9.976027545951993,0.09898346914404728,897,0,0.005291437662374721,199.432,0.6352330934262397,1989.539125544298,0.005291437662374721,98.4,12.806770709277183,0.09007064589509624
162.59354990482214,250,0.6502928670278847,9.974252084710168,0.0836720977754918,898,0,0.00976833593927029,198.224,0.6405245310886144,1977.1361452395884,0.00976833593927029,96.8,16.03339714471016,0.12756243753514396
160.9713873974552,250,0.6644549319758873,9.972783533059477,0.08156464249931787,899,0,0.01416206494800265,197.624,0.6502928670278847,1970.861372937346,0.01416206494800265,95.6,15.812483169951518,0.14974785804574492
97.49403176182406,250,0.6827831088070128,9.974525072564862,0.08473692618068182,900,0,0.01832817683112542,200.176,0.6644549319758873,1996.6605309257438,0.01832817683112542,99.2,9.63872522691668,0.06384665096079911
78.25653632241698,250,0.6927225280002606,9.973007327593429,0.07960910870736608,901,0,0.009939419193247812,200.156,0.6827831088070128,1996.15725466179,0.009939419193247812,98.8,7.667311393180792,0.07801474221088293
41.318694383195705,250,0.6882953283796979,9.973269728059822,0.05961409337034364,902,0,0.004427199620562705,200.744,0.6927225280002606,2002.074058289641,-0.004427199620562705,99.6,4.039611862543232,0.045385673068700345
107.48018847473429,250,0.6778679261849748,9.972851096250931,0.07649306787946573,903,0,0.010427402194723046,199.892,0.6882953283796979,1993.4931513317906,-0.010427402194723046,98.8,10.607560322713233,0.07808311173886302
92.0080147114529,250,0.6720680620066697,9.97262774130122,0.06185680221371933,904,0,0.005799864178305136,199.732,0.6778679261849748,1991.8528840255753,-0.005799864178305136,98.0,8.995341905675405,0.10061431340722031
84.9269810740484,250,0.6803159340855344,9.974133297445949,0.0718848504784087,905,0,0.008247872078864682,200.248,0.6720680620066697,1997.3002445469565,0.008247872078864682,99.2,8.375828078464835,0.06381754716058255
103.11445177249146,250,0.6802099328514831,9.973302644299345,0.10421630230036451,906,0,0.00010600123405124506,199.892,0.6803159340855344,1993.5834121742848,-0.00010600123405124506,98.8,10.163480506204555,0.07805839434326683
19.360275675365514,250,0.7003598013550372,9.973667600496706,0.09926274054763608,907,0,0.020149868503554047,200.884,0.6802099328514831,2003.5502422581799,0.020149868503554047,99.6,1.830449125214902,0.04542427781044872
58.22107157611385,250,0.7035217414270342,9.972198704225843,0.11223764645958323,908,0,0.0031619400719969937,200.492,0.7003598013550372,1999.3460626076474,0.0031619400719969937,99.2,5.6866454083229065,0.0638230716304047
0.380565720112015,250,0.6977586210250443,9.972813205648574,0.0928731233978035,909,0,0.005763120401989896,201.0,0.7035217414270342,2004.535454335363,-0.005763120401989896,100.0,0.0,0.007885569549878067
45.057263996026855,250,0.6897110955603859,9.972837999325016,0.10633920490468153,910,0,0.008047525464658367,200.72,0.6977586210250443,2001.7480432245168,-0.008047525464658367,99.6,4.41832547465666,0.045385712355219654
78.64828751232118,250,0.6727450622168959,9.972918249357695,0.1007456370433784,911,0,0.016966033343490006,200.328,0.6897110955603859,1997.8547670573284,-0.016966033343490006,99.2,7.737468319805904,0.06385457340814689
117.14854044785858,250,0.6509393821206406,9.973870561475747,0.09631158380049047,912,0,0.021805680096255275,199.808,0.6727450622168959,1992.859129147346,-0.021805680096255275,98.8,11.585988779556107,0.07806325005703889
183.0496533963573,250,0.626601298377304,9.972863394029295,0.06999928718433636,913,0,0.02433808374333657,197.568,0.6509393821206406,1970.3186750315795,-0.02433808374333657,96.0,18.063371113942157,0.14281155045182434
151.51154897834482,250,0.6130538061327251,9.97567335261941,0.07253904449755438,914,0,0.013547492244578963,198.804,0.626601298377304,1983.2037651941491,-0.013547492244578963,97.6,14.959865774798914,0.1103907561578576
231.3521996514226,250,0.6042277179780713,9.97519749637435,0.08357557210200867,915,0,0.0088260881546538,196.472,0.6130538061327251,1959.847002507661,-0.0088260881546538,95.6,22.89404324273019,0.15018462426360482
232.38052493808138,250,0.6093760793609214,9.975594941253423,0.07797916848183051,916,0,0.005148361382850131,196.22,0.6042277179780713,1957.4112393727466,0.005148361382850131,95.6,22.982158297253108,0.1502606974251915
258.3701160597711,250,0.6174572023997689,9.974947892547855,0.08261969505181456,917,0,0.008081123038847449,195.46,0.6093760793609214,1949.7033150774037,0.008081123038847449,95.19999999999999,25.57515200345835,0.15725346323757278
199.84959238327642,250,0.6427200232822203,9.974854948333313,0.03570681823201371,918,0,0.025262820882451464,197.168,0.6174572023997689,1966.7222004529824,0.025262820882451464,96.0,19.741828081512615,0.14296640255313847
179.21960148545668,250,0.6700686178165399,9.973415811820272,0.035170983262364654,919,0,0.027348594534319592,197.544,0.6427200232822203,1970.188453130224,0.027348594534319592,96.0,17.665335094472454,0.14281074323346835
34.433503923038366,250,0.6859291206817947,9.974812015612358,0.03086057328373116,920,0,0.015860502865254755,200.788,0.6700686178165399,2002.8225549907743,0.015860502865254755,99.6,3.3453035736686143,0.04539048589711648
91.94680862986812,250,0.67780734665733,9.973374931895506,0.05755086229589739,921,0,0.008121774024464679,200.004,0.6859291206817947,1994.7148798788287,-0.008121774024464679,98.8,9.040574318039756,0.07801931620983978
0.44114333119537785,250,0.6662833023975341,9.974597018346866,0.037582584056134336,922,0,0.011524044259795918,201.0,0.67780734665733,2004.8940006877203,-0.011524044259795918,100.0,0.0,0.007726501021173698
53.69630223899562,250,0.66307295087731,9.974638116864279,0.04452230272523862,923,0,0.003210351520224086,200.552,0.6662833023975341,2000.433623613365,-0.003210351520224086,99.2,5.242069820214149,0.06378635772301793
105.46103975021666,250,0.6527067468428962,9.974236962942031,0.07096286930949533,924,0,0.010366204034413795,199.744,0.66307295087731,1992.2939879258934,-0.010366204034413795,98.4,10.378365189180807,0.09005110860645195
89.06981948592922,250,0.626951892502248,9.975296394807806,0.041750622954187994,925,0,0.02575485434064817,200.084,0.6527067468428962,1995.897203858725,-0.02575485434064817,98.8,8.758820925215904,0.07797395166879763
200.4879828382101,250,0.6012250612309918,9.97366269319888,0.03471258686173864,926,0,0.02572683127125619,196.82,0.626951892502248,1963.016291275404,-0.02572683127125619,94.8,19.77603600320347,0.163092936652565
220.19652204080728,250,0.5782224961256729,9.976689105996082,0.03707741411892444,927,0,0.02300256510531895,197.112,0.6012250612309918,1966.5251430611002,-0.02300256510531895,96.39999999999999,21.799895779567386,0.13566132291412072
298.1384442107263,250,0.5738696461315513,9.97605752868738,0.030601553005211973,928,0,0.004352849994121555,193.88,0.5782224961256729,1934.1580336619095,-0.004352849994121555,94.0,29.527912218780386,0.17648384504304204
353.88561157540556,250,0.5811390767115271,9.973532061812568,0.012574580217594479,929,0,0.007269430579975755,190.588,0.5738696461315513,1900.8355285967334,0.007269430579975755,90.8,35.04765692596297,0.22027176772590795
353.75862771796113,250,0.5855685523805774,9.973917716878331,0.01820318181020452,930,0,0.004429475669050276,190.796,0.5811390767115271,1902.9836047095184,0.004429475669050276,91.60000000000001,35.042180069168076,0.21037773204042765
272.5757753086832,250,0.6094023303064656,9.975744818997931,0.0131514828028061,931,0,0.023833777925888255,194.764,0.5855685523805774,1942.9159639273132,0.023833777925888255,94.0,26.97977583301982,0.17605165085984603
222.87316860626862,250,0.6320189862273988,9.975308216672683,0.01675973944736096,932,0,0.022616655920933204,196.384,0.6094023303064656,1958.9909288230488,0.022616655920933204,95.19999999999999,22.021183982701746,0.15688872456413483
154.9475368932264,250,0.650750645572894,9.976182055916937,0.026587569726130744,933,0,0.018731659345495144,198.968,0.6320189862273988,1984.940991301681,0.018731659345495144,98.0,15.32967631752217,0.10077306685555536
134.47615538983936,250,0.6662006309256917,9.974589022587596,0.05223379500957407,934,0,0.015449985352797735,198.992,0.650750645572894,1984.863418782751,0.015449985352797735,97.6,13.242957977732921,0.11032615566569481
0.4309675895615422,250,0.658032496948769,9.975447345580518,0.06345946286455041,935,0,0.008168133976922731,201.0,0.6662006309256917,2005.0649164616843,-0.008168133976922731,100.0,0.0,0.007682417281742709
129.8226331165745,250,0.6599520124844176,9.97468961872842,0.07149177980301676,936,0,0.0019195155356486193,199.792,0.658032496948769,1992.8631883049882,0.0019195155356486193,98.8,12.868750366682852,0.07811115476156973
38.20053050685259,250,0.663654888886758,9.9753010068267,0.04043816669156413,937,0,0.0037028764023404603,200.764,0.6599520124844176,2002.681331334556,0.0037028764023404603,99.6,3.7240171857820417,0.04540245645583378
120.522763830965,250,0.6726172612771854,9.974692092217937,0.05156608543594313,938,0,0.008962372390427298,199.78,0.663654888886758,1992.7439861832997,0.008962372390427298,98.8,11.920553678416116,0.07806085038738923
0.31912596277362015,250,0.6715309996120328,9.975142827162772,0.059798343174122776,939,0,0.001086261665152577,201.0,0.6726172612771854,2005.003708259717,-0.001086261665152577,100.0,0.0,0.00749396781029653
112.4783654386152,250,0.6573464541176407,9.974179593897407,0.043747066712019875,940,0,0.014184545494392076,199.884,0.6715309996120328,1993.6789139465893,-0.014184545494392076,98.8,11.11280990568992,0.078079211810596
79.48893576608269,250,0.6319779986949692,9.97538951854011,0.08235343834039144,941,0,0.02536845542267152,200.32,0.6573464541176407,1998.2700283539548,-0.02536845542267152,99.2,7.823656434174497,0.06380650091957889
147.39999343115625,250,0.6091725790673722,9.975952868042517,0.046723135079105714,942,0,0.022805419627596968,199.036,0.6319779986949692,1985.5737550437107,-0.022805419627596968,98.0,14.56827731751424,0.100761920837473
174.67645067208082,250,0.5867490694644703,9.976403546115932,0.05841389081332216,943,0,0.02242350960290196,198.092,0.6091725790673722,1976.245731257197,-0.02242350960290196,96.8,17.2488705717215,0.12761072665522477
275.22673171621915,250,0.5684441665579116,9.975301414903434,0.0791228526118676,944,0,0.018304902906558618,194.464,0.5867490694644703,1939.8370143477814,-0.018304902906558618,93.60000000000001,27.23219976424967,0.18196794635758579
313.38101504379506,250,0.5661654200449276,9.975954221598839,0.06972836564175817,945,0,0.0022787465129839868,193.084,0.5684441665579116,1926.19714492319,-0.0022787465129839868,93.2,31.04044046079244,0.18819493299069318
354.225188102889,250,0.5823032298695445,9.974195708050798,0.042677166005064,946,0,0.016137809824616878,190.408,0.5661654200449276,1899.1666563785366,0.016137809824616878,90.8,35.072632293570436,0.22039623669177433
255.82428034732325,250,0.6041851722918232,9.976077036014745,0.055701039098915,947,0,0.0218819424222787,195.336,0.5823032298695445,1948.686983906976,0.0218819424222787,94.39999999999999,25.30737252264644,0.16986145020872245
152.28218428007284,250,0.6360704035607156,9.978059563565909,0.044295046494216526,948,0,0.03188523126889242,199.124,0.6041851722918232,1986.8711325354977,0.03188523126889242,98.4,15.070123556228728,0.09013379999928099
176.05964612940912,250,0.6584752951864082,9.976232259353491,0.018952849012642502,949,0,0.02240489162569259,198.784,0.6360704035607156,1983.1153534433245,0.02240489162569259,98.4,17.452144395460405,0.09025260390083366
31.31143371751683,250,0.6804043558069767,9.975576739810638,0.018785048933122207,950,0,0.02192906062056843,200.808,0.6584752951864082,2003.1756139678948,0.02192906062056843,99.6,3.029708896907425,0.04537768741211291
54.974799774501236,250,0.6875750213684175,9.973958203377832,0.03596066668175268,951,0,0.007170665561440859,200.528,0.6804043558069767,2000.0578906069495,0.007170665561440859,99.2,5.364439952129206,0.06379013461583827
98.9047022972392,250,0.6879199102407018,9.973375553943205,0.04469573380472153,952,0,0.0003448888722842325,200.212,0.6875750213684175,1996.7894664060768,0.0003448888722842325,99.2,9.788516537249143,0.06383340214777644
0.3015298842837013,250,0.6729579747924483,9.97411160255546,0.051109775658974725,953,0,0.014961935448253416,201.0,0.6879199102407018,2004.7964321136474,-0.014961935448253416,100.0,0.0,0.007689638969069116
0.2959762634876006,250,0.6410816179887547,9.9752916519927,0.06714333654388872,954,0,0.031876356803693606,201.0,0.6729579747924483,2005.033622050533,-0.031876356803693606,100.0,0.0,0.007441674906863203
143.9969000855851,250,0.6042385318826424,9.97573689722375,0.05380430818403242,955,0,0.03684308610611231,199.276,0.6410816179887547,1987.9249459311602,-0.03684308610611231,98.4,14.240780315698995,0.09015635194396791
238.38489954074495,250,0.5629815858141038,9.975721382354667,0.05917946215861556,956,0,0.04125694606853858,195.964,0.6042385318826424,1954.88226497175,-0.04125694606853858,95.19999999999999,23.570207975323424,0.15703035150138248
333.7824131141405,250,0.551910600194143,9.975945374303151,0.05122549082542306,957,0,0.011070985619960894,192.308,0.5629815858141038,1918.4541030414905,-0.011070985619960894,92.80000000000001,33.07586939144609,0.19403186472044942
339.2684288213694,250,0.5600753693953757,9.975382947561526,0.050099161295850354,958,0,0.008164769201232769,191.476,0.551910600194143,1910.0464252672907,0.008164769201232769,91.2,33.59954499691923,0.21495780755305527
413.439938464641,250,0.5823351082614074,9.972675340549316,0.0606511722854504,959,0,0.02225973886603172,187.048,0.5600753693953757,1865.3689770990688,0.02225973886603172,88.4,40.96903337888264,0.24961340954468916
235.29375631820986,250,0.6230520844952635,9.976693907557234,0.06858252364453256,960,0,0.04071697623385606,196.296,0.5823351082614074,1958.3851072778548,0.04071697623385606,95.19999999999999,23.280729885465366,0.15692743843948853
155.54861167339286,250,0.658168514378654,9.976630362080016,0.07342533634841542,961,0,0.035116429883390476,198.896,0.6230520844952635,1984.3118724962665,0.035116429883390476,98.0,15.37651403927431,0.10080224009368202
132.2262142874082,250,0.7023235984068021,9.975021993070355,0.07288640874088145,962,0,0.04415508402814816,199.56,0.658168514378654,1990.6153889371199,0.04415508402814816,98.8,13.075717953519797,0.07811306163963218
0.2751463159970279,250,0.7293411728467131,9.973403460872943,0.05804459308964802,963,0,0.02701757443991093,201.0,0.7023235984068021,2004.6540956354609,0.02701757443991093,100.0,0.0,0.007601415734119465
0.3230701055237023,250,0.7476418752491256,9.97121367816056,0.042415528020315015,964,0,0.01830070240241255,201.0,0.7293411728467131,2004.2139493102725,0.01830070240241255,100.0,0.0,0.008018332602936355
70.97315614899132,250,0.7415562431456194,9.96970644835188,0.05221883536982057,965,0,0.006085632103506211,200.556,0.7476418752491256,1999.4844464556602,-0.006085632103506211,99.6,7.00620182409842,0.0455144258761401
0.3024675321319222,250,0.7309926618300653,9.970399801497814,0.0371846080137016,966,0,0.010563581315554127,201.0,0.7415562431456194,2004.050360101061,-0.010563581315554127,100.0,0.0,0.008072357819827847
0.2694554771135268,250,0.7032665389932542,9.971300140696377,0.047556744111185774,967,0,0.027726122836811085,201.0,0.7309926618300653,2004.2313282799716,-0.027726122836811085,100.0,0.0,0.007938261413727497
65.93653281821979,250,0.6691714535636708,9.972847230464408,0.049791254665287624,968,0,0.034095085429583394,200.588,0.7032665389932542,2000.4334802643948,-0.034095085429583394,99.6,6.501250341280514,0.04545328508789852
122.3543636308329,250,0.6311359883091595,9.974654440027564,0.04049726531458221,969,0,0.03803546525451129,199.912,0.6691714535636708,1994.0531184147903,-0.03803546525451129,99.2,12.123706363979625,0.06390383039931206
215.08293047742364,250,0.6009955892092959,9.975393339750433,0.05304471463702803,970,0,0.030140399099863657,197.28,0.6311359883091595,1967.9455980659654,-0.030140399099863657,96.8,21.290786739808375,0.12787002143416043
232.04483928598833,250,0.5790831118909916,9.976508394581266,0.054662960682812615,971,0,0.021912477318304258,196.692,0.6009955892092959,1962.2993891469785,-0.021912477318304258,96.0,22.97679559903861,0.14312536648265328
318.84150215236457,250,0.5644091099374247,9.975790628543557,0.050276141459273345,972,0,0.01467400195356694,192.992,0.5790831118909916,1925.2477849838779,-0.01467400195356694,93.60000000000001,31.58569195062853,0.18263977448697255
341.1959604416373,250,0.5465377206497045,9.975120559553082,0.04477334818577755,973,0,0.01787138928772014,191.48,0.5644091099374247,1910.0360847432241,-0.01787138928772014,91.60000000000001,33.79481617053125,0.20999724049192628
376.61847327281845,250,0.5549404965395589,9.973308096175842,0.06009455724546005,974,0,0.008402775889854386,188.488,0.5465377206497045,1879.848896431992,0.008402775889854386,88.4,37.284552511730645,0.24865575882742383
356.64623175009524,250,0.5778971200489686,9.974575448557482,0.0621527215646469,975,0,0.022956623509409746,190.288,0.5549404965395589,1898.0420129551062,0.022956623509409746,90.4,35.31318529954498,0.22520570411993396
187.07290604255138,250,0.5921906843563696,9.978574040433468,0.06521444876015653,976,0,0.014293564307400919,197.896,0.5778971200489686,1974.7198883056217,0.014293564307400919,96.8,18.490137479207664,0.1276771097728074
291.95110070721836,250,0.6221980691388589,9.97584029597244,0.08918651565105179,977,0,0.03000738478248932,194.388,0.5921906843563696,1939.1836434534907,0.03000738478248932,94.8,28.92523908284943,0.164075201048062
198.2724242666537,250,0.6637414297901907,9.975841287785615,0.06084991711667727,978,0,0.041543360651331795,197.928,0.6221980691388589,1974.498314408831,0.041543360651331795,97.2,19.634123764507546,0.11944624498185454
0.31175536267756815,250,0.700942126439488,9.975838105085122,0.06117513626777055,979,0,0.03720069664929726,201.0,0.6637414297901907,2005.1434591221093,0.03720069664929726,100.0,0.0,0.007330221474597517
85.9833613577672,250,0.7276701120993967,9.972918496576368,0.07879549317751156,980,0,0.02672798565990875,200.46,0.700942126439488,1999.171241823699,0.02672798565990875,99.6,8.521056272552132,0.045436451207611236
0.3551799062984718,250,0.7522653348569291,9.97117745638424,0.09038696445544693,981,0,0.024595222757532453,201.0,0.7276701120993967,2004.206668733232,0.024595222757532453,100.0,0.0,0.008103856022587496
0.28315331353599227,250,0.7526647952655402,9.969579325838193,0.10749964062831283,982,0,0.00039946040861105203,201.0,0.7522653348569291,2003.8854444934768,0.00039946040861105203,100.0,0.0,0.008136880873390193
0.3133529486816566,250,0.741552890249768,9.96944563673726,0.11175643608882811,983,0,0.011111905015772194,201.0,0.7526647952655402,2003.8585729841893,-0.011111905015772194,100.0,0.0,0.00818866587372414
0.2964906608786643,250,0.7172102157381448,9.970266429199196,0.10827180299999138,984,0,0.024342674511623197,201.0,0.741552890249768,2004.0235522690382,-0.024342674511623197,100.0,0.0,0.008088808839031632
0.3055501353383956,250,0.6754695984161171,9.971980545035512,0.07641482595460235,985,0,0.04174061732202772,201.0,0.7172102157381448,2004.368089552138,-0.04174061732202772,100.0,0.0,0.007928836064370264
0.38989535960235006,250,0.6127555614751512,9.974747730083832,0.07159679249522381,986,0,0.06271403694096589,201.0,0.6754695984161171,2004.92429374685,-0.06271403694096589,100.0,0.0,0.007685721594274066
218.56488582862914,250,0.5560696836785969,9.975177164902307,0.06115875895718426,987,0,0.05668587779655432,196.8,0.6127555614751512,1963.114866052774,-0.05668587779655432,96.0,21.616475198329628,0.1431131168924224
411.76830514981054,250,0.4920006558010327,9.972467797106907,0.04719876918221043,988,0,0.06406902787756419,186.956,0.5560696836785969,1864.412689475919,-0.06406902787756419,88.4,40.798554680282486,0.24971354912058458
538.0234281094273,250,0.438315479940278,9.963486810534482,0.03951043867810306,989,0,0.05368517586075472,171.84,0.4920006558010327,1712.125573522245,-0.05368517586075472,74.4,53.29110995278668,0.38643156061357575
640.8378335400608,250,0.3991251637802567,9.949737753308868,0.04029775813392299,990,0,0.03919031616002128,153.572,0.438315479940278,1528.0011262511493,-0.03919031616002128,59.599999999999994,63.533084420638666,0.5129929735286823
690.2940918096588,250,0.36666266561601857,9.9307951230107,0.05079131079326226,991,0,0.03246249816423813,132.72,0.3991251637802567,1318.0151287259805,-0.03246249816423813,44.4,68.48358635468793,0.6464523393007717
655.3585968515238,250,0.33243389289608155,9.911681557417616,0.07339930628627345,992,0,0.03422877271993702,117.84,0.36666266561601857,1167.9925547260918,-0.03422877271993702,32.800000000000004,65.01549353807906,0.7532024428282434
612.4471076451861,250,0.29850918931577053,9.880388425093166,0.0811643518085904,993,0,0.03392470358031102,98.844,0.33243389289608155,976.6171134899089,-0.03392470358031102,19.6,60.84645974910948,0.8976394353824251
565.7643156559741,250,0.26594451298082095,9.863806169299133,0.09253203098429974,994,0,0.03256467633494958,90.084,0.29850918931577053,888.5711149551431,-0.03256467633494958,14.000000000000002,56.23931848804713,0.9713527462605018
382.04235831152096,250,0.2336622974888798,9.812684778158832,0.09250448951317346,995,0,0.03228221549194116,72.384,0.26594451298082095,710.2813749822487,-0.03228221549194116,2.4,38.11945099289862,1.1504000108715293
355.91714768527095,250,0.20681773250739366,9.793324965005743,0.08753171241779796,996,0,0.02684456498148613,65.48,0.2336622974888798,641.2669187085761,-0.02684456498148613,0.8,35.56607372201773,1.217878783197741
347.978097068143,250,0.18444747859359067,9.788052898081403,0.08323210427443752,997,0,0.022370253913802984,63.288,0.20681773250739366,619.466291813776,-0.022370253913802984,0.8,34.77028984636165,1.2384046897539234
291.3644747645082,250,0.16283939996702884,9.772324002597033,0.07759657653451583,998,0,0.021608078626561833,58.676,0.18444747859359067,573.4008831763836,-0.021608078626561833,0.4,29.11760676978793,1.2874326428354335
246.58712472357993,250,0.1449942654336953,9.744134824739785,0.0733759949278447,999,0,0.01784513453333353,52.04,0.16283939996702884,507.08477627945837,-0.01784513453333353,0.0,24.664273757806047,1.36722719459531
266.41181127292134,250,0.13042809721752344,9.749043260614226,0.06798213217420929,1000,0,0.014566168216171876,52.864,0.1449942654336953,515.3734229291105,-0.014566168216171876,0.0,26.64532799572938,1.357042160117719
240.97905117713512,250,0.12128378933050965,9.7384872113279,0.06209453486010546,1001,0,0.009144307887013786,50.564,0.13042809721752344,492.41686735358394,-0.009144307887013786,0.0,24.098587178504886,1.3866131882174422
213.41603615993623,250,0.1169133011396636,9.719816083167672,0.058454291490397284,1002,0,0.004370488190846053,46.972,0.12128378933050965,456.5592010585518,-0.004370488190846053,0.0,21.342989856156517,1.4368473359864042
264.56234810700386,250,0.11381027708807286,9.737987903429435,0.057768153520731454,1003,0,0.0031030240515907415,50.04,0.1169133011396636,487.28891468760895,-0.0031030240515907415,0.4,26.428893279893504,1.3910351349091208
262.96221484820643,250,0.11425599329519424,9.739445962661794,0.0566185671901127,1004,0,0.00044571620712138826,50.548,0.11381027708807286,492.3095145206284,0.00044571620712138826,0.0,26.29828313787803,1.3869645501117942
185.7283242233023,250,0.11944308500736686,9.716055867356722,0.04976978256065685,1005,0,0.005187091712172617,46.36,0.11425599329519424,450.4363500106577,0.005187091712172617,0.0,18.57284038589682,1.4459611890058202
226.55699970723862,250,0.1268965553474018,9.741029520427636,0.05055290086803697,1006,0,0.0074534703400349345,50.868,0.11944308500736686,495.50668964511294,0.0074534703400349345,0.0,22.654857668941556,1.3827166388907373
274.54061695574984,250,0.13906454226654447,9.753350180037321,0.04973502614189384,1007,0,0.01216798691914267,53.58,0.1268965553474018,522.5845026463996,0.01216798691914267,0.0,27.455483969509626,1.3483846716297985
241.0631532390389,250,0.15309933366426956,9.74882157480134,0.04672911701428519,1008,0,0.014034791397725094,52.64,0.13906454226654447,513.1779676975425,0.014034791397725094,0.0,24.10888632848892,1.3598836531841358
342.98020279398196,250,0.1696840284837433,9.774540346460576,0.05144627241491455,1009,0,0.01658469481947375,58.712,0.15309933366426956,573.8828128213933,0.01658469481947375,0.4,34.282080683645795,1.2872682894040164
342.90707103900723,250,0.1847893726302258,9.766896657609337,0.04950716270446396,1010,0,0.015105344146482486,56.78,0.1696840284837433,554.5643922190582,0.015105344146482486,0.8,34.254628884283655,1.3056666688742917
385.9551771807015,250,0.1987778844388351,9.785731759155128,0.049014279519658324,1011,0,0.0139885118086093,61.932,0.1847893726302258,606.0499393079955,0.0139885118086093,1.2,38.5490774986899,1.2492161025212307
420.0150082578004,250,0.21603736278134192,9.804132926962245,0.052232627984353755,1012,0,0.017259478342506823,67.28,0.1987778844388351,659.6220633260198,0.017259478342506823,2.8000000000000003,41.903050008322786,1.190250984161844
491.5769192918215,250,0.23462057793799665,9.814734807815146,0.054933678247981184,1013,0,0.01858321515665473,70.36,0.21603736278134192,690.5647410778735,0.01858321515665473,4.3999999999999995,49.02520168240004,1.155076365810757
538.4530598396922,250,0.25627437115670226,9.843322537887015,0.06122344722516669,1014,0,0.021653793218705614,80.944,0.23462057793799665,796.7578995067265,0.021653793218705614,8.0,53.6308573863965,1.058448082353415
597.0620435885766,250,0.2817693032170619,9.854561184955163,0.07351501479249908,1015,0,0.025494932060359632,85.328,0.25627437115670226,840.8699967898541,0.025494932060359632,11.200000000000001,59.44917506576521,1.0135920798548785
637.0967545378793,250,0.3106986013091814,9.879452321633597,0.07097839467971638,1016,0,0.028929298092119526,97.736,0.2817693032170619,965.5781521071813,0.028929298092119526,17.2,63.36581336967119,0.9160418806855802
