ITERATIONS,ReturnsMean,NormDeltaOmega,TimestepsStd,NormDeltaVar,TimestepsMean,DeltaOmega,Wins,OmegaBefore,Omega,RewardMean,ReturnsStd,Traj,ConfortViolation,RewardStd
13,-60.60642591413982,0.05644028668939427,0.9649953367762977,0.13067880896544834,5.972,0.05644028668939427,0.0,21.01486738830179,21.071307674991186,-10.148430327216984,11.689185710032362,250,0,4.556319992494281
14,-60.1623938852488,0.05496624392276672,0.8581002272462116,0.11528187401896874,5.892,0.05496624392276672,0.0,21.071307674991186,21.126273918913952,-10.210861148209231,10.542489430175282,250,0,4.621535638351538
15,-60.87535626026637,0.054360951877800545,0.8756620352624636,0.11153701285151121,5.904,0.054360951877800545,0.0,21.126273918913952,21.180634870791753,-10.310866575248369,10.781828740358392,250,0,4.661165405057232
16,-61.23586141351205,0.0536238831150051,0.8552520096439411,0.10551633134749148,5.888,0.0536238831150051,0.0,21.180634870791753,21.234258753906758,-10.400112332457889,10.682815671005015,250,0,4.709258378762237
17,-61.21842446296645,0.051863094192299286,0.7939773296511684,0.09908133009678238,5.84,0.051863094192299286,0.0,21.234258753906758,21.286121848099057,-10.482606928590148,9.994731203650442,250,0,4.769693741422614
18,-61.363532389951814,0.051454033373079966,0.7903518203939307,0.0931028828228419,5.812,0.051454033373079966,0.0,21.286121848099057,21.337575881472137,-10.558075084300036,9.991314607214647,250,0,4.818225136302086
19,-62.058355327144355,0.05025695492969007,0.6819266822760347,0.08922979888009488,5.824,0.05025695492969007,0.0,21.337575881472137,21.387832836401827,-10.65562419765528,8.75388138331323,250,0,4.856038281354311
20,-61.43013726283689,0.05071189128046427,0.6405497638747517,0.0866597266961721,5.736,0.05071189128046427,0.0,21.387832836401827,21.43854472768229,-10.709577626017587,8.20762755544282,250,0,4.9266048299309135
21,-62.539907439039034,0.049536361146085284,0.5758472019555188,0.07942434053811692,5.78,0.049536361146085284,0.0,21.43854472768229,21.488081088828377,-10.820053190145162,7.481062299276763,250,0,4.954072604202562
22,-62.48797542126362,0.04834910945103488,0.5884759978112956,0.07134730740542398,5.736,0.04834910945103488,0.0,21.488081088828377,21.53643019827941,-10.893998504404397,7.645260229294182,250,0,5.010822397263926
23,-63.004017091182,0.048094148915851065,0.5589275444992847,0.0654237634740155,5.74,0.048094148915851065,0.0,21.53643019827941,21.584524347195263,-10.9763095977669,7.423551082647852,250,0,5.047080575104105
24,-64.35379900440368,0.04689384649199013,0.7082259526450579,0.06464591683443957,5.804,0.04689384649199013,0.0,21.584524347195263,21.631418193687253,-11.087835803653288,9.448102105561514,250,0,5.063506842142062
25,-64.10675547008873,0.046925583500261325,0.6152202857513721,0.06511459192860039,5.752,0.046925583500261325,0.0,21.631418193687253,21.678343777187514,-11.145124386315842,8.221303702352353,250,0,5.117251734048324
26,-64.9096436154368,0.04564677021708263,0.6572792405058903,0.0617909340565108,5.772,0.04564677021708263,0.0,21.678343777187514,21.723990547404597,-11.245607001981428,8.939628110787336,250,0,5.152540530127523
27,-64.03838027515523,0.04497382712894904,0.5822576749172139,0.05850375366337545,5.676,0.04497382712894904,0.0,21.723990547404597,21.768964374533546,-11.282308011831436,7.927648824620885,250,0,5.222496972546286
28,-64.77729911162102,0.04401832270370676,0.622562446666999,0.05817729363608938,5.696,0.04401832270370676,0.0,21.768964374533546,21.812982697237253,-11.372419085607623,8.542398848452953,250,0,5.252684527946019
29,-65.03806409607348,0.043533051708159576,0.6079473661428266,0.0545865077202928,5.68,0.043533051708159576,0.0,21.812982697237253,21.856515748945412,-11.450363397196037,8.4003046269355,250,0,5.297895050044831
30,-65.18128431516799,0.043103037378269704,0.5589275444992847,0.04904745631361493,5.66,0.043103037378269704,0.0,21.856515748945412,21.899618786323682,-11.516127970877736,7.798717363167158,250,0,5.339300265008432
31,-65.52660436221622,0.04179428772118143,0.5393477542365407,0.04580680299620225,5.652,0.04179428772118143,0.0,21.899618786323682,21.941413074044863,-11.593525187936343,7.566899835959051,250,0,5.3797630976614395
32,-66.98057858066552,0.041710307218547626,0.669196533164959,0.04989002257802693,5.724,0.041710307218547626,0.0,21.941413074044863,21.98312338126341,-11.701708347425841,9.474484174789064,250,0,5.388767355424398
33,-66.29931429030137,0.03997887774099951,0.5265586387098782,0.045317806801895476,5.644,0.03997887774099951,0.0,21.98312338126341,22.02310225900441,-11.746866458239078,7.507606622507821,250,0,5.455647273203874
34,-67.04242816192487,0.0381772791121513,0.527044590143946,0.04045300513070891,5.668,0.0381772791121513,0.0,22.02310225900441,22.061279538116562,-11.828233620664234,7.525646019210596,250,0,5.479226047711161
35,-67.00958130624964,0.03856301292701758,0.5425863986500215,0.03870382838623452,5.64,0.03856301292701758,0.0,22.061279538116562,22.09984255104358,-11.881131437278306,7.748539236946257,250,0,5.520593211609667
36,-67.1671425630904,0.037747668270249335,0.554616984954482,0.035170512271099505,5.62,0.037747668270249335,0.0,22.09984255104358,22.13759021931383,-11.951448854642416,7.99916113870871,250,0,5.565428610072937
37,-67.90711008107566,0.03720888524207666,0.6356854568102058,0.03641412244035443,5.648,0.03720888524207666,0.0,22.13759021931383,22.174799104555905,-12.023213541266935,9.234619586108225,250,0,5.581608076339922
38,-68.59483937738408,0.037116659611683644,0.5625086665999023,0.03498821407517835,5.672,0.037116659611683644,0.0,22.174799104555905,22.21191576416759,-12.093589452994372,8.26789792689944,250,0,5.599669494408843
39,-68.49963593017544,0.03563486867862409,0.6383603997742968,0.03433343648833688,5.636,0.03563486867862409,0.0,22.21191576416759,22.247550632846213,-12.153945338923958,9.335483397977013,250,0,5.6492178675352065
40,-68.33926258781992,0.03440239310255322,0.5865151319446071,0.03319312977101678,5.6,0.03440239310255322,0.0,22.247550632846213,22.281953025948766,-12.203439747824985,8.665049412286029,250,0,5.694439346751313
41,-68.99464648854814,0.03495602142613308,0.5537363993815108,0.02978741192383449,5.624,0.03495602142613308,0.0,22.281953025948766,22.3169090473749,-12.267895890566882,8.209821365563506,250,0,5.709485827673969
42,-69.4716127159963,0.0341818610857203,0.5143695169817123,0.02646946638919716,5.632,0.0341818610857203,0.0,22.3169090473749,22.35109090846062,-12.335158507811844,7.670274488270187,250,0,5.735904810749498
43,-69.70339378443916,0.03204571897052588,0.5688585061331156,0.02789812402987263,5.62,0.03204571897052588,0.0,22.35109090846062,22.383136627431146,-12.402739107551453,8.533342695116907,250,0,5.7745892726224195
44,-70.42110291750599,0.0293613812568303,0.5265586387098782,0.025024210397929215,5.644,0.0293613812568303,0.0,22.383136627431146,22.412498008687976,-12.477162104448263,7.9190936758220944,250,0,5.794196497562545
45,-70.22810159388371,0.028893727745778364,0.5634323384400296,0.02438101707679496,5.612,0.028893727745778364,0.0,22.412498008687976,22.441391736433754,-12.513916891283626,8.51923251171032,250,0,5.831243261817336
46,-70.09955466802276,0.029623319827301486,0.560585408301001,0.022589242817784343,5.588,0.029623319827301486,0.0,22.441391736433754,22.471015056261056,-12.544659031500135,8.57953342985837,250,0,5.86119291672931
47,-70.15901193734148,0.02975301909856043,0.5184746859780138,0.019090184023824033,5.572,0.02975301909856043,0.0,22.471015056261056,22.500768075359616,-12.59135174754872,7.942497343390221,250,0,5.893064748721917
48,-71.10117756537217,0.02839363635215264,0.5342808250349249,0.020129785735701733,5.612,0.02839363635215264,0.0,22.500768075359616,22.52916171171177,-12.669489943936595,8.24125825178776,250,0,5.903652385312612
49,-71.20058038481133,0.02766530473661888,0.5366563145999496,0.018687978715437602,5.6,0.02766530473661888,0.0,22.52916171171177,22.556827016448388,-12.714389354430594,8.287421855726617,250,0,5.932339888623587
50,-71.51224061336441,0.02685777434124148,0.565685424949238,0.017111040089768402,5.6,0.02685777434124148,0.0,22.556827016448388,22.58368479078963,-12.770042966672218,8.765408149326886,250,0,5.958565787188839
51,-72.47197073480069,0.025884432468426866,0.702327558906811,0.024482073471142583,5.644,0.025884432468426866,0.0,22.58368479078963,22.609569223258056,-12.840533439900902,10.967607484242233,250,0,5.962971504169474
52,-71.61746724419135,0.025558965223794416,0.49478884385159694,0.019334095632809013,5.572,0.025558965223794416,0.0,22.609569223258056,22.63512818848185,-12.853098931118332,7.696012832855222,250,0,6.015771339120578
53,-71.72424411054531,0.02420079782548612,0.5642694391866353,0.020233215851071188,5.56,0.02420079782548612,0.0,22.63512818848185,22.659328986307337,-12.900043904774337,8.843108486695092,250,0,6.045567587533647
54,-72.14296119758306,0.024104335652960884,0.5411247545621989,0.019213852875795055,5.572,0.024104335652960884,0.0,22.659328986307337,22.683433321960297,-12.947408685854821,8.490345499957705,250,0,6.059592504780368
55,-72.80836913137054,0.023526285462239116,0.4898979485566356,0.014584414703763975,5.6,0.023526285462239116,0.0,22.683433321960297,22.706959607422537,-13.001494487744736,7.786460773816331,250,0,6.066251621223916
56,-73.30115888869344,0.02426991662628808,0.5182123117024526,0.016196884874981762,5.616,0.02426991662628808,0.0,22.706959607422537,22.731229524048825,-13.05220065681863,8.189602165810916,250,0,6.079567297999844
57,-73.56770580199992,0.022671565429998708,0.511327683584607,0.013855523583073204,5.612,0.022671565429998708,0.0,22.731229524048825,22.753901089478823,-13.108999608339259,8.144764401268743,250,0,6.108629969888476
58,-72.54489913646813,0.024263856935874628,0.49839743177508444,0.00982599706592951,5.54,0.024263856935874628,0.0,22.753901089478823,22.778164946414698,-13.094747136546593,7.979711125475271,250,0,6.149909952446987
59,-73.90053762422733,0.02416852387462498,0.5121874656802917,0.011230937444025174,5.608,0.02416852387462498,0.0,22.778164946414698,22.802333470289323,-13.177699291053376,8.231581387726962,250,0,6.14298145136365
60,-74.27048065355565,0.022524868178898316,0.5562876953519645,0.013549177996090562,5.612,0.022524868178898316,0.0,22.802333470289323,22.82485833846822,-13.234226773620035,8.95823611286969,250,0,6.166709423781846
61,-73.76877348554184,0.02225035198573977,0.5190144506658749,0.011667747748952661,5.568,0.02225035198573977,0.0,22.82485833846822,22.84710869045396,-13.248702134615991,8.391682299646172,250,0,6.203593285331653
62,-74.42967342555319,0.021716301986842268,0.5527531094439905,0.015672338656288434,5.592,0.021716301986842268,0.0,22.84710869045396,22.868824992440803,-13.310027436615378,8.952047502985012,250,0,6.2158411548389045
63,-73.9307409818299,0.020471671822836157,0.5288629312024052,0.015446301836020216,5.548,0.020471671822836157,0.0,22.868824992440803,22.88929666426364,-13.325656269255571,8.571671034333706,250,0,6.252814532098842
64,-74.39635336776685,0.020355751881190542,0.4958870839213299,0.01126793520191403,5.564,0.020355751881190542,0.0,22.88929666426364,22.90965241614483,-13.371019656320426,8.052572980865522,250,0,6.263216718787421
65,-74.21353647856404,0.02121618324068919,0.4983974317750845,0.007538524517033595,5.54,0.02121618324068919,0.0,22.90965241614483,22.93086859938552,-13.395945212737194,8.17260030149584,250,0,6.291299601745703
66,-75.2792503683957,0.021354330526854426,0.5153018532860134,0.0064220595650466075,5.592,0.021354330526854426,0.0,22.93086859938552,22.952222929912374,-13.461954643847582,8.47977934389279,250,0,6.28672700892957
67,-74.4073028750745,0.021932774824112045,0.5073696877031579,0.00859789054542442,5.524,0.021932774824112045,0.0,22.952222929912374,22.974155704736486,-13.469823112794083,8.335751678914693,250,0,6.337433436160109
68,-75.30384030620692,0.01944700731022664,0.5195228580149289,0.0073714390483796,5.564,0.01944700731022664,0.0,22.974155704736486,22.993602712046712,-13.534119393638912,8.548867596064849,250,0,6.339208839155001
69,-76.30686019321107,0.01607218823824752,0.5562876953519644,0.014169241904515361,5.612,0.01607218823824752,0.0,22.993602712046712,23.00967490028496,-13.597088416466692,9.172737152792607,250,0,6.3358120221319325
70,-76.51164609641818,0.012461128237532648,0.4954351622563744,0.012213715112233407,5.612,0.012461128237532648,0.0,23.00967490028496,23.022136028522493,-13.63357913336033,8.178376915895326,250,0,6.352784668943823
71,-75.75815611526751,0.01052387167126767,0.5642694391866354,0.015687059248305935,5.56,0.01052387167126767,0.0,23.022136028522493,23.03265990019376,-13.62556764663085,9.352804508658773,250,0,6.385003105274248
72,-75.73770019819305,0.008823398887482625,0.5650628283651297,0.01891868171520455,5.552,0.008823398887482625,0.0,23.03265990019376,23.041483299081243,-13.641516606302783,9.406837684046732,250,0,6.398173697398696
73,-75.46516921156565,0.009503353767463807,0.5222106854517629,0.017047981074659324,5.536,0.009503353767463807,0.0,23.041483299081243,23.050986652848707,-13.631714091684549,8.688452549333109,250,0,6.404493728286938
74,-76.22078823729683,0.011157486729800326,0.5184746859780138,0.015373819327458495,5.572,0.011157486729800326,0.0,23.050986652848707,23.062144139578507,-13.679251298868778,8.629058018605322,250,0,6.402083727885642
75,-76.55388964326995,0.01051574814448486,0.524351027461566,0.016154805073085803,5.584,0.01051574814448486,0.0,23.062144139578507,23.072659887722992,-13.709507457605653,8.709422157558805,250,0,6.407633651903882
76,-76.74735148111883,0.008452711870663876,0.5387541183137258,0.017270619894090594,5.588,0.008452711870663876,0.0,23.072659887722992,23.081112599593656,-13.73431486777359,8.948528484060347,250,0,6.416380093665677
77,-77.35944141625733,0.0070592640469726575,0.4935585071701227,0.015433327444239071,5.62,0.0070592640469726575,0.0,23.081112599593656,23.08817186364063,-13.76502516303511,8.260193468502038,250,0,6.408397645917094
78,-75.7605454506346,0.002990425519676876,0.5232055045581994,0.014207062304366703,5.516,0.002990425519676876,0.0,23.08817186364063,23.091162289160305,-13.734689167990322,8.787958771922854,250,0,6.467347941382377
79,-75.70505606651682,0.003839032519735497,0.5232055045581994,0.017175822082355914,5.516,0.003839032519735497,0.0,23.091162289160305,23.09500132168004,-13.72462945368325,8.76600759388777,250,0,6.4624599397704365
80,-76.06904834752825,0.0037073564760596867,0.4987023160162784,0.013196620188069533,5.536,0.0037073564760596867,0.0,23.09500132168004,23.0987086781561,-13.740796305550626,8.364736330479861,250,0,6.45572083902469
81,-76.86852463575613,0.0008937296785447302,0.5095095681142798,0.014026463871444699,5.58,0.0008937296785447302,0.0,23.0987086781561,23.099602407834645,-13.775721260888195,8.5140077738604,250,0,6.441381284625811
82,-75.67976612098288,0.0028324800175454357,0.49993599590347565,0.010428535565124459,5.508,0.0028324800175454357,0.0,23.099602407834645,23.10243488785219,-13.739972062633058,8.364710763522323,250,0,6.475615376889324
83,-76.53706884467267,0.0014364883969051334,0.4968541033341679,0.007107345347089828,5.556,0.0014364883969051334,0.0,23.10243488785219,23.103871376249096,-13.775570346413367,8.29248987292971,250,0,6.458146155462162
84,-75.92415441731931,0.0017071060385802639,0.49959983987187184,0.004139568965653738,5.52,0.0017071060385802639,0.0,23.103871376249096,23.105578482287676,-13.754375800239005,8.39283831280866,250,0,6.473846319973082
85,-75.4301327472,0.0004342863087885007,0.5233125261256413,0.01212304799773886,5.488,0.0004342863087885007,0.0,23.105578482287676,23.106012768596464,-13.744557716326531,8.803225353365235,250,0,6.4922740946616235
86,-76.81524221975066,0.0003605000484903087,0.5261330630173322,0.01403401240500044,5.572,0.0003605000484903087,0.0,23.106012768596464,23.106373268644955,-13.785937225368029,8.839491068824218,250,0,6.451390253280805
87,-75.81136352150294,0.00012587818586240473,0.5077952343218671,0.01296035903922045,5.512,-0.00012587818586240473,0.0,23.106373268644955,23.106247390459092,-13.753875820301694,8.503510467170146,250,0,6.479349704840979
88,-76.04125532032141,0.00020250902256790937,0.5073696877031579,0.01199633409565858,5.524,-0.00020250902256790937,0.0,23.106247390459092,23.106044881436524,-13.765614648863396,8.510341858229056,250,0,6.476129149991786
89,-75.68414045643333,0.0015329868351727782,0.5,0.00862485741713296,5.5,-0.0015329868351727782,0.0,23.106044881436524,23.10451189460135,-13.760752810260604,8.403527797310897,250,0,6.491144941951579
90,-76.68928916639858,0.0023533937342072875,0.5190144506658749,0.00859935179645801,5.568,0.0023533937342072875,0.0,23.10451189460135,23.10686528833556,-13.773220037068711,8.703848127722251,250,0,6.44825290202641
91,-76.6483419050299,0.003911103361680546,0.5566902190626309,0.016523249470408036,5.564,0.003911103361680546,0.0,23.10686528833556,23.11077639169724,-13.775762384081577,9.278972295591563,250,0,6.452577176035868
92,-75.79135436175562,0.005949352722051771,0.49993599590347565,0.012829386298562513,5.508,0.005949352722051771,0.0,23.11077639169724,23.11672574441929,-13.760231365605597,8.419736209116355,250,0,6.485442246481705
93,-77.10302957951922,0.004560586566057623,0.49289349762397966,0.009407536174798106,5.584,0.004560586566057623,0.0,23.11672574441929,23.12128633098535,-13.807849136733385,8.301292625853264,250,0,6.453376705567371
94,-76.43648943064902,0.0021977193855171606,0.49839743177508444,0.006364509944764418,5.54,0.0021977193855171606,0.0,23.12128633098535,23.123484050370866,-13.797200258239895,8.334057941842639,250,0,6.479478831401736
95,-76.67543089706403,0.0011571100585676675,0.5434114463277343,0.009820105203258319,5.552,0.0011571100585676675,0.0,23.123484050370866,23.124641160429434,-13.81041622785735,9.132660292531947,250,0,6.477188770999598
96,-76.02902629849301,0.0017225320283102974,0.5233125261256413,0.00990627617509394,5.512,-0.0017225320283102974,0.0,23.124641160429434,23.122918628401123,-13.793364713079281,8.799471237424811,250,0,6.497898599622987
97,-76.26553884363238,0.0019323953146788142,0.5524635734598254,0.015799351326613757,5.528,-0.0019323953146788142,0.0,23.122918628401123,23.120986233086445,-13.796226274173732,9.209697328333197,250,0,6.487785880562444
98,-76.36542269897828,0.001835679776057475,0.5447054249775745,0.018592014242025102,5.536,-0.001835679776057475,0.0,23.120986233086445,23.119150553310387,-13.794332134931047,9.182879735937199,250,0,6.481124194062783
99,-75.8094652274152,0.003544308049040268,0.49993599590347565,0.01853878182617164,5.508,0.003544308049040268,0.0,23.119150553310387,23.122694861359427,-13.7635194675772,8.41396407923947,250,0,6.487108276708949
100,-76.32421540526315,0.004688792678845033,0.498974949271003,0.014815171474097591,5.532,0.004688792678845033,0.0,23.122694861359427,23.127383654038272,-13.796857448529131,8.465440922847852,250,0,6.485353467470763
101,-76.51661432687807,0.000731785476226321,0.552,0.02016242385730493,5.536,-0.000731785476226321,0.0,23.127383654038272,23.126651868562046,-13.821642761358033,9.299945000179951,250,0,6.4938555248883985
102,-77.99338737560524,0.0012206725442247546,0.5306750418099574,0.022835105765934796,5.628,-0.0012206725442247546,0.0,23.126651868562046,23.12543119601782,-13.858100102275273,8.945948167663417,250,0,6.446274722559808
103,-77.1759229109017,0.0008846378078324335,0.5173006862551025,0.022074990076771165,5.58,-0.0008846378078324335,0.0,23.12543119601782,23.12454655820999,-13.830810557509269,8.721250600815226,250,0,6.46672720959289
104,-76.77072929772177,0.0063118738015433,0.4968541033341679,0.01813177260415607,5.556,-0.0063118738015433,0.0,23.12454655820999,23.118234684408446,-13.817625863520835,8.30918083146203,250,0,6.4777144749546105
105,-76.49535264884938,0.004894445466568698,0.5215975460064972,0.017922161196139944,5.544,-0.004894445466568698,0.0,23.118234684408446,23.113340238941877,-13.797863031899242,8.72338530911208,250,0,6.477130936702245
106,-76.33877521484426,0.004679214760020756,0.5660388679233962,0.021666635313796905,5.54,-0.004679214760020756,0.0,23.113340238941877,23.108661024181856,-13.779562313148785,9.491260820915715,250,0,6.471170343599409
107,-77.18445809469861,0.003567553057461481,0.5380854950656075,0.024731038196541513,5.592,-0.003567553057461481,0.0,23.108661024181856,23.105093471124395,-13.802657026948964,9.044950940264902,250,0,6.445313311378426
108,-75.48879168911171,0.0033398645470121835,0.49993599590347565,0.02622681579453212,5.492,-0.0033398645470121835,0.0,23.105093471124395,23.101753606577383,-13.745227911345903,8.405045125044808,250,0,6.489455046417457
109,-76.12695742327988,0.0015999478252197719,0.5066596490742084,0.025140845271164065,5.536,-0.0015999478252197719,0.0,23.101753606577383,23.100153658752163,-13.751256759985527,8.535020414820428,250,0,6.46095636773412
110,-76.50407066112629,0.004465238919152625,0.4968541033341679,0.021153715348934433,5.556,-0.004465238919152625,0.0,23.100153658752163,23.09568841983301,-13.76963114851085,8.299109924517609,250,0,6.455297021345037
111,-75.85731879162856,0.0032105621947238205,0.49959983987187184,0.01761412870576701,5.52,-0.0032105621947238205,0.0,23.09568841983301,23.092477857638286,-13.742267897034159,8.384213951505481,250,0,6.468359905614266
112,-76.83557808103461,0.00508750355469445,0.54,0.021568967333624726,5.58,-0.00508750355469445,0.0,23.092477857638286,23.087390354083592,-13.76981686040047,9.048744477970677,250,0,6.438576535547835
113,-75.67479713311633,0.004546905501264575,0.499743934430424,0.018070793135295308,5.516,-0.004546905501264575,0.0,23.087390354083592,23.082843448582327,-13.719143787729571,8.381786168206565,250,0,6.460002000323515
114,-76.26262966457114,0.0016061720191551387,0.4968541033341679,0.014896385320903987,5.556,-0.0016061720191551387,0.0,23.082843448582327,23.081237276563172,-13.726175245603157,8.293624299942305,250,0,6.435266781883774
115,-76.05604005210667,0.0003460766012111094,0.6261501417391838,0.02344266092144036,5.544,0.0003460766012111094,0.0,23.081237276563172,23.081583353164383,-13.718621943020683,10.40615244312684,250,0,6.440230881169883
116,-75.58780246603142,0.003002320276461745,0.499743934430424,0.01983235884950952,5.516,0.003002320276461745,0.0,23.081583353164383,23.084585673440845,-13.703372455770747,8.35001432146142,250,0,6.452556157670794
117,-76.24123722786258,0.0033619554466532975,0.49728864857344174,0.016563203716271454,5.552,0.0033619554466532975,0.0,23.084585673440845,23.0879476288875,-13.732211316257672,8.314850581665794,250,0,6.44089664474102
118,-75.76179721302891,0.0023187547096306105,0.530659966456864,0.020637523105749508,5.52,0.0023187547096306105,0.0,23.0879476288875,23.09026638359713,-13.724963263229876,8.880483060477049,250,0,6.4598258725690965
119,-76.65862611460398,0.0018417132044810103,0.5184746859780138,0.027135974550032145,5.572,0.0018417132044810103,0.0,23.09026638359713,23.09210809680161,-13.75782952523402,8.723441601116399,250,0,6.438607791818956
120,-76.58356717256197,0.0009250681055874566,0.5190144506658749,0.027125913858198344,5.568,0.0009250681055874566,0.0,23.09210809680161,23.093033164907197,-13.754232610014723,8.664480354269388,250,0,6.439446136855836
121,-76.23876576869414,0.002221894371448485,0.4976906669810074,0.023314094317818338,5.548,0.002221894371448485,0.0,23.093033164907197,23.095255059278646,-13.741666504811489,8.291525734077561,250,0,6.447763694455029
122,-75.99942952344922,0.002392534123394796,0.49897494927100305,0.019903782058880996,5.532,0.002392534123394796,0.0,23.095255059278646,23.09764759340204,-13.738147057745701,8.37453713086781,250,0,6.457484716901887
123,-77.02214796882289,0.0010819704982445444,0.4921950832749145,0.016820584496331774,5.588,0.0010819704982445444,0.0,23.09764759340204,23.098729563900285,-13.783491046675538,8.232548342722053,250,0,6.439579437610418
124,-76.41906430064107,0.0016555421159729633,0.5204459626128346,0.01798572116172945,5.556,0.0016555421159729633,0.0,23.098729563900285,23.100385106016258,-13.754331227617183,8.696107342881302,250,0,6.448030458044898
125,-76.21930347467959,0.004669733205609816,0.5295280917949491,0.022402423207121977,5.54,0.004669733205609816,0.0,23.100385106016258,23.105054839221868,-13.757997017090178,8.842025848521999,250,0,6.461242004385165
126,-76.04198101098285,0.0069451247287872775,0.4992153843783262,0.019175618182579464,5.528,0.0069451247287872775,0.0,23.105054839221868,23.111999963950655,-13.755785276950588,8.337859477224763,250,0,6.468456124908074
127,-76.82219496038452,0.003151652565325236,0.495354418573207,0.016257497800362782,5.568,0.003151652565325236,0.0,23.111999963950655,23.11515161651598,-13.797089612138024,8.300603432114697,250,0,6.459801795067951
128,-76.22510311648499,0.004673804163257245,0.498974949271003,0.013650835754274,5.532,0.004673804163257245,0.0,23.11515161651598,23.119825420679238,-13.77894127196041,8.4306594949127,250,0,6.476505567389488
129,-75.49417023751484,0.006186008145792954,0.499743934430424,0.011308701147749503,5.484,0.006186008145792954,0.0,23.119825420679238,23.12601142882503,-13.76626007248629,8.412676577414103,250,0,6.505232329505603
130,-76.57134351032218,0.005261665226981904,0.49806023732074817,0.00917292652540628,5.544,0.005261665226981904,0.0,23.12601142882503,23.131273094052013,-13.811569897244262,8.38950528614949,250,0,6.483398366707527
131,-75.60880003323632,0.003596421530975391,0.49974393443042403,0.007277288312831237,5.484,0.003596421530975391,0.0,23.131273094052013,23.134869515582988,-13.78716266105695,8.409738002199306,250,0,6.515168241982522
132,-75.20608144165462,0.002747638950665987,0.4983974317750845,0.005569972839579128,5.46,0.002747638950665987,0.0,23.134869515582988,23.137617154533654,-13.774007590046631,8.38254752536191,250,0,6.526412881325445
133,-77.02976296468015,0.006857860012672745,0.50336467893566,0.007550018141132622,5.568,0.006857860012672745,0.0,23.137617154533654,23.144475014546327,-13.834368348541693,8.398639870029385,250,0,6.477335309196156
134,-75.8049678606858,0.006667790302511634,0.4998559792580259,0.00580233850785411,5.488,0.006667790302511634,0.0,23.144475014546327,23.15114280484884,-13.81285857519785,8.40477125674696,250,0,6.524299791496699
135,-77.96559482210799,0.0030735209422907417,0.5562876953519645,0.01689528330146003,5.612,0.0030735209422907417,0.0,23.15114280484884,23.15421632579113,-13.892657666091944,9.368778161076962,250,0,6.473227163379425
136,-77.0138171311451,0.007287082356306485,0.4968541033341679,0.014276971837628355,5.556,0.007287082356306485,0.0,23.15421632579113,23.161503408147436,-13.86137817335225,8.409519734295866,250,0,6.498410441044567
137,-76.9625085190328,0.005597827024214297,0.4980602373207482,0.011912953985298798,5.544,0.005597827024214297,0.0,23.161503408147436,23.16710123517165,-13.882126356246896,8.434280340435906,250,0,6.516724895282354
138,-77.89369622377929,0.001937767747193675,0.51457166653441,0.014122130844928275,5.596,0.001937767747193675,0.0,23.16710123517165,23.169039002918844,-13.919531133627464,8.6450999117473,250,0,6.497124209902427
139,-76.72219857400435,0.001563736491736023,0.4994236678412428,0.011798728601160387,5.524,-0.001563736491736023,0.0,23.169039002918844,23.167475266427108,-13.888884607893617,8.407663561847864,250,0,6.534335616333522
140,-77.2287256133504,0.0020876587675324743,0.4963869458396343,0.00969632095799123,5.56,0.0020876587675324743,0.0,23.167475266427108,23.16956292519464,-13.890058563552232,8.342767361431438,250,0,6.509105122112297
141,-77.33483480128189,1.3250538213327445e-05,0.4958870839213299,0.007784286211382178,5.564,1.3250538213327445e-05,0.0,23.16956292519464,23.169576175732853,-13.899143566010402,8.368684538312095,250,0,6.510413138047367
142,-76.70714920788915,0.003143651360787203,0.4992153843783262,0.006072049009271131,5.528,0.003143651360787203,0.0,23.169576175732853,23.17271982709364,-13.87611237479905,8.466068165186648,250,0,6.5255770079460955
143,-76.29459817308278,0.004461602387234365,0.5,0.004541594524830521,5.5,0.004461602387234365,0.0,23.17271982709364,23.177181429480875,-13.871745122378687,8.427290400001434,250,0,6.543213651174458
144,-77.17092571475256,0.010702953987664188,0.49728864857344174,0.0031378988736936466,5.552,0.010702953987664188,0.0,23.177181429480875,23.18788438346854,-13.899662412599525,8.393893283878151,250,0,6.519061846026257
145,-76.24868332013328,0.008189633172023036,0.4998559792580259,0.0018909502001347293,5.488,0.008189633172023036,0.0,23.18788438346854,23.196074016640562,-13.893710517516997,8.463289381611048,250,0,6.562637533752149
146,-77.08780394513995,0.006149811231484392,0.5224710518296684,0.005330424579627558,5.532,0.006149811231484392,0.0,23.196074016640562,23.202223827872047,-13.9348886379501,8.910075884192793,250,0,6.550066531776685
147,-77.4881738387206,0.0048602346731421164,0.6318987260629666,0.023017528554228582,5.552,0.0048602346731421164,0.0,23.202223827872047,23.20708406254519,-13.956803645302701,10.667334877108784,250,0,6.545787903658387
148,-76.9678899997447,0.0003780982744956418,0.499743934430424,0.019912664507816452,5.516,0.0003780982744956418,0.0,23.20708406254519,23.207462160819684,-13.953569615617239,8.49454882940372,250,0,6.570467928668191
149,-78.5715555783851,0.006224051410441689,0.4881966816765555,0.017087191475287183,5.608,-0.006224051410441689,0.0,23.207462160819684,23.201238109409243,-14.010619753635003,8.312340195225874,250,0,6.5311012917640126
150,-76.59044891077443,0.0006924080845571723,0.5234348096945789,0.019283309336240482,5.504,0.0006924080845571723,0.0,23.201238109409243,23.2019305174938,-13.915415863149427,8.811391697543376,250,0,6.561083878944745
