ITERATIONS,Traj,DeltaOmega,OmegaBefore,NormDeltaOmega,RewardStd,TimestepsMean,ReturnsMean,ReturnsStd,TimestepsStd,RewardMean,ConfortViolation,Wins,NormDeltaVar,Omega
1461,250,0.012077028053500527,23.182137362600177,0.012077028053500527,6.561568383854198,5.492,-76.324716280117,8.453463912771268,0.49993599590347565,-13.897435593611984,0,0.0,0.0007790052711392279,23.194214390653677
1462,250,0.027621905533255386,23.194214390653677,0.027621905533255386,6.582233265492074,5.456,-75.75560932328723,8.465840587867904,0.49806023732074817,-13.884825755734465,0,0.0,0.0007812058138149028,23.221836296186932
1463,250,0.025672365951635356,23.221836296186932,0.025672365951635356,6.591268531270274,5.492,-76.67380483943352,8.488654579051808,0.49993599590347565,-13.96099869618236,0,0.0,0.0007856228562993998,23.247508662138568
1464,250,0.022045914652458976,23.247508662138568,0.022045914652458976,6.582458005430955,5.564,-78.19215660059025,8.47735429738434,0.4958870839213299,-14.05322728263664,0,0.0,0.0007922175461644898,23.269554576791027
1465,250,0.026287733292086557,23.269554576791027,0.026287733292086557,6.600276473590014,5.56,-78.31476546050705,8.486546354761112,0.4963869458396343,-14.085389471314215,0,0.0,0.0007983584582457895,23.295842310083113
1466,250,0.011723879121330327,23.295842310083113,0.011723879121330327,6.645745148410598,5.52,-77.94422355458715,8.6219307069542,0.49959983987187184,-14.120330354091875,0,0.0,0.0008034816102294303,23.307566189204444
1467,250,0.01721106889255708,23.307566189204444,0.01721106889255708,6.646766525517816,5.536,-78.3163294601448,8.585890562633354,0.49870231601627835,-14.146735812887425,0,0.0,0.0008089119491165095,23.324777258097
1468,250,0.00934343180769659,23.324777258097,0.00934343180769659,6.683898128367196,5.492,-77.75238510818431,8.606204450523222,0.49993599590347565,-14.157389859465464,0,0.0,0.0008131652791925873,23.334120689904697
1469,250,0.012014638177735293,23.334120689904697,0.012014638177735293,6.688682079855009,5.488,-77.71552346904629,8.646516983393726,0.4998559792580259,-14.160991885759163,0,0.0,0.0008196809053457204,23.346135328082433
1470,250,0.031732096610895155,23.346135328082433,0.031732096610895155,6.670123016359215,5.552,-78.95771169585603,8.592597083369157,0.49728864857344174,-14.221489858763695,0,0.0,0.0008260938984843872,23.377867424693328
1471,250,0.019606558331741297,23.377867424693328,0.019606558331741297,6.74167776964273,5.472,-77.96410717134215,8.713159510397393,0.4992153843783262,-14.247826602949955,0,0.0,0.000832203421306362,23.39747398302507
1472,250,0.012262403713958037,23.39747398302507,0.012262403713958037,6.757231073687047,5.48,-78.32918621259235,8.67741257558412,0.49959983987187184,-14.293647119086195,0,0.0,0.0008381106011218018,23.409736386739027
1473,250,-0.003827221949261883,23.409736386739027,0.003827221949261883,6.764999423106501,5.488,-78.60286116557333,8.752919307481422,0.4998559792580259,-14.322678783814382,0,0.0,0.0008450552409539618,23.405909164789765
1474,250,-0.006527898825194001,23.405909164789765,0.006527898825194001,6.756890217555943,5.492,-78.6023487310282,8.740691530453455,0.4999359959034756,-14.312153811185034,0,0.0,0.0008497057469918541,23.39938126596457
1475,250,-0.023638195177813515,23.39938126596457,0.023638195177813515,6.76886936655292,5.464,-78.09896776105356,8.73323328227642,0.49870231601627835,-14.293368916737474,0,0.0,0.0008550868863666721,23.375743070786758
1476,250,-0.029946461386852974,23.375743070786758,0.029946461386852974,6.739572810320239,5.472,-77.9386261060062,8.646842066423774,0.4992153843783262,-14.243169975512831,0,0.0,0.0008611177436637446,23.345796609399905
1477,250,-0.029698558705298694,23.345796609399905,0.029698558705298694,6.7197759322537065,5.456,-77.34668382417559,8.61366443091472,0.4980602373207481,-14.176444982436875,0,0.0,0.0008663439658754324,23.316098050694606
1478,250,-0.03143883814973236,23.316098050694606,0.03143883814973236,6.65334376443126,5.54,-78.48883313427815,8.515346457476996,0.4983974317750845,-14.167659410519523,0,0.0,0.0008724600531904455,23.284659212544874
1479,250,-0.047182663954618675,23.284659212544874,0.047182663954618675,6.6438394799923906,5.508,-77.65075103934346,8.622532093067553,0.49993599590347565,-14.097812461754438,0,0.0,0.0008791006384706363,23.237476548590255
1480,250,-0.0329079036518678,23.237476548590255,0.0329079036518678,6.574437289526381,5.56,-78.00611014788059,8.455360711931515,0.49638694583963433,-14.029875925877807,0,0.0,0.0008837708559067486,23.204568644938387
1481,250,-0.025928102565988098,23.204568644938387,0.025928102565988098,6.548956506855876,5.548,-77.43614417604735,8.42721380516978,0.4976906669810074,-13.957488135552875,0,0.0,0.0008912204575892938,23.1786405423724
1482,250,-0.01782712984084256,23.1786405423724,0.01782712984084256,6.509412778196689,5.572,-77.50423850078991,8.376627535686358,0.494788843851597,-13.909590542137458,0,0.0,0.0008977932301648394,23.160813412531557
1483,250,0.0009699434975338761,23.160813412531557,0.0009699434975338761,6.5201668444788545,5.52,-76.47186586902717,8.398818858945091,0.49959983987187184,-13.853598889316514,0,0.0,0.0009024042669460271,23.16178335602909
1484,250,0.004918508851741166,23.16178335602909,0.004918508851741166,6.521286503646976,5.532,-76.74842670401995,8.389484883140636,0.498974949271003,-13.87354061894793,0,0.0,0.0009060588582824079,23.16670186488083
1485,250,0.004817031519273485,23.16670186488083,0.004817031519273485,6.528670681651061,5.528,-76.74976221238708,8.454777301736168,0.4992153843783262,-13.883820950142384,0,0.0,0.0009084685385314063,23.171518896400105
1486,250,0.0002888099131652666,23.171518896400105,0.0002888099131652666,6.526008721797961,5.54,-76.98506721023769,8.450304128839417,0.4983974317750845,-13.896221518093444,0,0.0,0.0009136057324318277,23.17180770631327
1487,250,-0.008120262733768868,23.17180770631327,0.008120262733768868,6.5482222526427005,5.496,-76.26289628858655,8.449743321161645,0.4999839997439918,-13.876072832712252,0,0.0,0.0009175326636392528,23.1636874435795
1488,250,-0.0001050853038222499,23.1636874435795,0.0001050853038222499,6.512441801364896,5.536,-76.74103675304632,8.454763936003308,0.4987023160162784,-13.862181494408658,0,0.0,0.0009230860204995197,23.16358235827568
1489,250,-0.007816349305645787,23.16358235827568,0.007816349305645787,6.5310993634677965,5.512,-76.41916991821199,8.423022003888688,0.4998559792580259,-13.864145485887517,0,0.0,0.0009273238756737017,23.155766008970033
1490,250,-0.014872307657650907,23.155766008970033,0.014872307657650907,6.520534458173931,5.524,-76.55905351317902,8.41700913776888,0.4994236678412428,-13.859350744601564,0,0.0,0.0009314611713590852,23.140893701312383
1491,250,-0.004347337209104296,23.140893701312383,0.004347337209104296,6.484388258671342,5.564,-77.02524374114931,8.359859258863288,0.4958870839213299,-13.843501750745741,0,0.0,0.0009394626305956137,23.13654636410328
1492,250,-0.0020986997358392045,23.13654636410328,0.0020986997358392045,6.491978125605318,5.548,-76.758352897288,8.411117939447163,0.4976906669810074,-13.83531955610815,0,0.0,0.0009460445001323955,23.13444766436744
1493,250,-0.017845308080278954,23.13444766436744,0.017845308080278954,6.525297603777713,5.476,-75.54717420320029,8.4517009535016,0.4994236678412428,-13.796050804090628,0,0.0,0.0009513996582673177,23.11660235628716
1494,250,-0.03203233030119179,23.11660235628716,0.03203233030119179,6.4991802606701,5.496,-75.69329560777933,8.419456119475578,0.4999839997439918,-13.77243369864981,0,0.0,0.0009533150918348255,23.08457002598597
1495,250,-0.025768641606326526,23.08457002598597,0.025768641606326526,6.441492872047481,5.552,-76.25069078729234,8.268220288797762,0.49728864857344174,-13.733914046702512,0,0.0,0.0009586186214483773,23.05880138437964
1496,250,-0.008590159562913868,23.05880138437964,0.008590159562913868,6.440067780651298,5.5,-75.08875621602805,8.348746345119352,0.5,-13.652501130186918,0,0.0,0.0009630839875697444,23.050211224816728
1497,250,-0.0018870317801820136,23.050211224816728,0.0018870317801820136,6.425948350673014,5.516,-75.27566612756723,8.36391034996005,0.499743934430424,-13.646785012249318,0,0.0,0.0009666677755260458,23.048324193036546
1498,250,0.007354575187203949,23.048324193036546,0.007354575187203949,6.4428396997784505,5.48,-74.67668515080764,8.365416053387081,0.49959983987187184,-13.627132326789715,0,0.0,0.0009681898222231267,23.05567876822375
1499,250,-0.008301944518521509,23.05567876822375,0.008301944518521509,6.425437923491858,5.54,-75.79869148525438,8.371296388909037,0.4983974317750845,-13.682074275316676,0,0.0,0.0009720633639117138,23.04737682370523
1500,250,-0.014399869521202646,23.04737682370523,0.014399869521202646,6.404130632526497,5.564,-76.074977220228,8.192989933648606,0.4958870839213299,-13.672713375310568,0,0.0,0.0009796876614338,23.032976954184026
1501,250,0.003904627004175154,23.032976954184026,0.003904627004175154,6.425672380848016,5.48,-74.48123302617645,8.326583172390995,0.49959983987187184,-13.591465880689132,0,0.0,0.000983562470750589,23.0368815811882
1502,250,0.017391377849495626,23.0368815811882,0.017391377849495626,6.428281676005103,5.48,-74.51243363590261,8.279569726814117,0.49959983987187184,-13.597159422609963,0,0.0,0.0009875993201017097,23.054272959037696
1503,250,0.015371700151316503,23.054272959037696,0.015371700151316503,6.425575835317815,5.532,-75.62374427939005,8.264723063167658,0.49897494927100305,-13.670235769954818,0,0.0,0.0009936297680240842,23.069644659189013
1504,250,0.03162704216765633,23.069644659189013,0.03162704216765633,6.43022631882823,5.544,-75.93822940643481,8.328300461564188,0.4980602373207481,-13.697371826557506,0,0.0,0.0010015302089984909,23.10127170135667
1505,250,0.037435817351823886,23.10127170135667,0.037435817351823886,6.437501433522036,5.592,-77.08727552430008,8.257670992544321,0.4914631217090455,-13.785278169581558,0,0.0,0.0010096432607341339,23.138707518708493
1506,250,0.03265601563287035,23.138707518708493,0.03265601563287035,6.503148884181026,5.524,-76.35907036584624,8.390984857598477,0.4994236678412428,-13.823148147329153,0,0.0,0.0010161000200586544,23.171363534341364
1507,250,0.02936368676290968,23.171363534341364,0.02936368676290968,6.510906899464621,5.564,-77.34256906078886,8.421831893864402,0.4958870839213299,-13.900533619839843,0,0.0,0.0010260984005159765,23.200727221104273
1508,250,0.02677934869342735,23.200727221104273,0.02677934869342735,6.563224601417134,5.512,-76.79626598059083,8.470435711527541,0.4998559792580259,-13.932559140165246,0,0.0,0.0010351179486614028,23.2275065697977
1509,250,0.014669651859094301,23.2275065697977,0.014669651859094301,6.557133008625538,5.58,-78.2539384275657,8.469496700397553,0.4935585071701227,-14.024003302431128,0,0.0,0.0010452414314340577,23.242176221656795
1510,250,0.01731108778599122,23.242176221656795,0.01731108778599122,6.617063944040792,5.472,-76.52100781063639,8.576131841417904,0.4992153843783262,-13.984102304575364,0,0.0,0.0010508546582203098,23.259487309442786
1511,250,0.013310551896786649,23.259487309442786,0.013310551896786649,6.603142772709436,5.536,-77.80459901317278,8.521770623230388,0.4987023160162784,-14.054298954691614,0,0.0,0.001060189906063715,23.272797861339573
1512,250,0.01791489762854681,23.272797861339573,0.01791489762854681,6.624669723875661,5.512,-77.51321964696976,8.595258058464854,0.4998559792580259,-14.06263056004531,0,0.0,0.0010680959411542566,23.29071275896812
1513,250,-3.4098395751414046e-06,23.29071275896812,3.4098395751414046e-06,6.6312379647082915,5.544,-78.3160048380852,8.518122750991813,0.49806023732074817,-14.126263498933119,0,0.0,0.001077153648627841,23.290709349128544
1514,250,0.0065892441293833315,23.290709349128544,0.0065892441293833315,6.645082475254422,5.504,-77.57247362016655,8.616843921974256,0.4999839997439918,-14.093836050175609,0,0.0,0.0010850852480799845,23.297298593257928
1515,250,-0.007560390701705444,23.297298593257928,0.007560390701705444,6.623264649923831,5.576,-78.9532562127384,8.474442739874782,0.49419024676737605,-14.159479234709183,0,0.0,0.0010949160324769877,23.289738202556222
1516,250,-0.018061156409540757,23.289738202556222,0.018061156409540757,6.632613698180728,5.54,-78.24327173709372,8.559173318185978,0.4983974317750845,-14.123334248572872,0,0.0,0.0011031789812623377,23.27167704614668
1517,250,-0.018584802482568108,23.27167704614668,0.018584802482568108,6.627761373382141,5.516,-77.64117365503549,8.570727389291294,0.499743934430424,-14.075629741667056,0,0.0,0.0011090905559599646,23.253092243664113
1518,250,-0.016407810704023973,23.253092243664113,0.016407810704023973,6.609462057568238,5.512,-77.33522306185066,8.507178393949538,0.49985597925802594,-14.03033800106144,0,0.0,0.0011162849670813236,23.23668443296009
1519,250,-0.026828275291229886,23.23668443296009,0.026828275291229886,6.596997127688128,5.52,-77.36850878990437,8.50783769624798,0.49959983987187184,-14.01603420106963,0,0.0,0.0011240814217871656,23.20985615766886
1520,250,-0.03439376147997919,23.20985615766886,0.03439376147997919,6.590693617413899,5.48,-76.39337755843854,8.509421124549714,0.49959983987187184,-13.940397364678567,0,0.0,0.0011289453260468017,23.17546239618888
1521,250,-0.028667638317699584,23.17546239618888,0.028667638317699584,6.517364485897465,5.564,-77.41593886919813,8.365985891456006,0.4958870839213299,-13.913720141840066,0,0.0,0.001137463183685138,23.14679475787118
1522,250,-0.03441336657711602,23.14679475787118,0.03441336657711602,6.52692387253912,5.492,-75.92280814422824,8.438123123721288,0.49993599590347565,-13.82425494250332,0,0.0,0.0011425342937365303,23.112381391294065
1523,250,-0.03647941359319873,23.112381391294065,0.03647941359319873,6.477413377911325,5.528,-76.1453650372858,8.394781030963378,0.4992153843783262,-13.774487163040122,0,0.0,0.0011499948941160864,23.075901977700866
1524,250,-0.03837269985363889,23.075901977700866,0.03837269985363889,6.437236828594722,5.548,-76.11500797263616,8.301379733363346,0.4976906669810074,-13.719359764354033,0,0.0,0.0011575363146950292,23.037529277847227
1525,250,-0.033410091586610235,23.037529277847227,0.033410091586610235,6.411201028771327,5.524,-75.27776036639484,8.317057030418724,0.49942366784124287,-13.627400500795588,0,0.0,0.0011626151711958577,23.004119186260617
1526,250,-0.039320351275090815,23.004119186260617,0.039320351275090815,6.348578824221017,5.596,-76.1147822951696,8.144268755602177,0.49069746280167376,-13.601640867614297,0,0.0,0.0011699714556996197,22.964798834985526
1527,250,-0.03665433976719967,22.964798834985526,0.03665433976719967,6.315167967533426,5.596,-75.71252506201368,8.037421707099629,0.49069746280167376,-13.5297578738409,0,0.0,0.0011767899096410263,22.928144495218326
1528,250,-0.041435037100345795,22.928144495218326,0.041435037100345795,6.321436514668863,5.52,-74.13505113684816,8.229287957272367,0.49959983987187184,-13.430262887110175,0,0.0,0.0011836501109367176,22.88670945811798
1529,250,-0.032299241368637155,22.88670945811798,0.032299241368637155,6.277577648845216,5.528,-73.79350254015435,8.061277313045052,0.4992153843783262,-13.34904170408002,0,0.0,0.0011901593510715957,22.854410216749343
1530,250,-0.02337088035664081,22.854410216749343,0.02337088035664081,6.226900986432811,5.576,-74.22170554433137,7.970419078538477,0.49419024676737605,-13.31092280206804,0,0.0,0.0011946689847925416,22.831039336392703
1531,250,-0.02353156769971676,22.831039336392703,0.02353156769971676,6.195162498039412,5.604,-74.44465306907058,7.8447239491715965,0.48906441293555597,-13.284199334238146,0,0.0,0.0012017680615642764,22.807507768692986
1532,250,-0.020750652538414016,22.807507768692986,0.020750652538414016,6.184656431215855,5.584,-73.88697834154345,7.899481833836212,0.49289349762397966,-13.231908728786435,0,0.0,0.0012088495465482226,22.786757116154572
1533,250,-0.0035729828174169143,22.786757116154572,0.0035729828174169143,6.195397111274834,5.512,-72.48193057125343,8.026318579590882,0.4998559792580259,-13.149842266192564,0,0.0,0.0012112563556566961,22.783184133337155
1534,250,0.010383012789056068,22.783184133337155,0.010383012789056068,6.189343749884721,5.512,-72.41903960966059,8.047592315271878,0.4998559792580259,-13.138432440069044,0,0.0,0.0012155386681153564,22.79356714612621
1535,250,0.016932044119197798,22.79356714612621,0.016932044119197798,6.1893989136001535,5.544,-73.09383804882317,7.987767256866396,0.49806023732074817,-13.184314222370704,0,0.0,0.0012192291993995193,22.81049919024541
1536,250,0.02947495830487057,22.81049919024541,0.02947495830487057,6.208887530144148,5.528,-72.98292346610586,7.969334715541937,0.4992153843783262,-13.202410178383838,0,0.0,0.0012258239524064187,22.83997414855028
1537,250,0.03944887442118272,22.83997414855028,0.03944887442118272,6.211361555902232,5.58,-74.1211101646981,7.954104906270228,0.4935585071701227,-13.28335307611077,0,0.0,0.0012322206757374794,22.879423022971462
1538,250,0.045961563665553484,22.879423022971462,0.045961563665553484,6.259275514223856,5.556,-74.1764001318145,8.09132267360421,0.4968541033341679,-13.35068396900909,0,0.0,0.0012389767076991284,22.925384586637016
1539,250,0.06583747826710962,22.925384586637016,0.06583747826710962,6.284405805377914,5.584,-75.07745829098832,8.020187809995738,0.49289349762397966,-13.445103562139742,0,0.0,0.001247482307842222,22.991222064904125
1540,250,0.056493891925946116,22.991222064904125,0.056493891925946116,6.363724833248289,5.548,-75.23806912277249,8.156916307019182,0.4976906669810074,-13.561295804393025,0,0.0,0.0012574620216108097,23.04771595683007
1541,250,0.06292501455918043,23.04771595683007,0.06292501455918043,6.3821374680977385,5.604,-76.69046712259619,8.166637313658542,0.48906441293555597,-13.684951306673122,0,0.0,0.001270484599179295,23.11064097138925
1542,250,0.07167896562384612,23.11064097138925,0.07167896562384612,6.477340088618776,5.516,-75.87555462308592,8.363405433344413,0.49974393443042403,-13.755539271770472,0,0.0,0.0012817484450328503,23.182319937013098
1543,250,0.0550312442028158,23.182319937013098,0.0550312442028158,6.55088000561069,5.508,-76.55916422582986,8.43691568887871,0.49993599590347565,-13.899630396846382,0,0.0,0.0012933913843483143,23.237351181215914
1544,250,0.05976542050803246,23.237351181215914,0.05976542050803246,6.589357762380675,5.52,-77.27811850780668,8.509459692420808,0.49959983987187184,-13.999659149964975,0,0.0,0.0013047166474654637,23.297116601723946
1545,250,0.03701592580902968,23.297116601723946,0.03701592580902968,6.658784653040796,5.5,-77.64331792917137,8.542762577390082,0.5,-14.116966896212977,0,0.0,0.0013181250133343938,23.334132527532976
1546,250,0.017112911922342988,23.334132527532976,0.017112911922342988,6.6916183258270285,5.504,-78.11484446831027,8.662151049093083,0.4999839997439918,-14.192377265318,0,0.0,0.0013315160479732359,23.35124543945532
1547,250,0.01995458124083882,23.35124543945532,0.01995458124083882,6.70902004208121,5.488,-77.94978117040844,8.65594102760353,0.49985597925802594,-14.20367732696947,0,0.0,0.0013438001652741104,23.371200020696158
1548,250,0.020358035648349926,23.371200020696158,0.020358035648349926,6.707628309558749,5.524,-78.76404337510654,8.708209750540163,0.4994236678412428,-14.25851617941827,0,0.0,0.0013556160372649847,23.391558056344508
1549,250,0.01563746378677422,23.391558056344508,0.01563746378677422,6.739291825759989,5.5,-78.58151073439103,8.708064085439032,0.5,-14.287547406252918,0,0.0,0.0013677858213854209,23.407195520131282
1550,250,-0.001076074734196908,23.407195520131282,0.001076074734196908,6.750381486067424,5.516,-79.07885108477545,8.71823453841059,0.499743934430424,-14.336267419284892,0,0.0,0.0013810150405275691,23.406119445397085
1551,250,-0.011162189660154809,23.406119445397085,0.011162189660154809,6.749745868594791,5.508,-78.88910311059442,8.79879296249205,0.49993599590347565,-14.322640361400584,0,0.0,0.0013935773684342666,23.39495725573693
1552,250,-0.02015400525331401,23.39495725573693,0.02015400525331401,6.718330440363466,5.552,-79.53107459410305,8.699268661441092,0.49728864857344174,-14.32476127415401,0,0.0,0.0014077180317952857,23.374803250483616
1553,250,-0.032959348259371524,23.374803250483616,0.032959348259371524,6.728856365537208,5.504,-78.54744601598799,8.689054886634981,0.4999839997439918,-14.270974930230372,0,0.0,0.0014174454962609365,23.341843902224245
1554,250,-0.059040035959259995,23.341843902224245,0.059040035959259995,6.695502200854489,5.516,-78.43778216581848,8.668535176763438,0.499743934430424,-14.22004752824845,0,0.0,0.0014298105614650402,23.282803866264985
1555,250,-0.0574072734200044,23.282803866264985,0.0574072734200044,6.6215826533821875,5.544,-78.20680344340293,8.560106500309892,0.4980602373207481,-14.106566277670085,0,0.0,0.0014406866329526539,23.22539659284498
1556,250,-0.0424633036703419,23.22539659284498,0.0424633036703419,6.570602334836618,5.54,-77.50825612721336,8.461196269306585,0.4983974317750845,-13.990659950760534,0,0.0,0.0014514233039724283,23.18293328917464
1557,250,-0.030382377939474736,23.18293328917464,0.030382377939474736,6.547926684325862,5.512,-76.61305601755987,8.466022168673359,0.4998559792580259,-13.899320757902734,0,0.0,0.001460395280479205,23.152550911235164
1558,250,-0.030814263590766444,23.152550911235164,0.030814263590766444,6.49014928109011,5.576,-77.36718751408104,8.33837837933651,0.494190246767376,-13.875033628780676,0,0.0,0.0014692307280470115,23.121736647644397
1559,250,-0.011325996260495685,23.121736647644397,0.011325996260495685,6.473667942724549,5.544,-76.45197614933704,8.296580851470338,0.49806023732074817,-13.790038987975658,0,0.0,0.0014777334643779384,23.1104106513839
1560,250,-0.005725305073575271,23.1104106513839,0.005725305073575271,6.459217810485149,5.56,-76.63711072681981,8.309520124895187,0.49638694583963433,-13.78365300842083,0,0.0,0.001488146343846513,23.104685346310326
1561,250,-0.012561996653342788,23.104685346310326,0.012561996653342788,6.485206921073147,5.504,-75.70116730724837,8.33254621388934,0.4999839997439918,-13.753845804369252,0,0.0,0.0014949323613830702,23.092123349656983
1562,250,-0.019129165911348167,23.092123349656983,0.019129165911348167,6.45255448100169,5.544,-76.20650099768666,8.343635358839482,0.49806023732074817,-13.745761363219092,0,0.0,0.001504631460047702,23.072994183745635
1563,250,-0.025582603304417972,23.072994183745635,0.025582603304417972,6.445604473065562,5.52,-75.59593311717522,8.305994242348659,0.49959983987187184,-13.694915419778122,0,0.0,0.0015117491700240866,23.047411580441217
1564,250,-0.01367144943485954,23.047411580441217,0.01367144943485954,6.401122396242636,5.572,-76.21297017743379,8.274194218708951,0.49478884385159694,-13.677848201262345,0,0.0,0.0015188551238963421,23.033740131006358
1565,250,-0.02664395963707733,23.033740131006358,0.02664395963707733,6.394334593654468,5.568,-76.04591442180835,8.177550281523963,0.495354418573207,-13.657671411962706,0,0.0,0.0015296104659119282,23.00709617136928
1566,250,-0.03597781060512162,23.00709617136928,0.03597781060512162,6.365994847293432,5.576,-75.88300370617198,8.128096409795514,0.494190246767376,-13.608860062082492,0,0.0,0.001541038552444087,22.97111836076416
1567,250,-0.041596733376902506,22.97111836076416,0.041596733376902506,6.332760781899228,5.576,-75.48794757988536,8.114681387503424,0.494190246767376,-13.53801068505835,0,0.0,0.0015500693797958665,22.929521627387256
1568,250,-0.04667595921035428,22.929521627387256,0.04667595921035428,6.302487021078394,5.564,-74.8644831785068,8.114681045919047,0.4958870839213299,-13.455155136324013,0,0.0,0.001557949504867982,22.882845668176902
1569,250,-0.041876554485487105,22.882845668176902,0.041876554485487105,6.266296880185679,5.548,-74.0911771669263,8.082042831506573,0.4976906669810074,-13.354574110837472,0,0.0,0.0015624315554215492,22.840969113691415
1570,250,-0.022493023838404014,22.840969113691415,0.022493023838404014,6.231755379315129,5.536,-73.42559207612727,7.969434303555304,0.4987023160162784,-13.263293366352467,0,0.0,0.0015676883579681007,22.81847608985301
1571,250,-0.011894435441412554,22.81847608985301,0.011894435441412554,6.207401716458397,5.548,-73.39565729544564,7.991658751308474,0.4976906669810074,-13.22921003883303,0,0.0,0.0015766167101711338,22.8065816544116
1572,250,-0.014115419579034949,22.8065816544116,0.014115419579034949,6.174634002371156,5.604,-74.19465849813906,7.879283921357656,0.48906441293555597,-13.239589310874209,0,0.0,0.0015866813038246104,22.792466234832563
1573,250,0.004118055589955816,22.792466234832563,0.004118055589955816,6.161883794297149,5.6,-73.95309953116427,7.834032405023808,0.4898979485566356,-13.20591063056505,0,0.0,0.0015975614022773197,22.79658429042252
1574,250,0.003256669035657467,22.79658429042252,0.003256669035657467,6.1707647923558895,5.596,-73.9755230880355,7.864109336674305,0.49069746280167376,-13.21935723517432,0,0.0,0.0016086896310970997,22.799840959458177
1575,250,0.012039836267181414,22.799840959458177,0.012039836267181414,6.20110120601069,5.532,-72.98039412181362,8.007490169887477,0.49897494927100305,-13.192406746531745,0,0.0,0.0016144903696711805,22.811880795725358
1576,250,0.02119538926018194,22.811880795725358,0.02119538926018194,6.197870469899229,5.552,-73.36787056346772,7.936358281987498,0.49728864857344174,-13.214674092843607,0,0.0,0.0016245590066700224,22.83307618498554
1577,250,0.01777110002815263,22.83307618498554,0.01777110002815263,6.2073104259559315,5.588,-74.24210124822253,7.9548477479178406,0.4921950832749145,-13.285988054442111,0,0.0,0.0016375782539041117,22.850847285013693
1578,250,0.021621495133352653,22.850847285013693,0.021621495133352653,6.208871112936845,5.612,-74.77276416345944,7.959330298869095,0.4872945721019269,-13.323728468185928,0,0.0,0.0016477683623716812,22.872468780147045
1579,250,0.01621635615630268,22.872468780147045,0.01621635615630268,6.252941419188327,5.556,-74.1054964328985,8.005724796863312,0.4968541033341679,-13.3379223241358,0,0.0,0.001657595518895453,22.888685136303348
1580,250,0.021389203809803803,22.888685136303348,0.021389203809803803,6.258508780628582,5.572,-74.51378007610865,8.096265098115255,0.49478884385159694,-13.372896639646202,0,0.0,0.0016698974930211318,22.91007434011315
1581,250,0.020317092491421107,22.91007434011315,0.020317092491421107,6.308640442141465,5.504,-73.6407789624572,8.182153706592329,0.4999839997439918,-13.37950199172551,0,0.0,0.0016797683199369117,22.930391432604573
1582,250,0.030388003356883075,22.930391432604573,0.030388003356883075,6.310275259472638,5.536,-74.3514960454013,8.192280001892582,0.4987023160162784,-13.430544805888967,0,0.0,0.0016893064104543383,22.960779435961456
1583,250,0.023939382114409824,22.960779435961456,0.023939382114409824,6.35100716789644,5.516,-74.3981314510025,8.208766090734496,0.49974393443042403,-13.487696057107051,0,0.0,0.0017005818032437866,22.984718818075866
1584,250,0.044077618965754795,22.984718818075866,0.044077618965754795,6.355144927204166,5.536,-74.87916253988442,8.188749338280832,0.4987023160162784,-13.525860285383747,0,0.0,0.0017141264141274234,23.02879643704162
1585,250,0.04067660381950944,23.02879643704162,0.04067660381950944,6.386778969936631,5.572,-76.04254831054376,8.241651427048975,0.494788843851597,-13.64726279801575,0,0.0,0.0017313663221973099,23.06947304086113
1586,250,0.041923893178370975,23.06947304086113,0.041923893178370975,6.403066093473161,5.6,-76.85368727530657,8.187560817095557,0.4898979485566356,-13.723872727733314,0,0.0,0.0017491698100949387,23.1113969340395
1587,250,0.030509740840784616,23.1113969340395,0.030509740840784616,6.4783160792900905,5.532,-76.24447636028806,8.387321636334233,0.498974949271003,-13.782443304462772,0,0.0,0.0017656128332770222,23.141906674880286
1588,250,0.033449054992903626,23.141906674880286,0.033449054992903626,6.505131788427976,5.52,-76.29228172648017,8.395254721222464,0.49959983987187184,-13.821065530159451,0,0.0,0.0017774462407064097,23.17535572987319
1589,250,0.03954371443552063,23.17535572987319,0.03954371443552063,6.528241803198604,5.54,-77.01024239375889,8.459320341631221,0.49839743177508444,-13.900765775046734,0,0.0,0.0017937984104607059,23.21489944430871
1590,250,0.020776092743080454,23.21489944430871,0.020776092743080454,6.567489233267576,5.532,-77.2950943698905,8.498099524507708,0.49897494927100305,-13.972359792098793,0,0.0,0.0018082361741648355,23.23567553705179
1591,250,0.00430089634009434,23.23567553705179,0.00430089634009434,6.619477488290689,5.468,-76.46303979402207,8.472786259122556,0.49897494927100305,-13.983730759696794,0,0.0,0.0018200225141281209,23.239976433391885
1592,250,0.011231458015135587,23.239976433391885,0.011231458015135587,6.569589657193548,5.568,-78.13002429589716,8.536711413944984,0.495354418573207,-14.031972754291877,0,0.0,0.001838120138578418,23.25120789140702
1593,250,0.01442823936464066,23.25120789140702,0.01442823936464066,6.615031593145475,5.496,-77.03950059319844,8.534579004561973,0.4999839997439918,-14.017376381586326,0,0.0,0.0018558650787682527,23.26563613077166
1594,250,0.004182007754675254,23.26563613077166,0.004182007754675254,6.621964246651189,5.516,-77.56945282712884,8.577140406369423,0.499743934430424,-14.062627416085721,0,0.0,0.0018733819996332587,23.269818138526336
1595,250,0.008426865771635761,23.269818138526336,0.008426865771635761,6.611032526481369,5.532,-77.8119343308807,8.532677386447896,0.498974949271003,-14.065787116934327,0,0.0,0.0018920846283993775,23.278245004297972
