TimestepsMean,OmegaBefore,TimestepsStd,ConfortViolation,Theta,Wins,NormDeltaVar,Traj,ReturnsMean,RewardStd,Omega,DeltaOmega,RewardMean,ReturnsStd,ITERATIONS,NormDeltaOmega
500.0,[[0.99999733]],0.0,0,[[0.0092373]],0.0,0.08312914399206761,20,1478.2,2.9734321986552845,[[0.99999737]],[[4.03499815e-08]],2.9564,75.29648066144924,403,4.0349981467180385e-08
500.0,[[0.99999737]],0.0,0,[[0.0090849]],0.0,0.23985706636320003,20,1467.0,2.9630464053065384,[[0.99999739]],[[2.45724894e-08]],2.934,74.29266451003086,404,2.4572489376595286e-08
500.0,[[0.99999739]],0.0,0,[[0.00895333]],0.0,0.210306245957824,20,1469.0,2.9604317252725147,[[0.99999743]],[[3.67660802e-08]],2.938,65.44768903483147,405,3.676608018032823e-08
500.0,[[0.99999743]],0.0,0,[[0.00887649]],0.0,0.12422795781226625,20,1534.3,3.0348795758645846,[[0.99999747]],[[3.92114239e-08]],3.0686,62.56284840062831,406,3.921142388563226e-08
500.0,[[0.99999747]],0.0,0,[[0.00884664]],0.0,0.04856303772857018,20,1454.9,2.934870348073318,[[0.99999752]],[[5.40272153e-08]],2.9098,70.2323999305164,407,5.402721525715748e-08
500.0,[[0.99999752]],0.0,0,[[0.00885691]],0.0,0.01673373724366911,20,1481.7,2.9784996961557684,[[0.99999758]],[[6.07952299e-08]],2.9634,83.64036107047842,408,6.079522985036334e-08
500.0,[[0.99999758]],0.0,0,[[0.00887041]],0.0,0.021952806160371097,20,1497.6,2.9951923076824296,[[0.99999765]],[[6.16424402e-08]],2.9952,87.05538466976067,409,6.164244015227638e-08
500.0,[[0.99999765]],0.0,0,[[0.00889953]],0.0,0.0472313206387156,20,1485.4,2.9840823313038802,[[0.9999977]],[[5.5272923e-08]],2.9708,74.7585446621321,410,5.527292301632514e-08
500.0,[[0.9999977]],0.0,0,[[0.00897814]],0.0,0.12677694287471297,20,1449.7,2.9293479888876295,[[0.99999776]],[[5.6178863e-08]],2.8994,68.39086196269206,411,5.617886300601782e-08
500.0,[[0.99999776]],0.0,0,[[0.00908046]],0.0,0.16335476935556414,20,1504.4,2.988498378784904,[[0.99999782]],[[6.44941143e-08]],3.0088,99.44164117712458,412,6.449411427134066e-08
500.0,[[0.99999782]],0.0,0,[[0.00917354]],0.0,0.14703622883608602,20,1491.6,2.9839098109694935,[[0.99999788]],[[5.53771651e-08]],2.9832,79.97399577362631,413,5.5377165075753965e-08
500.0,[[0.99999788]],0.0,0,[[0.00931384]],0.0,0.21884841468767036,20,1502.7,3.0171461416378222,[[0.99999792]],[[4.1822622e-08]],3.0054,91.99190181749695,414,4.1822622032228196e-08
500.0,[[0.99999792]],0.0,0,[[0.00939335]],0.0,0.12258832481039406,20,1471.6,2.965935562347908,[[0.99999798]],[[6.01371268e-08]],2.9432,57.756731209444325,415,6.013712683383687e-08
500.0,[[0.99999798]],0.0,0,[[0.00951556]],0.0,0.18641895337670178,20,1478.0,2.982559974250309,[[0.99999805]],[[7.36352762e-08]],2.956,58.767337867220085,416,7.363527620984911e-08
500.0,[[0.99999805]],0.0,0,[[0.00955297]],0.0,0.056604482765962416,20,1461.9,2.947777732462202,[[0.99999813]],[[7.54643792e-08]],2.9238,93.00424721484498,417,7.546437919003779e-08
500.0,[[0.99999813]],0.0,0,[[0.00957227]],0.0,0.029105680559695202,20,1481.2,2.9727068876698888,[[0.9999982]],[[6.99650804e-08]],2.9624,84.471060133042,418,6.996508039591731e-08
500.0,[[0.9999982]],0.0,0,[[0.00954213]],0.0,0.04548583852778165,20,1456.9,2.94206892509336,[[0.99999827]],[[7.70062774e-08]],2.9138,72.10402207921553,419,7.700627735474086e-08
500.0,[[0.99999827]],0.0,0,[[0.00948423]],0.0,0.08778327963266008,20,1492.4,2.994890475459829,[[0.99999835]],[[7.97484121e-08]],2.9848,64.54022001821811,420,7.974841209623662e-08
500.0,[[0.99999835]],0.0,0,[[0.00944503]],0.0,0.059729261919557075,20,1468.4,2.952288224411702,[[0.99999843]],[[7.38388198e-08]],2.9368,51.507669331857755,421,7.383881983624718e-08
500.0,[[0.99999843]],0.0,0,[[0.00936799]],0.0,0.11811894603201267,20,1485.8,2.9899821805489077,[[0.99999849]],[[6.30401499e-08]],2.9716,59.50092436256769,422,6.30401498780131e-08
500.0,[[0.99999849]],0.0,0,[[0.00925616]],0.0,0.17316898643342427,20,1478.1,2.9638626081517336,[[0.99999854]],[[4.56932719e-08]],2.9562,72.53543961402592,423,4.569327194392514e-08
500.0,[[0.99999854]],0.0,0,[[0.00913487]],0.0,0.19018184007137506,20,1496.1,2.9947853278657552,[[0.99999858]],[[4.77972214e-08]],2.9922,83.45411913141255,424,4.7797221403023116e-08
500.0,[[0.99999858]],0.0,0,[[0.0089707]],0.0,0.26144976721161584,20,1460.8,2.9613938339910146,[[0.99999863]],[[4.44027521e-08]],2.9216,77.64380207073839,425,4.4402752141792234e-08
500.0,[[0.99999863]],0.0,0,[[0.00881512]],0.0,0.2521678084367238,20,1472.9,2.9626107337954473,[[0.99999868]],[[5.15957996e-08]],2.9458,100.22469755504379,426,5.159579963276428e-08
500.0,[[0.99999868]],0.0,0,[[0.00862]],0.0,0.3225804619091832,20,1460.6,2.949472929185823,[[0.99999873]],[[4.55139676e-08]],2.9212,78.56233194094993,427,4.5513967594779103e-08
500.0,[[0.99999873]],0.0,0,[[0.0084349]],0.0,0.31277405659392343,20,1495.8,2.9975872697888213,[[0.99999877]],[[4.58966463e-08]],2.9916,70.36732196126268,428,4.589664626131196e-08
500.0,[[0.99999877]],0.0,0,[[0.00830062]],0.0,0.23117481318303135,20,1497.6,3.002395203833099,[[0.99999881]],[[3.40346974e-08]],2.9952,73.14806901074013,429,3.403469739371445e-08
500.0,[[0.99999881]],0.0,0,[[0.0081544]],0.0,0.2560013987031766,20,1468.0,2.9633602548458398,[[0.99999883]],[[2.54965802e-08]],2.936,68.00294111286658,430,2.549658018047296e-08
500.0,[[0.99999883]],0.0,0,[[0.0080556]],0.0,0.17556647044517604,20,1489.7,2.991249845800247,[[0.99999887]],[[3.52745116e-08]],2.9794,59.76043841873987,431,3.527451164497819e-08
500.0,[[0.99999887]],0.0,0,[[0.00794105]],0.0,0.20626230993735817,20,1489.0,2.972055854118492,[[0.99999889]],[[1.93781597e-08]],2.978,79.3435567642389,432,1.9378159743510537e-08
500.0,[[0.99999889]],0.0,0,[[0.00785368]],0.0,0.15930264987208886,20,1492.1,2.9984913473278523,[[0.99999891]],[[2.46090335e-08]],2.9842,76.19573478876622,433,2.4609033477673847e-08
500.0,[[0.99999891]],0.0,0,[[0.00780259]],0.0,0.09395898242087242,20,1451.1,2.941434201201856,[[0.99999894]],[[3.0674054e-08]],2.9022,55.57508434541507,434,3.067405396350864e-08
500.0,[[0.99999894]],0.0,0,[[0.00772627]],0.0,0.14153384402752067,20,1492.9,2.978959274646097,[[0.99999897]],[[3.27614229e-08]],2.9858,104.12775806671341,435,3.2761422907867654e-08
500.0,[[0.99999897]],0.0,0,[[0.00767386]],0.0,0.09797527464812106,20,1487.8,2.9937609523808018,[[0.99999901]],[[3.10569651e-08]],2.9756,56.65650889350667,436,3.105696511074285e-08
500.0,[[0.99999901]],0.0,0,[[0.00767973]],0.0,0.01100657981662323,20,1484.6,2.97708773132402,[[0.99999904]],[[3.61504446e-08]],2.9692,71.10583660994364,437,3.615044463778361e-08
500.0,[[0.99999904]],0.0,0,[[0.00765012]],0.0,0.05561055978218121,20,1462.2,2.963626940085408,[[0.99999907]],[[2.98637568e-08]],2.9244,74.05376425273735,438,2.986375680080755e-08
500.0,[[0.99999907]],0.0,0,[[0.00759899]],0.0,0.09654894086057197,20,1485.2,2.985150555667168,[[0.9999991]],[[2.58423232e-08]],2.9704,61.43419243385559,439,2.5842323170266468e-08
500.0,[[0.9999991]],0.0,0,[[0.00752769]],0.0,0.13568670030063856,20,1499.0,2.998932476732345,[[0.99999912]],[[2.34764611e-08]],2.998,68.41491065549965,440,2.3476461108451474e-08
500.0,[[0.99999912]],0.0,0,[[0.0074455]],0.0,0.15802711700290217,20,1477.3,2.968154113249512,[[0.99999915]],[[3.31121583e-08]],2.9546,85.10293766962454,441,3.3112158348558296e-08
500.0,[[0.99999915]],0.0,0,[[0.00736661]],0.0,0.15331502649381434,20,1506.9,3.005163815834339,[[0.99999918]],[[2.67762921e-08]],3.0138,82.86489003190675,442,2.6776292072483443e-08
500.0,[[0.99999918]],0.0,0,[[0.00727213]],0.0,0.18574942250937454,20,1480.0,2.9847612969884207,[[0.99999921]],[[2.46733907e-08]],2.96,85.56401112617384,443,2.4673390663920713e-08
500.0,[[0.99999921]],0.0,0,[[0.00722747]],0.0,0.08865752806457294,20,1510.1,3.012041161737336,[[0.99999923]],[[2.29024611e-08]],3.0202,93.50395713551379,444,2.2902461149776343e-08
500.0,[[0.99999923]],0.0,0,[[0.00716157]],0.0,0.13179475476717073,20,1470.6,2.9567114434790556,[[0.99999925]],[[1.82699508e-08]],2.9412,66.65763272124205,445,1.8269950774474353e-08
500.0,[[0.99999925]],0.0,0,[[0.00713234]],0.0,0.05885037247890068,20,1517.2,3.0184129339770593,[[0.99999925]],[[8.31515778e-09]],3.0344,75.94577012579437,446,8.31515778454417e-09
500.0,[[0.99999925]],0.0,0,[[0.00712073]],0.0,0.023436614562811542,20,1532.2,3.035366969577155,[[0.99999926]],[[6.1232156e-09]],3.0644,98.08751194724026,447,6.1232156012280825e-09
500.0,[[0.99999926]],0.0,0,[[0.00715234]],0.0,0.06371778789213067,20,1491.9,2.9899393906900524,[[0.99999926]],[[2.47961773e-09]],2.9838,72.5023447896687,448,2.4796177333641367e-09
500.0,[[0.99999926]],0.0,0,[[0.00709113]],0.0,0.12366015388315077,20,1440.8,2.922803695084567,[[0.99999926]],[[-1.60745472e-09]],2.8816,71.3117101183249,449,1.6074547248834392e-09
500.0,[[0.99999926]],0.0,0,[[0.00700565]],0.0,0.17448485001129654,20,1494.9,2.993976613135113,[[0.99999927]],[[8.08907286e-09]],2.9898,61.85943743682124,450,8.089072855987922e-09
500.0,[[0.99999927]],0.0,0,[[0.00695968]],0.0,0.09470712121971303,20,1483.0,2.980007382541191,[[0.99999928]],[[1.13268486e-08]],2.966,83.12520676666014,451,1.1326848570192283e-08
500.0,[[0.99999928]],0.0,0,[[0.00693665]],0.0,0.047674670044003165,20,1492.3,3.00462357708915,[[0.9999993]],[[1.64122647e-08]],2.9846,75.26825360004044,452,1.641226465842749e-08
500.0,[[0.9999993]],0.0,0,[[0.00691603]],0.0,0.04283295653777941,20,1512.0,3.0078936151400035,[[0.99999931]],[[1.18674283e-08]],3.024,73.72380890865583,453,1.186742826231324e-08
500.0,[[0.99999931]],0.0,0,[[0.00691752]],0.0,0.003100780933280589,20,1481.6,2.9762133256875254,[[0.99999932]],[[1.33420968e-08]],2.9632,92.66628297282674,454,1.3342096760737832e-08
500.0,[[0.99999932]],0.0,0,[[0.00693395]],0.0,0.03411531176952565,20,1505.9,3.0017096395221174,[[0.99999934]],[[1.40580705e-08]],3.0118,75.72443462978116,455,1.4058070485489793e-08
500.0,[[0.99999934]],0.0,0,[[0.0069217]],0.0,0.02542340402176535,20,1484.0,2.979492574248172,[[0.99999934]],[[7.8390735e-09]],2.968,69.25893444170218,456,7.839073501436644e-09
500.0,[[0.99999934]],0.0,0,[[0.00694708]],0.0,0.052655036710390846,20,1490.4,2.996736785238236,[[0.99999936]],[[1.09089712e-08]],2.9808,66.14408514750204,457,1.0908971170842108e-08
500.0,[[0.99999936]],0.0,0,[[0.00698725]],0.0,0.0829423922897945,20,1490.2,2.983356472163526,[[0.99999936]],[[5.48518231e-09]],2.9804,74.75800960432267,458,5.4851823083623685e-09
500.0,[[0.99999936]],0.0,0,[[0.00699736]],0.0,0.020799320602392868,20,1488.4,2.9897594819650624,[[0.99999937]],[[8.98693031e-09]],2.9768,84.98846980620371,459,8.986930311039032e-09
500.0,[[0.99999937]],0.0,0,[[0.00703475]],0.0,0.07665873067291784,20,1466.5,2.9580248477658193,[[0.99999938]],[[7.098234e-09]],2.933,72.76778133212528,460,7.0982340005798505e-09
500.0,[[0.99999938]],0.0,0,[[0.00702108]],0.0,0.02798345065771457,20,1488.9,2.985080762726529,[[0.99999939]],[[7.62113073e-09]],2.9778,55.43455600976705,461,7.621130726498393e-09
500.0,[[0.99999939]],0.0,0,[[0.00701376]],0.0,0.014992365225765525,20,1486.9,2.989333296907523,[[0.9999994]],[[1.56781346e-08]],2.9738,70.08987088017784,462,1.5678134568375413e-08
500.0,[[0.9999994]],0.0,0,[[0.00697223]],0.0,0.08544163616046774,20,1455.9,2.931931233845706,[[0.99999941]],[[9.97735328e-09]],2.9118,61.907915487439894,463,9.977353276902079e-09
500.0,[[0.99999941]],0.0,0,[[0.0069515]],0.0,0.042846212014453045,20,1486.5,2.9834327543955137,[[0.99999942]],[[7.39965134e-09]],2.973,85.40930862616791,464,7.399651336115198e-09
500.0,[[0.99999942]],0.0,0,[[0.00691558]],0.0,0.07450994560433344,20,1484.3,2.9887479050599097,[[0.99999942]],[[1.56687685e-09]],2.9686,66.8409305740128,465,1.566876850489507e-09
500.0,[[0.99999942]],0.0,0,[[0.0068631]],0.0,0.1095772582971648,20,1513.1,3.0072102620202665,[[0.99999942]],[[-3.83513665e-10]],3.0262,67.96020894611787,466,3.835136652696747e-10
500.0,[[0.99999942]],0.0,0,[[0.00683274]],0.0,0.06377491918030387,20,1482.6,2.9893793603355197,[[0.99999942]],[[6.10390738e-10]],2.9652,67.81769680547991,467,6.103907379539919e-10
500.0,[[0.99999942]],0.0,0,[[0.00689382]],0.0,0.12801134716883666,20,1462.8,2.9571717298797515,[[0.99999942]],[[3.6192539e-09]],2.9256,92.98257901349048,468,3.6192538965806875e-09
500.0,[[0.99999942]],0.0,0,[[0.00698163]],0.0,0.18208039851121782,20,1489.9,2.9909851153090012,[[0.99999943]],[[3.0231222e-09]],2.9798,79.80344604088222,469,3.0231221970211664e-09
500.0,[[0.99999943]],0.0,0,[[0.00707633]],0.0,0.19383275750477935,20,1507.2,3.0143312094061594,[[0.99999944]],[[1.14963111e-08]],3.0144,90.48182137866148,470,1.1496311125291925e-08
500.0,[[0.99999944]],0.0,0,[[0.00717264]],0.0,0.19449482920202854,20,1493.3,2.992092986522979,[[0.99999945]],[[1.123405e-08]],2.9866,82.36328065345626,471,1.1234050023567477e-08
500.0,[[0.99999945]],0.0,0,[[0.00721165]],0.0,0.07805519107034797,20,1460.5,2.9561053770121255,[[0.99999946]],[[1.25276548e-08]],2.921,75.7941290602379,472,1.2527654802418908e-08
500.0,[[0.99999946]],0.0,0,[[0.0071997]],0.0,0.023866229673217276,20,1461.3,2.9526275146045764,[[0.99999948]],[[1.73394045e-08]],2.9226,70.73125193293274,473,1.7339404467797692e-08
500.0,[[0.99999948]],0.0,0,[[0.00717475]],0.0,0.04994515579636527,20,1472.5,2.961515659252876,[[0.9999995]],[[1.99309538e-08]],2.945,71.67112389240174,474,1.9930953776281513e-08
500.0,[[0.9999995]],0.0,0,[[0.00716139]],0.0,0.026813192577066047,20,1485.9,2.981007339809817,[[0.99999952]],[[1.88158182e-08]],2.9718,92.4802141000982,475,1.8815818236816995e-08
500.0,[[0.99999952]],0.0,0,[[0.00711391]],0.0,0.095721195729638,20,1478.4,2.9667041915229775,[[0.99999953]],[[1.61975249e-08]],2.9568,80.46266214835302,476,1.619752487691528e-08
500.0,[[0.99999953]],0.0,0,[[0.0070943]],0.0,0.03971108876014284,20,1496.9,2.995323281383831,[[0.99999955]],[[1.23777496e-08]],2.9938,68.03668128296677,477,1.2377749603054156e-08
500.0,[[0.99999955]],0.0,0,[[0.00708]],0.0,0.029041869408516163,20,1493.0,2.989281519027607,[[0.99999956]],[[1.14025351e-08]],2.986,67.7864293203293,478,1.1402535138316239e-08
500.0,[[0.99999956]],0.0,0,[[0.00707484]],0.0,0.01048926187988286,20,1486.1,2.9911915953345414,[[0.99999957]],[[9.3079805e-09]],2.9722,74.17674837845078,479,9.307980497474944e-09
500.0,[[0.99999957]],0.0,0,[[0.00708159]],0.0,0.01372127398464329,20,1486.2,2.987045068290735,[[0.99999958]],[[8.5366485e-09]],2.9724,88.83220136864784,480,8.536648499202215e-09
500.0,[[0.99999958]],0.0,0,[[0.00705868]],0.0,0.04661322155330083,20,1486.8,2.982231218400076,[[0.99999959]],[[1.18309565e-08]],2.9736,76.83072302145801,481,1.1830956547775884e-08
500.0,[[0.99999959]],0.0,0,[[0.00700485]],0.0,0.11013997922783858,20,1475.7,2.967025116172764,[[0.9999996]],[[1.19153145e-08]],2.9514,76.93445262039629,482,1.1915314512833675e-08
500.0,[[0.9999996]],0.0,0,[[0.00694698]],0.0,0.11933396627109971,20,1497.9,2.985964226175525,[[0.99999961]],[[1.46227913e-08]],2.9958,53.15816023904514,483,1.462279131114741e-08
500.0,[[0.99999961]],0.0,0,[[0.00695483]],0.0,0.016235529360415057,20,1498.3,3.0094498567013868,[[0.99999963]],[[1.20038115e-08]],2.9966,85.43131744272705,484,1.200381150034957e-08
500.0,[[0.99999963]],0.0,0,[[0.00689064]],0.0,0.1333746127528883,20,1473.3,2.9677514114224595,[[0.99999964]],[[1.00834397e-08]],2.9466,73.2127721097897,485,1.0083439749841716e-08
500.0,[[0.99999964]],0.0,0,[[0.00687963]],0.0,0.02300914767597817,20,1466.9,2.961556610973358,[[0.99999965]],[[9.04459097e-09]],2.9338,67.67710100174209,486,9.044590965068267e-09
500.0,[[0.99999965]],0.0,0,[[0.00686823]],0.0,0.023858700274104194,20,1489.2,2.995919464872178,[[0.99999965]],[[8.90025786e-09]],2.9784,79.48182182109315,487,8.900257864041805e-09
500.0,[[0.99999965]],0.0,0,[[0.00686212]],0.0,0.012794328593869864,20,1489.2,2.979049083180738,[[0.99999966]],[[9.95727845e-09]],2.9784,75.75328375720751,488,9.957278446215412e-09
500.0,[[0.99999966]],0.0,0,[[0.0068606]],0.0,0.003205387594050535,20,1502.0,3.0013303716851967,[[0.99999967]],[[1.02182757e-08]],3.004,85.54764754217382,489,1.0218275670048627e-08
500.0,[[0.99999967]],0.0,0,[[0.00688331]],0.0,0.04754807295891794,20,1468.1,2.9591771761758374,[[0.99999968]],[[9.00005426e-09]],2.9362,64.94143515506876,490,9.000054257413126e-09
500.0,[[0.99999968]],0.0,0,[[0.00691092]],0.0,0.0575939806204957,20,1486.2,2.9870450682907346,[[0.99999969]],[[8.87995788e-09]],2.9724,89.50955256284102,491,8.879957880125744e-09
500.0,[[0.99999969]],0.0,0,[[0.00690741]],0.0,0.007315280296580795,20,1512.9,3.017836039283778,[[0.9999997]],[[1.00408181e-08]],3.0258,74.71405490267544,492,1.0040818065881751e-08
500.0,[[0.9999997]],0.0,0,[[0.00686427]],0.0,0.0901140203880999,20,1493.0,2.9860683180396252,[[0.99999971]],[[7.97796162e-09]],2.986,69.71800341375247,493,7.977961624661134e-09
500.0,[[0.99999971]],0.0,0,[[0.00681917]],0.0,0.09483787835996793,20,1495.2,2.9903691812216096,[[0.99999972]],[[6.79109224e-09]],2.9904,69.10397962491017,494,6.791092244107233e-09
500.0,[[0.99999972]],0.0,0,[[0.00681182]],0.0,0.015498742745236882,20,1525.6,3.0332455489129133,[[0.99999972]],[[7.08177139e-09]],3.0512,51.77103437251375,495,7.081771391526104e-09
500.0,[[0.99999972]],0.0,0,[[0.00689583]],0.0,0.17630242436969468,20,1461.9,2.9510326260480415,[[0.99999973]],[[5.80105552e-09]],2.9238,87.31660781317606,496,5.801055524834453e-09
500.0,[[0.99999973]],0.0,0,[[0.00698121]],0.0,0.1770361866410184,20,1446.0,2.9316780177911763,[[0.99999973]],[[4.02634737e-09]],2.892,76.38586256631524,497,4.026347366625771e-09
500.0,[[0.99999973]],0.0,0,[[0.00706352]],0.0,0.1686294203184957,20,1482.4,2.977576356703552,[[0.99999974]],[[3.97003597e-09]],2.9648,98.53040139977104,498,3.970035966638363e-09
500.0,[[0.99999974]],0.0,0,[[0.00707126]],0.0,0.0157591810526867,20,1488.8,2.984409194463789,[[0.99999974]],[[5.26077937e-09]],2.9776,81.7664968064549,499,5.2607793676884285e-09
500.0,[[0.99999974]],0.0,0,[[0.0071819]],0.0,0.2233651927993776,20,1479.8,2.972939259386239,[[0.99999975]],[[3.27424043e-09]],2.9596,67.02805382822926,500,3.2742404343366616e-09
500.0,[[0.99999975]],0.0,0,[[0.00727312]],0.0,0.18162000453069993,20,1437.1,2.925914277623321,[[0.99999975]],[[3.57698893e-09]],2.8742,78.34404891247324,501,3.576988927278535e-09
500.0,[[0.99999975]],0.0,0,[[0.00735369]],0.0,0.15855435318803757,20,1451.1,2.9324452526858873,[[0.99999975]],[[4.4345092e-09]],2.9022,92.56667867002683,502,4.434509204287451e-09
500.0,[[0.99999975]],0.0,0,[[0.00738976]],0.0,0.07040870136547994,20,1442.2,2.9341159895273394,[[0.99999976]],[[5.40127332e-09]],2.8844,71.05462687256897,503,5.401273317495736e-09
500.0,[[0.99999976]],0.0,0,[[0.00734538]],0.0,0.0866881363509151,20,1493.4,2.984732108581941,[[0.99999976]],[[2.78485812e-09]],2.9868,88.60045146611839,504,2.7848581218847812e-09
500.0,[[0.99999976]],0.0,0,[[0.00730656]],0.0,0.07625353995727835,20,1489.3,2.985354592004106,[[0.99999976]],[[2.32272424e-09]],2.9786,80.64806259297244,505,2.322724235170881e-09
500.0,[[0.99999976]],0.0,0,[[0.00732096]],0.0,0.028329112906078535,20,1490.2,2.9889824087806205,[[0.99999977]],[[2.69194833e-09]],2.9804,93.88056241842611,506,2.6919483309129077e-09
500.0,[[0.99999977]],0.0,0,[[0.00735397]],0.0,0.06474005865666754,20,1481.9,2.9790417184054334,[[0.99999977]],[[4.27663327e-09]],2.9638,77.0362901495133,507,4.276633269739705e-09
500.0,[[0.99999977]],0.0,0,[[0.0073722]],0.0,0.03563096998273352,20,1500.9,2.9979987925281097,[[0.99999978]],[[3.41828676e-09]],3.0018,83.09145563774894,508,3.4182867647558624e-09
500.0,[[0.99999978]],0.0,0,[[0.0073475]],0.0,0.048286605223395895,20,1469.0,2.959620921672233,[[0.99999978]],[[3.58102192e-09]],2.938,44.54884959232954,509,3.5810219234377882e-09
500.0,[[0.99999978]],0.0,0,[[0.00727215]],0.0,0.14834481980680891,20,1475.7,2.9629779006938275,[[0.99999978]],[[4.25296653e-09]],2.9514,70.68316631277916,510,4.252966534501468e-09
500.0,[[0.99999978]],0.0,0,[[0.00720309]],0.0,0.13731842803950656,20,1503.5,3.006518085759672,[[0.99999979]],[[4.48108972e-09]],3.007,73.14882090642337,511,4.481089721508624e-09
500.0,[[0.99999979]],0.0,0,[[0.00711299]],0.0,0.18110208490693935,20,1480.1,2.9838257254739258,[[0.99999979]],[[6.17129425e-09]],2.9602,82.53599214888011,512,6.171294253398685e-09
500.0,[[0.99999979]],0.0,0,[[0.00703831]],0.0,0.15185399596454374,20,1500.7,2.9974652691899535,[[0.9999998]],[[6.07756778e-09]],3.0014,62.70653873401082,513,6.077567782369897e-09
500.0,[[0.9999998]],0.0,0,[[0.00697575]],0.0,0.12845714850246281,20,1486.8,2.987859273794534,[[0.9999998]],[[5.01540942e-09]],2.9736,81.42333817769939,514,5.0154094211052325e-09
500.0,[[0.9999998]],0.0,0,[[0.00694809]],0.0,0.05715342689975955,20,1494.0,2.9847371743589086,[[0.99999981]],[[6.02033412e-09]],2.988,65.60792635040373,515,6.020334120115933e-09
500.0,[[0.99999981]],0.0,0,[[0.00696928]],0.0,0.04380787189552393,20,1453.3,2.9402170736188853,[[0.99999982]],[[5.83189286e-09]],2.9066,85.64642432699686,516,5.8318928575218365e-09
500.0,[[0.99999982]],0.0,0,[[0.0069983]],0.0,0.05977426508727035,20,1455.4,2.942387357232219,[[0.99999982]],[[6.43451792e-09]],2.9108,63.81567205632171,517,6.434517918485483e-09
500.0,[[0.99999982]],0.0,0,[[0.00701448]],0.0,0.033227515739923774,20,1464.9,2.955244822345519,[[0.99999983]],[[5.56835844e-09]],2.9298,91.05487356533972,518,5.568358441010446e-09
500.0,[[0.99999983]],0.0,0,[[0.0070251]],0.0,0.021767689254986067,20,1521.7,3.020284165438742,[[0.99999983]],[[3.48753471e-09]],3.0434,70.49333301809469,519,3.4875347054708072e-09
500.0,[[0.99999983]],0.0,0,[[0.00702257]],0.0,0.005190922089639116,20,1508.6,3.0044806805835846,[[0.99999983]],[[2.57466115e-09]],3.0172,78.55724027739264,520,2.574661150944735e-09
500.0,[[0.99999983]],0.0,0,[[0.00699464]],0.0,0.057318592550188896,20,1501.6,2.989044957841886,[[0.99999984]],[[1.64493208e-09]],3.0032,76.30098295566053,521,1.6449320794365008e-09
500.0,[[0.99999984]],0.0,0,[[0.00699596]],0.0,0.0027176380399254185,20,1489.7,2.9864319245547857,[[0.99999984]],[[2.05242157e-09]],2.9794,71.40385143673974,522,2.052421566034468e-09
500.0,[[0.99999984]],0.0,0,[[0.00695931]],0.0,0.07556787114019414,20,1472.1,2.969324226149782,[[0.99999984]],[[1.70330028e-09]],2.9442,75.75084157948345,523,1.703300278599329e-09
500.0,[[0.99999984]],0.0,0,[[0.00697028]],0.0,0.022657201512600977,20,1481.6,2.9746001008538947,[[0.99999984]],[[2.21374918e-09]],2.9632,66.05936723887082,524,2.213749183965774e-09
500.0,[[0.99999984]],0.0,0,[[0.0070015]],0.0,0.06429330610140482,20,1485.2,2.9787117752478167,[[0.99999985]],[[3.21824423e-09]],2.9704,77.4245439121213,525,3.218244226665945e-09
500.0,[[0.99999985]],0.0,0,[[0.00699034]],0.0,0.022946390502426084,20,1494.3,2.9923686337080864,[[0.99999985]],[[4.24047863e-09]],2.9886,96.8963879615747,526,4.2404786348981816e-09
500.0,[[0.99999985]],0.0,0,[[0.00699016]],0.0,0.00037238847178855394,20,1507.1,3.0064927008060405,[[0.99999985]],[[4.73553996e-09]],3.0142,85.48561282461512,527,4.7355399601656245e-09
500.0,[[0.99999985]],0.0,0,[[0.0069432]],0.0,0.09696727025931295,20,1490.3,2.997669701618242,[[0.99999986]],[[4.22632385e-09]],2.9806,72.62306796053166,528,4.226323846445723e-09
500.0,[[0.99999986]],0.0,0,[[0.00691933]],0.0,0.049540153255492214,20,1475.8,2.974971838522173,[[0.99999986]],[[3.6216441e-09]],2.9516,106.93343724018227,529,3.621644095730403e-09
500.0,[[0.99999986]],0.0,0,[[0.00694405]],0.0,0.05129525649560662,20,1495.9,2.9918443742948932,[[0.99999987]],[[2.72792056e-09]],2.9918,86.10104528982211,530,2.727920556111485e-09
500.0,[[0.99999987]],0.0,0,[[0.00698272]],0.0,0.07988957642341177,20,1481.8,2.9840031903468205,[[0.99999987]],[[1.75064629e-09]],2.9636,69.71054439609549,531,1.750646294595981e-09
500.0,[[0.99999987]],0.0,0,[[0.00704128]],0.0,0.12013856549432944,20,1483.0,2.9743644699330307,[[0.99999987]],[[2.30968245e-10]],2.966,75.58968183555213,532,2.3096824453006093e-10
500.0,[[0.99999987]],0.0,0,[[0.00705924]],0.0,0.03665675527253143,20,1466.5,2.956401698010607,[[0.99999987]],[[4.9038229e-10]],2.933,63.10269407877924,533,4.903822903301602e-10
500.0,[[0.99999987]],0.0,0,[[0.00705608]],0.0,0.006449064843408792,20,1522.8,3.0227670502372486,[[0.99999987]],[[1.38989031e-09]],3.0456,93.53587547032421,534,1.3898903139519803e-09
500.0,[[0.99999987]],0.0,0,[[0.00699372]],0.0,0.12770166295346996,20,1454.7,2.9424805249992736,[[0.99999987]],[[8.90301277e-10]],2.9094,59.589512500103574,535,8.90301277145511e-10
