TimestepsMean,NormDeltaVar,DeltaOmega,NormDeltaOmega,RewardMean,Wins,ITERATIONS,Omega,ReturnsStd,Traj,TimestepsStd,OmegaBefore,ConfortViolation,RewardStd,ReturnsMean
201.0,0.09863384951112672,0.021860071359582456,0.021860071359582456,9.538987838607877,100.0,935,2.9934389619826183,1.20928327742661,250,0.0,2.971578890623036,0,0.03416759484839827,1917.336555560183
201.0,0.08344302101176992,0.042904817521064675,0.042904817521064675,9.53184177220932,100.0,936,3.036343779503683,1.266530937949574,250,0.0,2.9934389619826183,0,0.0345246151908804,1915.900196214073
201.0,0.05416633592706592,0.050715242044260034,0.050715242044260034,9.518859500240646,100.0,937,3.087059021547943,1.1368630769162633,250,0.0,3.036343779503683,0,0.03505779696115945,1913.2907595483698
201.0,0.05886814699727127,0.05418166935573421,0.05418166935573421,9.503480331488213,100.0,938,3.141240690903677,1.2235615040636345,250,0.0,3.087059021547943,0,0.03548915513339123,1910.1995466291307
201.0,0.07558375484548087,0.05784062520674471,0.05784062520674471,9.485818708641753,100.0,939,3.199081316110422,1.279992538545107,250,0.0,3.141240690903677,0,0.036462100067061395,1906.649560436993
201.0,0.0937586504713453,0.06109141109791061,0.06109141109791061,9.467319026650754,100.0,940,3.2601727272083325,1.3108851170264282,250,0.0,3.199081316110422,0,0.036948253445105515,1902.9311243568018
201.0,0.09901944427783621,0.06378354322667334,0.06378354322667334,9.447211347601103,100.0,941,3.323956270435006,1.3689307174409817,250,0.0,3.2601727272083325,0,0.037764604134518875,1898.8894808678222
201.0,0.10164164811017207,0.06606444368634135,0.06606444368634135,9.426206139440627,100.0,942,3.390020714121347,1.2671360825908884,250,0.0,3.323956270435006,0,0.03806921816130245,1894.6674340275663
201.0,0.10142994271836264,0.06874892170914215,0.06874892170914215,9.402981037161329,100.0,943,3.4587696358304894,1.3691209840598735,250,0.0,3.390020714121347,0,0.03897424546929114,1889.9991884694275
201.0,0.0878009473902397,0.07106168314530459,0.07106168314530459,9.380181176720479,100.0,944,3.529831318975794,1.3289586801948303,250,0.0,3.4587696358304894,0,0.03912634576541971,1885.416416520816
201.0,0.09358507165565821,0.0726735842026458,0.0726735842026458,9.353957047989374,100.0,945,3.6025049031784397,1.380864902850661,250,0.0,3.529831318975794,0,0.040423889105298705,1880.1453666458642
201.0,0.07640664890155528,0.06300323484448134,0.06300323484448134,9.328874807559817,100.0,946,3.665508138022921,1.2816894200443285,250,0.0,3.6025049031784397,0,0.040818111470000126,1875.1038363195235
201.0,0.08056621953878289,0.06060465418357719,0.06060465418357719,9.304750245489231,100.0,947,3.7261127922064983,1.3716129535039767,250,0.0,3.665508138022921,0,0.04180552456735536,1870.2547993433357
201.0,0.07313472453784309,0.0652717432901877,0.0652717432901877,9.282601061368611,100.0,948,3.791384535496686,1.3048145211593374,250,0.0,3.7261127922064983,0,0.04236380658409406,1865.8028133350908
201.0,0.051163485601098686,0.06313424853346605,0.06313424853346605,9.257818994898527,100.0,949,3.854518784030152,1.3792863987161008,250,0.0,3.791384535496686,0,0.04305537860301071,1860.8216179746044
201.0,0.08742880124596682,0.05709789759943806,0.05709789759943806,9.233480378151983,100.0,950,3.91161668162959,1.4344087819881652,250,0.0,3.854518784030152,0,0.043804017593932806,1855.9295560085484
201.0,0.08530380818473074,0.046496012989423186,0.046496012989423186,9.210924047758839,100.0,951,3.9581126946190133,1.5955318944380785,250,0.0,3.91161668162959,0,0.04444789447690748,1851.3957335995262
201.0,0.0566140250043878,0.04476209892642791,0.04476209892642791,9.192404179268665,100.0,952,4.002874793545441,1.4564414855685397,250,0.0,3.9581126946190133,0,0.04485131851617919,1847.6732400330018
201.0,0.06505099675708446,0.03848071906396111,0.03848071906396111,9.174038713495055,100.0,953,4.041355512609402,1.5667487419544306,250,0.0,4.002874793545441,0,0.045548999628874515,1843.9817814125058
201.0,0.05287609798078328,0.0317248963790302,0.0317248963790302,9.158534947939618,100.0,954,4.0730804089884325,1.567364820602711,250,0.0,4.041355512609402,0,0.04602977957485302,1840.8655245358634
201.0,0.06677992282850054,0.023254534578565078,0.023254534578565078,9.145304997239307,100.0,955,4.096334943566998,1.6202805251872514,250,0.0,4.0730804089884325,0,0.04622362565319094,1838.2063044451006
201.0,0.07117277280546981,0.010193481349088707,0.010193481349088707,9.135339583277585,100.0,956,4.106528424916086,1.3923900604003747,250,0.0,4.096334943566998,0,0.04642895348952829,1836.2032562387944
201.0,0.07165936716831851,0.011024475945568213,0.011024475945568213,9.130894289430048,100.0,957,4.1175529008616545,1.57934448411812,250,0.0,4.106528424916086,0,0.046868052638835034,1835.3097521754391
201.0,0.07707414788655367,0.0043033832865218,0.0043033832865218,9.12584302851912,100.0,958,4.121856284148176,1.6595221040762493,250,0.0,4.1175529008616545,0,0.04734408191622343,1834.294448732343
201.0,0.07262592603614901,-0.0026432151236281953,0.0026432151236281953,9.12373267692306,100.0,959,4.119213069024548,1.5874784470244625,250,0.0,4.121856284148176,0,0.04753979703252373,1833.8702680615352
201.0,0.08295967138353702,-0.0017668056646487074,0.0017668056646487074,9.124070675275041,100.0,960,4.117446263359899,1.5830892091622548,250,0.0,4.119213069024548,0,0.04763788847635005,1833.938205730283
201.0,0.08776495135284623,-0.005021903009758688,0.005021903009758688,9.124791045142821,100.0,961,4.112424360350141,1.638091216362316,250,0.0,4.117446263359899,0,0.047847125089560016,1834.0830000737071
201.0,0.07216331928468463,-0.0037566707415370715,0.0037566707415370715,9.12689349047459,100.0,962,4.108667689608604,1.5309940554766523,250,0.0,4.112424360350141,0,0.04752056652218901,1834.5055915853923
201.0,0.0769045186266463,-0.007444481116908541,0.007444481116908541,9.12774058983641,100.0,963,4.101223208491695,1.6916040416315248,250,0.0,4.108667689608604,0,0.04811546786040924,1834.6758585571185
201.0,0.04229740942530778,-0.00802953321436739,0.00802953321436739,9.130697142709689,100.0,964,4.093193675277328,1.635802602257127,250,0.0,4.101223208491695,0,0.04785141017915604,1835.2701256846476
201.0,0.057202743008865096,-0.012555050425309133,0.012555050425309133,9.133397578703715,100.0,965,4.080638624852019,1.6471026817548904,250,0.0,4.093193675277328,0,0.04802649758905531,1835.8129133194466
201.0,0.05522789340132983,-0.019356262528266832,0.019356262528266832,9.137496953000378,100.0,966,4.061282362323752,1.6656239190254964,250,0.0,4.080638624852019,0,0.048517941535694,1836.6368875530761
201.0,0.05885984601769014,-0.01744228702637418,0.01744228702637418,9.144509777509242,100.0,967,4.0438400752973775,1.6735003011650156,250,0.0,4.061282362323752,0,0.04841880340824937,1838.046465279358
201.0,0.058034349450514465,-0.017175407568680967,0.017175407568680967,9.151625914529568,100.0,968,4.026664667728697,1.7545188222132453,250,0.0,4.0438400752973775,0,0.04888858556729073,1839.4768088204428
201.0,0.06637143315891056,-0.00831567417844159,0.00831567417844159,9.157448495563976,100.0,969,4.018348993550255,1.7520824120880674,250,0.0,4.026664667728697,0,0.0484047080655184,1840.6471476083589
201.0,0.07164108559194769,-0.004517735931040434,0.004517735931040434,9.160901615519554,100.0,970,4.0138312576192146,1.7003244369704564,250,0.0,4.018348993550255,0,0.04864393274264557,1841.3412247194303
201.0,0.06746242403132698,0.0012487656953217297,0.0012487656953217297,9.16305168386168,100.0,971,4.015080023314536,1.7062369207021755,250,0.0,4.0138312576192146,0,0.04861118205187516,1841.7733884561978
201.0,0.04632508290494791,-0.0006545317365596048,0.0006545317365596048,9.16212684383768,100.0,972,4.014425491577977,1.7276433932868793,250,0.0,4.015080023314536,0,0.0491824438123148,1841.5874956113737
201.0,0.04359593506626578,0.003948278689819951,0.003948278689819951,9.162111700981631,100.0,973,4.018373770267797,1.9068837379072257,250,0.0,4.014425491577977,0,0.049347710000244065,1841.584451897308
201.0,0.03965643604280569,0.00045257782127716695,0.00045257782127716695,9.160486890991354,100.0,974,4.018826348089074,1.8640119869641338,250,0.0,4.018373770267797,0,0.049608970863300475,1841.2578650892622
201.0,0.05954099488841716,0.003869078025482864,0.003869078025482864,9.160608156882049,100.0,975,4.022695426114557,1.8107475163105164,250,0.0,4.018826348089074,0,0.04922493274603425,1841.2822395332917
201.0,0.05844474887441182,0.01663300806316048,0.01663300806316048,9.156904477216546,100.0,976,4.039328434177717,1.9336214334389832,250,0.0,4.022695426114557,0,0.050403342628228945,1840.537799920526
201.0,0.05683931081975973,0.022743944552666484,0.022743944552666484,9.151816475163615,100.0,977,4.062072378730384,1.788083432214051,250,0.0,4.039328434177717,0,0.04959857528946803,1839.5151115078868
201.0,0.08431481678962291,0.023614111751801836,0.023614111751801836,9.14267420763899,100.0,978,4.0856864904821855,1.8072885575685096,250,0.0,4.062072378730384,0,0.049606778527812465,1837.677515735437
201.0,0.07038827575737622,0.03225928853333215,0.03225928853333215,9.133433069109808,100.0,979,4.117945779015518,1.87225205459296,250,0.0,4.0856864904821855,0,0.04959290408019123,1835.8200468910713
201.0,0.06639963471335021,0.03232257781945602,0.03232257781945602,9.120582320049037,100.0,980,4.150268356834974,1.6975392553686026,250,0.0,4.117945779015518,0,0.04996235342649824,1833.237046329856
201.0,0.07411468392983898,0.02452049219767538,0.02452049219767538,9.107088259523016,100.0,981,4.174788849032649,1.9364004967299757,250,0.0,4.150268356834974,0,0.05073084304979569,1830.5247401641261
201.0,0.07862526110576995,0.026836358149012973,0.026836358149012973,9.096973047822063,100.0,982,4.201625207181662,1.8231009610893119,250,0.0,4.174788849032649,0,0.05059131222118862,1828.4915826122344
201.0,0.0794251128497557,0.026214535490725943,0.026214535490725943,9.08547806849612,100.0,983,4.227839742672388,1.7096659915561212,250,0.0,4.201625207181662,0,0.050510028450256386,1826.1810917677199
201.0,0.08716904811821287,0.006949508014093553,0.006949508014093553,9.074832647395722,100.0,984,4.2347892506864815,1.9135129342143438,250,0.0,4.227839742672388,0,0.05098159983751663,1824.0413621265398
201.0,0.09278299994745044,-0.009863051642054366,0.009863051642054366,9.071434356308504,100.0,985,4.224926199044427,1.9346609959605245,250,0.0,4.2347892506864815,0,0.05208378390931214,1823.3583056180096
201.0,0.10673647587913172,-0.007661985886981526,0.007661985886981526,9.075016226919391,100.0,986,4.217264213157446,1.9672832313336732,250,0.0,4.224926199044427,0,0.05179103886590684,1824.0782616107977
201.0,0.11899836095875743,-0.019090662358262733,0.019090662358262733,9.077661498407743,100.0,987,4.198173550799183,1.8836664875243836,250,0.0,4.217264213157446,0,0.052214427440093907,1824.609961179956
201.0,0.13482337467865935,-0.012572030242731458,0.012572030242731458,9.085830834502444,100.0,988,4.185601520556451,1.9071055410643485,250,0.0,4.198173550799183,0,0.05132478029722726,1826.2519977349912
201.0,0.14271994749336775,-0.023062548618349332,0.023062548618349332,9.090716608121191,100.0,989,4.162538971938102,1.9060853982457326,250,0.0,4.185601520556451,0,0.05207543839001459,1827.2340382323591
201.0,0.14052603586212253,-0.019329899652770877,0.019329899652770877,9.099754039497773,100.0,990,4.143209072285331,1.9466833991622934,250,0.0,4.162538971938102,0,0.052350581243237555,1829.0505619390528
201.0,0.09936393741772569,-0.018507307260958505,0.018507307260958505,9.106884644587005,100.0,991,4.124701765024373,1.9694561645262418,250,0.0,4.143209072285331,0,0.05267587675890637,1830.4838135619877
201.0,0.09957566773011556,-0.009775805186404085,0.009775805186404085,9.11443541831251,100.0,992,4.114925959837969,1.9653209784441596,250,0.0,4.124701765024373,0,0.05226553626416058,1832.001519080815
201.0,0.0917713106593185,-0.008118280973166137,0.008118280973166137,9.11870634240439,100.0,993,4.1068076788648025,2.179591827824854,250,0.0,4.114925959837969,0,0.05263896273334391,1832.859974823282
201.0,0.09753770880987973,-0.007136401066444975,0.007136401066444975,9.12039681885119,100.0,994,4.0996712777983575,2.008537046924361,250,0.0,4.1068076788648025,0,0.053244608330175476,1833.1997605890895
201.0,0.09388853733330306,-0.0070303039994366046,0.0070303039994366046,9.123882222986989,100.0,995,4.092640973798921,2.263108850872362,250,0.0,4.0996712777983575,0,0.05319050089326559,1833.9003268203846
201.0,0.08767368815809212,0.0010525050827716598,0.0010525050827716598,9.126548098956,100.0,996,4.0936934788816925,2.0523689110815573,250,0.0,4.092640973798921,0,0.052835569580923385,1834.4361678901562
201.0,0.09358507859819984,-0.0039842584664624425,0.0039842584664624425,9.125756617932485,100.0,997,4.08970922041523,2.1269875857655363,250,0.0,4.0936934788816925,0,0.05380042978159727,1834.2770802044301
201.0,0.11744551460589965,-0.002916753121664506,0.002916753121664506,9.127055623967337,100.0,998,4.086792467293566,2.321427743950343,250,0.0,4.08970922041523,0,0.05413006787099572,1834.5381804174342
201.0,0.1138658777507998,-0.002730426194473168,0.002730426194473168,9.130504909731098,100.0,999,4.084062041099092,2.081632985283821,250,0.0,4.086792467293566,0,0.052346619614389474,1835.2314868559506
201.0,0.12381164094848167,-0.008215246979424329,0.008215246979424329,9.131878054496468,100.0,1000,4.075846794119668,2.138371722698763,250,0.0,4.084062041099092,0,0.05250380619159259,1835.5074889537902
201.0,0.13190780286098944,-0.015499322941336047,0.015499322941336047,9.13516438482793,100.0,1001,4.060347471178332,2.2815149727976087,250,0.0,4.075846794119668,0,0.05290927354627661,1836.1680413504137
201.0,0.13368846426034267,-0.025723326508896527,0.025723326508896527,9.141715718068331,100.0,1002,4.0346241446694355,2.1868861763497125,250,0.0,4.060347471178332,0,0.05246114128538127,1837.4848593317347
201.0,0.15444300383441306,-0.034318155595043365,0.034318155595043365,9.153565320727356,100.0,1003,4.000305989074392,2.2295863994158207,250,0.0,4.0346241446694355,0,0.05159769161258217,1839.866629466199
201.0,0.15217995602889955,-0.03546096964737888,0.03546096964737888,9.168990850836604,100.0,1004,3.9648450194270133,1.9638059904522034,250,0.0,4.000305989074392,0,0.05032351166484789,1842.9671610181574
201.0,0.15972033794187987,-0.05010710981960553,0.05010710981960553,9.183680139614973,100.0,1005,3.9147379096074078,2.0311912807715733,250,0.0,3.9648450194270133,0,0.04991501422715802,1845.9197080626095
201.0,0.16119974492747913,-0.05470301113088949,0.05470301113088949,9.203247913040196,100.0,1006,3.8600348984765183,2.273459908630848,250,0.0,3.9147379096074078,0,0.049959298995745874,1849.8528305210793
201.0,0.1712006789807363,-0.07494828944633669,0.07494828944633669,9.22603213517849,100.0,1007,3.7850866090301816,2.0216708333554707,250,0.0,3.8600348984765183,0,0.048336904409077695,1854.4324591708764
201.0,0.13783865455429906,-0.08793932358618095,0.08793932358618095,9.255090191377978,100.0,1008,3.6971472854440006,2.0916387902883566,250,0.0,3.7850866090301816,0,0.04742658634287834,1860.2731284669735
201.0,0.11531517580026514,-0.09836657649325309,0.09836657649325309,9.28939821773955,100.0,1009,3.5987807089507475,2.101113216054485,250,0.0,3.6971472854440006,0,0.04614767076308028,1867.1690417656496
201.0,0.15067971449723738,-0.11298610026893474,0.11298610026893474,9.324880281570083,100.0,1010,3.485794608681813,2.238492985890023,250,0.0,3.5987807089507475,0,0.046319041788839665,1874.300936595587
201.0,0.10179606153550053,-0.12041269915506447,0.12041269915506447,9.365890415252435,100.0,1011,3.3653819095267483,2.061038309794987,250,0.0,3.485794608681813,0,0.044248292693025486,1882.5439734657396
201.0,0.09201568376107955,-0.13555742195396148,0.13555742195396148,9.407938632629318,100.0,1012,3.229824487572787,2.00602918902539,250,0.0,3.3653819095267483,0,0.043045702107875033,1890.995665158493
201.0,0.09530548481302516,-0.14082949817198065,0.14082949817198065,9.452785320997469,100.0,1013,3.088994989400806,2.0744537041232243,250,0.0,3.229824487572787,0,0.0419565666204013,1900.0098495204913
201.0,0.09532496793649822,-0.13734960014314312,0.13734960014314312,9.497697639142396,100.0,1014,2.951645389257663,2.0794962832643566,250,0.0,3.088994989400806,0,0.04042174788464328,1909.0372254676217
201.0,0.0707800758883809,-0.13452664453083862,0.13452664453083862,9.539841778337232,100.0,1015,2.8171187447268244,2.1261628263741708,250,0.0,2.951645389257663,0,0.03938546693385601,1917.5081974457837
201.0,0.06519715032128476,-0.12905498245570923,0.12905498245570923,9.577520531729604,100.0,1016,2.688063762271115,2.2228686615943123,250,0.0,2.8171187447268244,0,0.0393916856367103,1925.0816268776505
201.0,0.05644141536830259,-0.11806677261174636,0.11806677261174636,9.613640482680372,100.0,1017,2.569996989659369,2.1420794599054696,250,0.0,2.688063762271115,0,0.037863491081770013,1932.3417370187547
201.0,0.09270872823942734,-0.10543673649720464,0.10543673649720464,9.645464952259404,100.0,1018,2.464560253162164,2.141892742595243,250,0.0,2.569996989659369,0,0.03668762490741788,1938.73845540414
201.0,0.0945201958895588,-0.08824345428239155,0.08824345428239155,9.672001453472323,100.0,1019,2.3763167988797727,2.1217262658803113,250,0.0,2.464560253162164,0,0.036380401043419656,1944.0722921479362
201.0,0.09762579993395246,-0.058011488807043765,0.058011488807043765,9.693122835609234,100.0,1020,2.318305310072729,2.242565359688249,250,0.0,2.3763167988797727,0,0.036040046194199295,1948.3176899574564
201.0,0.08679403188011585,-0.02644550081216046,0.02644550081216046,9.706830648884432,100.0,1021,2.2918598092605684,2.312191340183881,250,0.0,2.318305310072729,0,0.03572043238511937,1951.0729604257713
201.0,0.056751218399402246,-0.002891155743536711,0.002891155743536711,9.713847459498087,100.0,1022,2.2889686535170317,2.117514651965059,250,0.0,2.2918598092605684,0,0.03455821443819482,1952.483339359116
201.0,0.06540462226619576,0.011273543693132826,0.011273543693132826,9.714568030307236,100.0,1023,2.3002421972101645,2.167294747669121,250,0.0,2.2889686535170317,0,0.03458737010625011,1952.6281740917543
201.0,0.05073727840295563,0.02714280861558116,0.02714280861558116,9.711490619476445,100.0,1024,2.3273850058257457,2.0839158991917928,250,0.0,2.3002421972101645,0,0.03469454331949461,1952.0096145147656
201.0,0.018655891478057362,0.03789820234501606,0.03789820234501606,9.705885457399706,100.0,1025,2.3652832081707618,2.033329301828029,250,0.0,2.3273850058257457,0,0.0343347912249947,1950.8829769373408
201.0,0.023107942800931473,0.03737745671410764,0.03737745671410764,9.697184222746941,100.0,1026,2.4026606648848694,2.026832499655882,250,0.0,2.3652832081707618,0,0.0344383844990623,1949.134028772135
201.0,0.051665001872234786,0.041840956473272684,0.041840956473272684,9.688442245975837,100.0,1027,2.444501621358142,2.055186123904208,250,0.0,2.4026606648848694,0,0.03459485649621697,1947.3768914411432
201.0,0.056434160317761974,0.037873751779581966,0.037873751779581966,9.678566365350282,100.0,1028,2.482375373137724,2.082837788490157,250,0.0,2.444501621358142,0,0.03496967298713085,1945.3918394354064
201.0,0.07155844072052607,0.032254733114440715,0.032254733114440715,9.668317150616668,100.0,1029,2.5146301062521648,2.1456349697975416,250,0.0,2.482375373137724,0,0.03589455330210223,1943.33174727395
201.0,0.05019148161651793,0.02844555575562957,0.02844555575562957,9.661596892439007,100.0,1030,2.5430756620077943,1.9097025262836032,250,0.0,2.5146301062521648,0,0.03472893853792124,1941.9809753802404
201.0,0.062009568775076435,0.017988130536439773,0.017988130536439773,9.652627202638104,100.0,1031,2.561063792544234,2.1252802923206087,250,0.0,2.5430756620077943,0,0.03636616135596988,1940.178067730259
201.0,0.03997078641687891,0.0021024817409340812,0.0021024817409340812,9.649105115942373,100.0,1032,2.563166274285168,2.270430804907904,250,0.0,2.561063792544234,0,0.03653278622023695,1939.4701283044174
201.0,0.055293813230702794,0.0032817254820596276,0.0032817254820596276,9.647067150560975,100.0,1033,2.566447999767228,2.2151871887678105,250,0.0,2.563166274285168,0,0.0369772172738145,1939.0604972627561
201.0,0.04239671309712514,-0.010404188664262737,0.010404188664262737,9.646386361668931,100.0,1034,2.556043811102965,2.2487602229172987,250,0.0,2.566447999767228,0,0.03716645422115059,1938.9236586954555
201.0,0.06647029874185126,-0.011994806373437417,0.011994806373437417,9.649048513625166,100.0,1035,2.5440490047295277,1.9309868117360929,250,0.0,2.556043811102965,0,0.03605974840977706,1939.4587512386581
201.0,0.03914515767579353,-0.005882736777744757,0.005882736777744757,9.651982990435519,100.0,1036,2.538166267951783,2.139363262701683,250,0.0,2.5440490047295277,0,0.03687915495966718,1940.0485810775392
201.0,0.0760538369977844,0.0016257166126205647,0.0016257166126205647,9.65319004712084,100.0,1037,2.5397919845644035,2.18893226099175,250,0.0,2.538166267951783,0,0.036855826835150714,1940.2911994712888
201.0,0.05590932460736494,-0.007630789055951048,0.007630789055951048,9.653598224768517,100.0,1038,2.5321611955084524,2.0393296001286547,250,0.0,2.5397919845644035,0,0.03592614445060333,1940.373243178472
201.0,0.07442667560601073,-0.021449615835797076,0.021449615835797076,9.656367069238652,100.0,1039,2.5107115796726553,2.2043899498183746,250,0.0,2.5321611955084524,0,0.03607645869749038,1940.929780916969
201.0,0.07134410864231341,-0.0352904543764323,0.0352904543764323,9.662294049411239,100.0,1040,2.475421125296223,2.0834885920546324,250,0.0,2.5107115796726553,0,0.0355795480235779,1942.1211039316588
201.0,0.06936252263087349,-0.05522378973634012,0.05522378973634012,9.671109223899425,100.0,1041,2.420197335559883,2.030844390810547,250,0.0,2.475421125296223,0,0.035328108723203244,1943.8929540037846
201.0,0.0736041366492632,-0.06154730797657715,0.06154730797657715,9.684840528112757,100.0,1042,2.3586500275833058,2.157188223024146,250,0.0,2.420197335559883,0,0.035102733399029445,1946.6529461506643
201.0,0.06668939221537876,-0.07004344371472326,0.07004344371472326,9.70057489525193,100.0,1043,2.2886065838685825,2.1991080009083936,250,0.0,2.3586500275833058,0,0.0341833408872373,1949.815553945638
201.0,0.07350969980867994,-0.07870410116843152,0.07870410116843152,9.71646909542837,100.0,1044,2.209902482700151,2.1437482379548327,250,0.0,2.2886065838685825,0,0.03405846577273799,1953.0102881811022
201.0,0.06823198951533775,-0.08346530816275033,0.08346530816275033,9.734975866070084,100.0,1045,2.1264371745374007,2.179305536646442,250,0.0,2.209902482700151,0,0.03341713341776182,1956.7301490800867
201.0,0.07968341610856661,-0.05534252393849792,0.05534252393849792,9.752261377071383,100.0,1046,2.0710946505989027,2.1465582402880354,250,0.0,2.1264371745374007,0,0.032694230930560994,1960.2045367913477
201.0,0.09544019713747054,-0.04882890106137028,0.04882890106137028,9.764162930266828,100.0,1047,2.0222657495375325,2.118706850790841,250,0.0,2.0710946505989027,0,0.03238596225647707,1962.5967489836323
201.0,0.11041229871178168,-0.033292964747247966,0.033292964747247966,9.774275731566869,100.0,1048,1.9889727847902845,2.1834148743362016,250,0.0,2.0222657495375325,0,0.03256139807705794,1964.6294220449404
201.0,0.11750972199169347,-0.012292889577669275,0.012292889577669275,9.77981345215292,100.0,1049,1.9766798952126152,2.2561315241845965,250,0.0,1.9889727847902845,0,0.03338457784032042,1965.742503882737
201.0,0.11394821969642643,0.010790176356362702,0.010790176356362702,9.78185482475676,100.0,1050,1.987470071568978,2.3058431910594424,250,0.0,1.9766798952126152,0,0.0337665534419812,1966.1528197761086
200.972,0.131082669991541,0.025137104323105675,0.025137104323105675,9.778367132240103,99.6,1051,2.0126071758920836,6.140208207678109,250,0.441832547465666,1.987470071568978,0,0.056343348961549564,1965.1779993005578
201.0,0.1405820414253791,0.05035383185887676,0.05035383185887676,9.772815737966905,100.0,1052,2.0629610077509604,2.5823160502489633,250,0.0,2.0126071758920836,0,0.036271272523702526,1964.3359633313478
201.0,0.15634122370391096,0.06313508306035986,0.06313508306035986,9.76236333468607,100.0,1053,2.1260960908113202,2.548546105512269,250,0.0,2.0629610077509604,0,0.036836484978917776,1962.2350302719003
201.0,0.12071210304777096,0.06984337089624493,0.06984337089624493,9.750422797572904,100.0,1054,2.195939461707565,2.6000851584737608,250,0.0,2.1260960908113202,0,0.03647624430286393,1959.8349823121537
201.0,0.08257000793173548,0.07702716612963334,0.07702716612963334,9.7348897158935,100.0,1055,2.2729666278371985,2.1932101132947324,250,0.0,2.195939461707565,0,0.03542046395836586,1956.7128328945935
201.0,0.09509219505788777,0.07445421349170367,0.07445421349170367,9.71715822509593,100.0,1056,2.347420841328902,2.4620551147600467,250,0.0,2.2729666278371985,0,0.03719467567068092,1953.1488032442821
201.0,0.0863280840576808,0.07544402219822155,0.07544402219822155,9.700142668614632,100.0,1057,2.4228648635271237,2.460490912746696,250,0.0,2.347420841328902,0,0.03747797821847782,1949.728676391541
201.0,0.06716870457357699,0.05937404872510088,0.05937404872510088,9.682628680917327,100.0,1058,2.4822389122522246,2.1243851097224615,250,0.0,2.4228648635271237,0,0.036484393227181396,1946.2083648643825
201.0,0.04953469818712414,0.03967538328998588,0.03967538328998588,9.668177054212263,100.0,1059,2.5219142955422105,2.078759984467424,250,0.0,2.4822389122522246,0,0.0369443421341026,1943.3035878966646
201.0,0.03928754948020031,0.0327648716837059,0.0327648716837059,9.659186027520088,100.0,1060,2.5546791672259164,2.201540098903185,250,0.0,2.5219142955422105,0,0.03662000277204516,1941.4963915315373
201.0,0.03744417887596727,0.021662113651695236,0.021662113651695236,9.650117908972131,100.0,1061,2.5763412808776116,2.2599831986335213,250,0.0,2.5546791672259164,0,0.037304053777776285,1939.6736997033986
201.0,0.01911687771509868,0.020804444848647297,0.020804444848647297,9.643263322961786,100.0,1062,2.597145725726259,2.3865123323989024,250,0.0,2.5763412808776116,0,0.03865208981414157,1938.2959279153188
201.0,0.01654046401068705,0.010513949744689555,0.010513949744689555,9.638316997694345,100.0,1063,2.6076596754709485,2.3931191445770317,250,0.0,2.597145725726259,0,0.038659815997757,1937.3017165365636
201.0,0.05426539335246665,-0.007872598097792505,0.007872598097792505,9.635498265337654,100.0,1064,2.599787077373156,2.3055959421613306,250,0.0,2.6076596754709485,0,0.03851046370678187,1936.7351513328688
201.0,0.05803768058639397,-0.020768651677847583,0.020768651677847583,9.63748719108929,100.0,1065,2.5790184256953084,2.4497300207204904,250,0.0,2.599787077373156,0,0.039066970425781715,1937.1349254089469
201.0,0.04481199452894824,-0.028539250704193275,0.028539250704193275,9.644204145879794,100.0,1066,2.550479174991115,2.2182623437336595,250,0.0,2.5790184256953084,0,0.037251662631960544,1938.4850333218387
201.0,0.0507617429138254,-0.0355439982880954,0.0355439982880954,9.650555700188827,100.0,1067,2.5149351767030197,2.461374744010984,250,0.0,2.550479174991115,0,0.038092926519280215,1939.7616957379541
201.0,0.0456950746219783,-0.04575542582680425,0.04575542582680425,9.660276673091643,100.0,1068,2.4691797508762154,2.315019324739765,250,0.0,2.5149351767030197,0,0.03712555736018156,1941.7156112914197
201.0,0.07931912804430714,-0.047270167438536514,0.047270167438536514,9.671208045317103,100.0,1069,2.421909583437679,2.3012862956752542,250,0.0,2.4691797508762154,0,0.03747205051728844,1943.9128171087377
201.0,0.04909536141737823,-0.04836980619234321,0.04836980619234321,9.683903375120538,100.0,1070,2.3735397772453357,2.21235721733626,250,0.0,2.421909583437679,0,0.03604184935421914,1946.4645783992285
201.0,0.04626907384468712,-0.04443218180163511,0.04443218180163511,9.694684988860853,100.0,1071,2.3291075954437006,2.375258056034024,250,0.0,2.3735397772453357,0,0.036829165081032914,1948.6316827610317
201.0,0.060071913786855016,-0.04451608798793805,0.04451608798793805,9.705781109113255,100.0,1072,2.2845915074557626,2.183941934540704,250,0.0,2.3291075954437006,0,0.0355508389466668,1950.8620029317642
201.0,0.06124153759425733,-0.03311717824495242,0.03311717824495242,9.71450118817534,100.0,1073,2.25147432921081,2.351268358626515,250,0.0,2.2845915074557626,0,0.03691279128392735,1952.6147388232434
201.0,0.03935522088459327,-0.02231962729474235,0.02231962729474235,9.722869187195224,100.0,1074,2.229154701916068,2.1329619651389082,250,0.0,2.25147432921081,0,0.035236571847809865,1954.29670662624
201.0,0.04738020864891846,-0.005037270817892736,0.005037270817892736,9.726682061349097,100.0,1075,2.224117431098175,2.159499231764612,250,0.0,2.229154701916068,0,0.036147060926360566,1955.063094331168
201.0,0.04199855922741361,0.012173896164280329,0.012173896164280329,9.727148033988557,100.0,1076,2.2362913272624554,2.458612184286405,250,0.0,2.224117431098175,0,0.03775502628455267,1955.1567548317
