DeltaOmega,RewardMean,TimestepsMean,NormDeltaVar,ITERATIONS,ConfortViolation,ReturnsStd,ReturnsMean,OmegaBefore,NormDeltaOmega,RewardStd,Traj,Wins,Omega,TimestepsStd
-0.020829101638028667,9.664081638174643,38.212,0.03404937780745884,1711,0,110.8868916980276,369.28388755792946,-0.012182475259140325,0.020829101638028667,1.587487122367549,250,0.0,-0.03301157689716899,11.085082588776684
-0.017262145817471847,9.651073475011493,36.7,0.030568834423946697,1712,0,98.3252038863841,354.19439653292176,-0.03301157689716899,0.017262145817471847,1.6185440143853647,250,0.0,-0.05027372271464084,9.827817662126217
-0.010659750056465384,9.659915640898332,37.552,0.02741244747165447,1713,0,107.66052265952735,362.7491521470141,-0.05027372271464084,0.010659750056465384,1.6010420029510892,250,0.0,-0.06093347277110622,10.762123210593716
-0.005653781897119764,9.642457790752253,35.668,0.024229529163062043,1714,0,104.86649348625704,343.9271844805514,-0.06093347277110622,0.005653781897119764,1.640883655939633,250,0.0,-0.06658725466822599,10.48264165179751
-0.001220936926649846,9.631715680534787,34.632,0.02238510670138966,1715,0,85.53357858478857,333.56557744828075,-0.06658725466822599,0.001220936926649846,1.6640795889222313,250,0.0,-0.06780819159487583,8.547781934513772
0.004957146892192399,9.644908854344115,35.892,0.02073475547205822,1716,0,83.78065524999187,346.17506860011895,-0.06780819159487583,0.004957146892192399,1.6360527236744435,250,0.0,-0.06285104470268343,8.372833212240645
0.008119649956016071,9.638081508880754,35.28,0.019936150379853655,1717,0,87.42682730017586,340.031515633313,-0.06285104470268343,0.008119649956016071,1.6494088653636005,250,0.0,-0.05473139474666736,8.738054703422266
0.010667537844798451,9.649717227037437,36.472,0.015329940238507414,1718,0,100.20298579769866,351.94448670450936,-0.05473139474666736,0.010667537844798451,1.623499336019762,250,0.0,-0.04406385690186891,10.015648556134545
0.013239072346628036,9.659122540391406,37.48,0.013485551649595381,1719,0,107.96049923992432,362.0239128138699,-0.04406385690186891,0.013239072346628036,1.602470119872705,250,0.0,-0.030824784555240875,10.79118158497947
0.018153147550189885,9.661476148137467,37.84,0.012551004050603274,1720,0,113.97870264299021,365.5902574455218,-0.030824784555240875,0.018153147550189885,1.5950568181309928,250,0.0,-0.01267163700505099,11.39431437165045
0.02216832065117587,9.675919579445681,39.632,0.013214341810111958,1721,0,129.45076344305875,383.4760447725912,-0.01267163700505099,0.02216832065117587,1.5600446655126865,250,0.0,0.009496683646124878,12.941119580623617
0.02385377637263102,9.684176765108656,40.796,0.010435327621644806,1722,0,145.32139465829633,395.07567530937274,0.009496683646124878,0.02385377637263102,1.5384336786321655,250,0.0,0.0333504600187559,14.528949858816363
0.027291167354777657,9.697476915225577,42.736,0.007301458692366118,1723,0,167.1582594875393,414.4313734490803,0.0333504600187559,0.027291167354777657,1.504349349563073,250,0.0,0.060641627373533555,16.71317755545007
0.031020378438899404,9.720757304711446,46.512,0.009838459165272859,1724,0,215.0364946244969,452.13186375673877,0.060641627373533555,0.031020378438899404,1.4441758941900293,250,0.0,0.09166200581243296,21.503903273591984
0.03358217171063933,9.724873843432672,47.576,0.011016340904324328,1725,0,226.27605786926023,462.67059797515276,0.09166200581243296,0.03358217171063933,1.4282664088698598,250,0.0,0.1252441775230723,22.6273335592155
0.03761404207516447,9.764677035448837,55.32,0.013814978260533779,1726,0,360.09488461732144,540.1819336010296,0.1252441775230723,0.03761404207516447,1.3173326150115874,250,1.6,0.16285821959823676,35.93340507104775
0.043742888794158996,9.811925999016932,66.856,0.013121995998364932,1727,0,493.25417895152395,655.9861245902761,0.16285821959823676,0.043742888794158996,1.174826436929107,250,6.0,0.20660110839239576,49.12216672745615
0.03367988470098307,9.879124050831297,90.252,0.03308791759250202,1728,0,660.3822949774155,891.6107038356264,0.20660110839239576,0.03367988470098307,0.9323272212930358,250,20.8,0.24028099309337883,65.59863181500053
0.010651260760301512,9.919015739308126,110.788,0.07413460803709969,1729,0,743.8717945212642,1098.9079157264684,0.24028099309337883,0.010651260760301512,0.7513703655916192,250,37.2,0.25093225385368034,73.81224191148783
-0.013628092666669422,9.925763260836888,115.492,0.0817939139634716,1730,0,754.2886000490112,1146.346250520574,0.25093225385368034,0.013628092666669422,0.7172188392874445,250,40.400000000000006,0.23730416118701092,74.84336935226794
-0.03566670885453041,9.892104657075834,93.996,0.09978603183484629,1731,0,709.7031909488311,929.8182693465002,0.23730416118701092,0.03566670885453041,0.874213380431102,250,27.6,0.2016374523324805,70.44376469212871
-0.0519105813531828,9.886458178344391,93.744,0.1009162832751726,1732,0,679.662960641622,926.7961354707165,0.2016374523324805,0.0519105813531828,0.9036208947056683,250,22.8,0.1497268709792977,67.51508323330424
-0.04788307049193721,9.799404084910972,64.036,0.09249166409271514,1733,0,463.4252300342531,627.514639981359,0.1497268709792977,0.04788307049193721,1.2146743001011726,250,3.5999999999999996,0.1018438004873605,46.21500518229983
-0.035876244655458356,9.733732816790328,48.888,0.08853746557812373,1734,0,257.09920228301354,475.86272994724555,0.1018438004873605,0.035876244655458356,1.4041225326780666,250,0.8,0.06596755583190214,25.653293277862005
-0.027089199325885077,9.7107430831817,45.04,0.0846424869918039,1735,0,195.08855420079203,437.3718684665039,0.06596755583190214,0.027089199325885077,1.4666055058024106,250,0.0,0.038878356506017064,19.505650463391373
-0.018073873783703166,9.686900386828578,41.392,0.0772738638816417,1736,0,156.82901585240518,400.96018081160844,0.038878356506017064,0.018073873783703166,1.5274858966087996,250,0.0,0.0208044827223139,15.679487746734585
-0.010059815710700495,9.692691201698183,42.016,0.07249043076368084,1737,0,158.33499621634192,407.2481135305508,0.0208044827223139,0.010059815710700495,1.5167478008596764,250,0.0,0.010744667011613404,15.829837143824317
-0.0038740225862651315,9.671241538615227,39.192,0.06674470555257549,1738,0,140.00765953239943,379.035298381408,0.010744667011613404,0.0038740225862651315,1.5682229103125154,250,0.0,0.006870644425348273,13.996683035633836
0.0017671317194609924,9.682748374834743,40.568,0.06036832676515769,1739,0,143.85747579879646,392.80973607029586,0.006870644425348273,0.0017671317194609924,1.542573252685466,250,0.0,0.008637776144809265,14.382676246095508
0.005293601605553436,9.672185543897065,39.268,0.055594137353052554,1740,0,127.01011731682738,379.80738193774994,0.008637776144809265,0.005293601605553436,1.5667903686926299,250,0.0,0.0139313777503627,12.697565750961875
0.00939746446319092,9.664883576220609,38.48,0.04950844076878346,1741,0,121.64116520521553,371.904720012969,0.0139313777503627,0.00939746446319092,1.581969245397855,250,0.0,0.02332884221355362,12.16164462562527
0.014280962572688169,9.686210459000067,41.156,0.04866554683322644,1742,0,155.35704311430365,398.64567765060673,0.02332884221355362,0.014280962572688169,1.5318272601218794,250,0.0,0.03760980478624179,15.533050698430106
0.019081897234974818,9.686500124276979,41.292,0.043288827895578294,1743,0,160.27456207028172,399.974963131645,0.03760980478624179,0.019081897234974818,1.5293005515418472,250,0.0,0.05669170202121661,16.02444183115281
0.020592849181604103,9.709418163251142,44.52,0.04091177371575721,1744,0,213.71197789199312,432.26329662794086,0.05669170202121661,0.020592849181604103,1.4720893794755845,250,0.4,0.07728455120282071,21.33132907251679
0.02245731777495598,9.723200332389409,47.148,0.03716969369843255,1745,0,228.38983602794056,458.4294492714958,0.07728455120282071,0.02245731777495598,1.4346151583719886,250,0.0,0.09974186897777669,22.840623809344613
0.026364079380200314,9.746420064962358,51.576,0.0360511460584326,1746,0,279.6673752038014,502.6813612704986,0.09974186897777669,0.026364079380200314,1.3709830309527729,250,0.4,0.126105948357977,27.939152170386276
0.03321477466751968,9.769429660429962,56.7,0.041241742345309675,1747,0,361.1391523506782,553.926661746379,0.126105948357977,0.03321477466751968,1.3042383895744563,250,1.2,0.15932072302549669,36.058979464205585
0.03013741924279345,9.815073198767413,67.348,0.05920792907286828,1748,0,513.9411313023367,661.0255497905878,0.15932072302549669,0.03013741924279345,1.1633059901754659,250,7.199999999999999,0.18945814226829014,51.16673622579419
0.022044359428503635,9.845319299892834,76.128,0.06490198611207461,1749,0,585.1937076246709,749.5044676622416,0.18945814226829014,0.022044359428503635,1.0603477062281887,250,13.200000000000001,0.21150250169679377,58.161358443557695
0.007333631550872438,9.878487000590466,89.168,0.09090754942065501,1750,0,680.0869815292707,880.8449288686506,0.21150250169679377,0.007333631550872438,0.9332249390042457,250,21.6,0.2188361332476662,67.56084499175539
-0.030506643737748723,9.889491613876089,94.124,0.08163015601706564,1751,0,702.7146923190163,930.8385086644731,0.2188361332476662,0.030506643737748723,0.8878804004664183,250,25.2,0.18832948950991749,69.78862818539994
-0.038406238205770216,9.86269362162258,85.344,0.08178830584069934,1752,0,632.9256292928113,841.7217244437575,0.18832948950991749,0.038406238205770216,0.9979904630274399,250,14.000000000000002,0.14992325130414727,62.97670731310109
-0.02490514907669386,9.825332037852938,71.024,0.08201460241110779,1753,0,521.775096828663,697.8343826564671,0.14992325130414727,0.02490514907669386,1.1335973062228624,250,7.199999999999999,0.1250181022274534,51.95674570255531
-0.01840050011327636,9.77876573847541,58.48,0.07863456133663298,1754,0,392.96612009094196,571.862220386042,0.1250181022274534,0.01840050011327636,1.2798302305359475,250,2.0,0.10661760211417705,39.20818281940646
-0.014173362611399593,9.734680238015684,49.544,0.07511476266842967,1755,0,285.2844326954111,482.294997712249,0.10661760211417705,0.014173362611399593,1.400489505680538,250,0.0,0.09244423950277746,28.529564735551084
-0.010727503234298816,9.73401284627113,49.304,0.06915213963289409,1756,0,273.4046743397651,479.9257693725518,0.09244423950277746,0.010727503234298816,1.4038858211742542,250,0.0,0.08171673626847864,27.340731226505262
-0.0028778224494841603,9.755743614019496,53.04,0.06305099516952278,1757,0,305.0288216698908,517.4446412875941,0.08171673626847864,0.0028778224494841603,1.350083680261926,250,0.8,0.07883891381899448,30.45479272626888
0.002703688792319553,9.715177973553923,45.688,0.05786645039561176,1758,0,222.2326387804258,443.8670512557316,0.07883891381899448,0.002703688792319553,1.4536606518737534,250,0.4,0.08154260261131403,22.18555061295527
0.0074572377908739,9.734971700619315,49.108,0.054004366515926314,1759,0,259.5935506513472,478.0649902740134,0.08154260261131403,0.0074572377908739,1.4039699874303435,250,0.4,0.08899984040218793,25.92806078363748
0.010901266724002101,9.740258716316728,50.124,0.051180795822334695,1760,0,280.5026187043126,488.22072789665964,0.08899984040218793,0.010901266724002101,1.3901473538526554,250,0.4,0.09990110712619003,28.023501280175537
0.01272524649247797,9.74371453050945,50.864,0.051274441764346784,1761,0,295.4570445590892,495.6042958798327,0.09990110712619003,0.01272524649247797,1.3802773238523398,250,0.4,0.112626353618668,29.521068815339323
0.015760043492123357,9.776995875153176,57.908,0.053287294951361745,1762,0,379.75107391556577,566.1662771383701,0.112626353618668,0.015760043492123357,1.2859929455861345,250,2.0,0.12838639711079136,37.88661420607547
0.010431726003494207,9.784649335647215,59.092,0.05393170661534536,1763,0,426.72312187865947,578.1944985420654,0.12838639711079136,0.010431726003494207,1.2606202206464292,250,4.0,0.13881812311428557,42.51347475801055
0.011232450688369172,9.809160257477208,65.416,0.0709194062713849,1764,0,512.7671263634137,641.6760274031291,0.13881812311428557,0.011232450688369172,1.187519247899321,250,6.0,0.15005057380265474,51.07886983871119
0.011719573304730946,9.825828957278642,70.448,0.079291308734805,1765,0,535.8185231848802,692.2099983823658,0.15005057380265474,0.011719573304730946,1.1308820034555325,250,8.4,0.1617701471073857,53.32975994695645
0.019647502350016277,9.863508238843675,82.84,0.0918048978252225,1766,0,638.6281908043997,817.09302250581,0.1617701471073857,0.019647502350016277,1.0011684736664013,250,16.0,0.18141764945740196,63.489577097347244
0.012913446233659698,9.857479073203653,79.996,0.08596294966276274,1767,0,623.42530266184,788.5588959399995,0.18141764945740196,0.012913446233659698,1.0184040751740284,250,16.0,0.19433109569106166,61.95272378192907
-0.009119059819587993,9.901927633519248,99.144,0.10121750457122228,1768,0,738.5440181446493,981.7167132976323,0.19433109569106166,0.009119059819587993,0.8399808009595592,250,29.599999999999998,0.18521203587147367,73.33683429218908
-0.012059867352711251,9.877641837418954,87.256,0.11575031247395486,1769,0,677.0224572084688,861.8835161658283,0.18521203587147367,0.012059867352711251,0.9433235796635059,250,21.6,0.17315216851876242,67.23854894329591
-0.013354097542054022,9.859091943941177,79.884,0.11371669322322601,1770,0,646.1371488104859,787.5837008497969,0.17315216851876242,0.013354097542054022,1.0143494952643441,250,16.8,0.1597980709767084,64.217431776738
-0.010489824685501026,9.832518100490239,71.224,0.10483368994489821,1771,0,559.1109061501365,700.3112691893166,0.1597980709767084,0.010489824685501026,1.1078548848964023,250,11.200000000000001,0.14930824629120737,55.58825257192387
-0.01160206307088324,9.817348445077673,68.128,0.09866348545424415,1772,0,522.7578958151555,668.8363148662518,0.14930824629120737,0.01160206307088324,1.1593137678273766,250,6.800000000000001,0.13770618322032413,52.06395697601173
-0.008862057152135228,9.808940095041947,65.112,0.0949719919394824,1773,0,495.2134064702044,638.6797074683711,0.13770618322032413,0.008862057152135228,1.187733103552358,250,6.4,0.1288441260681889,49.30561282450508
-0.0012244203855924785,9.80104201633522,64.428,0.0946878615735572,1774,0,471.9518253882799,631.4615350284454,0.1288441260681889,0.0012244203855924785,1.213624706651434,250,3.2,0.12761970568259642,47.08737427379021
0.0004399120605271256,9.820032761056854,68.172,0.09970168521583157,1775,0,514.8244557097386,669.4512733867678,0.12761970568259642,0.0004399120605271256,1.154198279769272,250,7.6,0.12805961774312355,51.237392751778465
0.01083851887323814,9.805943953978097,64.784,0.09966368159433925,1776,0,484.9279641700767,635.2682731145171,0.12805961774312355,0.01083851887323814,1.1981332239304219,250,5.2,0.1388981366163617,48.314897743863646
0.008900661006406352,9.807818708667632,65.48,0.08931729339947611,1777,0,465.898286981767,642.2159690435567,0.1388981366163617,0.008900661006406352,1.1918498904282255,250,5.2,0.14779879762276804,46.40139653070799
0.008561197180088853,9.823555515238521,68.444,0.09503416130519143,1778,0,548.3753525134057,672.3634336849854,0.14779879762276804,0.008561197180088853,1.1395933349316516,250,9.6,0.1563599948028569,54.54443018310852
0.013952641711729108,9.857753720236996,79.084,0.1032943612011877,1779,0,636.7027730915867,779.5905952112226,0.1563599948028569,0.013952641711729108,1.021862524546076,250,16.400000000000002,0.170312636514586,63.27297167037439
0.005427542944632574,9.87667781578511,87.052,0.12387796851761829,1780,0,672.4544185271737,859.7845572197253,0.170312636514586,0.005427542944632574,0.9491726708810027,250,20.8,0.17574017945921858,66.79551853230873
0.010533859783497829,9.857569573558115,79.276,0.12267463576720841,1781,0,636.9187340340444,781.468685513393,0.17574017945921858,0.010533859783497829,1.0205591683818795,250,16.400000000000002,0.1862740392427164,63.29499051267801
0.007859005520161971,9.867381826683262,83.06,0.12174858809711432,1782,0,643.1710481410089,819.5847345243118,0.1862740392427164,0.007859005520161971,0.9808798575474904,250,19.2,0.19413304476287838,63.870371847985986
0.008690238856665089,9.889427612039814,91.628,0.13208473283954672,1783,0,719.3135929551104,906.1484732359842,0.19413304476287838,0.008690238856665089,0.8950272453975204,250,26.0,0.20282328361954347,71.42728901477362
0.0042649202454871915,9.863636611636847,81.412,0.13284621974719837,1784,0,650.885549018694,803.0183838265791,0.20282328361954347,0.0042649202454871915,0.992924660291839,250,18.8,0.20708820386503066,64.64891535053005
0.013938734326906593,9.887579096494976,90.552,0.10952209539641584,1785,0,711.7696998839547,895.3400623458131,0.20708820386503066,0.013938734326906593,0.897813904769095,250,26.400000000000002,0.22102693819193725,70.65781836428295
0.020282508432552415,9.905196455601882,99.672,0.10819687302073895,1786,0,737.2370827168215,987.2707411227507,0.22102693819193725,0.020282508432552415,0.8210786008532979,250,32.4,0.24130944662448967,73.1558638524623
0.012454041279469308,9.925571154833916,113.128,0.10462422511494585,1787,0,776.4106791366944,1122.860013604051,0.24130944662448967,0.012454041279469308,0.719783537727611,250,41.199999999999996,0.253763487903959,77.04715190063808
0.004457054352789813,9.9258217185979,113.028,0.09876654339593968,1788,0,776.8167371279989,1121.8957772096835,0.253763487903959,0.004457054352789813,0.715243369433617,250,42.0,0.2582205422567488,77.07229862927406
-0.004803123215944338,9.93969092220411,124.26,0.10162362172569678,1789,0,789.1611425532817,1235.1059939930826,0.2582205422567488,0.004803123215944338,0.6390157354393022,250,49.2,0.25341741904080445,78.30857168918357
-0.010562759220781093,9.916558113197315,106.548,0.10125174568814034,1790,0,760.6901708005254,1056.5894338449477,0.25341741904080445,0.010562759220781093,0.7611450042705745,250,38.0,0.24285465982002336,75.46914399938561
0.0037867697425578717,9.92424628207232,112.792,0.08619480144956548,1791,0,765.6589891820884,1119.375586647501,0.24285465982002336,0.0037867697425578717,0.7256867222493215,250,40.400000000000006,0.24664142956258123,75.97339492216996
-0.0057330866188247676,9.914189216996508,104.628,0.09262726734452717,1792,0,773.2365488389321,1037.3017893959106,0.24664142956258123,0.0057330866188247676,0.7753521562676154,250,36.8,0.24090834294375646,76.73852758556161
-0.012665580346872984,9.918633302923551,110.284,0.12623545912284362,1793,0,755.0912199124365,1093.8665551796207,0.24090834294375646,0.012665580346872984,0.7530492508224956,250,37.2,0.22824276259688348,74.9412793058672
0.003824957242597349,9.908863713018317,102.232,0.10563907616339784,1794,0,757.1409451684301,1013.0029551092887,0.22824276259688348,0.003824957242597349,0.803676013232228,250,33.6,0.23206771983948082,75.15702346421124
-0.0015354200776858118,9.912752247652312,105.04,0.11522688875644586,1795,0,759.5169583447056,1041.2354960933988,0.23206771983948082,0.0015354200776858118,0.7835061186063085,250,35.199999999999996,0.230532299761795,75.386778681676
0.01168470250885184,9.905882101748656,102.516,0.1286355404057835,1796,0,733.60730341958,1015.5114095428651,0.230532299761795,0.01168470250885184,0.814417367307033,250,31.6,0.24221700227064685,72.8258315709474
-0.0002880057133246017,9.923009222694496,113.16,0.15930371528375822,1797,0,762.3633436143999,1122.887723640109,0.24221700227064685,0.0002880057133246017,0.7317217173956596,250,39.2,0.24192899655732225,75.66081152089238
-0.005094054792647129,9.910983484210577,103.756,0.12216524382328414,1798,0,756.181086092411,1028.3240023877527,0.24192899655732225,0.005094054792647129,0.7906754555820491,250,34.8,0.23683494176467512,75.0482542368575
-0.00884407403439913,9.913213198464575,104.804,0.1362762260053041,1799,0,758.0379639068335,1038.944396051881,0.23683494176467512,0.00884407403439913,0.7819538283083526,250,35.6,0.227990867730276,75.22763843162963
-0.006771684820463086,9.909364295817904,102.48,0.16288261271221943,1800,0,748.630757992626,1015.5116530354188,0.227990867730276,0.006771684820463086,0.8003475942455133,250,34.0,0.2212191829098129,74.29504424926336
0.006724377855729796,9.913697461506466,104.72,0.13666149302187905,1801,0,753.0043206938182,1038.1623981689572,0.2212191829098129,0.006724377855729796,0.7823147708031137,250,35.6,0.2279435607655427,74.71830833202796
0.010613830883780179,9.914127737015143,106.28,0.1411536217369355,1802,0,758.8164257193988,1053.6734958899692,0.2279435607655427,0.010613830883780179,0.7789690031669689,250,35.199999999999996,0.23855739164932288,75.3209771577613
0.028593559999984364,9.922502655529156,109.912,0.12328838576701444,1803,0,780.2542464173612,1090.6021118745202,0.23855739164932288,0.028593559999984364,0.7375043871659348,250,40.0,0.26715095164930724,77.42619877018372
0.034978027110256715,9.939411766582836,123.508,0.11114099956099378,1804,0,778.0099648333453,1227.596868467113,0.26715095164930724,0.034978027110256715,0.6409153973787858,250,49.2,0.30212897875956396,77.17052504680787
0.018657721174122455,9.937903444126933,123.532,0.08095395504714314,1805,0,775.6373304018514,1227.649088259888,0.30212897875956396,0.018657721174122455,0.64081905698008,250,49.2,0.3207866999336864,76.9329641701137
0.009650950305499006,9.951924392276227,137.34,0.08152816144510461,1806,0,767.4322958387351,1366.7972960352172,0.3207866999336864,0.009650950305499006,0.5504926377421867,250,58.4,0.3304376502391854,76.12432200026481
-0.010516464265885206,9.957231029472984,143.788,0.09760143119981306,1807,0,748.7678450908242,1431.7303352658614,0.3304376502391854,0.010516464265885206,0.5116898003337095,250,62.4,0.3199211859733002,74.26643290208571
-0.014610437122575926,9.95080593583246,136.688,0.08927449995560724,1808,0,761.2465451388341,1360.155761757067,0.3199211859733002,0.014610437122575926,0.5570568305745365,250,57.599999999999994,0.3053107488507243,75.50082553191056
-0.01866038802810155,9.956601510659498,141.824,0.09571851055641788,1809,0,753.5083952281822,1412.0850526477727,0.3053107488507243,0.01866038802810155,0.5233022224666831,250,61.199999999999996,0.28665036082262274,74.73554056805905
-0.019688209699895765,9.936243404079306,122.392,0.06637060181895996,1810,0,772.6959057117357,1216.1167027120744,0.28665036082262274,0.019688209699895765,0.6537689064852195,250,47.599999999999994,0.266962151122727,76.64707650002053
-0.027344082925149005,9.926724443760056,113.024,0.0685113415919744,1811,0,781.9449887135542,1121.9581035315366,0.266962151122727,0.027344082925149005,0.7103283027522208,250,42.8,0.23961806819757797,77.57463131720318
-0.02675303912783522,9.923902422833294,111.672,0.080458435646764,1812,0,770.2688841795517,1108.2220313626392,0.23961806819757797,0.02675303912783522,0.7293006802041424,250,40.400000000000006,0.21286502906974275,76.42766786969231
-0.03570430941475666,9.903415827092896,98.84,0.08823586571388727,1813,0,735.2758970864812,978.853620349862,0.21286502906974275,0.03570430941475666,0.8317443219656385,250,31.2,0.1771607196549861,72.96924283559477
-0.023672594664892965,9.866855424211028,83.872,0.08285850246512949,1814,0,654.3883130146511,827.5528981394276,0.1771607196549861,0.023672594664892965,0.9857043432442354,250,17.599999999999998,0.15348812499009312,65.03986174647052
-0.02472886059360674,9.823053746450176,68.9,0.07800629149814065,1815,0,537.0639906250403,676.8084031304172,0.15348812499009312,0.02472886059360674,1.1407959431443677,250,8.799999999999999,0.12875926439648638,53.4322936060207
-0.016868713857366963,9.805212015538546,64.968,0.07926432924088873,1816,0,453.9725840480196,637.0250142255082,0.12875926439648638,0.016868713857366963,1.2014070292553012,250,4.3999999999999995,0.11189055053911942,45.23059778512771
-0.012172787384235745,9.754730706469335,52.764,0.08224762575685061,1817,0,327.68942554717523,514.698610996148,0.11189055053911942,0.012172787384235745,1.3479918709637442,250,1.6,0.09971776315488368,32.67984553207068
-0.007429460290754766,9.772368657130963,56.216,0.08197879186345557,1818,0,372.67007845732184,549.3634764292742,0.09971776315488368,0.007429460290754766,1.3021668508405067,250,2.4,0.09228830286412891,37.146431107173676
0.003817398561894017,9.745238439553843,50.848,0.07514811271364737,1819,0,324.60544546314196,495.52588417443377,0.09228830286412891,0.003817398561894017,1.375121490056273,250,1.2,0.09610570142602293,32.39174116962532
0.01607248126076853,9.762220766740818,54.244,0.06855932910186725,1820,0,349.67989593548367,529.541903271089,0.09610570142602293,0.01607248126076853,1.330144215256836,250,1.6,0.11217818268679146,34.8878268741405
0.022747180936044373,9.748242200606335,51.904,0.07237097838320213,1821,0,311.6506181019426,505.97276318027116,0.11217818268679146,0.022747180936044373,1.3640182027118786,250,0.8,0.13492536362283583,31.11910641390591
0.019318201774315813,9.81437268609768,65.968,0.06754090295706286,1822,0,505.2204747999652,647.4345373564919,0.13492536362283583,0.019318201774315813,1.1702911075887643,250,8.0,0.15424356539715164,50.261704865633035
0.01838145494655216,9.851553867384009,78.48,0.06640983047984433,1823,0,617.0608568912035,773.1499475122971,0.15424356539715164,0.01838145494655216,1.0447914839629202,250,13.200000000000001,0.1726250203437038,61.37603441083498
0.00931776809094964,9.875087447450058,85.916,0.08184306848807817,1824,0,668.1473606398791,848.4280131351192,0.1726250203437038,0.00931776809094964,0.955302505685477,250,20.8,0.18194278843465345,66.36117045381283
0.0008702390854064823,9.867300792590447,82.572,0.09224661856723793,1825,0,662.9382924419135,814.7627610457783,0.18194278843465345,0.0008702390854064823,0.9837601388596465,250,19.2,0.18281302752005993,65.85685094202424
-0.008222382677346957,9.888261408728935,90.652,0.09586791624729364,1826,0,704.0020884520442,896.3906732240954,0.18281302752005993,0.008222382677346957,0.8997824539437933,250,26.0,0.17459064484271297,69.88529813916514
-0.019153901889587155,9.85460541636859,78.468,0.10128385511134044,1827,0,628.1825366002978,773.2711778116108,0.17459064484271297,0.019153901889587155,1.0305244603680397,250,15.6,0.15543674295312582,62.43339631959805
-0.012030211223039239,9.83950419169141,73.412,0.0907133707439049,1828,0,579.8271906493935,722.3376817204496,0.15543674295312582,0.012030211223039239,1.0867813432544675,250,12.0,0.14340653173008658,57.64965096164937
-0.0036059822061647318,9.820570289438152,67.736,0.09460604067428659,1829,0,528.2049511003199,665.2061491253827,0.14340653173008658,0.0036059822061647318,1.1503656095197545,250,8.799999999999999,0.13980054952392185,52.54151029424259
0.004485548080692986,9.794734974331885,62.212,0.09768563067496984,1830,0,471.10443911444827,609.3500522231352,0.13980054952392185,0.004485548080692986,1.2294212381684468,250,4.0,0.14428609760461483,46.96789388507857
-0.004561481034710324,9.81262293029181,66.592,0.09686331279254455,1831,0,509.42015283497864,653.4421861739922,0.14428609760461483,0.004561481034710324,1.1747569120882935,250,6.4,0.1397246165699045,50.73414566147734
0.0017895957810910301,9.807778591522133,65.012,0.0905352601152358,1832,0,492.2746556688132,637.623301792037,0.1397246165699045,0.0017895957810910301,1.1910865885106352,250,6.0,0.14151421235099554,49.02403345299119
0.007088538927599697,9.807202993373293,65.04,0.08625711920525825,1833,0,485.1957692844036,637.8604826889991,0.14151421235099554,0.007088538927599697,1.1933178575421004,250,5.6000000000000005,0.14860275127859524,48.32215226994758
0.015392481518712725,9.836508603978816,75.644,0.08754357478708734,1834,0,561.819254386621,744.0728568393735,0.14860275127859524,0.015392481518712725,1.0969042060353913,250,7.6,0.16399523279730796,55.97661354530122
0.014792038030037202,9.852053149281543,78.616,0.0909114683714126,1835,0,611.7713874967353,774.5290103839178,0.16399523279730796,0.014792038030037202,1.0414938668996203,250,13.600000000000001,0.17878727082734516,60.835816292707044
-0.005778111090735449,9.858954668984477,79.912,0.09957766357588123,1836,0,639.1188138648232,787.8487855078874,0.17878727082734516,0.005778111090735449,1.014175010229863,250,16.8,0.1730091597366097,63.50943438576665
-0.009562127292228717,9.847113628264434,76.26,0.08430492631113526,1837,0,612.4048830566273,750.9408852914457,0.1730091597366097,0.009562127292228717,1.0571063513101495,250,13.600000000000001,0.163447032444381,60.89039661555835
0.00046437010624941766,9.847464798557361,77.212,0.0788504072642205,1838,0,591.9174592892199,760.342452026211,0.163447032444381,0.00046437010624941766,1.057882189816585,250,12.4,0.16391140255063041,58.865737538911375
0.0026007721731697853,9.839124060209217,74.132,0.09276266597204728,1839,0,582.388294830902,729.3939448314296,0.16391140255063041,0.0026007721731697853,1.0863957551961894,250,11.200000000000001,0.1665121747238002,57.9297037451427
-0.006932797450999811,9.830391739128958,70.656,0.10630624570743498,1840,0,560.0589602744639,694.5761587198957,0.1665121747238002,0.006932797450999811,1.114625637364981,250,10.8,0.1595793772728004,55.691306897935156
-0.0024608676426824128,9.832978066749945,71.252,0.10708419460617802,1841,0,560.4751650941428,700.6193532120669,0.1595793772728004,0.0024608676426824128,1.105180957396904,250,11.600000000000001,0.15711850963011798,55.71395243563321
-0.006202992997150797,9.8438212750059,74.372,0.09287226015220196,1842,0,588.2296199130104,732.104675864739,0.15711850963011798,0.006202992997150797,1.0702184815114608,250,13.600000000000001,0.15091551663296718,58.4591619508867
-0.005570953365891335,9.813638865058138,65.324,0.0979838309641363,1843,0,530.7327574178461,641.0661452210578,0.15091551663296718,0.005570953365891335,1.1708635051208225,250,8.799999999999999,0.14534456326707584,52.78752716314717
-0.005448399746744409,9.804238284353673,64.08,0.1027413974488035,1844,0,493.42519366785655,628.2555892613833,0.14534456326707584,0.005448399746744409,1.2019807487790426,250,5.6000000000000005,0.13989616352033143,49.1469795613118
-0.0078055569411730474,9.817354728875216,67.092,0.1074845973643056,1845,0,519.5058365009218,658.665963469696,0.13989616352033143,0.0078055569411730474,1.1606800232134042,250,8.0,0.1320906065791584,51.69127137148011
