NormDeltaOmega,ITERATIONS,RewardMean,OmegaBefore,Wins,RewardStd,Omega,Primal,DualBefore,ReturnsStd,DualAfter,Eta,Traj,TimestepsStd,TimestepsMean,Epsilon,WeightMax,WeightMin,WeightMean,DeltaOmega,ReturnsMean,NormDeltaVar,DualReg,WeightMedian,LossReg,ConfortViolation
0.000660095007553485,1926,9.8442571070995,1.7153886961452802,98.80952380952381,0.07945177711632456,1.7160487911528337,9.845556943839602,9.8462423868934,154.3975044110674,9.846120640833371,0.707249143767171,252,15.504574563328081,199.3132530120482,0.001,1.0,8.190038280600088e-07,8.190038280600088e-07,0.000660095007553485,1962.0864060207048,0.11577981783002216,0.0001,0.9114794356778492,0.0,0
0.001298059143082897,1927,9.843414234442545,1.7160487911528337,98.41897233201581,0.09119994918970957,1.7173468502959166,9.844994040782744,9.845616583636424,163.65255166497934,9.845515433002488,0.7289078944411086,253,16.39689190060116,198.956,0.001,1.0,1.2361753231062246e-06,1.2361753231062246e-06,0.001298059143082897,1958.3977785461857,0.06687648800096435,0.0001,0.9092933537456408,0.0,0
0.000796225470878209,1928,9.844117942365418,1.7173468502959166,99.20318725099602,0.06609905471907272,1.7181430757667948,9.845224386330514,9.845922961467396,78.9951372050018,9.845794273409389,0.6970016032310979,251,7.82714262553974,200.29435483870967,0.001,1.0,6.651011720864855e-07,6.651011720864855e-07,0.000796225470878209,1971.7222882746344,0.027403319515469225,0.0001,0.9078861673024856,0.0,0
8.48014437861977e-05,1929,9.844729209474231,1.7181430757667948,99.2,0.06576662264983353,1.7180582743230086,9.845763879854394,9.846505121021728,95.11433089227936,9.846362925579275,0.6823528967478557,250,9.496676138351576,200.15384615384616,0.001,1.0,4.881862763027434e-07,4.881862763027434e-07,-8.48014437861977e-05,1970.4571656891844,0.05369359059088761,0.0001,0.9028068393947041,0.0,0
0.0005683539404357507,1930,9.84461770957698,1.7180582743230086,99.20318725099602,0.06608938349657077,1.7174899203825729,9.845713911262834,9.84641946056998,101.63824116844208,9.84628867184192,0.6944935198948666,251,10.140400313714071,200.1048387096774,0.001,1.0,6.29415122875271e-07,6.29415122875271e-07,-0.0005683539404357507,1969.9549048126435,0.03407934868482354,0.0001,0.9047438718259655,0.0,0
0.0006222986259554197,1931,9.844123540123299,1.7174899203825729,98.8,0.07978795870601187,1.7181122190085283,9.845456616837335,9.846125405273499,95.65368285285233,9.846008946226894,0.7128959750609969,250,9.572369156818084,200.19433198380565,0.001,1.0,9.060601047848685e-07,9.060601047848685e-07,0.0006222986259554197,1970.7336902152044,0.02395789501466467,0.0001,0.9032573857243265,0.0,0
0.0007437987202942864,1932,9.844277749057364,1.7181122190085283,98.80952380952381,0.07935626454116236,1.717368420288234,9.84557495023871,9.846259640966519,122.32503874620686,9.846136688240914,0.7012494561567478,252,12.214213569145237,199.6867469879518,0.001,1.0,7.286416506064171e-07,7.286416506064171e-07,-0.0007437987202942864,1965.769101978008,0.05487411406687768,0.0001,0.9135368332822396,0.0,0
0.00037116953384086493,1933,9.845241205909877,1.717368420288234,99.20318725099602,0.06570394654082881,1.7169972507543931,9.846278398032847,9.84701770509823,114.06593549481669,9.846876136359635,0.6829917347725851,251,11.425600140894332,199.9959677419355,0.001,1.0,4.9999024610079e-07,4.9999024610079e-07,-0.00037116953384086493,1969.0058046634203,0.004905683700639119,0.0001,0.9128324179635691,0.0,0
0.00018602117638222282,1934,9.844672046211995,1.7169972507543931,99.20318725099602,0.0658870412174932,1.7171832719307754,9.845738664485472,9.846461313556812,89.3221381590181,9.84632511396707,0.6885756993358998,251,8.892846004943403,200.20564516129033,0.001,1.0,5.55900041243045e-07,5.55900041243045e-07,0.00018602117638222282,1970.9542205697874,0.3256522169632731,0.0001,0.9023819707762768,0.0,0
0.0007045756773216283,1935,9.843934656445041,1.7171832719307754,99.2,0.06670574188160276,1.717887847608097,9.84510011763043,9.845769913165038,97.08400156383384,9.845651995792208,0.713230054853271,250,9.668606170837705,200.1417004048583,0.001,1.0,9.179293825775922e-07,9.179293825775922e-07,0.0007045756773216283,1970.176528934921,0.06770994474460518,0.0001,0.9087607424740619,0.0,0
