NormDeltaOmega,LossReg,WeightMax,Omega,ReturnsMean,Wins,DualBefore,ITERATIONS,Traj,TimestepsMean,DeltaOmega,Eta,Epsilon,TimestepsStd,WeightMean,ReturnsStd,NormDeltaVar,WeightMin,Primal,DualReg,ConfortViolation,RewardStd,WeightMedian,DualAfter,OmegaBefore,RewardMean
0.04458824788607174,0.0,1.0,16.367781368108112,-43.45535093248397,0.0,-2.2764408587511853,14,3786,13.207661822985468,-0.04458824788607174,12.423452369122888,0.001,6.554048791648666,0.7005712641088206,23.11650410869363,0.1526644056366772,0.7005712641088206,-3.2067033810701977,0.0001,0,0.9608270876946942,0.7527564697944251,-3.2221358136988014,16.412369615994184,-3.290147054010786
0.04512448090870791,0.0,1.0,16.322656887199404,-42.52307623976302,0.0,-2.2560998594801815,15,3789,13.198257655755016,-0.04512448090870791,12.23821923368888,0.001,6.521552856742493,0.7005926259451906,22.50191430275103,0.17379367890086048,0.7005926259451906,-3.1404928660758893,0.0001,0,0.9420275023670781,0.7539775868325796,-3.1554684187087587,16.367781368108112,-3.221841326350397
0.04642507499462667,0.0,1.0,16.276231812204777,-40.99113868748472,0.0,-2.225547828904466,16,3843,13.013014055179594,-0.04642507499462667,12.100223620153487,0.001,6.281264318689288,0.7022475581824086,21.199802919812527,0.2272240253472663,0.7022475581824086,-3.0701867698767087,0.0001,0,0.9287046467748237,0.7561815287385194,-3.084826400714948,16.322656887199404,-3.1500157811246163
0.04590808549989944,0.0,1.0,16.230323726704878,-39.806722028384975,0.0,-2.199017930195347,17,3866,12.934023285899094,-0.04590808549989944,11.918944468522989,0.001,6.002461244605371,0.704363257670419,19.768857184588292,0.010917177692813858,0.704363257670419,-2.99986714458783,0.0001,0,0.9105739569752568,0.7578495732642285,-3.014071252178705,16.276231812204777,-3.077692283243563
0.04635627044517321,0.0,1.0,16.183967456259705,-39.21150329438216,0.0,-2.180273077243708,18,3839,13.02735799895779,-0.04635627044517321,11.6988895946472,0.001,6.110629549303799,0.7038075657279064,19.668228578923927,0.10393209031021164,0.7038075657279064,-2.9345448729579653,0.0001,0,0.888338795095504,0.7587914353241729,-2.948229254707025,16.230323726704878,-3.009955439821589
0.04725430856021973,0.0,1.0,16.136713147699485,-37.74185843343204,0.0,-2.146951178041587,19,3892,12.849139038807504,-0.04725430856021973,11.548968618780146,0.001,6.041415459092779,0.7030672999104581,19.01825538660763,0.013030417356133892,0.7030672999104581,-2.863541818829915,0.0001,0,0.8739616911845376,0.7610723847872214,-2.8768774416636242,16.183967456259705,-2.9373551845712345
0.04678379760213147,0.0,1.0,16.089929350097353,-36.894218875739654,0.0,-2.1217665259494813,20,3887,12.86515697375193,-0.04678379760213147,11.343256155798958,0.001,6.0890066192631345,0.7033239588080485,18.701990917205986,0.2107010179489861,0.7033239588080485,-2.7961391474905377,0.0001,0,0.8535270975985708,0.762275181520885,-2.80900377260866,16.136713147699485,-2.867755336248728
0.0474556106707702,0.0,1.0,16.042473739426583,-35.34578892932521,0.0,-2.084139643715771,21,3951,12.656962025316457,-0.0474556106707702,11.192185264485742,0.001,5.803931089112406,0.7108404830946595,17.369188850654467,0.0128306050386586,0.7108404830946595,-2.7225176788457626,0.0001,0,0.8393251508488534,0.7647967582567696,-2.735041808688149,16.089929350097353,-2.7925687644201904
0.04761322711257243,0.0,1.0,15.99486051231401,-34.305891112823275,0.0,-2.05364332278249,22,3969,12.59929435483871,-0.04761322711257243,11.007608501903963,0.001,5.810882059422348,0.7045281324725886,16.931913293351162,0.010268871663651672,0.7045281324725886,-2.6547029847654136,0.0001,0,0.8214987067364546,0.7665293536868176,-2.6668173627147125,16.042473739426583,-2.7228419625322475
0.048258562951685846,0.0,1.0,15.946601949362325,-33.55484342726954,0.0,-2.0257406176523403,23,3952,12.653252341179448,-0.048258562951685846,10.779790534157014,0.001,5.967535467121926,0.7079646176532735,16.904768217611892,0.012392480460158705,0.7079646176532735,-2.586079187826562,0.0001,0,0.799195151223544,0.7678117260387931,-2.5976969978121254,15.99486051231401,-2.651874870326131
0.047972051073282174,0.0,1.0,15.898629898289043,-32.3442775888917,0.0,-1.9899365930772994,24,3989,12.533851554663991,-0.047972051073282174,10.602784262630975,0.001,5.722223259111045,0.7108700136426201,15.817307066230262,0.05702546066698577,0.7108700136426201,-2.5165491964062774,0.0001,0,0.7824281963063573,0.7698996394647526,-2.52778845925397,15.946601949362325,-2.580568416735847
0.047600336292347833,0.0,1.0,15.851029561996695,-31.549727232613236,0.0,-1.9587873137715492,25,3979,12.56711915535445,-0.047600336292347833,10.381128363412468,0.001,5.8344553798160925,0.7083897403341883,15.707542176183305,0.2414145924590801,0.7083897403341883,-2.448711622281432,0.0001,0,0.7610794461124812,0.7712295593528944,-2.459485617556384,15.898629898289043,-2.5105195606232766
0.049001716349719615,0.0,1.0,15.802027845646975,-29.891261476174282,0.0,-1.913047148820831,26,4076,12.269693251533742,-0.049001716349719615,10.246703055828931,0.001,5.5251040490230725,0.7135616903976951,14.421551911644315,0.09885475722370311,0.7135616903976951,-2.375642339834084,0.0001,0,0.74910933124901,0.7743879459721639,-2.386139044311165,15.851029561996695,-2.4361617131036524
0.04927439976309067,0.0,1.0,15.752753445883885,-29.021693134489215,0.0,-1.87738815112601,27,4073,12.276522593320236,-0.04927439976309067,10.024966427633029,0.001,5.544396531437808,0.7108343420193778,14.035719177888637,0.13766812932424852,0.7108343420193778,-2.3056617443450453,0.0001,0,0.7281922737956641,0.776021295573866,-2.3157087568702055,15.802027845646975,-2.3640341758936017
0.04914104484935855,0.0,1.0,15.703612401034526,-28.29595329311337,0.0,-1.842074060399181,28,4051,12.345432098765432,-0.04914104484935855,9.782130109146726,0.001,5.634587642384349,0.7035984370376899,13.812232019838929,0.010231914030950733,0.7035984370376899,-2.2359503903087115,0.0001,0,0.7052662062650971,0.777410328929095,-2.2455163266899447,15.752753445883885,-2.292005836991506
